Lineage	Rank	Name	TaxID	RPKS	Euk_fraction	Reads	Amt_marker_sequence
phylum-Haptista|class-Haptophyta|order-Isochrysidales|family-Noelaerhabdaceae|genus-Emiliania|species-Emiliania_huxleyi	species	Emiliania huxleyi	2903	1.8601	4.827	10	5376
phylum-Haptista|class-Haptophyta|order-Isochrysidales|family-Noelaerhabdaceae|genus-Gephyrocapsa|species-Gephyrocapsa_oceanica	species	Gephyrocapsa oceanica	38817	1.6139	4.1879	222	137559
phylum-Haptista|class-Haptophyta|order-Phaeocystales	order	Phaeocystales	418919	0.4886	1.6688	85	173949
phylum-Haptista|class-Haptophyta|order-Phaeocystales|family-Phaeocystaceae|genus-Phaeocystis|species-Phaeocystis_globosa	species	Phaeocystis globosa	33658	0.3618	0.9388	56	154798
phylum-Chordata|class-Appendicularia	class	Appendicularia	30302	8.6573	39.7021	1040	120130
phylum-Chordata|class-Appendicularia|order-Copelata	order	Copelata	2507557	8.6573	29.565	1040	120130
phylum-Chordata|class-Appendicularia|order-Copelata|family-Oikopleuridae|genus-Oikopleura|species-Oikopleura_longicauda	species	Oikopleura longicauda	107032	8.6573	22.4656	1040	120130
phylum-Arthropoda|class-Hexanauplia	class	Hexanauplia	72037	0.803	3.6825	379	471979
phylum-Arthropoda|class-Hexanauplia|order-Calanoida	order	Calanoida	6833	0.1321	0.4511	30	227099
phylum-Arthropoda|class-Hexanauplia|order-Calanoida|family-Acartiidae|genus-Acartia|species-Acartia_fossae	species	Acartia fossae	1453877	0.1321	0.3428	30	227099
phylum-Arthropoda|class-Hexanauplia|order-Cyclopoida	order	Cyclopoida	84308	1.4252	4.8671	349	244880
phylum-Arthropoda|class-Hexanauplia|order-Cyclopoida|family-Oithonidae|genus-Oithona|species-Oithona_nana	species	Oithona nana	136191	1.4252	3.6983	349	244880
phylum-Ascomycota|class-Saccharomycetes	class	Saccharomycetes	4891	0.937	4.2973	44	46956
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales	order	Saccharomycetales	4892	0.937	3.2001	44	46956
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces|species-Saccharomyces_cerevisiae	species	Saccharomyces cerevisiae	4932	0.937	2.4316	44	46956
class-Dinophyceae	class	Dinophyceae	2864	1.1972	5.4903	699	583867
class-Dinophyceae|order-Gonyaulacales	order	Gonyaulacales	40984	1.2214	4.1711	201	164567
class-Dinophyceae|order-Gonyaulacales|family-Gonyaulacaceae|genus-Alexandrium|species-Alexandrium_andersonii	species	Alexandrium andersonii	327968	0.1349	0.3502	4	29644
class-Dinophyceae|order-Gonyaulacales|family-Ceratiaceae|genus-Tripos|species-Tripos_fusus	species	Tripos fusus	2916	1.4749	3.8273	196	132892
class-Dinophyceae|order-Suessiales	order	Suessiales	89954	0.1948	0.6652	38	195074
class-Dinophyceae|order-Suessiales|family-Symbiodiniaceae|genus-Durusdinium|species-Durusdinium_trenchii	species	Durusdinium trenchii	1381693	0.1565	0.4061	6	38336
class-Dinophyceae|order-Suessiales|family-Symbiodiniaceae|genus-Effrenium|species-Effrenium_voratum	species	Effrenium voratum	2562239	0.2042	0.5298	32	156738
class-Dinophyceae|order-Prorocentrales	order	Prorocentrales	2942	0.0884	0.3018	12	135765
class-Dinophyceae|order-Prorocentrales|family-Prorocentraceae|genus-Prorocentrum|species-Prorocentrum_cordatum	species	Prorocentrum cordatum	2364126	0.0884	0.2294	12	135765
class-Dinophyceae|order-Peridiniales	order	Peridiniales	2910	5.0644	17.2951	448	88461
class-Dinophyceae|order-Peridiniales|family-Endodiniaceae|genus-Brandtodinium|species-Brandtodinium_nutricula	species	Brandtodinium nutricula	1333877	5.0644	13.142	448	88461
