Lineage	Rank	Name	TaxID	RPKS	Euk_fraction	Reads	Amt_marker_sequence
class-Dinophyceae	class	Dinophyceae	2864	0.5102	18.5053	367	719335
class-Dinophyceae|order-Gonyaulacales	order	Gonyaulacales	40984	0.3324	5.7123	58	174474
class-Dinophyceae|order-Gonyaulacales|family-Ceratiaceae	family	Ceratiaceae	39451	0.3913	6.497	52	132892
class-Dinophyceae|order-Gonyaulacales|family-Ceratiaceae|genus-Tripos	genus	Tripos	2126447	0.3913	6.497	52	132892
class-Dinophyceae|order-Gonyaulacales|family-Ceratiaceae|genus-Tripos|species-Tripos_fusus	species	Tripos fusus	2916	0.3913	6.5106	52	132892
class-Dinophyceae|order-Gonyaulacales|family-Amphidomataceae	family	Amphidomataceae	1123714	0.1443	2.3958	6	41582
class-Dinophyceae|order-Gonyaulacales|family-Amphidomataceae|genus-Azadinium	genus	Azadinium	632149	0.1443	2.3958	6	41582
class-Dinophyceae|order-Gonyaulacales|family-Amphidomataceae|genus-Azadinium|species-Azadinium_spinosum	species	Azadinium spinosum	632150	0.1443	2.4008	6	41582
class-Dinophyceae|order-Thoracosphaerales	order	Thoracosphaerales	33835	0.1647	2.8308	27	163897
class-Dinophyceae|order-Thoracosphaerales|family-Thoracosphaeraceae	family	Thoracosphaeraceae	1691972	0.1647	2.7353	27	163897
class-Dinophyceae|order-Thoracosphaerales|family-Thoracosphaeraceae|genus-Scrippsiella	genus	Scrippsiella	54902	0.1647	2.7353	27	163897
class-Dinophyceae|order-Thoracosphaerales|family-Thoracosphaeraceae|genus-Scrippsiella|species-Scrippsiella_trochoidea	species	Scrippsiella trochoidea	71861	0.1647	2.741	27	163897
class-Dinophyceae|order-Peridiniales	order	Peridiniales	2910	2.9165	50.1162	258	88461
class-Dinophyceae|order-Peridiniales|family-Endodiniaceae	family	Endodiniaceae	1333875	2.9165	48.4257	258	88461
class-Dinophyceae|order-Peridiniales|family-Endodiniaceae|genus-Brandtodinium	genus	Brandtodinium	1482939	2.9165	48.4257	258	88461
class-Dinophyceae|order-Peridiniales|family-Endodiniaceae|genus-Brandtodinium|species-Brandtodinium_nutricula	species	Brandtodinium nutricula	1333877	2.9165	48.527	258	88461
class-Dinophyceae|order-Prorocentrales	order	Prorocentrales	2942	0.0442	0.7594	6	135765
class-Dinophyceae|order-Prorocentrales|family-Prorocentraceae	family	Prorocentraceae	2943	0.0442	0.7338	6	135765
class-Dinophyceae|order-Prorocentrales|family-Prorocentraceae|genus-Prorocentrum	genus	Prorocentrum	2944	0.0442	0.7338	6	135765
class-Dinophyceae|order-Prorocentrales|family-Prorocentraceae|genus-Prorocentrum|species-Prorocentrum_cordatum	species	Prorocentrum cordatum	2364126	0.0442	0.7353	6	135765
class-Dinophyceae|order-Suessiales	order	Suessiales	89954	0.1148	1.9734	18	156738
class-Dinophyceae|order-Suessiales|family-Symbiodiniaceae	family	Symbiodiniaceae	252141	0.1148	1.9068	18	156738
