Lineage	Rank	Name	TaxID	RPKS	Euk_fraction	Reads	Amt_marker_sequence
species-Stramenopiles_sp._TOSAG23-3	species	Stramenopiles sp. TOSAG23-3	1735745	0.1986	1.4021	16	80549
phylum-Bacillariophyta|class-Mediophyceae	class	Mediophyceae	589449	0.4785	4.6139	174	363635
phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales	order	Cymatosirales	420262	0.4785	4.6139	174	363635
phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Minutocellus	genus	Minutocellus	265542	0.0546	0.3645	14	256500
phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Minutocellus|species-Minutocellus_polymorphus	species	Minutocellus polymorphus	265543	0.0546	0.3853	14	256500
phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Arcocellulus	genus	Arcocellulus	420263	1.4934	9.9722	160	107135
phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Arcocellulus|species-Arcocellulus_cornucervis	species	Arcocellulus cornucervis	1155433	1.4934	10.5415	160	107135
class-Dictyochophyceae	class	Dictyochophyceae	39119	0.2703	2.6066	24	88783
class-Dictyochophyceae|order-Florenciellales	order	Florenciellales	590977	0.2703	2.6066	24	88783
class-Dictyochophyceae|order-Florenciellales|genus-Florenciella	genus	Florenciella	236786	0.2703	1.805	24	88783
class-Dictyochophyceae|order-Florenciellales|genus-Florenciella|species-Florenciella_parvula	species	Florenciella parvula	236787	0.2703	1.9081	24	88783
class-Bolidophyceae	class	Bolidophyceae	91989	1.1491	11.0805	58	50473
class-Bolidophyceae|order-Parmales	order	Parmales	722750	1.1491	11.0805	58	50473
class-Bolidophyceae|order-Parmales|family-Triparmaceae|genus-Triparma	genus	Triparma	722752	1.1491	7.6731	58	50473
class-Bolidophyceae|order-Parmales|family-Triparmaceae|genus-Triparma|species-Triparma_laevis	species	Triparma laevis	1534972	1.1491	8.1112	58	50473
class-Pelagophyceae	class	Pelagophyceae	35675	1.1048	10.6527	95	85991
class-Pelagophyceae|order-Pelagomonadales	order	Pelagomonadales	54409	1.1048	10.6527	95	85991
class-Pelagophyceae|order-Pelagomonadales|genus-Aureococcus	genus	Aureococcus	44055	1.1048	7.3769	95	85991
class-Pelagophyceae|order-Pelagomonadales|genus-Aureococcus|species-Aureococcus_anophagefferens	species	Aureococcus anophagefferens	44056	1.1048	7.7981	95	85991
