gene_ID,taxon
OM-RGC.v2.004289878,gramNeg
OM-RGC.v2.009016011,gramNeg
OM-RGC.v2.007079519,gramNeg
OM-RGC.v2.004537051,gramNeg
OM-RGC.v2.006568993,gramNeg
OM-RGC.v2.007742768,gramNeg
OM-RGC.v2.007625479,gramNeg
OM-RGC.v2.002556964,gramNeg
OM-RGC.v2.003543948,gramNeg
OM-RGC.v2.003447183,gramNeg
OM-RGC.v2.006091843,gramNeg
OM-RGC.v2.001775499,gramNeg
OM-RGC.v2.001646021,gramNeg
OM-RGC.v2.006274846,gramNeg
OM-RGC.v2.002191469,gramNeg
OM-RGC.v2.018956638,gramNeg
OM-RGC.v2.006137256,gramNeg
OM-RGC.v2.000425805,gramNeg
OM-RGC.v2.006718740,gramNeg
OM-RGC.v2.001917779,gramNeg
OM-RGC.v2.001092994,gramNeg
OM-RGC.v2.018616739,gramNeg
OM-RGC.v2.004569029,gramNeg
OM-RGC.v2.002313201,gramNeg
OM-RGC.v2.000199087,gramNeg
OM-RGC.v2.005214269,gramNeg
OM-RGC.v2.000952323,gramNeg
OM-RGC.v2.000174744,gramNeg
OM-RGC.v2.000593307,gramNeg
OM-RGC.v2.000630724,gramNeg
OM-RGC.v2.005177099,gramNeg
OM-RGC.v2.006668456,gramNeg
OM-RGC.v2.001602454,gramNeg
OM-RGC.v2.014030718,gramNeg
OM-RGC.v2.012826611,gramNeg
OM-RGC.v2.000418929,gramNeg
OM-RGC.v2.005067847,gramNeg
OM-RGC.v2.005033012,gramNeg
OM-RGC.v2.001103987,gramNeg
OM-RGC.v2.008677596,gramNeg
OM-RGC.v2.024501883,gramNeg
OM-RGC.v2.010414738,gramNeg
OM-RGC.v2.002044605,gramNeg
OM-RGC.v2.008109363,gramNeg
OM-RGC.v2.004569050,gramNeg
OM-RGC.v2.000723425,gramNeg
OM-RGC.v2.002606657,gramNeg
OM-RGC.v2.002271015,gramNeg
OM-RGC.v2.004632683,gramNeg
OM-RGC.v2.000814069,gramNeg
OM-RGC.v2.007803512,gramNeg
OM-RGC.v2.001672963,gramNeg
OM-RGC.v2.000328433,gramNeg
OM-RGC.v2.009370268,gramNeg
OM-RGC.v2.004320191,gramNeg
OM-RGC.v2.001240244,gramNeg
OM-RGC.v2.002640966,gramNeg
OM-RGC.v2.000255704,gramNeg
OM-RGC.v2.002989956,gramNeg
OM-RGC.v2.004729192,gramNeg
OM-RGC.v2.001479928,gramNeg
OM-RGC.v2.000773655,gramNeg
OM-RGC.v2.002873555,gramNeg
OM-RGC.v2.002606645,gramNeg
OM-RGC.v2.002525626,gramNeg
OM-RGC.v2.005710071,gramNeg
OM-RGC.v2.018957612,gramNeg
OM-RGC.v2.017798503,gramNeg
OM-RGC.v2.011819744,gramNeg
OM-RGC.v2.010415073,gramNeg
OM-RGC.v2.008170946,gramNeg
OM-RGC.v2.003262236,gramNeg
OM-RGC.v2.002745160,gramNeg
OM-RGC.v2.003846972,gramNeg
OM-RGC.v2.002658315,gramNeg
OM-RGC.v2.002342982,gramNeg
OM-RGC.v2.001775525,gramNeg
OM-RGC.v2.001646051,gramNeg
OM-RGC.v2.005875650,gramNeg
OM-RGC.v2.002127668,gramNeg
OM-RGC.v2.002372356,gramNeg
OM-RGC.v2.008877929,gramNeg
OM-RGC.v2.001593980,gramNeg
OM-RGC.v2.006668713,gramNeg
OM-RGC.v2.000714054,gramNeg
OM-RGC.v2.001266937,gramNeg
OM-RGC.v2.000209011,gramNeg
OM-RGC.v2.001865585,gramNeg
OM-RGC.v2.005401002,gramNeg
OM-RGC.v2.002091493,gramNeg
OM-RGC.v2.004860658,gramNeg
OM-RGC.v2.000701822,gramNeg
OM-RGC.v2.007344368,gramNeg
OM-RGC.v2.004381047,gramNeg
OM-RGC.v2.000262903,gramNeg
OM-RGC.v2.004894422,gramNeg
OM-RGC.v2.000611537,gramNeg
OM-RGC.v2.001029731,gramNeg
OM-RGC.v2.003330423,gramNeg
OM-RGC.v2.003030724,gramNeg
OM-RGC.v2.000062760,gramNeg
OM-RGC.v2.004505410,gramNeg
OM-RGC.v2.000415680,gramNeg
OM-RGC.v2.001929311,gramNeg
OM-RGC.v2.006047532,gramNeg
OM-RGC.v2.000656557,gramNeg
OM-RGC.v2.001834836,gramNeg
OM-RGC.v2.004062544,gramNeg
OM-RGC.v2.004351008,gramNeg
OM-RGC.v2.005750707,gramNeg
OM-RGC.v2.002417582,gramNeg
OM-RGC.v2.009227670,gramNeg
OM-RGC.v2.000267583,gramNeg
OM-RGC.v2.004860679,gramNeg
OM-RGC.v2.004411341,gramNeg
OM-RGC.v2.009370485,gramNeg
OM-RGC.v2.009370486,gramNeg
OM-RGC.v2.001233543,gramNeg
OM-RGC.v2.001552074,gramNeg
OM-RGC.v2.001260211,gramNeg
OM-RGC.v2.004860688,gramNeg
OM-RGC.v2.002067927,gramNeg
OM-RGC.v2.002357439,gramNeg
OM-RGC.v2.002152611,gramNeg
OM-RGC.v2.004442171,gramNeg
OM-RGC.v2.020787514,gramNeg
OM-RGC.v2.002478370,gramNeg
OM-RGC.v2.006869305,gramNeg
OM-RGC.v2.000271536,gramNeg
OM-RGC.v2.003377221,gramNeg
OM-RGC.v2.002641007,gramNeg
OM-RGC.v2.006768438,gramNeg
OM-RGC.v2.004232213,gramNeg
OM-RGC.v2.004696222,gramNeg
OM-RGC.v2.002067948,gramNeg
OM-RGC.v2.004696225,gramNeg
OM-RGC.v2.009513429,gramNeg
OM-RGC.v2.001034968,gramNeg
OM-RGC.v2.000611545,gramNeg
OM-RGC.v2.012413643,gramNeg
OM-RGC.v2.006921752,gramNeg
OM-RGC.v2.002218133,gramNeg
OM-RGC.v2.003925629,gramNeg
OM-RGC.v2.000923376,gramNeg
OM-RGC.v2.001253454,gramNeg
OM-RGC.v2.000806857,gramNeg
OM-RGC.v2.004261355,gramNeg
OM-RGC.v2.004696232,gramNeg
OM-RGC.v2.000686536,gramNeg
OM-RGC.v2.000388416,gramNeg
OM-RGC.v2.005287153,gramNeg
OM-RGC.v2.000275077,gramNeg
OM-RGC.v2.001602485,gramNeg
OM-RGC.v2.004117946,gramNeg
OM-RGC.v2.004203207,gramNeg
OM-RGC.v2.004174024,gramNeg
OM-RGC.v2.001814058,gramNeg
OM-RGC.v2.003051462,gramNeg
OM-RGC.v2.001585353,gramNeg
OM-RGC.v2.002710887,gramNeg
OM-RGC.v2.002271029,gramNeg
OM-RGC.v2.002710888,gramNeg
OM-RGC.v2.000206753,gramNeg
OM-RGC.v2.000979196,gramNeg
OM-RGC.v2.001834848,gramNeg
OM-RGC.v2.004860718,gramNeg
OM-RGC.v2.000549653,gramNeg
OM-RGC.v2.001166670,gramNeg
OM-RGC.v2.000168532,gramNeg
OM-RGC.v2.005477367,gramNeg
OM-RGC.v2.003030751,gramNeg
OM-RGC.v2.006569139,gramNeg
OM-RGC.v2.004411380,gramNeg
OM-RGC.v2.003239975,gramNeg
OM-RGC.v2.000614140,gramNeg
OM-RGC.v2.001355088,gramNeg
OM-RGC.v2.001072140,gramNeg
OM-RGC.v2.005067967,gramNeg
OM-RGC.v2.002140049,gramNeg
OM-RGC.v2.001560377,gramNeg
OM-RGC.v2.004261371,gramNeg
OM-RGC.v2.000482902,gramNeg
OM-RGC.v2.000513847,gramNeg
OM-RGC.v2.000732913,gramNeg
OM-RGC.v2.003353583,gramNeg
OM-RGC.v2.003284445,gramNeg
OM-RGC.v2.000344398,gramNeg
OM-RGC.v2.007132467,gramNeg
OM-RGC.v2.000270484,gramNeg
OM-RGC.v2.000729667,gramNeg
OM-RGC.v2.011254302,gramNeg
OM-RGC.v2.003284447,gramNeg
OM-RGC.v2.002950120,gramNeg
OM-RGC.v2.001701185,gramNeg
OM-RGC.v2.000256628,gramNeg
OM-RGC.v2.000614134,gramNeg
OM-RGC.v2.000542684,gramNeg
OM-RGC.v2.008484765,gramNeg
OM-RGC.v2.008421351,gramNeg
OM-RGC.v2.004729253,gramNeg
OM-RGC.v2.002218110,gramNeg
OM-RGC.v2.000701819,gramNeg
OM-RGC.v2.001784980,gramNeg
OM-RGC.v2.003091910,gramNeg
OM-RGC.v2.000260971,gramNeg
OM-RGC.v2.000516096,gramNeg
OM-RGC.v2.001974219,gramNeg
OM-RGC.v2.014874605,gramNeg
OM-RGC.v2.002641061,gramNeg
OM-RGC.v2.005177372,gramNeg
OM-RGC.v2.001442335,gramNeg
OM-RGC.v2.001619838,gramNeg
OM-RGC.v2.002911699,gramNeg
OM-RGC.v2.000961167,gramNeg
OM-RGC.v2.000438557,gramNeg
OM-RGC.v2.001397935,gramNeg
OM-RGC.v2.001024350,gramNeg
OM-RGC.v2.007185536,gramNeg
OM-RGC.v2.007344561,gramNeg
OM-RGC.v2.000843932,gramNeg
OM-RGC.v2.002781899,gramNeg
OM-RGC.v2.003618716,gramNeg
OM-RGC.v2.003519670,gramNeg
OM-RGC.v2.002372369,gramNeg
OM-RGC.v2.001682545,gramPos
OM-RGC.v2.001013832,gramPos
OM-RGC.v2.000695736,gramPos
OM-RGC.v2.002975844,gramNeg
OM-RGC.v2.006532024,gramNeg
OM-RGC.v2.004420074,gramNeg
OM-RGC.v2.003291155,gramNeg
OM-RGC.v2.002545851,gramNeg
OM-RGC.v2.001966210,gramNeg
OM-RGC.v2.006383465,gramNeg
OM-RGC.v2.001205003,gramNeg
OM-RGC.v2.001330124,gramNeg
OM-RGC.v2.002248605,gramNeg
OM-RGC.v2.006482077,gramNeg
OM-RGC.v2.002611901,gramNeg
OM-RGC.v2.001174793,gramNeg
OM-RGC.v2.000144961,gramNeg
OM-RGC.v2.004738810,gramNeg
OM-RGC.v2.010516054,gramNeg
OM-RGC.v2.004738813,gramNeg
OM-RGC.v2.006150022,gramNeg
OM-RGC.v2.000730737,gramNeg
OM-RGC.v2.003701946,gramNeg
OM-RGC.v2.003526807,gramNeg
OM-RGC.v2.006532039,gramNeg
OM-RGC.v2.002578019,gramNeg
OM-RGC.v2.001073840,gramNeg
OM-RGC.v2.001713393,gramNeg
OM-RGC.v2.006531815,gramNeg
OM-RGC.v2.004329105,gramNeg
OM-RGC.v2.018157989,gramNeg
OM-RGC.v2.003526811,gramNeg
OM-RGC.v2.002143915,gramNeg
OM-RGC.v2.004514530,gramNeg
OM-RGC.v2.001778523,gramNeg
OM-RGC.v2.000362080,gramNeg
OM-RGC.v2.000852970,gramNeg
OM-RGC.v2.004483161,gramNeg
OM-RGC.v2.000715127,gramNeg
OM-RGC.v2.002514415,gramNeg
OM-RGC.v2.001289012,gramNeg
OM-RGC.v2.007041660,gramNeg
OM-RGC.v2.005412120,gramNeg
OM-RGC.v2.000730739,gramNeg
OM-RGC.v2.000881099,gramNeg
OM-RGC.v2.006383504,gramNeg
OM-RGC.v2.001657688,gramNeg
OM-RGC.v2.000833838,gramNeg
OM-RGC.v2.000877240,gramNeg
OM-RGC.v2.019172966,gramNeg
OM-RGC.v2.001704228,gramNeg
OM-RGC.v2.007527485,gramNeg
OM-RGC.v2.003180794,gramNeg
OM-RGC.v2.001289014,gramNeg
OM-RGC.v2.003138547,gramNeg
OM-RGC.v2.000167630,gramNeg
OM-RGC.v2.003268684,gramNeg
OM-RGC.v2.002842218,gramNeg
OM-RGC.v2.000811602,gramNeg
OM-RGC.v2.002680898,gramNeg
OM-RGC.v2.000657603,gramNeg
OM-RGC.v2.007199983,gramNeg
OM-RGC.v2.002594630,gramNeg
OM-RGC.v2.005114378,gramNeg
OM-RGC.v2.005297574,gramNeg
OM-RGC.v2.000760875,gramNeg
OM-RGC.v2.001364186,gramNeg
OM-RGC.v2.000699847,gramNeg
OM-RGC.v2.001596736,gramNeg
OM-RGC.v2.000424720,gramNeg
OM-RGC.v2.009035389,gramNeg
OM-RGC.v2.015943061,gramNeg
OM-RGC.v2.001858601,gramNeg
OM-RGC.v2.003726581,gramNeg
OM-RGC.v2.001778536,gramNeg
OM-RGC.v2.005150977,gramNeg
OM-RGC.v2.006682491,gramNeg
OM-RGC.v2.002646342,gramNeg
OM-RGC.v2.003118149,gramNeg
OM-RGC.v2.004771160,gramNeg
OM-RGC.v2.000550472,gramNeg
OM-RGC.v2.002195658,gramNeg
OM-RGC.v2.000129733,gramNeg
OM-RGC.v2.004738866,gramNeg
OM-RGC.v2.009678651,gramNeg
OM-RGC.v2.007943311,gramNeg
OM-RGC.v2.000165012,gramNeg
OM-RGC.v2.006432511,gramNeg
OM-RGC.v2.006104652,gramNeg
OM-RGC.v2.001889541,gramNeg
OM-RGC.v2.000439230,gramNeg
OM-RGC.v2.006632856,gramNeg
OM-RGC.v2.000687599,gramNeg
OM-RGC.v2.000767837,gramNeg
OM-RGC.v2.003057537,gramNeg
OM-RGC.v2.005043015,gramNeg
OM-RGC.v2.000356595,gramNeg
OM-RGC.v2.000251644,gramNeg
OM-RGC.v2.006104657,gramNeg
OM-RGC.v2.002663524,gramNeg
OM-RGC.v2.002561904,gramNeg
OM-RGC.v2.000607204,gramNeg
OM-RGC.v2.000469794,gramNeg
OM-RGC.v2.000231185,gramNeg
OM-RGC.v2.001807210,gramNeg
OM-RGC.v2.002663412,gramNeg
OM-RGC.v2.001807211,gramNeg
OM-RGC.v2.018490817,gramNeg
OM-RGC.v2.001400187,gramNeg
OM-RGC.v2.000175565,gramNeg
OM-RGC.v2.001640171,gramNeg
OM-RGC.v2.000730725,gramNeg
OM-RGC.v2.002646268,gramNeg
OM-RGC.v2.000342172,gramNeg
OM-RGC.v2.002646270,gramNeg
OM-RGC.v2.000541179,gramNeg
OM-RGC.v2.006682254,gramNeg
OM-RGC.v2.005187477,gramNeg
OM-RGC.v2.000562259,gramNeg
OM-RGC.v2.009604635,gramNeg
OM-RGC.v2.018827143,gramNeg
OM-RGC.v2.006287879,gramNeg
OM-RGC.v2.002561812,gramNeg
OM-RGC.v2.004359855,gramNeg
OM-RGC.v2.000599282,gramNeg
OM-RGC.v2.026369556,gramNeg
OM-RGC.v2.000072267,gramNeg
OM-RGC.v2.002879268,gramNeg
OM-RGC.v2.005297379,gramNeg
OM-RGC.v2.002208761,gramNeg
OM-RGC.v2.001010158,gramNeg
OM-RGC.v2.000724441,gramNeg
OM-RGC.v2.002437361,gramNeg
OM-RGC.v2.004705812,gramNeg
OM-RGC.v2.003097979,gramNeg
OM-RGC.v2.003384066,gramNeg
OM-RGC.v2.006383292,gramNeg
OM-RGC.v2.001248842,gramNeg
OM-RGC.v2.007094102,gramNeg
OM-RGC.v2.001350342,gramNeg
OM-RGC.v2.001343603,gramNeg
OM-RGC.v2.001211178,gramNeg
OM-RGC.v2.001068620,gramNeg
OM-RGC.v2.008695093,gramNeg
OM-RGC.v2.000604587,gramNeg
OM-RGC.v2.002498651,gramNeg
OM-RGC.v2.000476786,gramNeg
OM-RGC.v2.000712005,gramNeg
OM-RGC.v2.000581546,gramNeg
OM-RGC.v2.002594542,gramNeg
OM-RGC.v2.004770992,gramNeg
OM-RGC.v2.001827570,gramNeg
OM-RGC.v2.003180711,gramNeg
OM-RGC.v2.000252538,gramNeg
OM-RGC.v2.002716097,gramNeg
OM-RGC.v2.002577966,gramNeg
OM-RGC.v2.000708958,gramNeg
OM-RGC.v2.025574443,gramNeg
OM-RGC.v2.015030582,gramNeg
OM-RGC.v2.012542440,gramNeg
OM-RGC.v2.009827245,gramNeg
OM-RGC.v2.011370276,gramNeg
OM-RGC.v2.014418409,gramNeg
OM-RGC.v2.005762836,gramNeg
OM-RGC.v2.005261192,gramNeg
OM-RGC.v2.003751815,gramNeg
OM-RGC.v2.004546669,gramNeg
OM-RGC.v2.005803752,gramNeg
OM-RGC.v2.007584591,gramNeg
OM-RGC.v2.005929760,gramNeg
OM-RGC.v2.003407419,gramNeg
OM-RGC.v2.002347759,gramNeg
OM-RGC.v2.003098266,gramNeg
OM-RGC.v2.006288590,gramNeg
OM-RGC.v2.007700361,gramNeg
OM-RGC.v2.003224624,gramNeg
OM-RGC.v2.006633325,gramNeg
OM-RGC.v2.005078199,gramNeg
OM-RGC.v2.002646527,gramNeg
OM-RGC.v2.002594816,gramNeg
OM-RGC.v2.008313314,gramNeg
OM-RGC.v2.002452748,gramNeg
OM-RGC.v2.002663671,gramNeg
OM-RGC.v2.002530647,gramNeg
OM-RGC.v2.005078202,gramNeg
OM-RGC.v2.002898492,gramNeg
OM-RGC.v2.001357236,gramNeg
OM-RGC.v2.004642058,gramNeg
OM-RGC.v2.001554801,gramNeg
OM-RGC.v2.001900158,gramNeg
OM-RGC.v2.007820840,gramNeg
OM-RGC.v2.004739194,gramNeg
OM-RGC.v2.006532608,gramNeg
OM-RGC.v2.003527085,gramNeg
OM-RGC.v2.004420402,gramNeg
OM-RGC.v2.005929777,gramNeg
OM-RGC.v2.001732061,gramNeg
OM-RGC.v2.000601997,gramNeg
OM-RGC.v2.001282652,gramNeg
OM-RGC.v2.005225120,gramNeg
OM-RGC.v2.005225121,gramNeg
OM-RGC.v2.000971707,gramNeg
OM-RGC.v2.003159482,gramNeg
OM-RGC.v2.002646535,gramNeg
OM-RGC.v2.002036517,gramNeg
OM-RGC.v2.005261224,gramNeg
OM-RGC.v2.001778642,gramNeg
OM-RGC.v2.002917774,gramNeg
OM-RGC.v2.003037036,gramNeg
OM-RGC.v2.007584635,gramNeg
OM-RGC.v2.001657798,gramNeg
OM-RGC.v2.001255833,gramNeg
OM-RGC.v2.000669429,gramNeg
OM-RGC.v2.000557461,gramNeg
OM-RGC.v2.000660582,gramNeg
OM-RGC.v2.014783208,gramNeg
OM-RGC.v2.003202322,gramNeg
OM-RGC.v2.000208533,gramNeg
OM-RGC.v2.000045728,gramNeg
OM-RGC.v2.000690550,gramNeg
OM-RGC.v2.000176208,gramNeg
OM-RGC.v2.006832940,gramNeg
OM-RGC.v2.000208534,gramNeg
OM-RGC.v2.000424732,gramNeg
OM-RGC.v2.007306174,gramNeg
OM-RGC.v2.004673552,gramNeg
OM-RGC.v2.000196975,gramNeg
OM-RGC.v2.005450129,gramNeg
OM-RGC.v2.003313790,gramNeg
OM-RGC.v2.001452353,gramNeg
OM-RGC.v2.005450133,gramNeg
OM-RGC.v2.004673614,gramNeg
OM-RGC.v2.004706132,gramNeg
OM-RGC.v2.003360536,gramNeg
OM-RGC.v2.005078003,gramNeg
OM-RGC.v2.000877270,gramNeg
OM-RGC.v2.016930119,gramNeg
OM-RGC.v2.018999725,gramNeg
OM-RGC.v2.002594720,gramNeg
OM-RGC.v2.004706136,gramNeg
OM-RGC.v2.000724470,gramNeg
OM-RGC.v2.002001398,gramNeg
OM-RGC.v2.001255795,gramNeg
OM-RGC.v2.005151111,gramNeg
OM-RGC.v2.003726683,gramNeg
OM-RGC.v2.004240927,gramNeg
OM-RGC.v2.004706142,gramNeg
OM-RGC.v2.000750831,gramNeg
OM-RGC.v2.005642667,gramNeg
OM-RGC.v2.000596777,gramNeg
OM-RGC.v2.001622640,gramNeg
OM-RGC.v2.002483294,gramNeg
OM-RGC.v2.002578122,gramNeg
OM-RGC.v2.005043167,gramNeg
OM-RGC.v2.008004355,gramNeg
OM-RGC.v2.009826915,gramNeg
OM-RGC.v2.000924716,gramNeg
OM-RGC.v2.000388933,gramNeg
OM-RGC.v2.000734012,gramNeg
OM-RGC.v2.006633064,gramNeg
OM-RGC.v2.003077627,gramNeg
OM-RGC.v2.000637182,gramNeg
OM-RGC.v2.000521443,gramNeg
OM-RGC.v2.001546538,gramNeg
OM-RGC.v2.000764143,gramNeg
OM-RGC.v2.000579179,gramNeg
OM-RGC.v2.001713449,gramNeg
OM-RGC.v2.000215050,gramNeg
OM-RGC.v2.002646434,gramNeg
OM-RGC.v2.002156740,gramNeg
OM-RGC.v2.002898382,gramNeg
OM-RGC.v2.003313813,gramNeg
OM-RGC.v2.004240938,gramNeg
OM-RGC.v2.003651839,gramNeg
OM-RGC.v2.000818860,gramNeg
OM-RGC.v2.003313815,gramNeg
OM-RGC.v2.000877272,gramNeg
OM-RGC.v2.001955099,gramNeg
OM-RGC.v2.006633077,gramNeg
OM-RGC.v2.002628920,gramNeg
OM-RGC.v2.001797682,gramNeg
OM-RGC.v2.004182537,gramNeg
OM-RGC.v2.000869158,gramNeg
OM-RGC.v2.003180904,gramNeg
OM-RGC.v2.004420251,gramNeg
OM-RGC.v2.003016576,gramNeg
OM-RGC.v2.000754185,gramNeg
OM-RGC.v2.005373873,gramNeg
OM-RGC.v2.000510059,gramNeg
OM-RGC.v2.000257833,gramNeg
OM-RGC.v2.001414728,gramNeg
OM-RGC.v2.001168597,gramNeg
OM-RGC.v2.002956282,gramNeg
OM-RGC.v2.000760895,gramNeg
OM-RGC.v2.002823985,gramNeg
OM-RGC.v2.004514863,gramNeg
OM-RGC.v2.005681863,gramNeg
OM-RGC.v2.001694937,gramNeg
OM-RGC.v2.001139505,gramNeg
OM-RGC.v2.002750658,gramNeg
OM-RGC.v2.006432741,gramNeg
OM-RGC.v2.000727598,gramNeg
OM-RGC.v2.002681009,gramNeg
OM-RGC.v2.003313829,gramNeg
OM-RGC.v2.002681010,gramNeg
OM-RGC.v2.001657754,gramNeg
OM-RGC.v2.000557450,gramNeg
OM-RGC.v2.003751742,gramNeg
OM-RGC.v2.001741504,gramNeg
OM-RGC.v2.000114010,gramNeg
OM-RGC.v2.000718347,gramNeg
OM-RGC.v2.001622646,gramNeg
OM-RGC.v2.002060059,gramNeg
OM-RGC.v2.003118251,gramNeg
OM-RGC.v2.002377174,gramNeg
OM-RGC.v2.004706161,gramNeg
OM-RGC.v2.002289180,gramNeg
OM-RGC.v2.003098104,gramNeg
OM-RGC.v2.000352837,gramNeg
OM-RGC.v2.007584332,gramNeg
OM-RGC.v2.003224522,gramNeg
OM-RGC.v2.004937935,gramNeg
OM-RGC.v2.004098159,gramNeg
OM-RGC.v2.000243782,gramNeg
OM-RGC.v2.004870419,gramNeg
OM-RGC.v2.001921402,gramNeg
OM-RGC.v2.004673553,gramNeg
OM-RGC.v2.000808019,gramNeg
OM-RGC.v2.001174810,gramNeg
OM-RGC.v2.000660573,gramNeg
OM-RGC.v2.000971682,gramNeg
OM-RGC.v2.000571721,gramNeg
OM-RGC.v2.001350408,gramNeg
OM-RGC.v2.003988526,gramNeg
OM-RGC.v2.000488534,gramNeg
OM-RGC.v2.001168603,gramNeg
OM-RGC.v2.015285017,gramNeg
OM-RGC.v2.000258734,gramNeg
OM-RGC.v2.002612029,gramNeg
OM-RGC.v2.001026121,gramNeg
OM-RGC.v2.001657758,gramNeg
OM-RGC.v2.002681015,gramNeg
OM-RGC.v2.002024827,gramNeg
OM-RGC.v2.006532383,gramNeg
OM-RGC.v2.002805844,gramNeg
OM-RGC.v2.001685649,gramNeg
OM-RGC.v2.000292184,gramNeg
OM-RGC.v2.001111617,gramNeg
OM-RGC.v2.001205029,gramNeg
OM-RGC.v2.000310366,gramNeg
OM-RGC.v2.000166645,gramNeg
OM-RGC.v2.002530604,gramNeg
OM-RGC.v2.000681627,gramNeg
OM-RGC.v2.002289239,gramNeg
OM-RGC.v2.007641733,gramNeg
OM-RGC.v2.022273621,gramNeg
OM-RGC.v2.001198990,gramNeg
OM-RGC.v2.002594757,gramNeg
OM-RGC.v2.002483316,gramNeg
OM-RGC.v2.011748582,gramNeg
OM-RGC.v2.003077660,gramNeg
OM-RGC.v2.005151049,gramNeg
OM-RGC.v2.000669411,gramNeg
OM-RGC.v2.002332977,gramNeg
OM-RGC.v2.003431304,gramNeg
OM-RGC.v2.001205065,gramNeg
OM-RGC.v2.004514895,gramNeg
OM-RGC.v2.002001420,gramNeg
OM-RGC.v2.000589189,gramNeg
OM-RGC.v2.000483726,gramNeg
OM-RGC.v2.000892697,gramNeg
OM-RGC.v2.006195665,gramNeg
OM-RGC.v2.007584373,gramNeg
OM-RGC.v2.017223706,gramNeg
OM-RGC.v2.001741513,gramNeg
OM-RGC.v2.000467712,gramNeg
OM-RGC.v2.005681984,gramNeg
OM-RGC.v2.002036470,gramNeg
OM-RGC.v2.005642726,gramNeg
OM-RGC.v2.001769263,gramNeg
OM-RGC.v2.000292186,gramNeg
OM-RGC.v2.002546042,gramNeg
OM-RGC.v2.001694945,gramNeg
OM-RGC.v2.000326601,gramNeg
OM-RGC.v2.005450208,gramNeg
OM-RGC.v2.001741515,gramNeg
OM-RGC.v2.004451534,gramNeg
OM-RGC.v2.003384310,gramNeg
OM-RGC.v2.000672401,gramNeg
OM-RGC.v2.000617784,gramNeg
OM-RGC.v2.000727603,gramNeg
OM-RGC.v2.001579624,gramNeg
OM-RGC.v2.001343684,gramNeg
OM-RGC.v2.002514542,gramNeg
OM-RGC.v2.000532454,gramNeg
OM-RGC.v2.003802289,gramNeg
OM-RGC.v2.001640246,gramNeg
OM-RGC.v2.001769267,gramNeg
OM-RGC.v2.006060329,gramNeg
OM-RGC.v2.002392268,gramNeg
OM-RGC.v2.004182459,gramNeg
OM-RGC.v2.000778477,gramNeg
OM-RGC.v2.001150800,gramNeg
OM-RGC.v2.003751776,gramNeg
OM-RGC.v2.000808035,gramNeg
OM-RGC.v2.001295755,gramNeg
OM-RGC.v2.001514106,gramNeg
OM-RGC.v2.012041676,gramNeg
OM-RGC.v2.001145165,gramNeg
OM-RGC.v2.008630575,gramNeg
OM-RGC.v2.002452700,gramNeg
OM-RGC.v2.002036476,gramNeg
OM-RGC.v2.004390066,gramNeg
OM-RGC.v2.002824013,gramNeg
OM-RGC.v2.001094836,gramNeg
OM-RGC.v2.003291327,gramNeg
OM-RGC.v2.001722845,gramNeg
OM-RGC.v2.001838305,gramNeg
OM-RGC.v2.001657769,gramNeg
OM-RGC.v2.002530620,gramNeg
OM-RGC.v2.001827751,gramNeg
OM-RGC.v2.001052460,gramNeg
OM-RGC.v2.003881077,gramNeg
OM-RGC.v2.004360190,gramNeg
OM-RGC.v2.002546057,gramNeg
OM-RGC.v2.007471664,gramNeg
OM-RGC.v2.006583473,gramNeg
OM-RGC.v2.000734021,gramNeg
OM-RGC.v2.001750843,gramNeg
OM-RGC.v2.001932965,gramNeg
OM-RGC.v2.003933772,gramNeg
OM-RGC.v2.000586623,gramNeg
OM-RGC.v2.002594779,gramNeg
OM-RGC.v2.001685664,gramNeg
OM-RGC.v2.004420310,gramNeg
OM-RGC.v2.005151207,gramNeg
OM-RGC.v2.001156722,gramNeg
OM-RGC.v2.000705909,gramNeg
OM-RGC.v2.000826223,gramNeg
OM-RGC.v2.001174841,gramNeg
OM-RGC.v2.000458944,gramNeg
OM-RGC.v2.004673558,gramNeg
OM-RGC.v2.007415899,gramNeg
OM-RGC.v2.009035861,gramNeg
OM-RGC.v2.001235675,gramNeg
OM-RGC.v2.002646488,gramNeg
OM-RGC.v2.000088236,gramNeg
OM-RGC.v2.004837125,gramNeg
OM-RGC.v2.004420322,gramNeg
OM-RGC.v2.012749215,gramNeg
OM-RGC.v2.002468150,gramNeg
OM-RGC.v2.000643008,gramNeg
OM-RGC.v2.002594787,gramNeg
OM-RGC.v2.002733248,gramNeg
OM-RGC.v2.003246815,gramNeg
OM-RGC.v2.006832815,gramNeg
OM-RGC.v2.000233468,gramNeg
OM-RGC.v2.003454423,gramNeg
OM-RGC.v2.006432842,gramNeg
OM-RGC.v2.004514956,gramNeg
OM-RGC.v2.004298722,gramNeg
OM-RGC.v2.003454425,gramNeg
OM-RGC.v2.003907228,gramNeg
OM-RGC.v2.001879264,gramNeg
OM-RGC.v2.002195747,gramNeg
OM-RGC.v2.006782577,gramNeg
OM-RGC.v2.001579633,gramNeg
OM-RGC.v2.006195752,gramNeg
OM-RGC.v2.003077578,gramNeg
OM-RGC.v2.001722859,gramNeg
OM-RGC.v2.001343692,gramNeg
OM-RGC.v2.006633219,gramNeg
OM-RGC.v2.000811628,gramNeg
OM-RGC.v2.002275361,gramNeg
OM-RGC.v2.022707342,gramNeg
