bin,ERR598999,ERR599020,ERR599033,ERR599055,ERR599071,ERR599072,ERR599083,ERR599085,ERR599096,ERR599128,ERR599132
SP-181,14157.228228914042,60227.65705062623,13084.516537097827,16659.848843743428,23856.846088420705,49726.98848873205,13620.620043327377,4399.381217533398,13029.56176014341,32008.86742765181,87405.45878418714
SP-182,19484.074290226676,168445.39114410913,20556.976934353264,62132.49135130532,134397.83042702122,158313.6040713503,19813.69032682749,25714.544363648984,20106.913726153147,136217.05854285997,367258.95849406114
SP-183,195860.69177141818,134712.6307520311,195169.48480594062,61450.12378647012,137612.77835204566,71800.91759220173,211360.24276644096,24214.661937036362,194919.0432026797,122788.35029873379,327187.41005448723
SP-184,4661.386359866161,2992.976120434999,4566.108259626508,7440.115561604587,65040.10960179844,14260.281012391046,5671.765488399557,13453.152078889738,5466.442659723992,13955.01867489635,44191.011469084544
SP-185,106697.10094064113,126341.44066612159,107432.57202404892,7058.640307414784,20016.786260081004,39913.80478149189,108485.41944837192,2810.577580197879,103432.2238801355,15576.0222022096,41487.13278441883
SP-186,1467840.3009724554,133498.15189874714,1460778.6612056543,43526.964871687414,94602.74160193467,434327.4245088906,1492930.3580026522,20089.6438963597,1440129.389915408,85770.91113888922,237864.03217488097
SP-187,29242.409258585893,90519.45959764023,27076.77953264417,715.4104134419667,607.4045079136879,1747.515017468896,28358.66834435866,238.15617320189006,27426.55350242833,1331.7231085307817,2957.001874632677
SP-188,850144.4398973747,11637.346713558052,846406.524117426,2031.0965286669511,34960.686953725046,48594.08535632788,869802.0545888445,5902.031966884547,841938.0164623577,4577.085876879041,12543.890045602293
SP-189,7813.060681530128,325717.99128234654,7275.134592116454,728.3784172300794,6780.973491891978,3071.6766067586805,7873.992695802834,1098.3333333333333,8354.943497111117,1366.4729515879403,4017.7377337661887
SP-19,21306.004403400126,1785967.9444626432,22925.63799551957,10709.18074181506,19716.118641742818,12139.023481734748,22157.97481533098,3650.2653644837633,21717.382787584393,22448.753108745484,62696.05821185671
SP-190,5656.756612285526,1399730.90925126,7019.3700640923535,6542.62446636799,759.9062643162861,2112.278156489034,8234.451447070573,100.78686366853822,7179.7730195173135,11724.622263478512,31957.597214931317
SP-191,832414.293509885,1032040.1972431452,819869.9915634621,382970.09760522237,3191040.5250842893,2192655.2388427737,832368.7545527443,667777.1076238434,813063.4964982898,797059.2170602706,2149203.9811529364
SP-194,17328.120173345786,36073.074201322175,19562.35726553504,2670.6082147043494,79840.11500771728,378554.4513229012,19461.823797237186,17691.290245025466,20114.62683657512,5292.428488526394,14304.828202655808
SP-195,1147.6004536398411,7561.6400832593035,1010.0518284519111,664.6608777000304,2816.080188269667,964.337439185223,979.6282991968835,350.37977397104805,931.5605407704627,1362.3907182130274,3604.142271991976
SP-196,31225.46024877788,34865.56457626678,32642.241381556814,5306.23207437348,113403.50255134425,78301.78116652674,31888.754691964652,19776.05739321599,31563.441740303446,12460.679280156955,36815.007428981626
SP-197,221727.85569523257,15238.065779126311,221896.93266202635,2771.4288883959634,17073.06360968667,51354.8889532266,232291.6139985457,2962.984847846317,221078.32962446185,4876.39494988699,12694.371185247652
SP-199,3530.413321106311,46149.802864900426,3151.2471945051975,554.0277471973764,16947.15511167434,2929.1032862723832,3438.9751045713106,2920.7601035880675,2831.1238222363627,616.5673668529613,1940.0338456484585
SP-2,22086.235865987674,90768.53359779445,21630.306333321158,33389.86292564993,50465.184594210456,82877.52264997242,24281.765212710547,9172.561319332599,20267.945199596485,63223.14222018874,166499.98007504613
SP-20,91101.74531762961,114709.27886551518,88760.87772395817,13647.354930439124,472955.74573227693,390227.01675288635,92580.94134991545,98314.38906589193,91069.78204490704,24562.973170206995,70245.53932689902
SP-201,3256.585952101458,171395.94844927496,3644.118367236496,942.5372673705875,562.7687528995832,477.6748367402158,3517.148342459976,42.560912884366424,3368.874472926477,3036.5781298118686,6543.660938439318
SP-203,136282.46560176724,30629.943601179155,131557.30529708893,4295.014710060785,99226.61783070394,85765.4458747538,136947.79401680583,19325.342841579382,128871.2187577728,11452.905358796243,29316.02075405339
SP-204,123428.68517200866,33806.27677079237,119248.3213606963,5404.588259024766,688941.2798486371,411616.9145092476,123388.23687327518,138481.7647675668,120631.16962292674,11456.31351563644,29202.460760150097
SP-208,184195.75467864264,4245623.157506649,188257.0545981667,157538.1280315235,637496.7905253359,254494.14596553912,189008.00230006073,119200.02676760477,186323.46400591914,325694.11878714943,890586.8583339172
SP-209,5362.513819849973,4957774.906748626,5228.103906305084,3622.28162450505,699.349023166657,3285.4091068990015,5937.373346223885,153.79849715269194,5141.656042799973,5198.644135891078,16763.687716974404
SP-21,15220.856828948214,202571.5847690735,14653.307436110827,38751.24652425361,53640.179356039356,16617.960125885256,14667.854525486824,8757.534040085793,14402.568419773497,83069.31670729842,217345.40285301858
SP-210,70779.22558250818,1315705.615713373,63319.72295863711,5404.16741535531,24739.57702576605,33433.88441013084,68748.97327965334,5232.8063930239,71981.15895929631,8478.02261157545,25037.25060374375
SP-213,4333799.103202698,10462702.436282407,4362314.598808739,1925671.7161156351,14040799.248298835,11717361.029395556,4452537.515542274,2894261.776679336,4300265.323866927,3742716.2019566796,10126040.383077543
SP-216,16346.457835857205,95704.79908595268,14834.718547592456,10528.607191214393,25495.877831977992,14726.121119893645,16490.69018517009,4549.819704198411,16264.733473316142,22673.21025046977,59620.60920149394
SP-218,96303.98782631334,1659.2272782208206,97801.36277687128,121.20649241252487,1124.611154728129,2720.094239318802,102579.1238383169,80.43796338494975,96147.98636050663,596.21920283984,1063.0207811623582
SP-219,274997.27766801126,472430.77930739406,272780.2048263211,5448.628693078382,21102.983322332002,19940.03973336658,281386.96807282104,4032.6828965746254,278171.300932268,10701.262636724645,30221.596008462628
SP-22,11174.052572116912,3259.569611722877,11713.289045260366,208.05229648400365,1869.092528365706,19657.585087122643,12283.221145461388,257.92374994381663,12057.709244881387,374.19728021898317,1644.511358865332
SP-222,105606.25816023952,150449.1799100035,101802.31060727107,21920.653755100637,1033817.5338545538,975172.5537296989,109683.72547705653,200211.1331945398,100478.4205636434,46186.95872087243,129469.60342644161
SP-224,55661.52275602061,22632.464195195927,57268.50565208905,200.56304432942062,902932.889487238,259715.92289396963,56328.675355648535,161664.6381632931,55119.25387688801,900.4420513555058,3026.1356118634367
SP-23,102544.9068902374,259639.7131235897,98858.53824698122,38207.02898794316,265762.9457402115,211003.31810548587,102296.76186074148,51585.980903615964,98750.00886456222,83532.73966988259,225843.1138494018
SP-230,7400.42158063266,48724.93156922511,7488.795527896486,358.53913217657697,9605.979258475858,97798.11843759942,7693.078879952118,1567.1983630060238,7738.012474416819,1159.6174714668173,2172.7919061173657
SP-232,177973.1351799184,44499.110779975395,182210.05103114407,8723.799784252047,51653.55310145423,48430.28188975219,179600.21224673896,8670.365943371376,179779.75332429455,16213.665950186256,46856.380163842456
SP-234,50492.65834962666,49210.5871895092,48437.88695825165,2188.4766946384893,10616.237684078511,9271.541609136448,52565.99982814727,1189.845942597692,50118.97706494209,4122.481770478719,12986.423188627801
SP-236,256075.37066978874,519449.3715410317,257388.09897922399,50788.58741010516,317857.72690270224,1873634.1102646065,257855.73739511002,69038.22151739818,256950.1321878026,100789.86926474393,276981.47625383356
SP-237,5491.302900538224,82789.3239444041,6149.351541568297,489.42905354135917,36189.5833220989,11967.80121887687,4944.061022829259,6907.295679738363,5193.026437518831,727.0278011390769,2056.140214199835
SP-238,16238.725746439222,335872.6790924348,14133.865738742661,2172.1894770914732,3229.4067532481017,3278.52429652509,13882.86894771254,784.1447601859273,14188.154305457747,3236.740859125935,8490.727251068214
SP-24,50997.540759721,199728.0237778478,50048.79307524008,7856.744398672301,6045.933390514329,18311.549391238408,47923.17824639872,851.0568791783049,46827.27883855291,16173.273931216178,42495.29583027864
SP-240,1995.7930272378312,860206.4966643116,1993.4501377222743,173.22956091216253,1322.0473787121857,1921.7916130321698,1677.354766643518,299.0463999319161,1594.0648018552681,93.87178632291398,748.0300019869962
SP-241,290547.9939851199,1484009.1236096467,297140.1792891529,299739.23143983784,652151.8041432948,330018.9901298813,294819.4574365649,129211.77103423534,292888.83673048863,613380.2001019635,1658649.5097721352
SP-242,175952.62047112742,51554.51406985188,170409.1729645379,5751.64160708418,60473.40602524787,255208.95573353313,178764.88592247633,12056.208413215085,169806.8575450139,13245.066017497382,36054.09640247947
SP-243,29189.556119199664,176748.8273489748,27667.09669111012,1105.416663434582,10097.405101497156,7313.187797458024,31616.90132083333,1433.1182726645386,27993.32555442063,6909.155195343929,8918.602139429526
SP-244,9708.51378249489,51660.812183479764,12425.5319536493,7708.667289557025,1622408.0605904001,28477.303707923355,11098.20412203289,348801.20240882074,10704.443485267671,16765.238693411415,52707.772845986474
SP-245,91660.43138956529,235035.92575948325,94278.92269780544,19481.195799660643,211601.63772287875,372881.1280081341,90042.67649380238,45850.20732844103,86300.35728827686,37098.85530253704,107733.53070553883
SP-246,2044879.4621234934,978285.3088336526,2042880.1418693285,253056.19098663563,1543352.4619633364,3906168.9281465774,2096987.1089344595,318712.05091908335,2019133.2459154823,523220.4490197902,1433862.0723164496
SP-247,91905.59464241593,1048983.6817903144,91911.47912184616,18725.587622721843,32840.01019115487,2367790.470545045,97031.10411624849,6570.238453819433,89100.42102119225,38099.5886721503,102920.4398231724
SP-248,47096.290628118084,12005.336773670204,46947.90391957232,170.8368145775715,8319.895110401558,11195.097627771911,45906.61177586759,1502.5288859524185,45687.468501407835,575.8871568685172,1512.2172319317099
SP-249,15764.030224630975,64556.73182849873,16760.968226431898,3307.7577809729064,12250.675519895918,20726.508744491766,15221.952844065841,2708.3906712513494,17576.9695545468,7878.112059830268,22281.179408595483
SP-250,1079.18443631564,27918.518583345016,1798.165084551072,288.4894014998451,820.2902520678103,553.2067974565408,1278.942496932207,131.46309964643604,1161.1255094447233,411.7616852020919,1444.8239899770742
SP-251,1270.630375042602,882.0845548203837,1653.286747020849,63.00854700854701,7026.878630435353,1012.7820471585086,2000.0177756115077,946.6060847562178,1154.9792216322653,76.80634962884098,542.8856946448614
SP-252,6385.4763179345255,32735.7203026131,6037.977516092458,1667.6663328354173,13888.9727189901,23023.580308675493,5525.790100656548,2828.8840655234467,5935.90307421498,5077.296457597224,15242.955896386427
SP-253,62018.08240287051,94660.67801690646,60647.55277270689,12844.367044242576,121518.34323639423,76433.80569483801,60703.88032029902,21122.177778040495,58901.810007024,28822.054593794495,81131.76273089593
SP-256,67802.93217400073,112388.91119306945,64842.43677073531,3868.3779124333937,13535.091945758131,105771.3671125303,66714.79236923611,2238.677590525962,64557.8493148923,9203.530243818946,26681.721200748038
