bin,ERR594313,ERR594325,ERR594395,ERR594404,ERR598943,ERR598978,ERR598994,ERR598997,ERR599064,ERR599118,ERR599144,ERR599353,ERR598952,ERR598962,ERR598965,ERR599007,ERR599065,ERR599108,ERR599168,ERR599349,ERR598971,ERR599055,ERR599067,ERR599128,ERR599132,ERR599346
CPC-3,0.0,0.0,0.0,0.0,0.008935559027132537,0.00840211049404249,0.0,0.010138437627118151,0.0,0.012370156397225445,0.0,0.059657184049114284,0.015321727380818965,0.0034755064734905065,0.006749344901754812,0.00609903794352337,0.010177102299619285,0.010037394499625252,0.008256899084738516,0.0,0.00898990864349766,0.007367817263587399,0.0,0.008676844678258527,0.007794893426435485,0.0
CPC-300,0.0,0.0,0.0,0.0,0.01760797510744043,0.017550921287832994,0.0,0.0180786741859095,0.006510919095444579,0.018213796972537083,0.0,0.0,0.018664287886092513,0.011484666788180227,0.007699933123023781,0.009586427430593085,0.018387861189737724,0.018249905288008173,0.010232959745925129,0.0,0.017305798859909585,0.020753909889567334,0.01632250187167571,0.019592232265512235,0.01799182414209901,0.0
CPC-305,0.04611068768397302,0.03749097763512776,0.0,0.0,0.058278214313032574,0.06455023106456557,0.025899697578544663,0.02709656382237738,0.009993425180813802,0.014861971838044658,0.026380081982693364,0.00028861377113653924,0.03143784325886114,0.008550642380015584,0.009861014339576079,0.010042017184927508,0.07424352785740687,0.07155627791133017,0.006845212680981157,0.0,0.028451810846809793,0.02797521014666013,0.028139975515747987,0.036303085393982824,0.03561071956551009,0.0
CPC-309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002040242236750906,0.0,0.0,0.0,0.0,0.0,0.001965378543561766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC-31,0.013581036514589284,0.0,0.015242793667883857,0.016583217668632994,0.0,0.0,0.0,0.0027430057691832524,0.0,0.0,0.0,0.0016304221404977186,0.0,0.0,0.0,0.0,0.0,0.0,0.005604744122101604,0.002657642404859863,0.0,0.0,0.0,0.0,0.0,0.019867921710819757
CPC-310,0.006546702245596391,0.004582999333023041,0.0,0.0,0.0,0.00014595781605048034,0.006436721267180373,0.0,0.010740332815404255,0.0,0.004382598091668389,0.0,0.0,0.0,0.010461675420185194,0.00016110667361820863,0.0006443041461560549,0.0,0.002283121493868423,0.0,0.0023905895751025383,0.0,0.0,0.0,0.0,0.0
CPC-316,0.0,9.182635569936253e-05,0.0,0.0,0.00212601883095466,0.002281415965952077,0.0,0.001853006360072937,0.0034218425954901403,0.0027310244313188906,0.0,0.0,0.0033456745330254062,0.0024861853897843278,0.004006480857231346,0.0027295874681696176,0.0008448131315680226,0.0006898084235249297,0.0029421863313466067,0.0,0.0,0.0,0.0,0.0,0.0027216370116754053,0.0
CPC-319,0.0120841265851884,0.011875906552184975,0.0,0.0,0.02067400001089564,0.01927590718676888,0.008313211281963823,0.007737275873469773,0.010452474547654054,0.01166833726459526,0.009639956262235285,0.0,0.010668612979780263,0.014833591154858774,0.011368907789387912,0.01375945379763833,0.011578374202733669,0.014523610988953104,0.014240453365429496,0.10279828538616789,0.0,0.0,0.0,0.006043260222742547,0.004405314917609534,0.0
CPC-32,0.0,0.004154419455015011,0.0,0.0,0.0,0.00010779122098172215,0.0,0.0,0.00704302833531097,0.0017055328313610339,0.0,0.0016012103823217854,0.0,0.0,0.0,0.0012939134402798248,0.0,0.0,0.0,0.0011335573895624633,0.002312407157113084,0.0,0.0,0.0,0.0010878775294916225,0.0017115260408419569
CPC-320,0.001536088525961513,0.0015617822180736358,0.0,0.0,0.0,0.0,0.001348650082865729,0.0,0.0014914497711843214,0.0,0.0015479839000441923,0.0,0.0,0.002807068958382817,0.0014903131592136278,0.0,0.0,0.0,0.0030378577348028923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC-322,0.009714297602107605,0.029378077381923783,0.0,0.0,0.030375927374547602,0.034822932721526416,0.023701493760279437,0.0,0.008652083771190087,0.0,0.02215462206185925,0.0,0.0,0.01495921385211468,0.008404179158854814,0.011813057524944853,0.00435524942170693,0.0,0.0061461911508696445,0.0,0.000950235293183855,0.0,0.0,0.0,0.0023730869101002837,0.0
CPC-323,0.020000350259647883,0.01721137425575224,0.0,0.0,0.014095405818569643,0.013999788459525191,0.01729597304358979,0.013219413216022994,0.015989836861664716,0.006494589888373753,0.017369276252158398,0.0,0.01991831686912843,0.016058069528381833,0.016700073892852635,0.015757510276095243,0.012292177260554975,0.011736288565587907,0.015410772047502234,0.0,0.020382185049334735,0.005900860556463035,0.0,0.008423024803160165,0.01086253125044903,0.0
CPC-324,0.0038468698819694694,0.02483643368667126,0.0,0.00035642850891899955,0.033097694299535844,0.029986134670942292,0.02755701662374509,0.0,0.027472976596708824,0.0011221777384535592,0.027822270971138326,0.0,0.011140480145637191,0.026602718976546737,0.027502066462490777,0.023013279664763155,0.009405703941686204,0.008538813422141198,0.02277846576843495,0.0,0.030621352937076646,0.021506420770206435,0.018574519847834422,0.040075258362795144,0.035587965577152214,0.0
CPC-327,0.011733048257859221,0.017309807453520176,0.013267320713531917,0.009829288980119227,0.01111541652611255,0.010455041416724115,0.012374556442163764,0.006758563818192665,0.015133742283301567,0.0013171184727648567,0.016215230000751642,0.0,0.012738852900285615,0.013452634045667353,0.016423941311394477,0.015510552516107659,0.013429089344427932,0.01058873770613533,0.014299297573523686,0.0,0.006488658697055587,0.012516002791473534,0.00660106789605715,0.01299637974051392,0.012576429187412242,0.0
CPC-33,0.0,0.0,0.0,0.0013272491906540194,0.007460792837183781,0.0025208502154886836,0.0,0.0,0.0,0.0012102587436781506,0.0,0.0052961863118899406,0.0,0.0,0.0023712355659299663,0.0,0.0,0.0,0.0,0.005569360855248222,0.0019276171417301374,0.0,0.003532603551135851,0.0,0.0,0.00495360095170639
CPC-34,0.0,0.0,0.009820038960432891,0.010302466977385601,0.0,0.00027349079929737014,0.0,0.0,0.0,0.0,0.0,0.006280005215513491,0.0,0.0,0.005566814283242531,0.0,0.0,0.0,0.0,0.009023927227175705,0.0,0.0,0.0,0.0,0.0,0.008931462109408385
CPC-38,0.0,0.0,0.016426723291646843,0.011344093787998636,0.008428292374984927,0.00817397476369819,0.0,0.010754458305475084,0.004121216833827217,0.011661731371161803,0.0,0.013919598564399678,0.019937233441338336,0.0043961046005305095,0.0022360744088328714,0.004994142001894198,0.019240591120798522,0.018789704820180924,0.004748526949134522,0.0,0.004550420972653044,0.0026968952707631636,0.0031336757226550407,0.0039799058191778355,0.004280290961292819,0.010342077133910062
CPC-39,0.0,0.0,0.0002749150342695432,0.0,0.006514529945903194,0.0008217826485037745,0.0,0.005174313020006324,0.0026834489611825274,0.0024764757752227745,0.0,0.0,0.0009852693617847768,0.002533192341446549,0.0,0.003160000130544448,0.0027985917991712453,0.0025456057871733923,0.0023010418249271116,0.0035788824993370433,0.002310395382660293,0.0,0.004373286224447235,0.0012725630190702827,0.0004403944057464168,0.0005813446969135401
CPC-40,0.008568057536081086,0.001879850593402941,0.0022729489703692493,0.0036116151815614576,0.0026845009703667182,0.0035577499847694234,0.0,0.006075595907785238,0.005826172365030788,0.004532475550050686,0.0,0.001891211768976556,0.001583822133864394,0.00785970785056172,0.0031740897035891806,0.005470177212622921,0.0028815183159927736,0.003680176351355747,0.0032960069453519623,0.0021014093926834715,0.004367926380768098,0.006099994534298976,0.004289832414954631,0.0041258490201277155,0.004546740240978417,0.003258168156130873
CPC-41,0.0056041207606065445,0.0,0.0,0.0,0.004289626162117825,0.0038237299070576765,0.0,0.0020483459711255134,0.002450724995934602,0.002734740234288542,0.0,0.0,0.0023115506103120655,0.003851741725397843,0.0017120937196903171,0.0035261296336600127,0.002220953247383962,0.0022366705822512065,0.0033144394812113253,0.002326206512521519,0.004363077295714719,0.00376595821759554,0.0012960300990583883,0.003523060969378754,0.0037186800094332535,0.0
CPC-42,0.0,0.0,0.0018128596956655653,0.0017409077102499458,0.0,0.0,0.0,0.0,0.0012624733804566534,0.0004226029896106006,0.0,0.0,0.0,0.0,0.0,0.0005231974072375661,0.00029546860426955574,0.0,0.0,0.0005418016178535316,5.644934497888884e-05,0.0,0.0,0.0006619233640893094,0.0,6.429098433530262e-05
CPC-43,0.004355056094750561,0.000906026960506426,0.0028706148299109495,0.0028724131071084856,0.009804429230562186,0.0014053238253291145,0.0,0.002797988801538452,0.0021680623234822285,0.00255107278185686,0.0,0.0034198407037188193,0.0013724399249846943,0.0033010239980653163,0.0023589334897063164,0.0012504780478582971,0.00383859297551616,0.007531005637281462,0.003068565582084026,0.002117175170986302,0.0006636686908808099,0.0,0.0,0.0,0.002071281612539705,0.0012744200134688888
CPC-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004110617354408708,0.004404429571251371,0.0,0.004657001051232875,0.0,0.009127400838940631,0.004083193654447266,0.0014807310492893234,0.0,0.0,0.004144700368298518,0.0022087521336878755,0.0006965019539862663,0.0019427080665452062,0.0025685501448404692,0.0017366364919847242,0.0018365426301217977,0.003451896204013062
CPC-46,0.0,0.0,0.0010780778744538405,0.00022193340190073037,0.0007180811040586318,0.0010555538069688371,0.0,0.0021277883524064268,0.0024580134612419433,0.0018960898457162697,0.0,0.0,0.0009542188278282463,0.003964478252525548,0.0,0.0014202220279776845,0.0010749484814927452,0.003033881500550568,0.001995341469715856,0.0,0.0026473540071898713,0.0021812842986801643,0.0022727658175413024,0.0030075740975680633,0.0027552041486402306,0.0
CPC-47,0.0021833181041392077,0.004243587209515453,0.004593663774481111,0.005185922144452459,0.009981492599197292,0.006277106955874829,0.0,0.004281030850346543,0.0051899809301195485,0.0020296139375488593,0.0,0.005563517085827211,0.0011393043250731655,0.0030990840296459686,0.004614989449343302,0.004282439773257022,0.0017338212662420414,0.0012389104902764969,0.0048232143778621965,0.005097364769901384,0.0035635742061819126,0.004813855018169839,0.003550618267428632,0.00439763551230729,0.004226447335597824,0.004760605908470571
CPC-48,0.004100314080578371,0.002591731204919759,0.0034718668831350587,0.00273796974439437,0.0025395887391995446,0.004277448723635434,0.0,0.0029673853241401487,0.00395367955330014,0.004033099456374711,0.0008774488533079295,0.0002734914535775227,0.004750171509606806,0.003553533220483607,0.002397870645151952,0.004060635245342964,0.0038861096685165997,0.0045348731585151845,0.002949904695634121,0.0018317291772133484,0.003983617977891491,0.0037353487107323986,0.004070120048930888,0.003836637983001853,0.003824964526577992,0.0009285352043204349
CPC-49,0.0030662760421524024,0.007432056643351956,0.007418708980461371,0.008052551927668598,0.0018975512504082477,0.0006295281403304892,0.0029455922589916297,0.0042621253905395185,0.00751648600627817,0.004285167989540504,0.002043854545211324,0.008239908825971644,0.002633491121892474,0.0011866946964125722,0.007262414532243598,0.0014818688948109648,0.0036029588680866727,0.006136341042750294,0.0012370112771152352,0.004865520622004524,0.008826383714480425,0.008051117936754636,0.009218228006477518,0.007454982990875145,0.0077204916841610354,0.005694208608854723
CPC-5,0.02877812203126661,0.00863583174005495,0.011579732736704144,0.012141470938508269,0.0,0.0,0.0,0.0,0.0005486266720273199,0.0,0.0,0.00812257542218845,0.0,0.0,0.012672990993476692,0.0,0.0,0.0,0.0,0.011638081689617984,0.03127163840653799,0.0,0.0,0.0,0.0,0.011274842698177764
CPC-50,0.0005091786407981833,0.0019287444452234274,0.0,0.0,0.02663433180935557,0.025669146135877268,0.0013427805730409138,0.04651008391114215,0.02582277660434605,0.046582597634784416,0.0003692949058176982,0.0,0.039702065293474316,0.01864829639477939,0.026523119931202693,0.018974363396840856,0.039207906556488197,0.039632636853972565,0.01940005719544042,0.0,0.005675268368334478,0.012062526792380958,0.00849826863264577,0.011835118812755605,0.006735010001864743,0.0
CPC-52,0.1792773270972122,0.3517812047557194,0.0,0.6223662640297076,0.02598151024452931,0.023169493474272433,0.3927827750038035,0.022021869372103146,0.13209499016323387,0.021276279702527084,0.4195003280346563,0.0,0.021466772709290267,0.04974565732276036,0.35967023394486936,0.055221790682802134,0.02141762441689895,0.0217130167343517,0.06317759023500044,0.0,0.044720759375378255,0.06482080575764608,0.03857908680255943,0.08812471462056613,0.08436464974426655,0.0
CPC-54,0.0,0.0,0.0033856676065396516,0.0,0.020309837128868465,0.0,0.0,0.0,0.0,0.0013220060719573445,0.0,0.0,0.0,0.027831773177746565,0.007794866484425962,0.0,0.0,0.0,0.0,0.0,0.006492808470836709,0.007037734203512928,0.006400078107152045,0.007030054853054728,0.007434867011625925,0.0
CPC-58,0.0025134766062581237,0.0027642930752168893,0.01889507524067042,0.0,0.0,0.0022373025522612524,0.002573324192733341,0.0,0.002603160295526943,0.0,0.0025454244129865227,0.0,0.0,0.0,0.0024246831044588725,0.0012359396437815738,0.0,0.0,0.0018732095009668318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC-59,0.003199042492538234,0.0034206702170157437,0.0,0.0,0.0,0.0,0.003316322526173616,0.0,0.0028294068761112417,0.0,0.003326939967490181,0.0,0.0,0.0,0.0029497529137784916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667819490569437,0.0,0.0,0.008998584034555081,0.0,0.0,0.002502524461548245,0.0,0.0,0.0,0.0,0.00743288782187483,0.0028564990384865483,0.0,0.0,0.0,0.0,0.007476280128295467
CPC-61,0.0010241466276489546,0.0020077378827523416,0.0,0.0,0.0011830215576005257,0.0017968899386162636,0.0021525328239538535,0.0021620429750882175,0.0023971152606626768,0.0008857985729481933,0.0018835978529401225,0.0,0.002612470541064053,0.00353812148230693,0.002546686243429944,0.0025781907227816125,0.000926411980657394,0.0011883030011362544,0.0008833326666702578,0.0,0.0017711898436231993,0.0,0.0,0.0,0.0,0.0
CPC-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005734869110702232,0.005761412404219852,0.0,0.0,0.0,0.0,0.005893463971534362,0.0,0.0,0.0,0.0,0.00541383100513443,0.0,0.0,0.0,0.0,0.0,0.0034188303926399486
CPC-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036258828611862655,0.0,0.0,0.0,0.0,0.0,0.003604636662546418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC-67,0.0,0.0,0.005657572929727415,0.0055997126227985815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026682619880332398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005003559398713857,0.00507250016086151,0.0,0.00804429650085301,0.00518466509577532,0.0,0.005710084897004422
CPC-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006214792909339612,0.0,0.0,0.003843439321999292,0.0,0.0,0.0,0.0,0.005731509957715908,0.0,0.0,0.0,0.0,0.0,0.006054238091789127
CPC-7,0.004733535001978461,0.0052378686400965414,0.007063975863009152,0.007044100925083215,0.0,0.0,0.0,0.0,0.0025681514597122265,0.0,0.0,0.007625862923892428,0.0,0.0,0.00818181286772698,0.0010166409058804512,0.0,0.0,0.0,0.008276473813200173,0.00011186246049737906,0.0,0.002835741985749667,0.0020283880331393345,0.0011197481399051181,0.00795414506828434
CPC-70,0.0,0.0,0.0033331734258548887,0.0032295611458870582,0.0,0.0,0.0,0.0,0.0019786437791521733,0.0,0.0,0.006047443395382443,0.0,0.0,0.0007909392790748593,0.0,0.0,0.0,0.0,0.0027486737378671702,0.0015395858465560438,0.0,0.0030796449248001955,0.0013064867287136527,0.0008141106916793644,0.005343292948681468
CPC-71,0.0,0.0,0.015908451793529448,0.02403871250583108,0.031413977573727075,0.035034159181081735,0.0,0.036752093403519384,0.02700278654868636,0.03662348280284292,0.0,0.013824622892601132,0.033131938252805165,0.02564015127814205,0.0,0.034072878762347214,0.03504561734720341,0.040126656498348054,0.032503247323305166,0.01994992259694578,0.019293223514570912,0.0,0.010184536647494694,0.0,0.008888295180479738,0.0405386313290579
CPC-72,0.0,0.0,0.0,0.0,0.03462712388019968,0.045399194058217865,0.0,0.07313111364201381,0.00277031292978145,0.05728212269803992,0.0,0.0,0.006928519698055882,0.0,0.000111706810292411,0.008366426432501973,0.024610807797695235,0.03860700034454105,0.010629577144713598,0.0,0.003920630801979038,0.0,0.0,0.0,0.0,0.0
CPC-73,0.003105324645074987,0.002567358841647937,0.0,0.0,0.0009802093896907943,0.0009525125462724379,0.0022486990228401615,0.0,0.004496719948499028,0.0009238651486169584,0.0037106711599483744,0.0,0.0,0.003926503805556827,0.00401800110317214,0.004773838523885693,0.0005089259681601712,0.0005687012509099454,0.003428785901140592,0.0,0.015554442797247044,0.0,0.0,0.0,0.00611528823515943,0.0
CPC-74,0.002568600774685989,0.0023828147686927653,0.0,0.0,0.0,0.0,0.0026562983270693495,0.0,0.0030256583174471372,0.0,0.00209453899892348,0.0,0.0,0.001886005105162732,0.0029363709364055644,0.0021595376504623997,0.0,0.0,0.0020814243183475676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC-75,0.003048535896425133,0.003440818215938078,0.004690817225649011,0.005563889845629548,0.0,0.0,0.0035469141517607836,0.0,0.003877142193636965,0.0,0.003919756616194643,0.0,0.0,0.0015921769556342922,0.003601602842815459,0.0013274205155500945,0.0,0.0,0.0012542961663575588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC-79,0.0,0.0,0.0,3.604129140470761e-05,0.04805663057097794,0.04163763787126566,0.0,0.04068193007274627,0.04402718239573592,0.04557748642933325,0.0,0.0,0.05178471303874208,0.04659675687676561,0.0020414571157107435,0.04609036620781348,0.04575947737550475,0.03930822426907601,0.04062868925513576,0.0,0.033454347505865005,0.02695268563413902,0.03209695406793702,0.04711898459909034,0.03086031503313137,0.0
CPC-8,0.0,0.0028543277975023778,0.0013005318057790509,0.0016560016046896695,0.0,0.0,0.0,0.0,0.0012242516622785074,0.0,0.0,0.0051142439986072916,0.0,0.0,0.004623282509805551,0.0003523784322186988,0.0018512928416452752,0.0,0.0,0.005317972688148334,0.0017777168552220671,0.0,0.0013624302257048758,0.0,0.0,0.005854625699531152
