bin,ERR598947,ERR599000,ERR599005,ERR599044,ERR599048,ERR599124,ERR599131,ERR599149,ERR599154,ERR599159
SAT-111,242259.4808453716,704922.1834917077,359551.5193546559,3030417.419603625,30769.16772624587,113989.06402284831,98312.92467506445,95867.1683727436,0.0,740364.5355370187
SAT-112,76119.43195873659,2690917.883057443,267010.8461303417,1259590.905795658,21994.949619119692,182711.28604733836,36561.51404730983,39222.32206191679,0.0,1199959.742740475
SAT-113,424297.30423758196,1808424.2108579255,7239988.16421729,11779867.764146503,635797.8280954186,110683.48444302939,290674.7365792938,387881.8186617484,0.0,701382.3866072136
SAT-114,5423341.632677125,8573108.598434573,3587742.8162925257,7142503.4019582085,279255.9172998617,37910.50951799396,1013157.8691753238,223015.0898704205,0.0,264714.74199744576
SAT-115,132557.00312995765,2177257.3856206634,2100309.7686808202,4519173.502647778,178753.37094750573,48454.480096696374,111564.0010650192,148304.5767382343,0.0,281840.2411330492
SAT-116,30107.703755553863,35591.43940546095,167634.76459719954,113742.9176149861,14321.818937579306,8213.528575919856,7835.3641042580075,3178.2152845773517,0.0,41248.454339734344
SAT-117,1289.6991392649334,4939.089354702913,19948.59040524795,4788.614640538074,2100.7470164637994,1593.6757831223779,306.79167201176176,0.0,0.0,12171.170959577597
SAT-12,38703.93221583285,114390.76955213088,54795.85828982525,9267.101460552496,4360.909942403351,69547.98826155509,6262.543202316892,329.1418014859517,0.0,434812.9237817329
SAT-121,6401.600601582517,76765.74729217215,309073.98253668775,6178.371800306517,23261.033122236007,19700.958275940964,1049.15709602239,362.5159673851933,0.0,138340.0568082244
SAT-122,2013.6313135907608,28928.137761623984,1352537.7227808612,2554.586568970401,103318.14552232223,16227.37026365766,514.4002968075789,134.2471702357634,0.0,118832.10980221796
SAT-126,50731.187235160585,670361.8788273077,69823.61673779377,163718.571887562,4473.524250064703,17584.87828177952,11356.892214550424,5670.580292354107,0.0,124399.19764624904
SAT-127,4985617.208412743,2334396.863528181,701402.9679483714,1705213.485157317,62901.194877920054,503266.51957483904,904832.7688172661,56102.28188039386,0.0,3189806.97433456
SAT-128,255323.06732488744,162816.9294070918,104419.30898579424,103496.69646226155,8765.123548680174,37321.242359658565,45707.92875741471,3355.052510819857,0.0,232949.95412542054
SAT-1289,5418.771334680199,59752.396880493805,1594204.3726757772,16299.359740864587,124385.91388991929,18651.68333909094,649.6150267411666,275.99904548275623,0.0,132306.9348286336
SAT-129,7138.970807051695,13076.457987750407,10071.516486924847,9562.151198783224,523.5928313003667,1349.0580776255727,1004.52044640811,251.44852742862759,0.0,12190.46643496052
SAT-13,1286.6997295272367,11432.504576561218,400183.44920646434,546.6204858435233,29140.950814667078,196.1929573594391,307.69381864578133,54.295810313075506,0.0,2262.4418923312896
SAT-130,4300.616177535316,43929.18081972217,12515.786430750479,11426.65212888973,951.6360379740463,2021.7281682140278,828.7727463889214,290.83138105863935,0.0,13014.326518595379
SAT-1308,1935796.7028369433,13534590.647480948,4613890.004817324,2523564.703695854,389423.3979870095,143409.86884355405,384114.801204628,84144.36329126825,0.0,892650.79951641
SAT-1309,368452.09790740744,3011412.813110215,354078.0451410852,1058329.403629334,32811.51286289617,91699.06571202501,82293.31963839827,34886.56043601712,0.0,550254.2342345038
SAT-131,18402903.334834468,15773638.199143497,938272.1017145013,6693139.666974612,71976.1042946935,2506064.596162401,3172901.060553272,209835.9487961715,0.0,17393640.92617054
SAT-132,3653.1391809670477,36846.846131467006,262896.06085942907,1624.6441506660515,22037.396069408132,18924.1649085534,718.9949378666536,0.0,0.0,121665.51160783155
SAT-1329,4133.419570616349,8758.466186964642,104309.0346840165,62231.08592268725,8459.377952379731,28053.064625471783,1481.6484775612826,2394.6888324922475,0.0,184610.42411923697
SAT-133,2038.2135862154203,17504.825784926023,618125.2391371912,10650.666320799202,50912.940671222466,104305.78349805993,826.1339439749765,436.5643064633261,0.0,683691.7165232231
SAT-1331,12378669.14703907,21325411.139931653,1402471.738078588,6664777.037550643,119282.61288384433,3996922.8946571844,2227884.3836982567,220908.00485330643,0.0,25161776.177975234
SAT-1339,7121693.96687511,6930193.718899351,376624.91005329584,1410445.6708173598,31845.911653021445,1630191.2739970013,1262645.4294087403,48832.34424356421,0.0,10116722.705839017
SAT-134,6696.011951866988,68773.46894246964,25100.01938906545,53989.435980699156,2278.918547470489,1295.7635066088956,2180.063488480621,1413.4649475612803,0.0,12407.43847507021
SAT-1340,56090.861279323646,51793.221626748214,44100.30637762331,78426.76327257503,3126.1168735700376,6078.806155346403,9342.32845063087,2620.7863998875546,0.0,55951.09359559972
SAT-1342,50029.43647711191,88257.61809172004,150198.8842758265,131430.38668460792,10330.637423231838,27537.919286446282,11062.80587231258,5774.345446571778,0.0,196721.81032752927
SAT-1344,10040.72698125966,15577.521758655621,37744.98786902884,10597.658501353651,2760.9870801498996,3190.149215356961,1454.3978604889962,295.980123318537,0.0,18170.486836171804
SAT-1346,506.52845629348576,11268.848190576964,77885.7770214419,2600.262159806544,6812.013097235287,24327.0845340911,182.60283509604483,134.5493612078978,0.0,155441.24024268775
SAT-135,11465.72654199086,11513.982609734709,5323.731094676377,3502.583155329955,130.39719103323196,3911.2855679467607,1733.1676625471441,134.48587137194733,0.0,28427.277243686323
SAT-1358,20186.081494707476,18885.998242329308,76032.48459894257,49588.02413455227,6309.8722694704575,10096.009716594983,4684.873696439128,1051.8757794060211,0.0,62657.01304124102
SAT-1359,3903758.499384239,1098878.9071266127,384459.1303724697,657731.1117139435,31496.477432305863,283538.4762667499,667491.6138933784,21307.379178537518,0.0,1948227.3608001922
SAT-1366,138639.87616120462,63098.084996714046,77786.34916056404,37891.26333209552,6313.37707971594,14641.156472110379,25109.638905758828,1490.7831339160934,0.0,105288.46139446128
SAT-1367,6027.645292004116,6363.993137326358,28497.825884510716,4812.838871467237,1714.0786530848595,6653.875708320631,1094.5056033557044,177.64046036477993,0.0,49021.937662887955
SAT-1369,1226.5384455034934,4823.234666096989,535.1731183917915,155.64985286361167,0.0,8888.474009361109,66.70404984423675,33.021806853582554,0.0,62806.76810923453
SAT-137,337913.39264209976,1822307.8117795887,1012526.1299873163,3298459.6854153783,80722.64429122923,57944.52760449242,116799.53450628367,102744.94118111023,0.0,396170.10962290765
