bin,ERR598942,ERR598952,ERR598987,ERR598995,ERR599065,ERR599070,ERR599087,ERR599099,ERR599108,ERR599147
NP-109,12578.755421669659,879.4508898139364,1195.7268846077275,41915.68356383947,10668.919000980013,1107.2999238185694,13386.838551320056,1301.5300631002544,3424.808037785632,1234.5022820588742
NP-11,14022.144092451033,2473.1077521287098,4885.905439708231,32750.201662795203,14512.503493006043,5287.534243330144,77492.98862193828,5319.464050001803,5453.028506642994,5749.8402242605425
NP-110,45254.95690404271,5130.669736591299,10273036.616126267,227245.3736363897,30250.384440037575,10366754.868456334,239534.30408561113,10412083.96757366,14227.818825150527,10432969.637183985
NP-112,9359.311950628811,249.55989352262642,3004101.415647881,24393.809042797544,1111.6295112422479,3004691.6473244866,9429.675911818715,3045486.7997273644,466.1387641021149,3024721.6343616266
NP-113,2830.462273770087,479.528721560527,10221163.58390182,6201.2854778141345,1786.8083610816452,10350762.040810928,5350.313868706257,10351592.918718696,2874.841209216954,10379666.766900795
NP-1160,5986829.668516304,7621.901337455138,31178.74789981547,1638258.3737192212,43336.27463034497,31679.62831176575,793984.3609717755,28607.424583296244,15110.439653157775,30091.351677421993
NP-117,21752677.808095697,12536.599990095725,92064.29369715,1181486.3457582903,63682.48074764947,98493.10291410901,323195.0364997901,96795.62813220943,23803.872650435667,91780.60694296772
NP-119,186149.91710986974,807.1892682089822,16992.000223923973,172931.59823117228,4799.906622006282,18866.244430619696,223028.53288275452,16697.24419352337,2015.8790530160386,18163.31129283465
NP-12,3595862.250993543,86737.41542122565,74886.78341305052,1007997.7897858536,415316.028942712,78127.18083395879,1681493.955446681,80800.94120085133,156331.75825965934,83787.9741865313
NP-120,1229071.9284790924,9463.84208820008,2997.1462087153327,754666.0684894627,47920.466975878466,4024.9339501570344,179697.23547314625,3651.203196502909,18892.408169900726,3254.7417410444755
NP-122,29740.878845169227,3389.626702124097,18966691.19470105,99754.84717489322,11156.072419399728,19352743.750199474,94047.16451147838,19353975.313076388,10854.121331463639,19359087.200900104
NP-124,138343.65530964738,13543.70298465408,324262.8094954077,960467.0740399706,107576.56421064565,334047.0924266377,896049.8848633153,330709.6398402617,36287.98896444463,333385.95965136803
NP-125,223184.1795586224,55352.26318842835,25774.528118022517,642732.7631008398,289298.9858531453,25849.031909610083,7641599.299465421,26882.38316690807,105161.57902505634,28703.66751899808
NP-127,97780.22420879343,2014.671195385375,2986.0808062688475,78271.47863384936,9236.719832600158,4213.960350063012,143318.57605668023,3542.8487450056664,3665.1307676970173,3902.9203811424727
NP-1277,5481.716712160303,233.24670777401863,1252599.894793004,14333.84796460347,1734.365121257287,1256570.8039109267,10834.412043297729,1255566.7193959425,935.1253694920064,1259477.3306192532
NP-13,94562.05876531429,6605.6586781022215,9699.986475502337,345464.3373989423,28434.923978126568,9694.053338448777,270013.6949984757,9073.567651641075,10553.646147200669,9515.03465173529
NP-132,225.51097777617827,9.972299168975052,3427308.1082251966,687.2581431335365,101.49435894525485,3464064.090074037,100.04672225718099,3510316.460978859,701.0130867558262,3455067.2570011164
NP-133,1428.328761230447,40.5704694282092,5347013.6514965,1800.3447843221982,589.152817363454,5448458.669368729,935.7895555082089,5445903.7555664005,685.9961330025975,5414103.814614909
NP-135,810871.4078344826,282.58503721127704,1836059.5826951056,16142.515853450355,1777.5595934809637,1841655.363462039,6794.790476460688,1837096.547053398,1016.5761539443329,1853612.8233151436
NP-138,5124.791271941259,491.84348631677983,2673053.980481164,42618.75179842082,2376.415723690913,2706299.736888822,27410.069985776816,2694611.0347461216,1266.7768052243296,2687129.4532819847
NP-1391,2416130.2585849003,9791.004126176233,7454.339104857302,16786.797229146283,50774.526328925545,8047.778099007562,9020.460664797445,6107.8900832357795,17994.29035405797,7860.800947944963
NP-1395,23828091.594586633,34567.41163413644,7971.667200571193,857633.1775083778,202394.80031268037,8960.881755413404,815199.8983946858,7914.369473066821,71248.97193057847,8141.09984541408
NP-140,1310566.5909386305,134444.95299917628,224376.33483389666,1935252.0751465915,687803.5932248895,221701.56321164427,585715.62389556,232022.4812210679,260375.0272840857,222124.89251709322
NP-142,22215.568989494826,485.9213483146067,2324612.320146761,203806.0462489642,2472.5544478723173,2348001.469914208,204148.60747785043,2371144.175238624,6482.972456483322,2348484.9785454962
NP-1444,681867.8889414149,11343.605933104274,1524.2811863922443,7341.591583094251,56345.50640084138,1515.6839864908627,2598.8475627782195,1477.7444998927904,21792.430794150147,1692.8671468160037
NP-1463,963.965393116914,88.12557191812523,4987177.798868991,28812.03822031466,393.1639791247488,5021983.901030773,2755.256681223932,5065508.23628949,1968.2671296542046,5073420.527546987
NP-1472,22743.68634891125,375253.88607507653,1564.8053113327683,7453.823199670163,1904152.4808512605,1309.7617613328619,14266.112220684581,1272.397355305236,735553.7935959792,1366.0426526024291
NP-15,42162906.67977678,466280.1221931652,4636631.699567313,943819.5814250113,2450960.2036422295,4729025.703601395,4282530.3658011,4784584.687059041,961803.0773877125,4791716.777467758
NP-150,20347.858924413315,581.3105253193343,1821277.8298625667,98938.78093013339,3656.278899040203,1840746.6147164884,12964.022226935835,1873394.469340979,2922.642964218407,1863141.2186489457
NP-151,127536.20237101142,13354.28797466899,4377146.154884049,8840071.277246652,68342.44521253009,4445980.732414879,1497559.3868056429,4438702.562186414,28650.489754778962,4464175.231651053
NP-1521,74106.7832967596,264021.36955339916,6990.905542975525,306150.4048487362,1320993.9826094452,5465.690046054909,1647358.6194288468,7193.959800717723,505178.37960061245,6180.925836974007
NP-153,536.0448653291976,83.79114744114247,80863.75832934257,504.11967831131,238.46104769098793,85694.93474034405,528.5043164965136,81105.93503928398,133.35302310683323,85106.66325824334
NP-156,531863.9240893726,147468.13621971145,42889.136349735134,2464923.907818836,765010.6828789571,41644.44586669602,2889309.069249206,40624.98507680851,287626.26532133936,42226.282445795754
