bin,ERR315857,ERR315858,ERR315861,ERR315862,ERR315863,ERR594288,ERR594316,ERR594317,ERR594358,ERR594396,ERR598951,ERR598993,ERR599043,ERR599140,ERR315856,ERR315859,ERR315860,ERR318618,ERR318619,ERR318620,ERR318621,ERR594315,ERR594329,ERR594352,ERR594375,ERR594405,ERR594408,ERR599073,ERR599092,ERR599094,ERR599153
MED-590,0.08858132797017726,0.08864284432789564,0.09160042309092943,0.07074530284682087,0.07240683748824085,0.0774164851892109,0.08117588899498578,0.07802854536415355,0.0,0.0,0.09476903634855058,0.07894237625315145,0.09372188640748343,0.08082187309961063,0.10758862249624954,0.0799751914424353,0.08190991674062281,0.07090001770804624,0.07395786344500903,0.06907558417398005,0.07534239532299723,0.08181962559425701,0.08284303406493741,0.0,0.00014508943589053186,0.0,0.00014962042605567993,0.08173331208378128,0.0803229576053956,0.0825836844186939,0.08436629969426644
MED-591,0.04827374236905978,0.04613933186702062,0.04985545180883297,0.012750601402393253,0.053790652884980916,0.040888417227097316,0.06290838853944646,0.03660205076324418,0.0073304509305413285,0.0,0.03166179862856111,0.049386934459069214,0.04207295596545579,0.04716001769932055,0.011572702346276392,0.05039971619622838,0.04978601275839598,0.042066666711512636,0.057037545739008016,0.050825542441653444,0.08567599875769412,0.04441113181676554,0.04848221325949094,0.0,0.00020143813072570572,0.0,0.0,0.04689232917455357,0.045656524216398466,0.04597425821506172,0.04787283140756028
MED-592,0.06713996828237014,0.06781973553074842,0.06591590775356343,0.009064259830476082,0.02752508719234605,0.06206621470742191,0.057441116315202254,0.05975017567560816,0.030544234955414615,0.06354952323978674,0.06801151962977219,0.06646886358463172,0.06567313609850892,0.048535323657825154,0.07968744537653194,0.06542685825115516,0.06529240578099502,0.06527199944385267,0.07131340166021292,0.06294602629583007,0.06549120666091582,0.08504105245829228,0.06998589583818221,0.07187419624317294,0.06077783385995016,0.0655904695667928,0.06692242797391378,0.036344908512732726,0.06643783210609659,0.06676989631477272,0.06832306985141785
MED-593,0.07278061720193739,0.06315507019883569,0.06335825504085103,0.07545072916007452,0.08052820383446253,0.06726082101633254,0.06219005496936224,0.0662504817967462,0.007488065430641629,0.0003113779625077358,0.06769806516149905,0.07259827860553911,0.06989879740479775,0.029980147958524703,0.04370036727308636,0.07570100654049756,0.08110217647824675,0.06892416580465857,0.055726154603263786,0.07381414496199783,0.061208101865190295,0.0,0.038791281445946194,0.0,0.003832258440562151,0.0,0.0,0.09461023964910786,0.05905160657877976,0.02406668320384114,0.0714448408052072
MED-594,0.022793358377696717,0.03281630264127337,0.035343373764796696,0.0,0.017057162349935834,0.008212490757090917,0.007021518813066393,0.009394764765868912,0.03386721395353057,0.0,0.0296864698925411,0.03493473298861664,0.02748756807691811,0.036386413967456184,0.03459781984421599,0.032717844623641155,0.03193485924045233,0.0011082316231155983,0.012408337211369835,0.004354783530567265,0.011815733696280913,0.03596201395993269,0.03604441432046657,0.0,0.005434969657499341,0.0,0.0025344616489735806,0.03529211558567771,0.03560728678954243,0.03477520229466023,0.03317858018851493
MED-595,0.03968668251349073,0.03963145723224687,0.03986898271154021,0.022680712641990737,0.034967132206499024,0.03237707119340771,0.028310603375535114,0.03474473519283307,0.017513690386064356,0.007477296713581325,0.03530723285228251,0.015026070580862775,0.037377148816600245,0.011581622054785365,0.039803343323253575,0.029595803145922528,0.03811084242861185,0.026067735562343815,0.03516645958705239,0.027452373654314657,0.0252254416208785,0.018310469160289018,0.03425735120612514,0.016201233725329816,0.1212140916719825,0.0,0.0038681983837704193,0.00458217865746288,0.014333557602328798,0.014652624341769147,0.012667680054214389
MED-596,0.06319161277527165,0.0638160735346711,0.05992254496604118,0.053644620877669635,0.06175584837279167,0.06760179508812063,0.0651342074070717,0.06645840985468417,0.0,0.1397292649489069,0.06496415631267377,0.1231918553743191,0.060998771628873655,0.12406111680726357,0.06193497698829643,0.06491793205674265,0.06207492869513725,0.06160714991010339,0.0642251689695321,0.06198008411737309,0.06252656576415513,0.060858469948473715,0.06340491931871063,0.0,0.0,0.18410282058761251,0.14730567863149774,0.09546171556318608,0.10619245663055984,0.06316271627525089,0.059848839669525374
MED-597,0.06398859739730825,0.10231657470095752,0.09914234057450282,0.02025122492766562,0.2569776803954468,0.19177027182662046,0.0,0.05879859228213257,0.4271296371429297,0.0,0.05476774357497842,0.10432248244172448,0.12787578450866768,0.096598386736159,0.15183536824925778,0.0986987713127029,0.13324478839007076,0.34342512874387887,0.7857130689077537,0.18583775081781317,0.0,0.2359118671838949,0.16293470604706337,0.11171973345667212,0.5800559066173245,0.0,0.0,0.10292476064923338,0.10381501724435963,0.15768385181197414,0.22632792368616111
MED-598,0.05735506559287832,0.046051442659826886,0.04771283949264428,0.02126024058853144,0.0480894863202926,0.028813085643336966,0.03322904876302558,0.0325380910881504,0.0,0.0,0.03485402927212907,0.043672081289871434,0.04085827416015637,0.04327574766850903,0.1146297314153723,0.0491793821006071,0.021104413421821896,0.044149400793551764,0.043962374428734186,0.04470962246597142,0.0465018002352707,0.10047281636274621,0.08026340610774228,0.0,1.0,0.07871098885605704,0.25449182121596264,0.04119459567629337,0.04279832928890964,0.044469390521608095,0.0518723509355234
MED-599,0.006511374302751501,0.03498380320298285,0.03881785953664594,0.08332215242657783,0.040184428470549975,0.0,0.0,0.009455525599806355,0.0,0.0,0.04223998645094734,0.0446429056227393,0.03460812968811498,0.03211867968036263,0.006272704367613346,0.027416724792550133,0.03484124971232594,0.04111118204698554,0.045777824754523876,0.04183646532458167,0.04323586725428801,0.04607620199458387,0.046157947967193344,0.0,0.0,0.0,0.0,0.05290628518601839,0.04660726918974211,0.04648847542147837,0.04757543536833871
MED-601,0.09957069693638258,0.08747907021225985,0.07224017461579166,0.07243097403653312,0.017654258799917753,0.005432341715139349,0.0263512082293365,0.0015131284809330194,0.291394644088038,0.01785705355916841,0.07442605673831908,0.16621868867216205,0.08131030788276937,0.19521518612533276,0.22776274807785346,0.11223858891404997,0.10243342881600292,0.2283563194466591,0.0,0.12538461343188892,0.3755403085899269,0.3734086557095608,0.224942312596948,0.6221773462799043,0.09281855895955808,0.0,0.0004964246338009132,0.0,0.15681122508399517,0.08465698929588039,0.1274816377364367
MED-602,0.08856077538652583,0.0448105086047019,0.046428553451748095,0.03125115289684771,0.0201204732623468,0.05643455933816031,0.0446981936043205,0.05883041653878791,4.273649439214367e-05,0.0,0.037603617949267504,0.06159876819301504,0.04288023820754629,0.05553146001204225,0.07415889175684852,0.04294490731463438,0.0451080096923129,0.044555972232137406,0.0363224646778383,0.042303451654800595,0.03681759459769041,0.08715632721455445,0.10666449285495666,3.614021820837204e-05,0.0,0.0,1.9893559959940172e-05,0.05276908239916759,0.052574045010875675,0.04025964310468647,0.03585458719788708
MED-603,0.09164204268114828,0.08488831142605682,0.0403007682518567,0.06319946434294736,0.10586086730387255,0.07913208254309541,0.07304159995664196,0.06604522533733398,0.09372979746230124,0.0,0.09613070457074405,0.08228485914003826,0.09156747404144405,0.09979064865798536,0.09604736697732669,0.07600497356339322,0.07159584350109398,0.07332818791985128,0.10601746774977784,0.05853114827375778,0.10318297312164218,0.0837281246628335,0.07208552155721233,0.3839522721347329,0.15702985272828887,0.0,0.0,0.08358661937624576,0.06495076823230166,0.07593850357266449,0.09130738270726951
MED-604,0.03792399123016896,0.058261171417676165,0.057463729978179806,0.02587196874442271,0.06956025585035676,0.03594547093746632,0.042177543855455496,0.03939097657279594,0.09074388878353652,0.06019838095420727,0.05681123095529978,0.014634330727681171,0.060427708381622376,0.01112325198588408,0.02295762578388477,0.042393886457438315,0.043779828512095845,0.028096445978502273,0.07506950607899579,0.02906859590335558,0.046507886279791084,0.02376551686482892,0.02089234678711616,0.3514468890597388,0.009919281210371776,0.08115383933050696,0.04854691063376249,0.014394406690146425,0.017632569741009005,0.008976545563065177,0.013525073094681908
MED-605,0.10629746509330594,0.08550658638681026,0.08828414770679094,0.08244121398240534,0.10199732391409447,0.10599624526098393,0.10938402990854006,0.10576786035154465,0.0022794490569737484,0.015268879689906882,0.08429319650202219,0.08587334477068864,0.08897662742597166,0.09124347189956122,0.08955806454489604,0.06923401938830018,0.06714110369495487,0.07324280805896967,0.07258480727303858,0.0782477565068727,0.0775829873762329,0.0731669608185968,0.07600831856554138,0.0020569843636742886,0.024295654010648614,0.01171317350565844,0.02925653654542129,0.080803771440033,0.08469638955265556,0.060381356796543814,0.06033166623694456
MED-606,0.11613221618808764,0.07202726430463922,0.07657718924760162,0.09020820115753841,0.07591116027135371,0.08988057272086504,0.08179243674095207,0.09484816876505645,0.00043937375073066845,5.985876131211436e-05,0.04820302222542644,0.0942874955830487,0.050859651887989486,0.08477444720445922,0.051488270766389996,0.05835003928924839,0.057481679287716074,0.0735660403515019,0.057574830582286,0.06950450394168697,0.07843576611295516,0.08125916547561826,0.07962166070376493,0.00020361187390371065,8.793317681670184e-05,0.0,0.0,0.07139565559438948,0.07250372119140154,0.0558644703586694,0.054797960626851924
MED-608,0.017307157671334516,0.04792788476025941,0.038657325288512456,0.0,0.04122925915173246,0.07662020692680019,0.03759688476979599,0.08249620285759166,0.10347830235670666,0.019900393625140785,0.01091056173579241,0.06542752772794982,0.0348883990773807,0.09173258521924704,0.07570113037977237,0.04625257977725913,0.04236542191237142,0.04895755115477593,0.0,0.036363260648484684,0.1824221944392051,0.05501918480221462,0.059941252700061586,0.0,0.005960940617799103,0.0,0.0,0.03438163386258287,0.06490285221435428,0.055586584381379534,0.05081965721499028
MED-609,0.017732278255014788,0.08215460721643647,0.037839783307251046,0.16453769033677812,0.048940595280489,0.02817593347512121,0.044434806224265454,0.027180024782451732,0.005025594040878234,0.02550036443807176,0.07340365228329841,0.04374361556635034,0.059400980451059134,0.035526091888507715,0.031391957497046465,0.11687055158921639,0.0475698906476122,0.05538131944499671,0.03818078837369454,0.045712677507242706,0.06526549823496722,0.051040839128175065,0.04985609160965454,0.0,0.003275960496705121,0.0026841688719347026,0.0,0.05194726144987873,0.047171820631955456,0.05104426858692333,0.06280015248621498
MED-610,0.07863657672360033,0.0928220007255771,0.08701386505582664,0.04999677212847219,0.07997262133878696,0.06477597710022875,0.06838911145899733,0.06694551464496806,0.2049070965051632,0.291828493866645,0.10309702329950202,0.07994724202056501,0.11223799703789362,0.049273190010257775,0.07015539802502226,0.08869413856580605,0.08566837420832564,0.11246779889056685,0.16034711732183554,0.0785944117177028,0.23605055296148342,0.07123393582626956,0.0672542645189423,0.1668455153207049,0.24748978648913547,0.1341211757232793,0.11709801371390019,0.08530193662913386,0.09666551527620508,0.07213777109329773,0.08367970246732832
MED-611,0.05863126540092744,0.0509702069639596,0.04261328284999847,0.009754970515446644,0.031762035622588294,0.05162489736264833,0.05439650656620558,0.0494318549626513,0.015970138907047446,0.0010572201100460658,0.055733094129575576,0.0472970282819757,0.056546609791333385,0.03985759219410939,0.056908592176287104,0.03818055160200893,0.039325564317044676,0.01278670724655551,0.01657532896805344,0.02760363644600882,0.028557732096025218,0.021783930547946972,0.042006897221326056,0.005162941094477343,0.010673917329015502,0.014487306344339389,0.0,0.05223680708020697,0.048130673532226026,0.059663051462875795,0.04943375364895797
