bin,ERR598948,ERR598957,ERR598962,ERR599007,ERR599014,ERR599042,ERR599079,ERR599168
SP-161,0.008407757556671383,0.04365299722097235,0.12147233982885525,0.014172584072739311,0.04599094271944861,0.05448529932776939,0.2118790914981072,0.0
SP-162,0.0,0.0,0.0,0.00022236106404703525,0.0001453332954459351,0.0,0.0,0.0
SP-163,0.04689006063515227,0.0060051110709903365,0.017522331775583645,0.017239559628870603,0.0033318710221458808,0.0,0.00525293596838992,0.02327015277069226
SP-169,0.005260335730396355,0.005385263411602359,0.0,0.0040018769438577035,0.00365249267592394,0.0,0.0034357235140067568,0.0
SP-17,0.0018652544411065623,0.00466887059122486,0.0,0.0,0.00831878204259317,0.0,0.0,0.0
SP-171,0.0003357082496690526,0.0004230123429048689,0.0,0.0,0.00020667487918941147,0.0,0.0,0.0
SP-176,2.0630153871195957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP-177,0.004256403717631831,0.0,0.0,0.005848724277968907,0.005718248344002762,0.0036488253434730123,0.010776057796825457,0.012978324120265734
SP-179,0.0036387532193448294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP-180,0.007127157572679914,0.0,0.0,0.002473908427022106,0.056091929094598585,0.0,0.0,0.04607543726093172
SP-181,0.0038982959004287415,0.01870250584970955,0.2877525325401104,0.2555450379454164,0.03616281914095281,0.0,0.023802495979836042,0.2480425961587461
SP-182,0.00026851550728743844,0.0,0.0015193926365867766,0.0005049472156256054,0.0005557683824782941,0.0,0.004038182796860754,0.0
SP-183,0.0003621288097523104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP-186,0.008257927798569578,0.017346040506543925,0.020110676407573986,0.022575109835965248,0.009012846638296594,0.02211262270832708,0.027961897162769818,0.019061448938723587
SP-20,0.007369119026849737,0.005486933735770256,0.0009926089387464843,0.0012840607368435697,0.001280060204159618,0.0,0.0026229800250933658,0.0002943959875832162
SP-224,0.0,0.0,0.0,0.07574952998339554,0.0,0.0,0.0,0.0
SP-23,0.004601719171513766,0.0041194080081226854,0.0,0.0,0.0005752603683413913,0.001026653549498561,0.0020968275288609263,0.0
SP-236,0.002241380399171291,0.004266668479877332,0.0,0.013512294862082006,0.006182722903228226,0.0,0.007507154349322075,0.012807219047211622
