bin,ERR598948,ERR598957,ERR598962,ERR599007,ERR599014,ERR599042,ERR599079,ERR599168
SP-216,118931.45479248482,86319.24793739278,431835.66079188243,2420513.326398107,108197.37591734833,39330.60128820777,84431.50908696248,1108047.3290676964
SP-218,2664452.05108734,15054.224434657952,82.8266707326088,441.62721539040655,1945.4277713634326,3022.7761394777713,7043.324533352973,105.62420512295402
SP-219,13398283.214748345,146456.3419103634,555518.0743452209,3053552.793157265,3063980.652241102,160844.64758635187,346757.42779578024,1355056.0455404313
SP-22,4694.083600628372,7152.15155378211,345.64621980619603,1952.8304183905832,4246.808811895712,1101.2033674048962,2113.385638944469,109.71982293350555
SP-222,806.7432997578802,636.5037136027914,45.221465040556396,79.50834388059698,5007.94495057709,96.14120445027308,173.2855912425992,20.62102957456649
SP-224,942.6790561615976,1207.0880488099656,48.26204523107172,698.0044412791987,1732.0349695050743,5113.636917807357,12868.375480740468,58.687688274708435
SP-23,138789.01130340106,198850.59225723962,18980.25003708204,98502.39091708342,193913.00774613203,65517.00665001685,131966.8665048133,34944.64926373259
SP-230,110042.70573120734,26165623.66468259,16797.439664185666,90465.19717857552,170042.14714240425,1915959.8041664038,4307689.509027667,53115.10612009433
SP-232,1654010.2659689717,20927.793153971197,328.5093469091676,2917.962361343024,19679.313256785183,22705.131490594315,50502.70078720653,821.6853703667873
SP-234,1284854.2975935787,336991.80395456817,5167.67989063101,29131.891549123895,156023.32965451537,62370.66720986732,141692.38962983387,17243.86343909379
SP-236,269715.5551896009,246388.26569477285,4769.93126725125,15153.58874108975,16273.752603749876,17283.40687232437,26658.431534637573,4572.251236852299
SP-237,9839.819798386183,408075.4191222037,22095.674906325457,118283.11025063261,187228.32649214892,49733.06254861199,103181.1484132405,73469.06054584059
SP-238,12511.573076103867,42951.9466789832,107240.35706687099,595557.0304890817,655410.5012744912,6769.246687547542,12145.205854313039,229133.30326687536
SP-24,1705540.6333621524,219906.6818224996,8307.7617142918,47263.17500374926,371461.75590951525,55775.07228792992,129307.2616521886,22118.329762793554
SP-240,911.9633210061576,4229.062460936063,2936.6079168847746,15350.305395523925,3429076.260004627,535.3345269588094,1046.429536863048,6240.591889921441
SP-241,636797.2066680252,85846.09483785533,22964.50499391237,126729.30636729898,31812.016986098166,53373.41774083627,106681.44636254336,53082.179583202065
SP-242,2856565.4792306665,3235805.413690803,11158.41162107727,48860.08904679309,22958.26563572381,412342.4413589273,822612.8714171031,16621.86268774478
SP-243,164482.87079292373,120158.95347338163,9122.881543386093,54642.62124316862,647969.5016147563,39969.34363958353,100138.53456527727,26324.69688797527
SP-244,14597.405688801473,10761.489810059453,30814.2162970349,145843.3705426716,1027473.24200303,132522.94692108023,259657.80246504137,37270.67603681093
SP-245,54940.751713343,66414.20077030103,145316.32671622373,735810.7042339955,2013929.947047475,9977.118355651932,19777.85376823219,174577.21797243154
SP-246,1419297.7292413185,697746.5471425183,81431.50238065365,401406.777792649,1433645.4839961599,54075.59029220626,111234.48419010486,111952.55896736514
SP-247,45378.15051749123,352184.4366757709,3505.8429249406036,21318.647357988288,870904.0336664068,2201.885270981877,5134.397244661655,7246.20225704634
SP-248,58116.41402558217,1118477.685625495,2370.8818987687696,13853.350998226633,30378.412597252027,2164544.907040127,4798311.322059473,7073.27678166831
