bin,ERR594327,ERR594330,ERR594334,ERR598966,ERR599102,ERR599143,ERR599158,ERR598949,ERR598974,ERR599028,ERR599082,ERR599145,ERR594290,ERR594312,ERR594345,ERR594346,ERR599031,ERR599037,ERR599062,ERR599109,ERR599167,ERR599172
ARS-120,0.0,0.0,0.0,0.31254445551904725,0.038881320883390996,0.04219261917301186,0.07361162227850111,0.16457492494705064,0.0,0.10302042371852417,0.02987542183528817,0.11698315255032234,0.02333077762179106,0.022793808215224545,0.021538188504339823,0.022904666984768653,0.01680437986095259,0.013645257826861441,0.01466711190658734,0.02105556583237347,0.015618828048561838,0.00875809133600335
ARS-1215,0.061667218104223646,0.0,0.04388863597528947,0.10759176736360286,0.02999369093637003,0.010518125859082895,0.0234566516125203,0.18422100679079337,0.03612250011157279,0.05883469860182862,0.06368476625922581,0.03290655313189781,0.03669788663779648,0.04262883134792532,0.03695736296377887,0.03806382991854629,0.036741589849795704,0.037955008291500544,0.03654781146242413,0.03793614933390718,0.03770007684140953,0.03806616194275526
ARS-123,0.028729527308410146,0.01549259535306039,0.03592338734288801,0.05069353918466977,0.052851961059315916,0.06145236187237941,0.04976057516277732,0.013051451434380832,0.05337574851159894,0.055967333837087324,0.013850515843306849,0.04948092325355186,0.12396439713571367,0.011295122857011336,0.05680520719198756,0.013398271984153599,0.0,0.09674774985770891,0.024514732523123545,0.0,0.09001007338841757,0.0
ARS-125,0.0,0.0,0.0,0.27155663802326196,0.09978582261942541,0.1913175197909468,0.05974087913538212,0.2931167057018058,0.10701307215751829,0.06682594028929018,0.17136282503402336,0.09990661648566722,0.058816484999500304,0.0468169768408205,0.05637983757697933,0.0877441993255431,0.08556982377921704,0.05866020766886851,0.07716719041545254,0.06208273716221485,0.06993146004961133,0.05688487991725169
ARS-1279,0.2502003979899176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11595641463310635,0.0,0.03988955381446893,0.06122781307446994,0.05919604370020864,0.04462836915767391,0.03905938335374145,0.04918803482171793,0.04404761725779645,0.03920023802596611,0.035839011495271994,0.03983074423667071
ARS-1297,0.052730584654914744,0.0,0.0,0.0,0.034986554802482764,0.048413177907899306,0.0,0.0,0.11718559269418526,0.07206843714355604,0.0,0.027242566409952648,0.034725549293513104,0.04367784574810089,0.04290038968124056,0.05361249985323451,0.06590774744533201,0.05560868909636084,0.0687626858701295,0.05203102501267068,0.051771647879590814,0.054718492194021494
ARS-13,0.034685504414161954,0.04070635879051464,0.012379813454012492,0.023948084878559726,0.02726783118222352,0.006324388878391284,0.03741297578021279,0.046485795529662956,0.03695106148157539,0.01608332628195536,0.04174121978418428,0.035581759514357145,0.03673207286172493,0.033247316097342584,0.03730884887007308,0.03266458827318758,0.021874130148167387,0.03449708264742826,0.03362477077327809,0.03470462210789574,0.035050972009108554,0.03550898852953059
ARS-1330,0.0,0.0,0.0,0.0,0.04912330844088208,0.0,0.0,0.0,0.055332651885897984,0.0,0.0,0.0,0.06148272953474031,0.050215383119225486,0.05997113393130685,0.055614069715949614,0.05836730525045269,0.059557535411934225,0.060925005315417134,0.05802147096236053,0.05953472815847032,0.0591271714927873
ARS-1386,0.0,0.0,0.0,0.0,0.03875855200685076,0.24976813289409422,0.0,0.48748076708488386,0.0576415440145681,0.06158987427394731,0.10161087077164378,0.0,0.06382136405857963,0.053734513244062664,0.06322317489783096,0.059641916646225084,0.060599382611809215,0.06344658885103716,0.06115476717216845,0.06557987308313355,0.06317758680515628,0.06483461584436417
ARS-14,0.043889401995168616,0.04228918155712037,0.0,0.039078849908160074,0.037528911801454956,0.08699641129305348,0.04349337148906047,0.044099140573473264,0.0708246456319276,0.07923089131040686,0.04155224552221694,0.038916399077719314,0.12787142768078827,0.04034510437565193,0.09839906587706684,0.03806024769881564,0.022749102204695167,0.03919968355006427,0.03311179522268012,0.03211665002625638,0.0397622525368381,0.0382749623333915
ARS-1419,0.0,0.0,0.0,0.0,0.19656523975322782,0.0,0.0,0.0,0.026466592444181536,0.0,0.0,0.0,0.02369129748702278,0.018383854165957923,0.02426750666954658,0.02298723926846317,0.023005945190539757,0.022715037493601074,0.023897058433661435,0.02544814065354488,0.02312929537157695,0.02205683609103103
ARS-1426,0.05761395934679852,0.0,0.0,0.0,0.04633746613407862,0.27402103142903406,0.024478545606685564,0.2255354477357005,0.042620028935565435,0.2947346481960486,0.23251644533980553,0.14081151256418833,0.0434442486141078,0.039002398659565674,0.04181660589510637,0.039826722773426665,0.04302754999186918,0.04215352889690259,0.042305959162104285,0.04153489144194367,0.04177517215626746,0.04214897696219507
ARS-1434,0.0,0.0,0.0,0.007317874932212064,0.0,0.0,0.011146629404404645,0.0,0.0,0.002753389955225884,0.008393269769916384,0.00868033827099948,0.045023587936775196,0.03886554863852111,0.051916538785420976,0.041552218021052426,0.057113851702771744,0.026726397751955493,0.04009011166435041,0.03274057260983034,0.04060770210158025,0.051850713815560286
ARS-1441,0.0,0.0,0.0,0.0,0.005417331116613536,0.004998218140830285,0.0,0.0,0.04642532004702507,0.0,0.0,0.0,0.05158729046368349,0.045963138230862365,0.04809385759605467,0.0348332830292561,0.03509494399495814,0.04051668929447375,0.04392584404191492,0.03589916928120699,0.037659175266405276,0.04000489023597405
ARS-15,0.0,0.0,0.0,0.2003187244258645,0.21485026111890282,0.21311819151479364,0.167006458321206,0.11473698731338319,0.11269561889342396,0.22950801567798865,0.11117463497042065,0.2041879688244814,0.060799376374752044,0.04618619305644722,0.058031667792314806,0.05745397408194732,0.08386490700007919,0.09534275641871023,0.08102105833317083,0.09339050153286346,0.10539138325805539,0.08354233440713127
ARS-16,0.27292658408757686,0.0,0.07773731376096664,0.007041631662194113,0.028849957125718115,0.003007303034348235,0.004096711280458546,0.016234579416371478,0.05090298947876357,0.013912874582590468,0.008939085733729505,0.02383146483425198,0.050937261159786404,0.0706254046571642,0.049890494547962454,0.05383639607496929,0.051226601086799425,0.06184646674718669,0.05171360468917316,0.06233093128732155,0.06299286345172352,0.0622997517072191
ARS-17,0.0,0.0,0.0,0.04213563335443172,0.049546122363203264,0.0712595742736779,0.01993896379502447,0.02591192156705222,0.044935540194432064,0.03608901141103498,0.0382288239947281,0.025745136461769597,0.04073882805378737,0.022816627626674545,0.04181560918156804,0.037002197083498535,0.044758392642884504,0.043580466836888175,0.044026936015491215,0.04391354782365382,0.044094349624205,0.04452176979846826
ARS-18,0.12932425835528802,0.13584535537990242,0.36581974304334347,0.1367665016453454,0.07959069613396763,0.0862867472353214,0.09606006669123304,0.09982576669641148,0.1284355145554547,0.1047301200175431,0.11445871018656512,0.1122612164561704,0.11125462858143238,0.08997103657623788,0.11250863593991912,0.09873532258954137,0.10027597094004218,0.10399146611379505,0.11119588290670865,0.09939754165831892,0.1104442319826957,0.09914829579192247
ARS-24,0.06041606567041479,0.062089635170296975,0.049830828197985344,0.07071388246347836,0.05455484873456249,0.0847708971396756,0.04486255721096162,0.07083845329420539,0.04713505371561929,0.06896943644745245,0.06776621502708241,0.049156225380096244,0.04716726634097289,0.07087075596332551,0.046707383379859975,0.05267988112135653,0.04826795693995879,0.046316330799278424,0.046238727809175394,0.04672998914124833,0.04647531243119744,0.045597254154337505
ARS-27,0.0,0.0,0.086567053702151,0.12823283692443177,0.07525257442473572,0.08523045087952123,0.18317666610637162,0.2404194747478188,0.06956931616610364,0.3614410642595901,0.23538514841605698,0.39061892368885104,0.07425728732203207,0.06689019917678429,0.07320761788143976,0.0698423658939289,0.06937507275670697,0.07049173672970141,0.06944167290298421,0.07080027288180324,0.07080441015320968,0.07048929114881126
ARS-28,0.0,0.0,0.0,0.0,0.022193148215582617,0.0,0.0364379290932516,0.046063632799625484,0.009103215709778048,0.00678310509064776,0.045325400219926947,0.037324734066819014,0.028706524653768762,0.004059731061391111,0.026139515171814336,0.021511724358352004,0.09847439813017754,0.03925829057686106,0.1150758672349474,0.07922398522544888,0.06307203144664168,0.045563727252695814
ARS-29,0.034840298055622054,0.06978830146642624,0.012529393840742588,0.003613148121898663,0.06362418383663457,0.02549361885360233,0.012664448768105218,0.011373940075772993,0.03183254698851107,0.01084978476465126,0.08411461664949359,0.008974505740966563,0.011517631286266879,0.046119514523951195,0.01574786722296804,0.05300692585906984,0.03382017917903592,0.060300929744136963,0.03473840957457059,0.06005916199481838,0.059833428745885486,0.06085241461038858
ARS-3,0.05080141477779188,0.04715926261171241,0.041411791559087016,0.04435591884893421,0.06014175343978267,0.045734685077337904,0.05014943783099402,0.07153005005998374,0.06398089130461519,0.05869544280964195,0.07961503026475573,0.05060531292318988,0.05751833168365366,0.04426468240419802,0.05869856256592164,0.051093264645572664,0.07297130492168004,0.07176208519753932,0.07733189921015844,0.0493257787998198,0.047070304122277244,0.0733424057981728
ARS-30,0.0011357091280508635,0.004350394646103531,0.013267425282790405,0.047420572060134836,0.051334563707651916,0.04817430812341345,0.05338031620536109,0.05460795423805369,0.05042086844986079,0.04885512530549261,0.04937451044590814,0.048738737994381755,0.033092201662874486,0.03261747566210943,0.04173696731052212,0.044222882551340145,0.06732762224488435,0.07182736520748063,0.06155931580795293,0.05379949971933222,0.06020847490506577,0.06155821072918471
ARS-31,0.0,0.0,0.0,0.0424527350254674,0.08356811835474008,0.08577632744030392,0.08866943491952721,0.0,0.04231812235204668,0.07037587807605289,0.05807040065832828,0.08678499555226861,0.037968368388897625,0.03808516995102615,0.03854372356445628,0.03854208052730543,0.037932295081040894,0.037917637156860216,0.03853388254016669,0.03987754272172865,0.03886441429674387,0.0376134764180252
ARS-33,0.039819458877003784,0.07135424638581357,0.0,0.26810784971354573,0.0521326323681102,0.2041685690326907,0.15114754995999335,0.018435629141479615,0.08681417830095918,0.19821346095398698,0.07662865486645401,0.019770851929992672,0.07242036541794067,0.020095618818549,0.05188219589295798,0.04967607635643415,0.03308432525973756,0.052919239999722485,0.02842039510801433,0.023266922440166506,0.03878013359733082,0.05153105774831137
ARS-34,0.0,0.0,0.0,0.0,0.01652733307035071,0.0,0.010429716491349272,0.0,0.0210399740729315,0.004693586695357622,0.011605964471665006,0.0,0.02397518721275989,0.023381365320001544,0.02448833529220909,0.02354147871428872,0.023444854469399923,0.02423960922346194,0.02300812184572084,0.02477329757890277,0.024289406893676424,0.023788928977488626
ARS-38,0.04243155555004657,0.054505172026965566,0.023173714263065758,0.015065002189820893,0.013761611537866588,0.018993805885496592,0.004399545909941067,0.009991044426483813,0.010459269706971969,0.021360601691222118,0.02393908582262617,0.04246159763989264,0.05756289819094947,0.04786046994299004,0.06182390032919756,0.04840254089484702,0.06801461678419589,0.06956008912300352,0.11215459397949189,0.050378300588720254,0.04476873160879044,0.06695889357097058
ARS-4,0.039089958859566946,0.03888285386687506,0.02340272550439153,0.0003649936349957494,0.0245565226343704,0.00028845265835236066,0.02480143527576584,0.03434007896903088,0.0,0.00041683660754882914,0.036797043424966015,0.0023191877439099097,0.03402229203982882,0.04091911858154572,0.03447144752684414,0.037843725526728475,0.00616531728193309,0.03988175883915435,0.014992788829271856,0.03931429952035387,0.039895609110307206,0.040297309547969035
ARS-40,0.07482030253784061,0.09933460024153956,0.11152922681100143,0.1048294829294362,0.11232339820877663,0.10686857026716833,0.1110732938259996,0.10951451056247355,0.11107397005838132,0.11508837883835416,0.11306561697398612,0.11894134906985508,0.06952171493968086,0.07720066029071361,0.10171152813333577,0.18805318809748137,0.32472875437561194,0.06400811644645629,0.22023580947754884,0.16967147554996825,0.09889079751983605,0.31086789991524955
ARS-42,0.0064482054530977636,0.0024653052599804123,0.008138368881652733,0.025922533451543283,0.030175655067240965,0.030490663605262647,0.03114358844095496,0.033717039662964916,0.03471569433482154,0.03177554704300113,0.034297330167007395,0.03420867417583686,0.0,0.01312158113604498,0.00961146130900721,0.0,0.013425041887437612,0.0014744204957290025,0.012014128484746986,0.022414956692891907,0.00611803127428108,0.0
ARS-45,0.03169003428078286,0.0,0.0,0.0,0.07599524120955815,0.0,0.018761188199944753,0.0,0.0,0.0,0.0572920819647664,0.024302303109255213,0.03088244793169936,0.027476634550929867,0.02973005760702421,0.029872725143558727,0.007274850110980235,0.02853389577046288,0.020259069820354463,0.03169990459139701,0.024237473991106782,0.029232103415725956
ARS-46,0.049014679056930695,0.0,0.0,0.05782516273197003,0.05652794228143912,0.10883451418530714,0.024342456157430373,0.08643607029515084,0.03953780649054617,0.08869777166540557,0.09425236649826216,0.09175383163123989,0.03772552020275277,0.03437148113555721,0.038064296888710734,0.0412071336141425,0.037460397951510314,0.03984567072821981,0.03779838723759237,0.040257112035938104,0.04011035951862164,0.04045268377577201
ARS-5,0.050583584659548514,0.05698908514184901,0.026798029691839212,0.09138832108165555,0.05831953958556224,0.10264366397099096,0.05433740511858325,0.06079743967283516,0.07037888768807385,0.10749681459439385,0.06637018952822894,0.07822561339239259,0.0543512963277098,0.06572257430049508,0.05582524686274898,0.050964113486822726,0.05356674595187178,0.05108179295124182,0.0546192287767675,0.056975866141519435,0.054086016601591666,0.05293936275408761
ARS-51,0.03140852595362829,0.0,0.0,0.0,0.02740780152795254,0.10625803317570574,0.0638343929433215,0.02384958176671428,0.0339623441753091,0.026739400967426094,0.0037520683295201433,0.06724800609643876,0.06255834683162383,0.009549338268105702,0.06200333065420715,0.055733574814329286,0.024129758633078365,0.02870163840229015,0.02166760873781674,0.009905776781485444,0.009768871519219792,0.018050686570752397
ARS-59,0.0,0.017623312906243176,0.04451009536793269,0.03926640804378076,0.03744029934341317,0.04093459233342916,0.040247681579471985,0.03648157657258408,0.03939708842883662,0.03976547754784649,0.06117035428746164,0.05394517439041569,0.059789663633913345,0.07740639407591504,0.06291324824474688,0.07432805031980778,0.12248780828801657,0.1651524212014416,0.1136639171902881,0.11878534262333248,0.16862372117176938,0.1378784828145267
ARS-60,0.02868682042864815,0.02012092542207351,0.017101957311576613,0.022382038801712596,0.02369101941480399,0.021821408082970086,0.02432706806591371,0.02863173760222926,0.02326997746131031,0.022416106812652478,0.026827096227148826,0.03310620559435268,0.0057180506436365144,0.012300048050912208,0.017947498875088678,0.0,0.03948709337664945,0.0,0.01909284713926082,0.0315377315065444,0.026489292887783844,0.0
ARS-61,0.0,0.0,0.0,0.038638757192066185,0.05239404410951889,0.03201946642353627,0.08162117766044642,0.0,0.039432769753812054,0.003674606852232054,0.0012234637839586822,0.0,0.04240814702290886,0.04663556984233749,0.04089538234558984,0.0349168629011767,0.04108923736098166,0.04064119603307789,0.03995829390317459,0.04033974359634885,0.042614845237614205,0.04198521898353369
ARS-62,0.06201526612060997,0.09973478499215734,0.0,0.050422322755466376,0.03249229855515846,0.04825310358362498,0.01707471688472637,0.03504682724235769,0.06125573673616459,0.034702816665708305,0.048416423457400194,0.05787271500787587,0.07401277367054479,0.0796211092896349,0.07069071793972469,0.07188175685541218,0.06806973180677275,0.08082532824199495,0.07397942003433329,0.0685377575937539,0.07614184854402554,0.07324586329717996
ARS-63,0.09038063140769385,0.21868573691021503,0.0,0.025175023687602237,0.1420121160354126,0.064421607280256,0.43580331716825066,0.22649457253521585,0.004927336952563713,0.03542688141891841,0.04404170049395912,0.07171447069688008,0.036804402728606314,0.04934196814476929,0.04173711923397894,0.044637498794632476,0.06053172229827597,0.06016857926803492,0.03635275460269137,0.06461452561910261,0.03855898437327646,0.026395070459690414
ARS-65,0.0,0.0,0.0,0.26266112669981195,0.14319617257659156,0.346255997554099,0.16863166202808966,0.07314667726390098,0.0,0.24256278146439592,0.2063061849322114,0.16268086067524212,0.047885423838511576,0.05896875216085556,0.052573457581704786,0.04077488979177398,0.17605778070723843,0.11845275835282715,0.14641113600794584,0.1136050676898665,0.10122896776722982,0.142512386824847
ARS-66,0.06341745732781742,0.11274751175019507,0.0,0.0,0.2583457651858796,0.04132795378897932,0.09158821303674868,0.0,0.048320373963011476,0.061160361054090416,0.13723225797429545,0.0778242057962475,0.03398630963396717,0.043249803612687404,0.03791517862889131,0.03393082616696334,0.029159212478314267,0.04384376697453394,0.04400619531724729,0.0406982981917825,0.03764639357542739,0.019565611751265678
ARS-67,0.0,0.0,0.0,0.0,0.0574316572220215,0.03713064176212282,0.0,0.0,0.058303224256889004,0.01673568575267632,0.0,0.0,0.03515546475506417,0.03194596755842191,0.018456720413279577,0.03233153291694692,0.0,0.04956575646135376,0.032074140831108613,0.017982518650243293,0.032597960044976865,0.026933923961446136
ARS-68,0.3334159781402324,0.0,0.0,0.037962839219055,0.006454394503006385,0.0,0.0,0.0,0.07222884452024508,0.03186287593726192,0.016537186228767885,0.018245841314521907,0.05027533781853675,0.05244637842857693,0.05876819084018315,0.05614475486248154,0.10936494106749939,0.0568543223949297,0.04914703908033943,0.06337831182312545,0.0752318999744041,0.054513485101068536
ARS-7,0.051291175432837115,0.0553579541346203,0.027526231339591947,0.08949312992583609,0.049854844975874286,0.07145787211588946,0.04616311328174852,0.06339434665696798,0.05831623164855236,0.1403472538796866,0.056953379947736554,0.05177202804341492,0.06260479564419859,0.06776746306182968,0.061303838727294266,0.0990334781297284,0.061013439648877656,0.047004665666902146,0.054952121725476186,0.05167311562708914,0.04981978792404478,0.04851345073704749
ARS-70,0.0,0.0,0.0,0.0,0.3206725451395729,0.0,0.0,0.0,0.037194163072276576,0.1598826124080317,0.20738464211701016,0.2597826244033691,0.03664623934442974,0.03397800208710717,0.03690175660420765,0.03616503181817445,0.0374256427810477,0.033893246230843506,0.037390591517148776,0.03710961590113853,0.03861366609667575,0.03861007800611943
ARS-71,0.04971668311719955,0.03612764371393664,0.0,0.0484513326250698,0.050147878483018146,0.050797763842593276,0.04785803139886618,0.05614782013845454,0.05910729336830911,0.044148168643645985,0.04608689087534183,0.05214686053660065,0.03317721587125574,0.03373189413423757,0.031234791027062822,0.022676569640155714,0.008870271845074761,0.03262334371555161,0.018335453450414797,0.029969250918796233,0.028015850682756093,0.01910460132373917
ARS-74,0.0,0.0,0.0,0.0,0.015880201395591615,0.0,0.0,0.0,0.005358626021902905,0.19539872891614884,0.0,0.2982247187838901,0.07348247265861496,0.04773909507910808,0.06824996255866368,0.02592369000422967,0.034198887000415096,0.031680806063370724,0.04392603059947139,0.0313122889788586,0.02888966368352799,0.031443047573798816
ARS-75,0.10651112796049803,0.07011169128079608,0.10243894482929795,0.10793164899077363,0.10103114688279491,0.11054524454831809,0.09790983957289706,0.09670709283221551,0.10545697192733273,0.10417036269479268,0.09516627463660836,0.10747694538332925,0.08917253838667029,0.0799797526518379,0.09566582892190476,0.03416905029809284,0.11085935589439148,0.056646606877216024,0.07966696267038337,0.07576638395882895,0.09926764423953449,0.06658314447631851
ARS-76,0.0656295065128288,0.055496922942620076,0.05752184297929168,0.07437863375042486,0.07283382061182805,0.07503657898175722,0.07493042794786421,0.0,0.07400679136966673,0.0754463639425244,0.024935751853866858,0.08959415487801255,0.09316240698624952,0.0,0.0621401109970214,0.06353272019489264,0.10790054294034415,0.3283393483517401,0.09728221793577845,0.0,0.03685907406024588,0.0
