bin,ERR598984,ERR599006,ERR599009,ERR599010,ERR599022,ERR599035,ERR599105,ERR599126,ERR599129,ERR599171,ERR599174,ERR599017,ERR599027,ERR599040,ERR599046,ERR599056,ERR599101,ERR599103,ERR599122,ERR599133,ERR599137,ERR599148,ERR598947,ERR599000,ERR599005,ERR599044,ERR599048,ERR599124,ERR599131,ERR599149,ERR599154,ERR599159,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-110,0.062176303581033376,0.03693879683870917,0.10128628727977496,0.0386694460466259,0.03852074615222439,0.07925367225591948,0.033467346179347365,0.006119040429245238,0.01341481422889934,0.06614893233088119,0.01901053160081265,0.01301395632462194,0.11441548658609617,0.08335280515041994,0.04048763508633136,0.0,0.06857895569347498,0.0,0.01848495956041337,0.051677398508348515,0.020825721322265515,0.06258644735311417,0.010088694097008353,0.05747247454766514,0.023904396656640188,0.012834924644519166,0.0476092655076104,0.042852507010352,0.0,0.04065946370978113,0.0,0.059881836265357404,0.04791117189391877,0.07964637313161926,0.04938427074685556,0.042821169856917134,0.030980377395311464,0.1582499134153934,0.060665282293203344,0.03289918176177435,0.06109334420467226,0.018955182694273518,0.0416495714686643,0.010894294341223123,0.038280618734339945,0.03431846387376445,0.08306005624267507,0.07147118434580588,0.0
SAT-111,0.04850817769386194,0.07376974801707757,0.05495536149312394,0.09250394632992028,0.07338879930309047,0.058632961467018276,0.05552705788491215,0.08734382007230511,0.07602220770580316,0.06694998448005295,0.061441334336494756,0.08322678636861101,0.05646146573372966,0.06712158461328496,0.13930938090128558,0.07859522768653787,0.10380230984386947,0.09531449334062485,0.0540659736410871,0.08666312366502588,0.10667792336792808,0.06510888328455182,0.09776277816403428,0.08564313306541999,0.09955614636272611,0.08544929873250787,0.09751170213993164,0.10795878873695429,0.09429505902590817,0.07667430422413667,0.0,0.10306121480302718,0.06449708371734876,0.0984335390215092,0.08478547493511718,0.07301558538681943,0.08569583205722209,0.06870038029777835,0.09882459544845551,0.1015009708875113,0.07861345316852615,0.09017767506436762,0.08329668155728945,0.09011070809198893,0.0900536030386625,0.08905838154826244,0.09258433462860659,0.09280482167126275,0.08466868769488206
SAT-112,0.061595911547311685,0.06467728578596792,0.12082138235963452,0.096412181681861,0.07103157676537292,0.09766356422995827,0.05930305065166119,0.06914670303242638,0.07579608315973484,0.05810928816560479,0.059974419863170036,0.05551959122218798,0.07665248408890712,0.06656955213733763,0.06343787694725166,0.0449488041960673,0.078177960191176,0.05591398735311014,0.08631798508003818,0.07284389315734081,0.07002552123304297,0.07733641065703802,0.05275257100723523,0.06335535087370806,0.08116678067831523,0.07265697516524898,0.06757706739120163,0.0574955238390224,0.06146493392022266,0.0760789549940896,0.0,0.06205657688333704,0.05925737662648252,0.07298801759919064,0.05453184945207309,0.07072866152511342,0.07028084125417948,0.06441769961625463,0.07360990789169984,0.039805681648495246,0.0629776371567898,0.059314831976039394,0.06438544882536394,0.058247236972734706,0.06363308765594852,0.05856732458198285,0.05657494328506611,0.05048207298847465,0.16267153475822532
SAT-113,0.06440481838069964,0.05382846067430711,0.11390490737729472,0.011111801064754075,0.04672728312277868,0.08435085591676474,0.06429718238375004,0.02124434045278653,0.07710155068267509,0.07865250480602305,0.03898293380919351,0.03851490171286188,0.14212661342698427,0.05988404920866159,0.05945176484565444,0.05687633541817942,0.06269115461854868,0.042623476369077054,0.09325875904640701,0.05734359943717335,0.06006594062591364,0.060301386522207547,0.0644132057212585,0.06973448439786341,0.0660814598479536,0.06352956381987401,0.06501519539769578,0.06657869354384864,0.06850722340552129,0.06529230195383443,0.0,0.07487176143164129,0.07480887314518475,0.05865398125188712,0.07454954757273695,0.1163124816374147,0.07792651282818717,0.07424347305959465,0.12166661177063784,0.07540063772031437,0.09325296664327724,0.0661876931621881,0.04565061274319481,0.07472928501484206,0.0807305017162698,0.07764324023907163,0.06826594834667668,0.0819338111442841,0.051794791349996615
SAT-114,0.08205038559574022,0.08917881934421051,0.15709904048306983,0.07304577077358562,0.08668041997284523,0.1509285646672469,0.07981389205571028,0.08084028229902611,0.07926364865615267,0.07834381667755369,0.0795158237247648,0.07877812322323838,0.14718581366005493,0.0790420650216659,0.04964745820740305,0.07872820093155086,0.08930082692282648,0.08446661531973382,0.15979376345367885,0.08039233612099397,0.07917757727789543,0.0811357333692837,0.07929158170640191,0.0799588366814858,0.08210150919727491,0.07891013465158034,0.07813191942239835,0.07164474344699301,0.08086725749246688,0.08210190536070067,0.0,0.06683129811412336,0.08213985926959974,0.08238323555258611,0.07259604880113568,0.08134304215338188,0.08647251893946299,0.07309828681121329,0.08863720262111023,0.07469679928212787,0.07460126647445897,0.0831867867457711,0.08378864569251082,0.09158637402510003,0.07257181788001481,0.09153803342761464,0.0845255303717442,0.07447667875150094,0.07476297122381584
SAT-115,0.04912301163242084,0.04730098556308056,0.054444091403909094,0.04410840624214692,0.05339181105522992,0.052816114609184825,0.05482685317075137,0.04596531640337732,0.03380254043794743,0.05196211149066545,0.05021462524994678,0.04299802403115382,0.029488229649788793,0.037442722693018765,0.05926559089738333,0.04601301532114626,0.051093385623564934,0.057670301015947334,0.04352846808967009,0.04647228345443813,0.04617348426945838,0.04151913182755326,0.05369938953798122,0.04526531514281076,0.0468747542086296,0.04807070113696938,0.053298995778249134,0.04176938258282918,0.051129792946918245,0.045955355043925276,0.0,0.03815815867260346,0.0,0.008436558198181754,0.0043213530463613505,0.010036455560209812,0.0,0.01032449880086865,0.0,0.0,0.0,0.023972704347565047,0.004504834078312007,0.0,0.0065944565273952215,0.019211378217144484,0.0,0.0,0.0
SAT-116,0.019216112001626866,0.025879265784929117,0.01622532081490877,0.0018868753813838836,0.03512593424367334,0.02200684300313314,0.019371515500095957,0.002468506434416628,0.028104309737565697,0.028163192253419775,0.0287191885966573,0.029142655466389212,0.013471976147477475,0.014753957418065502,0.02990695397182972,0.026237720085536882,0.030114337081115848,0.030896417143863878,0.011811182568477437,0.02655962002041958,0.02704767279077085,0.014874087357167784,0.004302187205500997,0.0,0.023345731701911704,0.023700597389165346,0.018785488373835296,0.0,0.0006789897626212643,0.042342836441941784,0.0,0.011031375250707215,0.0,0.0,0.0,0.0221914227224115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-117,0.02340195386509358,0.0835460258181792,0.042898104567321786,0.021851418565080816,0.134605928778113,0.01249658790780968,0.0,0.015419685186680378,0.9546039099743749,0.6682633086987553,0.1817382025418016,0.34401298182464535,0.0010555423325778507,0.202377304914161,0.05865371818357412,0.0,0.0,0.5394973063103435,0.0579937209186658,0.052637888553213705,0.0,0.10808774434696164,0.10430002824634572,0.03499065673439997,0.03459163231854735,0.11484326385994853,0.0833777528738354,0.0,0.0,0.0,0.0,0.006974704630034723,0.06609141456126193,0.0,0.0,0.09404222751184883,0.0,0.071352985755009,0.02876073692635563,0.0,0.0,0.0,0.09161535264933264,0.0,0.0418958562865178,0.0,0.11252895928744265,0.0,0.0
SAT-12,0.0,0.07742042201588956,0.002042524309588766,0.03874067209579376,0.09554374361694483,0.0,0.0,0.039367265828097416,0.07845614306463058,0.10085045532035831,0.10640147331787277,0.1151086918407434,0.0,0.09941267525923939,0.10083791329093736,0.09811514686549287,0.0999318755181138,0.10485805925934157,0.0,0.09148247466780515,0.03683505527290463,0.09836964595629459,0.18163088458077647,0.11736168447142532,0.11530235508250136,0.11080329762965321,0.10624893239162812,0.1140747993434064,0.15444941571937654,0.20426662701871426,0.0,0.11068951304072178,0.0,0.0,0.0,0.24050077233600375,0.0183317391024743,0.0747627066013863,0.1571108836889568,0.0,0.018591378342593164,0.10538507757340437,0.1094194511521179,0.09653158723625287,0.0,0.0,0.0,0.0,0.0
SAT-121,0.06610417587882755,0.04978443800687582,0.12284972711311103,0.038428868972274814,0.07211018832907981,0.1009138639788004,0.061780035180384954,0.05175721739034324,0.03841863394525592,0.0807109832462764,0.019173129635674913,0.07471551662258608,0.11202230902021564,0.05583645395977967,0.0458313686947232,0.05411054095587271,0.05068680136645825,0.0,0.0927821813449568,0.04329287880032224,0.04104321439415629,0.06439000455221901,0.09630498815047953,0.06358156911006138,0.055773128645514716,0.03981110751647143,0.07214571375815301,0.05253032465719771,0.09612878507955637,0.0918210106862001,0.0,0.05867947892244717,0.05034820004746602,0.05313523037182092,0.04550659315965006,0.04238357739234557,0.07037691252365219,0.06731337104991679,0.059086813560484,0.030201804032867277,0.055637607284139246,0.02650507189261904,0.16406953885359224,0.0,0.0,0.0,0.0,0.0,0.0
SAT-122,0.034453420216312765,0.0424668268565836,0.07892150859143812,0.03823704671540015,0.03740274124436831,0.08456633004066022,0.03442680935640337,0.03927460252462567,0.0455929180216448,0.041649942398852176,0.05035238532690475,0.03439199554834426,0.09153131516142919,0.03257323207432198,0.01846587646477261,0.03292411063443843,0.017663600273724277,0.014007792188662216,0.08570362562560964,0.02126085967687673,0.02931805230457802,0.029387499053394103,0.005936194631221067,0.050273958518288246,0.03532572947916778,0.0,0.027773371023648522,0.02780780744352771,0.0,0.0,0.0,0.02952457403947476,0.06729225143394593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06402465931408144,0.03865851309420186,0.0,0.0,0.0,0.0,0.0,0.0
SAT-126,0.03486321784813377,0.03870593621636024,0.04124493420492102,0.05837286885017507,0.030489226392734135,0.1160025166962056,0.028089694389878204,0.06400788536839248,0.030479177878865938,0.03007347086871865,0.03127341580340679,0.04145889434619024,0.22456538428855377,0.051276447264955005,0.03452657543871845,0.040661902787647364,0.040304365921882884,0.04831026993892487,0.21077035692046872,0.040135252167800964,0.04020552723881544,0.051567842839046175,0.1698905706880462,0.14786286175018853,0.18260775964729725,0.20030534483032358,0.11971271986109834,0.11276734599044973,0.2070941535486356,0.1223104350373057,0.0,0.10570673081271331,0.07705999671412629,0.17265940363800858,0.11148656061593908,0.14232289430252892,0.1955678717970273,0.15156171996950923,0.08772827999098355,0.14160916920404576,0.07026889271183251,0.0798054274792669,0.060271044140976233,0.07306969103457712,0.09407631021519067,0.10472538403229743,0.05115765144825027,0.10789585712626214,0.009894489832404053
