bin,ERR598966,ERR598970,ERR598979,ERR599057,ERR599088,ERR599102,ERR599143,ERR599146,ERR599150,ERR599158,ERR598949,ERR598972,ERR598974,ERR598990,ERR599018,ERR599023,ERR599025,ERR599026,ERR599028,ERR599082,ERR599110,ERR598960,ERR599021,ERR599031,ERR599034,ERR599062,ERR599109,ERR599112,ERR599164,ERR599167,SRR3963457,SRR3963458,SRR3963498,SRR3963571,SRR3963599,SRR3963622,SRR3963658,SRR3963804,SRR3963805,SRR3963982,SRR3964650
IN-29,0.0,0.0,0.0,0.0,0.0,0.007185728518150442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00921130313483951,0.0,0.0,0.0,0.0,0.0,0.0019689714633593434,0.0018037174283045852,0.0023204783008881342,0.0,0.0011505443700402347,0.0,0.0,0.0,0.0023868473741343282,0.0,0.009283735269830506,0.016470415181296022,0.011119339681485322,0.01618038078436421,0.017285075718524525,0.01688599233667728,0.015761512905078236,0.014719814079014924,0.016688456211145366,0.01660612038407865,0.016504144195936793
IN-3,0.010039077500188816,0.0,0.0,0.0,0.0,0.0,0.014497317976150805,0.0,0.0,0.0,0.0,0.0,0.011157261495145449,0.0,0.0,0.0,0.0,0.018159254965830724,0.010118067229847674,0.0,0.0,0.02286686835097726,0.014004020421778406,0.027099014714859156,0.020211249414570677,0.0226215482561155,0.0,0.006371344588625904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-32,0.03379427422648247,0.02995502284336057,0.01824762044746591,0.018681079211305622,0.02827818770343897,0.03309736600842613,0.0346561075605321,0.021523321495855518,0.027497826925456957,0.03322472624911594,0.0338535013892132,0.03153202215648252,0.033904680766114394,0.03167240647800402,0.03437629824889398,0.031513086178479185,0.03198174568996132,0.03322968086318588,0.03271386914530645,0.033266868145904745,0.03127190835037582,0.03235011655337545,0.032515168684545855,0.03371451673199095,0.03139735602460702,0.033871000768592376,0.033440273945761836,0.030359152998164805,0.032615776367823215,0.03303206945751545,0.0325310092116504,0.03299479823612026,0.03421281231236235,0.0330022460621352,0.03157058048869872,0.033044783223723,0.03342566498855479,0.031927008446388266,0.03152703380957924,0.03353727765390417,0.0325851582131463
IN-35,0.0,0.010554317711805681,0.004303787997560772,0.011200679836853286,0.00765130063159566,0.0010373538888349236,0.00019914327892197673,0.005616990231311927,0.008176421704085684,0.000579033648382062,0.0,0.007951416691222173,0.000405032193970388,0.005240649238642353,0.0031851640106685102,0.008709564473699307,0.0073028917705267,0.007854364250582726,0.00019539003046416134,0.00039681347841037385,0.002380146116005016,0.0009445569030414542,0.0035416766969512143,0.0,0.0,0.0,0.0,0.010831573477498071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05574115450071763,0.014745757010709308,0.006395430437403919,0.0,0.0
IN-37,0.009961120864260882,0.017535986081570636,0.017525021792064787,0.01960318756059784,0.016496973436388947,0.015657215568295937,0.009642413900656501,0.016941333395303213,0.01766295282791652,0.022751820703250644,0.02038040503830891,0.017189252855195392,0.011906783564402435,0.016236838978134216,0.016357551279675944,0.017914094382780955,0.017051019139494167,0.019901926044088573,0.017438197669022694,0.015754479961863042,0.015359913080366617,0.013703840860162428,0.008958919495843373,0.0,0.0,0.0,0.0,0.016054272500473157,0.011850654595777752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-40,0.0,0.0,0.02532058413264687,0.0,0.0,0.008189782429132736,0.0,0.05782577703426366,0.0,0.010308293114173233,0.0,0.0,0.03133837610127607,0.019325026118031302,0.021251672532056336,0.012745719082196906,0.026075870974715764,0.0061593723981734445,0.0,0.019485274765962138,0.0166792546476178,0.0142933429388876,0.01140482579949938,0.0,0.014281646228400136,0.0002946847329151128,0.002877580407131529,0.0,0.008421454285941132,0.009861083551449152,0.0,0.0,0.0,0.0,0.0,0.017305809434072787,0.0,0.0,0.0,0.016105789208638487,0.02237713025150637
IN-42,0.04458676533453068,0.0331000874158988,0.03857493738947202,0.03784317274526192,0.03579188537653384,0.038897733509245636,0.03901972679116204,0.03623628038457438,0.03528600846293572,0.036316950414787594,0.033449452973680745,0.04138352160099934,0.03913157297533279,0.03646838349236018,0.030947763744576282,0.04062337219179416,0.03883146585276679,0.036928970353210064,0.04070335800383379,0.024256436418683944,0.03732160583479478,0.021936372610982625,0.08294019859186734,0.0,0.03269854244598946,0.03075571393260008,0.034138279639811274,0.034992124465685503,0.0,0.030838488653209317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031113278120291563,0.08935915193744629,0.019065639723913355,0.0
IN-43,0.005980215071047451,0.0033454615979319454,0.004388659778146558,0.009913293341250788,0.002464370221272675,0.011089306573373975,0.007068062956260983,0.005060140360385692,0.004350759850896756,0.011179842281045014,0.010748565109443765,0.003420491473185717,0.009507064557755162,0.010106065160782936,0.009999649138300908,0.0035460916571871076,0.003440288533883615,0.01100704555817529,0.007575568361478812,0.008974299092846237,0.009680791737685804,0.008308516044281657,0.014303960156315366,0.011104321430612714,0.0,0.010871422654638233,0.004622124446614046,0.00999429136248624,0.00774575789238864,0.004247207719054193,0.0,0.0,0.0,0.0,0.0,0.02479127693888449,0.0,0.020741088771229828,0.017925266432584526,0.0,0.0
IN-47,0.011687028574722074,0.012692848565455358,0.012788106346138773,0.01280167538353077,0.014330143336977222,0.013998103218128343,0.015249734775810314,0.013182112730483994,0.01341036010091425,0.01309188968728442,0.013782312505166146,0.01404625153526487,0.013989637344232154,0.013555718966463536,0.012821077063863187,0.013672435342852814,0.014046443235389625,0.01362218143628205,0.015827459750332843,0.013944013827523163,0.013982957869780403,0.017473358476214236,0.023716847029383537,0.023394924697932425,0.011129172697583935,0.02084608109155513,0.02636416926822168,0.012424317122268597,0.0055499370579402095,0.018772290541971846,0.0,0.0,0.04627350495158348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-48,0.09479518840544265,0.008188123683516716,0.05839677885250125,0.031288687892176446,0.006522314385864895,0.07676647593956684,0.10340323646290883,0.05573092777731485,0.010450066404366999,0.0766956458406735,0.05163233265706342,0.0022472194622357657,0.12078116186587043,0.06911007271995949,0.06339114538428667,0.017497975925488463,0.013207297549709587,0.03187952340374184,0.11471976655570996,0.048086515506580114,0.060357820573943614,0.05352477695600194,0.0,0.1422107650629246,0.0,0.056497091183447354,0.14227796079740257,0.03417368978423176,0.0,0.1162939009313236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008956275727395463,0.0,0.029389108582240912,0.0
IN-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355420038740407,0.0,0.0,0.0,0.0,0.0,0.012631310566495118,0.0,0.0,0.0,0.0,0.0,0.006624221360281568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004619693647905193,0.0,0.015623636485178376,0.01941153119206306,0.01776598769618004,0.007602936114177178,0.01145240322573502,0.01114632309866806,0.009648843866134899,0.010494036770435656,0.012040372085788951,0.0063928387394378,0.00615437904627865
IN-6,0.0011286724688590849,0.0016567450433458007,0.006871833758493606,0.002760498820791026,0.0013996121745374747,0.0009572061064243204,0.006471180841564826,0.007273400134063137,0.000271305482840755,0.000846472692157433,0.010725727879665446,0.0043358473835754165,0.0,0.023400429653360685,0.012240791682593696,0.005029101932984304,0.004164672605861778,0.005118797521441511,0.0017400503911601834,0.006846009299557816,0.014981828442089604,0.011980058715998908,0.017386386649062273,0.017879862493407513,0.015627247351940668,0.014674094948253035,0.01772614620517983,0.013208392462479587,0.01592771649769247,0.013931534756348857,0.01976901959599326,0.018269328281046562,0.021233525773693526,0.02638187706192817,0.018623008444620656,0.019658036557601292,0.020523113511240143,0.0200211345968857,0.02011648565759515,0.018298853731972556,0.022808406189180973
IN-7,0.0016615610972278505,0.0,0.008719424665780693,0.008640040050772789,0.0036890220585946627,0.0025711328570987434,0.00172143416907241,0.0018503092110648814,0.000990147353855093,0.004877129173061082,0.0,0.0,0.0,0.018381416368239745,0.011262008566979445,0.0,0.007928258299925358,0.007020219758414161,0.0002682443843624897,0.0015973571329166616,0.006161594311466466,0.0,0.0,0.0,0.0,0.0,0.0,0.007232756805789963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-8,0.0,0.0012913469002359937,0.0045412037524041665,0.0011687394202130048,0.0045582099563842675,7.34778881062298e-05,0.0016759220137325384,0.002428934289491873,0.0009710179852035041,0.00099213338799582,0.0006761491574298342,0.0008108384954741442,0.0008574147179716296,0.007849844620192935,0.011708000488000575,0.005782075715789866,0.0052452682785887736,0.0005064656769220259,0.00011602838194805727,0.0006364236079287286,0.007659945766895391,0.011586875848724497,0.014375887220046278,0.014530798941093572,0.010103416212645364,0.007085915641463379,0.01035965796208314,0.016262385600752077,0.01457903955666488,0.007952237062440902,0.025556526073611672,0.00960992385884567,0.004372521505722442,0.0179624729403252,0.03171150327586898,0.00824965295953961,0.0181501952580252,0.0,0.008396264184276714,0.006522218915199387,0.014219820022494877
IN-9,0.002957303721397114,0.0,0.0,0.0009664024713483931,0.0,0.003920226582884759,0.00425771438076875,0.0,0.0008551824974778891,0.0015932446828834526,0.00997145019546116,0.001437393004380918,0.0,0.009092960191867002,0.01006016813124585,0.001234509517955021,0.0007335004772715705,0.0006202068090249703,0.00042570077693112853,0.010051957322564212,0.009968155176720771,0.04451411854338112,0.04369961274325369,0.002512468726019711,0.045653613870589686,0.010126708940248657,0.013120643607912227,0.05470141820818245,0.041625794861821996,0.008749013690056245,0.006516185753223901,0.007107506690231869,0.003309139840188697,0.005062600456060558,0.0035649794720610892,0.0037776970475730557,0.005903820811003005,0.00638688730065841,0.0056705752365326986,0.005770524453626184,0.007624640528419862
IN-912,0.0,0.0,0.0,0.0,0.0,0.03217593690731881,0.0,0.0,0.0,0.016779741713248354,0.0035523315587881383,0.0,0.011150195445092256,0.00910282695683672,0.014142301741044945,0.0,0.0,0.0,0.0,0.00913431183652408,0.013336232075084147,0.011683002730062746,0.010442470663101175,0.01213391035168749,0.013913622322826467,0.012454036689666015,0.011179396998899863,0.009607842453619503,0.013215418648161583,0.0107240469936357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-918,0.0,0.0,0.0,0.007732756653650875,0.0,0.0015189932132925,0.0,0.0011805291975927328,0.00022231826630833093,0.0,0.0,0.0005977595427363977,0.0,0.0007562277392762376,0.005496850190397997,0.00036390071615255643,0.0,0.007281651389545865,0.0,0.0,0.0010882235689991223,0.0,0.0,0.0,0.0,0.0,0.0,0.008998105132666594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-919,0.01642584265356528,0.005872156412690959,0.011077592919897211,0.011755476152921567,0.00791929406743732,0.010632168113551149,0.02785962778437542,0.011859463505739515,0.008574078053329673,0.012243876161638374,0.01410516763806694,0.00916591653630992,0.022541634717287186,0.011327246650520798,0.012913036871260861,0.009137434008712609,0.01077891901854458,0.012151755529746178,0.015185471569488278,0.014151768395381894,0.01143729615407702,0.003662366851467669,0.0,0.0,0.0,0.0,0.0,0.012761787183845026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-921,0.01130234692325345,0.00923893393820291,0.013349919639940925,0.014663403960903263,0.003611497620655787,0.0076147293432850755,0.012866751845571463,0.013680464566923482,0.003754322099670885,0.008007049069224571,0.009664746977018858,0.0020834376465580172,0.012558022577446079,0.014749628490900644,0.014730868512396975,0.0007534580248597262,0.005551047894946047,0.004206633456059989,0.01298073355214887,0.008779175895650939,0.010030464278967246,0.003332642132051578,0.0,0.0,0.0,0.013206071917255632,0.0,0.013525156872493569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018340257689772783,0.0,0.0,0.0
IN-922,0.026016710904365,0.0,0.0,0.0071454608221753636,0.0,0.012681417943068667,0.008192185510419787,0.0,0.0018808341753836927,0.019508265809946163,0.018174890722081304,0.0,0.02118436771568079,0.0,0.0061607854224281595,0.0018229052203170486,0.0,0.01095169416687572,0.019342236825388874,0.009450591358924815,0.0014905926036964865,0.009671644184989793,0.010168526003379913,0.02114371939479025,0.006453005059666582,0.03323519977937865,0.029833305248086407,0.012815168518367937,0.004911809702429069,0.03470833533827722,0.0026227965675284385,0.00553294659926563,0.006178709153394135,0.025192140339789604,0.013700948482948653,0.005699305009742305,0.01431340351843821,0.0,0.013133822569956028,0.011574178789321288,0.02134207295476621
IN-924,0.010167274857850354,0.011758942059927977,0.01064626493643998,0.010280284959258354,0.011205554257468827,0.010818027832416616,0.0102955874891995,0.010420414854103416,0.011351920236693337,0.011350465236948451,0.01101515212200988,0.012048115567670228,0.010864423656277548,0.010273076978471221,0.010629218042531212,0.011145632475314545,0.011918964917463873,0.010526447998663653,0.010720343136956035,0.010748945665640499,0.010541743184175745,0.008226956502330147,0.010760419386973766,0.0,0.011158166717409759,0.0011773283654779045,0.0074196137030664985,0.009375185422248808,0.014900324522985288,0.015036544832955358,0.0,0.0,0.0,0.0,0.019799437058865044,0.0,0.0,0.0,0.0,0.0,0.0
