bin,SRR3961906,SRR3961935,SRR3961936,SRR3962293,SRR3962508,SRR3962771,SRR3965585,SRR3965586,SRR3967905,SRR3968062,SRR3968063,SRR3968770,SRR3968777
NP-81,0.010199703556033267,0.011848158632428715,0.010179446196482698,0.0058371220241143305,0.011905167467993472,0.07217026913570289,0.0,0.013660927264082722,0.014049605997312958,0.014279520754039269,0.019717932588152003,0.01757288125903387,0.019281291384703168
NP-86,0.008833545520253314,0.0,0.0583245902079138,0.019080319096714083,0.04586898934570947,0.09532024575715059,0.03816441569082842,0.025754631903420522,0.036576389235069943,0.0,0.0,0.06967543639744479,0.0
NP-9,0.022795704381952428,0.07577910060722365,0.06057159860588352,0.04582045935067947,0.02555252346318694,0.08997456140262303,0.15076131089330652,0.07883727189451388,0.22393434094379847,0.18534447365123696,0.11235916608538804,0.27989513947424516,0.15701797902993056
NP-90,0.0006002322715467099,0.00030744958812256487,0.00032628687940153126,0.0002976202852108153,0.0009726878826846651,0.0005737692213754207,0.0027756101244234893,0.001190064845975439,0.01307897373294259,0.003697210994143427,0.007157081320037928,0.010078645506964379,0.015338815578487007
NP-92,0.0006951588786475622,0.0004610238591276042,0.00043221633293413455,0.0007118875204958934,2.062580145820741e-05,0.00026048863676236193,0.0,0.000539437197469117,0.0,0.005531366819394859,0.007091104611469724,0.0,0.0
NP-936,0.0028249732838889845,0.003600387862400984,0.018279799469810384,0.004870561190233481,0.016587566604618766,0.01907504425136756,0.026838772293235755,0.010367277512224445,0.028830598029167178,0.015887785366986106,0.01403284589558416,0.022991162067057504,0.007726947906540319
NP-939,0.029369675349883075,0.014494719315165678,0.017658479237432613,0.015226367632255346,0.03222884380117172,0.0032917320028910428,0.017040807702487937,0.016829351617729502,0.023844177308923818,0.025141597362581283,0.02716946305758303,0.03195006349799963,0.021406975865046748
NP-94,0.0002897865143438121,0.00023747953771976208,0.00011710656676457214,0.00011990428375466401,0.0,0.00016794292523469954,0.00018062975164317874,9.990224812513901e-05,0.0,0.0,0.0009958499203402945,0.0,0.0
NP-948,0.7089589613236698,0.0,,0.19653929060940792,,0.0,0.0,0.1975685241238348,0.0,0.5143609308639182,0.3182234388497352,,0.2729812627167543
NP-949,0.0,0.0,0.0,0.11922619381359822,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-95,0.0,0.0,0.021846016969428644,0.0,0.08548546922181308,0.010383469138649402,0.05270634950436324,0.04115618269736197,0.08867145750050212,0.1626507131414099,0.14894411028732832,0.08392288485988973,0.07528471156361281
NP-955,0.40161032368130184,0.5603262858960585,0.5358558732475311,0.4676246697675071,0.284073801144888,0.59976123205471,0.013536495218721875,0.12630879858929886,0.48360713871725747,0.47748888931267436,0.5110425904833966,0.5187598604376191,0.5958871305145294
NP-96,0.00797668605739679,0.006012155748900627,0.03380760999725828,0.014023860473122237,0.01513755655017813,0.037463999320791246,0.012025592795492987,0.012970047407620342,0.04165495273534067,0.010799619031213592,0.043309631041693004,0.016538004692688697,0.008321515985464555
NP-964,0.0,0.0,0.07279865821868416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-99,0.0,0.007401160553891395,0.006668892389172995,0.002558615981402186,0.0039502691961352775,0.004207665026374499,0.4644087853649327,0.0,0.5032334171321466,0.0,0.0,0.8580065553628885,0.08918502335890581
deep-0008,0.006164533864480453,0.004296151122590968,0.005337614729910934,0.005091989436135697,0.003789241067827181,0.006080320713226339,0.0018821062562508891,0.0007815008028860812,0.007842330863787897,0.005900581260763988,0.007140766468836064,0.007510004106873517,0.009333070220832212
deep-0011,0.0011596707997315477,0.0011439479839686379,0.001464425793085675,0.0016972247146627773,0.0018144085635497344,0.0013977213676113194,0.0025442809474612023,0.006231570727112452,0.013458150592694647,0.06203578115862856,0.034171881601858786,0.009615758780792799,0.025575053759924277
deep-0019,0.003550326892756939,0.005645820741995734,0.018338923878539328,0.006552752291309696,0.021520817419755946,0.024696520175906973,0.028892651154139505,0.012474657613207747,0.0376700464641854,0.020710121172680087,0.018577125840518453,0.029986971237149326,0.011861333040567275
deep-0029,0.0052815846205167185,0.004755311771215705,0.006178775894614211,0.006483193755113589,0.004265286526656161,0.007084951775053146,0.003708674076074928,0.004713942632033734,0.006384093111350634,0.006281073471955553,0.005595811510360012,0.006408087412144761,0.008037290780060144
deep-0036,0.0,0.0,0.0011802752103322123,0.0001180617002258929,0.006180020833390772,0.001855144369855807,0.024811544456574217,0.023574146561211096,0.0,0.0,0.0,0.0,0.0
