bin,ERR598984,ERR599006,ERR599009,ERR599010,ERR599022,ERR599035,ERR599105,ERR599126,ERR599129,ERR599171,ERR599174
SAT-164,13544.139489999401,15214.626178199629,267.690722065471,217.74585777852718,2245.8048408814293,124.47134029056669,2826.32291208652,1285.1890519486867,231378.34595416012,233693.96233234747,423435.19155715057
SAT-165,135481.35374217478,57751.1447243035,624.239359721723,1346.4131014602228,8796.857553027665,134.40210712550927,26498.240905202532,6609.420644358542,6502.303324147584,6627.442191907066,11845.584182270013
SAT-166,889275.3324578129,4470696.411501057,7607.52432144753,52174.190074514445,616591.2875037432,3753.583680072979,177549.37321822342,376434.628645756,32239.485493840202,32821.287403069735,58256.34681385447
SAT-168,149434.73578196435,7110113.505415612,36013.26742741576,188390.44580818783,963651.0198825293,18529.33325461122,29575.747928256125,1410646.1352854953,97152.10034094652,100867.58491031267,165601.22348450593
SAT-17,16727.933913656878,50496.16530297433,41436.88572404151,3452.9597811342264,12502.418471174593,21472.899169487206,3175.7019974028826,20485.403640292687,166504.29215681014,170534.59577076763,311068.58958549873
SAT-175,146063.027623606,4360491.016660133,14765179.82994952,4372.798746307451,599031.9352055935,8807791.234090641,27293.126923618034,33695.994951191686,40121.42432770201,37656.627742189026,64489.397527227986
SAT-176,179989.66609483777,132258.19375698973,36027.0406185219,79627.15978185559,24476.90684664331,27074.356509064455,45109.83764116933,444939.3226798433,59817.387950560296,59160.03735132974,148934.50443927376
SAT-177,7773.819170367598,59149.25898327344,14834.995525702603,724.9796724454541,12201.918941700626,7979.591877063509,1205.639793950928,6006.44573612047,703276.7584990134,718490.9335943636,1253218.866307021
SAT-179,387951.9178799983,8741.922094342386,1709.0575327349989,10900.417395433387,2577.387815523183,876.85334495385,78757.41979411071,65325.45133444704,92829.31198957491,93962.2022366599,163695.99610788777
SAT-18,9816.854563545146,203828.90397657212,3617.269032606048,1901.0864478182496,36061.83474334732,2123.5325704600364,1550.5286160645974,14281.5488760029,154594.1221617761,157163.94762678756,297710.0773365448
SAT-180,80932.05824670158,58728.012413899414,509.1862349735601,6624.89999255511,7663.308826755157,188.80324771648912,15085.316889978018,63422.138059228986,112341.50583449425,114625.53839233839,205051.52713642878
SAT-181,60244.3746451278,10437.259135116057,851.8546155577649,1150.140637694897,1995.0487536257547,474.2053427205272,11370.517456006199,7107.941506321368,18925.283593777764,18532.203400524944,30879.67174089033
SAT-182,603426.5953256272,65953.99903088398,375.4558014648996,4847.892111754678,8484.561479228472,212.20993554083503,113759.31867127078,29385.48417385944,15836.106370031095,15876.555552002092,28353.44278345533
SAT-183,41459.76006489863,1168248.4927376767,4106.199093077024,27874.473346963412,164428.5079861346,2283.104045257379,7715.887429885873,200881.48373017707,3715.6450031259496,3803.927749302865,5997.498325328807
SAT-184,2977.0438482368063,53475126.992180526,968.3397562836082,1378013.4785405581,7455009.09677448,424.4915084313883,287.25503755566444,9952998.401551459,1158.8230908587532,1286.4860431682316,3185.1441372629306
SAT-185,1712544.800017147,7167039.574140415,158124.97933587054,114089.34179553106,1004468.7962577409,95489.09104169904,322005.56383059383,792462.5325386924,35422.572074485644,38415.68528896082,105598.56345731998
SAT-189,4699.538652561238,6009.87677531913,2786.4912647236283,1596.4302553759856,743.1280983931745,1382.4169626286882,567.6330365572936,10683.25289592531,2714.440918850034,3326.473185024559,5566.086373633113
SAT-19,443000.99844878365,282148.1031677445,22763.213356202818,60460.29869785846,38458.332325242234,14114.256984781014,84350.62360009424,415913.74298734113,75065.12053628947,76015.32699776154,130878.72312173703
SAT-193,8371428.863532476,27521.05855521106,791.3052120556807,141879.98562561625,3656.9849289929334,423.2908654848393,1642701.3118861942,1047041.9893224725,6942.891393360252,7519.310557084247,12897.246857659347
SAT-194,2471189.533738671,1342415.1366529898,216447.02780912447,347808.8547875594,222079.35231418384,136165.69189007254,533042.5051044541,2252714.7068797774,280657.11293647473,292339.53692014643,736306.7904429776
SAT-195,2188229.280388839,484796.9245618506,533787.5835818908,343981.8911720492,65251.124108479744,321390.99456162646,419540.04057791916,2490186.5768024963,1481811.1051706753,1520811.212418743,2717163.7692057886
SAT-197,4573880.894630342,2447911.3007484353,2470.838137614007,289697.62525733426,321991.641202636,1741.8236121493433,874708.5994050922,2161168.847896658,1080.2451973866205,1327.1878801135763,3218.437892816687
SAT-198,38987.41393172041,48926.37344956576,24220.152177281918,17865.41450899149,6637.47108218686,15274.337737880844,8599.778625419145,136742.95604526123,8291.311623492771,7235.691748777743,18361.520718179298
SAT-2,71757.53621834719,139683.33388450998,399752.1754983717,16501.223434876803,23838.025781293803,245058.37972171014,12844.75966491551,97309.3948371688,4037417.9967744756,4122533.164759717,7225161.693851985
SAT-20,32815.983889702846,27894.516254624283,2326.1279218600025,3598.156151584756,4237.297463387944,951.6949684258964,5466.332690345648,18976.465288863787,15087.88573921571,15790.8549063277,27656.002307939678
