bin,ERR594320,ERR594359,ERR594361,ERR594362,ERR594392,ERR598970,ERR598973,ERR598979,ERR599012,ERR599057,ERR599058,ERR599068,ERR599088,ERR599146,ERR599150,ERR599173,ERR599339,ERR599376,ERR594291,ERR594324,ERR594382,ERR594385,ERR594389,ERR594414,ERR598972,ERR598982,ERR598990,ERR599018,ERR599023,ERR599025,ERR599026,ERR599107,ERR599110,ERR599362
EAC-13,0.40561165456725495,0.4817145446095681,0.4232699486146606,0.319479449264408,0.47566055191538625,0.018423088485940875,0.06171252636140412,0.09241299087301957,0.054175244839584386,0.03801839328564298,0.042000787635606225,0.07647403378491126,0.023672816091904216,0.09061763380771459,0.024289105298276405,0.08694287417562807,0.22544848144002547,0.058950723986598785,0.3968406952769259,0.1941860560130465,0.3628762146627428,0.45443911098088713,0.27557349400720293,0.4525335616252936,0.04375412217042756,0.07198420671121568,0.08288778473005795,0.07063689944677085,0.04115605579098644,0.03220978312127598,0.04268057633069046,0.1463787012261042,0.06756261148296536,0.13650510656093529
EAC-16,0.034111309425035506,0.06157965318961743,0.06256243540955783,0.0629521174277014,0.06329106157516458,0.03345355509105306,0.33322020001578734,0.09250524423028522,0.07989469050981239,0.09702532714946355,0.08544232575405732,0.09409881295023907,0.08162501384553446,0.0851082587316306,0.10336244896721478,0.156611357421093,0.06693927590524502,0.06491122540559327,0.06774058735867385,0.026765060659948735,0.06464666471439018,0.06134715792228076,0.06263568885987723,0.060519298204730045,0.04265542497163612,0.0,0.07289308674383337,0.07878288882238162,0.05340237410363107,0.03137396389810996,0.030189469263483367,0.31389127625306423,0.09130665207685057,0.06412905440862186
EAC-17,0.04603173670928293,0.2966880171675355,0.2434730704837247,0.37145016117713964,0.229566381059337,0.0981187359340934,0.0899157030061857,0.06594128145119521,0.08725319523568643,0.15078422671051392,0.135537122795904,0.06847826147753122,0.08496335539235826,0.09199967102076445,0.08754903221748692,0.09367393070572316,0.06990042792733842,0.30204422092398053,0.09242377855724743,0.09730565720384911,0.12432001727205401,0.1904797089313271,0.2539732540520903,0.07881703081776406,0.09614603027853555,0.08431631569495335,0.09071220039765593,0.09148455282454754,0.09764084293527445,0.09801569172882131,0.11189624549786566,0.09490119798395914,0.09287361767934688,0.08680385516944382
EAC-1768,0.016590019185639748,0.0006176610026389756,0.0,0.0,0.0,0.02745432184620823,0.02365353161561822,0.027251298737306164,0.025689784256562067,0.029599265857145233,0.024753027441731645,0.028552986668928526,0.02515594575831045,0.0259020952806225,0.025376800289531327,0.02532121238929965,0.0,0.0,0.019420350433583727,0.01590236696170657,0.0,0.0,0.0,0.0,0.027707564344697354,0.02671978883619396,0.024508266355333336,0.025952604472977765,0.026121452094889364,0.02650083664024234,0.027636975154756736,0.031776810038312106,0.025792670297733616,0.0
EAC-1785,0.06452433238034726,0.0,0.0,0.0,0.0,0.041324192372415205,0.0717059175106749,0.061602904993570545,0.04802969964931259,0.0602559017114372,0.04778097143227545,0.07640652212435547,0.02927169107981613,0.06200706614027725,0.06833468633568197,0.044629745077256595,0.0,0.0,0.04766026458068565,0.0,0.0,0.0,0.0,0.0,0.06708906835494273,0.029123308068217103,0.07504699542539889,0.11960440218623103,0.06914280617054767,0.10410211488855592,0.041825880648981205,0.04808550884462225,0.08627048858229026,0.0
EAC-2,0.07792915817559774,0.05986420080395215,0.05758667510246253,0.05769096179455027,0.08698568168609082,0.0723388739506939,0.02954404394019033,0.012966928883426869,0.10107730663318537,0.0832446659897149,0.10426373236462502,0.03535650296184131,0.03536747722825291,0.07898776696894355,0.10261168673789714,0.06186161754031243,0.03564783915501573,0.06356691583163207,0.05601191148749466,0.06093137521338337,0.06286051131179292,0.046039104307481565,0.05694227716167002,0.0602967786485464,0.09798438985962457,0.05393693264079235,0.059174732757147255,0.05682651359007709,0.12643553861502801,0.10062309305099724,0.10546902088791706,0.04794646353501642,0.05905224568649936,0.06918081178873031
EAC-20,0.0,0.06092926872165145,0.06150184169267954,0.06048845306914172,0.06211452929141685,0.010531169206260096,0.012946260399036881,0.00214588931808058,0.01916981457516772,0.032854143259411786,0.016628812691864878,0.008997224303165581,0.016474702019732095,0.012023862572104303,0.006370882635731988,0.006262019634059126,0.06182248730658639,0.06118232370868246,0.012692186284129823,0.05135509574978846,0.05988891206656128,0.058696607894124564,0.061934307182228074,0.06092779566627236,0.016519506377458814,0.03298099183509967,0.03804309008414032,0.04118916241824923,0.014636911485825854,0.005539900766970181,0.011541326775194967,0.012404690953555267,0.034749660509587034,0.0618672979576068
EAC-2006,0.051487879097496775,0.0,0.0,0.07131693302398304,0.0731566099259653,0.03877687721334972,0.09469057888908053,0.07190968132573705,0.11054613707014757,0.0743301358529143,0.06883868347859627,0.09270718851775259,0.03272928522211991,0.026318126989028426,0.04472697388813273,0.0944085667064821,0.0,0.12460561837865314,0.06873693777693686,0.0,0.0,0.0,0.2638470108631641,0.33448373479959975,0.0756893587747853,0.09387275497266544,0.06714212124585807,0.03407173007909099,0.07088242148811735,0.08391703893852427,0.11333970564493653,0.09409352180037969,0.0516616362157199,0.0
EAC-2011,0.0394872705961226,0.2055092742456024,0.13096802269939103,0.0,0.0,0.044543226685141046,0.06816629269707576,0.0426833834921366,0.04305437303848792,0.02825648117235322,0.04041217513085706,0.06774245331817641,0.0433695040819615,0.044041769823999245,0.045923689287382746,0.04940366859996118,0.0,0.0,0.04325247405077718,0.0401853601950465,0.0,0.0,0.0,0.0,0.048783164697528754,0.04980214210647146,0.043582094426355716,0.043112192829858995,0.045900389316776216,0.04922482019854964,0.048101439154931286,0.054623447035300754,0.042725477249714476,0.0
EAC-2021,0.0,0.0,0.0,0.0,0.019496793963506457,0.0,0.033960527276374324,0.0470906492689466,0.0,0.0,0.0,0.005862974181841165,0.0,0.006657689755682761,0.011389652237556652,0.010836114454057588,0.0,0.0,0.016090429414129036,0.12200217005631284,0.0,0.0,0.0,0.0,0.03994469035324739,0.02007360207201754,0.029622817008172715,0.021682152306083346,0.0,0.0,0.016093993175453618,0.020123291122744035,0.026264979027160833,1.0000000000000002
EAC-2037,0.0,0.0,0.0,0.0,0.0,0.0,0.08064165124884347,0.07433776423925798,0.0,0.0,0.0,0.006832345687533323,0.0,0.0,0.0,0.041949324421536045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09327743482001487,0.05823393872871166,0.0,0.0,0.0,0.049302057306495256,0.04592857284638136,0.0
EAC-21,0.0,0.04163529312168646,0.04106737345865487,0.03912451589095847,0.039784179639974195,0.0,0.4187952142588647,0.19415172056958593,0.2361490888691663,0.17072624481803111,0.08633357086310627,0.12495947876493668,0.04912985390000937,0.05953869908184691,0.15330819915397645,0.1576430408590079,0.04988799284061857,0.0397083994237894,0.0,0.0657539872463081,0.04463159964739129,0.0,0.03013614392477541,0.04371543631256214,0.17861997993100595,0.2702948104412152,0.12256253152578739,0.0,0.24108724336735757,0.16854308280748442,0.11074188834832416,0.2583711256834657,0.1121075567145659,0.03877981482377713
EAC-24,0.039607795498165024,0.056597997660991294,0.04953676140880361,0.0,0.0,0.030198364083481033,0.030962084104852728,0.031577955257731695,0.03382236820605697,0.03651539341164828,0.032313373241147636,0.02708128979854524,0.033494275617098564,0.03212069093748611,0.03340536683599146,0.030450806023575357,0.0,0.0,0.03380419747336329,0.033735521715494154,0.04143260072850591,0.0,0.0,0.0,0.03350436702645582,0.02971554896674995,0.03213355353915481,0.031312176586073805,0.03286606935206565,0.032910823806018744,0.033395903001771116,0.02628726787117965,0.032414358368121954,0.0
EAC-27,0.05290325120744246,0.010453057247983547,0.003534595225581319,0.0,0.0,0.08602725502323379,0.05139438331807537,0.07633055540663804,0.07759192975038635,0.07564548919701242,0.07996361752551244,0.06974097724913281,0.08111664695080785,0.0787665520456262,0.08051157289106463,0.0764702422649398,0.00120104156906564,0.023645063977890644,0.06331242107622333,0.052609685629911904,0.0,0.0,0.0,0.004876619832552343,0.08176210246433005,0.0647317411728737,0.08316685194735728,0.07479389794569691,0.08280941861110393,0.08142245149767816,0.07325875688553192,0.06599882126635412,0.07758830861850138,0.0
EAC-29,0.01285226672159358,0.011878517479947493,0.0,0.0,0.0,0.036313172730683935,0.006053825729120345,0.03712540788264156,0.030468812491509106,0.03497503117234588,0.04949274548181616,0.007574761878479232,0.0374530961064513,0.042125448375179265,0.03672362698282662,0.011460321879495666,0.0,0.0,0.02885951122493245,0.010080557457308511,0.0,0.0,0.0,0.0,0.04175636217641493,0.0051824593689345794,0.04436805561677396,0.04425302027820967,0.03800538431414836,0.04270720952350806,0.0392760204117353,0.01731237084310995,0.04170289225286573,0.0
EAC-3,0.13862586805889363,0.09910873523556678,0.07805197073422186,0.08822557032898777,0.05956897654693193,0.08931769020324105,0.14781684710175055,0.1790253960725771,0.11407577506639895,0.17305009576991554,0.2660190788214139,0.08879893465875555,0.09005913866215064,0.11576844667389813,0.11195946112168356,0.16714047184782266,0.07256728991379897,0.058135288567590246,0.10111732494776061,0.08359456210972813,0.09090425395072728,0.11491875747077059,0.039586162090935406,0.08884226265458404,0.20664404049361418,0.10995061287595934,0.1038541209579489,0.10720855210578814,0.17091029963526108,0.12365311283792867,0.11777051608221326,0.10226864027652992,0.10584291212441266,0.09192580651783677
EAC-30,0.008934057773180964,0.0,0.0,0.0,0.0,0.03330610529893382,0.024104756703676858,0.0163990324316662,0.030015821441070824,0.03050397786249176,0.030557616192306805,0.030945029490371468,0.029257244517296416,0.02063529856633406,0.03120013706018722,0.04518686914362444,0.0,0.0,0.011891299904102528,0.027041460317097882,0.0,0.0,0.0,0.0,0.03282801560262926,0.05366340266281345,0.022357535933748826,0.02097137640598979,0.035361506538345244,0.03229407291089216,0.02751576230782623,0.029096056031748942,0.027543040311691202,0.0
EAC-31,0.20661307797011613,0.05793422565655151,0.05775158369230984,0.06137541040880256,0.05683564108705728,0.06616227529909274,0.0,0.20753106911398114,0.0818490966634033,0.07055433210217094,0.1357325757258747,0.013185342636550934,0.0,0.1540745371014645,0.06198105591155503,0.041322101939026065,0.18861366319738138,0.061593973539338896,0.09329236612545197,0.0,0.05853684316842933,0.05982912040031621,0.06501934046435505,0.05760195357699338,0.0,0.12564523626960752,0.0962199664987098,0.0926061146641811,0.11013172785792252,0.0,0.0,0.03274478120342115,0.1440801562744534,0.05674755243604213
EAC-32,0.09560360511703453,0.0,0.0,0.5586094445890655,0.0,0.06280054582999473,0.0859714149657014,0.06756011116068819,0.058865528017183665,0.07175139747940344,0.06368523387495355,0.07320387804610759,0.06470357171228591,0.08055580330247113,0.062252011872591426,0.09060872907129199,0.0,0.0,0.06412011345926096,0.04710187965509259,0.1309093193468749,0.0,0.0,0.0,0.062147127676644244,0.0855154103749257,0.06215611830559755,0.09867562812373883,0.0639746094865263,0.060923272985543,0.05333592817503571,0.06335052988964075,0.07358376866473473,0.0
EAC-33,0.01825577115490406,0.0049511966974293544,0.0007452181744030563,0.0,0.009905185582897106,0.05199160020888504,0.046465819062429185,0.04649363662242377,0.050936974601398476,0.05458111856543399,0.05192925326829655,0.05583866411423562,0.05408318683991085,0.04868981674019441,0.05045770122338596,0.05439721395692868,0.0,0.02256105956022609,0.027029287877463115,0.04439687838967709,0.0,0.029680084158270784,0.007867441853970453,0.0,0.06453186401482673,0.05476076268557201,0.05952055024651969,0.042808992196302714,0.06291355826500782,0.059009176550051896,0.049437860280871465,0.06125796591934648,0.05605062408671406,0.0
EAC-34,0.01933405362748113,0.0036229738377893334,0.0,0.0,0.0,0.0352234164380363,0.03512354275855313,0.033129926914442595,0.02889624178459065,0.03420739050380559,0.0270512986543289,0.034964248578965997,0.03793977835088255,0.03632745918827473,0.03566793906119646,0.03113051228049646,0.0,0.0,0.024371896200799287,0.037437907729358094,0.0,0.0,0.0,0.0,0.034118002510905354,0.03245574921047773,0.03388334226844188,0.03536308663467229,0.03166405523340689,0.033386497084234606,0.02496954853590359,0.034269503457460535,0.03514772829611493,0.0
EAC-35,0.03473549476892597,0.0,0.0,0.0,0.04189451059669638,0.035398671503465415,0.03597735365442828,0.03728983542735291,0.03167741124481304,0.0018080264254667303,0.006012487253092604,0.03880876253613374,0.037581913893373405,0.037212300803462425,0.036759125213954025,0.03710066371984632,0.0,0.0,0.038509344264259976,0.043951581952175835,0.04525780536212661,0.0,0.0,0.05520431149894247,0.037339075745018484,0.035297156262278265,0.03820431393028021,0.03745431422932963,0.03757431406339282,0.037338373768148796,0.014871766172511822,0.036941114518290546,0.03772139976396906,0.0
EAC-36,0.03263881263881116,0.15406454760753535,0.1519680109742087,0.09222176270462883,0.052367252419402446,0.04144348613482767,0.045801617917467244,0.043864016787417984,0.041432022851956865,0.047132808891180336,0.041808689303531224,0.03626137740266457,0.0437677526062116,0.04471911520430543,0.04285895621895926,0.036679240569511065,0.051232510425440775,0.05822093785113039,0.044807879389801804,0.028374875981459925,0.061609547455913405,0.0,0.07781786922290744,0.0827537892935385,0.04197929104768545,0.09209669338784139,0.06305558704505881,0.05134001120750464,0.04300216290833162,0.04092161746042124,0.0420390471673403,0.08963736600998552,0.07082561853274652,0.07060167691343358
EAC-37,0.09011473189998434,0.07696468278494155,0.06646375497317854,0.05593282733352005,0.06277476169777332,0.0991526818280593,0.058853822714844524,0.1078886721041803,0.10691431268533516,0.06643600049413863,0.05613509866981689,0.014052272211083497,0.1007245955089939,0.11431042605310349,0.09837757826506274,0.05375175691384285,0.04872019176250082,0.07998540169479106,0.05989343648909169,0.08465031047051691,0.060938528846456036,0.08787962042387226,0.0780128831818319,0.06664260060042523,0.09878613423360894,0.06444931509391762,0.06078856718957702,0.06234605049629452,0.1000468478187831,0.10210240488335932,0.09377431068916352,0.059814275758278336,0.061534216173501646,0.06670142671347978
EAC-38,0.0459989822148597,0.0,0.26509410677594814,0.20930204818405124,0.5846632141611181,0.05407498954387151,0.0674292242371097,0.0475690537895202,0.04731959310528288,0.05899291882293453,0.04630810740436817,0.08102854022539703,0.048727332669241945,0.05008174645647387,0.05022576884445889,0.08035210175291362,0.0,0.0,0.05210908694165369,0.05355145608603269,0.0,0.0,1.0,0.0,0.06549778507714495,0.08097225400370328,0.052576602774872847,0.051292597097062985,0.06011306080367922,0.06166692011590381,0.060748153168559416,0.09059401487930398,0.051157206929735986,0.17605263893005468
EAC-39,0.0032206320896428922,0.05161550629497581,0.05172145374695804,0.0050644590922782895,0.0024710140043776255,0.009936455168893084,0.009182861708670104,0.010185823564726013,0.02262352130314471,0.02024903317169685,0.02256624661811458,0.01272610137224295,0.008420938724100298,0.011111261413329958,0.005703696647979907,0.005628396926570732,0.004013177283816618,0.00881206425891558,0.0026742406797881173,0.0029798531413993824,0.031564876728220684,0.000704199698182422,0.03683152621179448,0.030670673396175484,0.00407075594743363,0.0029260200446630594,0.007796447417463808,0.0013459507807446185,0.008993291271635407,0.003576930641815184,0.022029159620703294,0.0,0.009635735670349393,0.0059178699884761465
EAC-4,0.029716874679357283,0.07412856758877355,0.0662027205064819,0.06836222927725218,0.0726822500311607,0.03485136064570841,0.05081000028522214,0.11170219293040069,0.06430802909012856,0.06519212198455522,0.07043980794509767,0.09499509654086932,0.0903230429789601,0.063935829486023,0.077699445387606,0.0733663855865349,0.06954705729900558,0.07523623177901846,0.08366540518822496,0.06955379142973639,0.04195245296339267,0.05955172948928732,0.06419556183206211,0.03666100057543674,0.08713910821380864,0.07272851259817194,0.06726847851489064,0.06339338197955634,0.07140416127782266,0.10727033920179485,0.06675510792983898,0.10125375160208068,0.0715561308333326,0.06239238973125732
EAC-41,0.03561699038680681,0.09231946833836857,0.09489357107106115,0.09396490100177665,0.09228393042486138,0.047289595212991475,0.13788214645734073,0.08628259426347594,0.04406342046469047,0.05654480888672156,0.06149496180142817,0.05692895459463239,0.08673331850258709,0.0771275934053104,0.07318735464213953,0.07219934845703847,0.08930832548369912,0.09167183349272597,0.06817364258298388,0.042917631048702345,0.09358853198639225,0.0900200552686294,0.09245417382792562,0.09497148420272902,0.046592556451299325,0.11228825557346987,0.05790562122613698,0.06937277400629192,0.04690936478369893,0.04693173888522453,0.04629056241985478,0.0847931252114293,0.07470698218212253,0.09114321835491974
EAC-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05724835141195327,0.0,0.0,0.021016053974108787,0.0,0.0,0.0,0.018104802435705877,0.007387005036917909,0.0,0.0022778980618711427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016173082560070674,0.01331185368939371,0.03246446720786533,0.0,0.012102048470074664,0.0,0.005030446534601424,0.0
EAC-43,0.02635366775637495,0.03861492791599723,0.0407714540708487,0.031486808517386104,0.05694876725676687,0.02037923281769194,0.02448679038514397,0.043054518860822594,0.015240628234139566,0.035231044403310194,0.04288382989100935,0.01041529494102139,0.02839910866693237,0.04116358200345882,0.03094868905958438,0.015003499286170712,0.02072946131901761,0.027070402722709976,0.029655527774084426,0.027183259551554886,0.026379806216271548,0.027774955280098608,0.029838212978327425,0.027008977357626505,0.05782268056674923,0.022101294645394304,0.11045907938559998,0.13659679230006894,0.0677383162821514,0.07838091889524976,0.013460768492821977,0.01811756765135908,0.12268258145239377,0.022827758973143382
EAC-44,0.06203415515808859,0.05908178984459216,0.05886144365196705,0.06706558839878227,0.07184917383369537,0.026050361392153897,0.0565304392311071,0.05834042555962891,0.07434250509864783,0.052602122346319204,0.08140053915785025,0.03277084928870555,0.07022484603594621,0.05863648729190488,0.06781367881665105,0.0536126737908712,0.06704483987494973,0.059452812858169876,0.05545014702609391,0.07542947275032277,0.05918415924267255,0.057380250625867255,0.05921289136775891,0.057829197925393934,0.07531276368697361,0.06676368750001146,0.055214986118861276,0.07192467874369717,0.07347077133051184,0.06796956171076898,0.07731822849956047,0.08315174084404678,0.06019750721044764,0.061053989647644094
EAC-45,0.10414472041175954,0.10377417262290417,0.10513419593615612,0.0779175633067299,0.08262818410720393,0.1386504855218868,0.07777316993269474,0.14093230759217815,0.1456885750130539,0.10291490027968452,0.16322741793844645,0.1615298401592034,0.11946733852302417,0.08990529285679198,0.09431508310458184,0.10793535864030061,0.059311882626589214,0.10719798333658576,0.10013500045943441,0.0932008395111834,0.10299398778918713,0.1025053332027242,0.09052201956184068,0.10483610445523123,0.0604438010157492,0.10714164942425353,0.10345239829791227,0.0987153179566647,0.07558539829469602,0.06264936748083855,0.09499679002550673,0.10657506251941251,0.10354228486316583,0.08980648787056568
EAC-46,0.18024699915896275,0.05481102557726038,0.054090411578959254,0.03819124694550791,0.07525385321799886,0.4661641674170053,0.34321115519580625,0.5133042639636017,0.5191201085053041,0.7054630558785124,0.47378500605300683,0.30707061508677125,0.5593059244291728,0.5949721171628582,0.6264101851527637,0.4235021881270997,0.24155217964564987,0.050126481848290105,0.20003148685904776,0.33793491603899667,0.05878279897370019,0.04639436223852674,0.05359661225254862,0.05612967198683951,0.6344412840964246,0.3210754687176877,0.44343702665766,0.5803768765225528,0.5743836915802635,0.5789083965066889,0.5650450437060177,0.49375862527219144,0.42180806730911413,0.049703444378375934
EAC-47,0.12502838086572793,0.056774846187532646,0.05739298070723706,0.05933286111153178,0.05574307216032454,0.12075120376456823,0.10914989566805383,0.09021694727432349,0.054336068944143556,0.07288720694859653,0.07311988469709886,0.35547841050406487,0.12236672430617755,0.041511414031516536,0.10076287031578421,0.07873832055264614,0.04787285968145472,0.0485485933745574,0.06324647336411832,0.05266048913148022,0.053993104977570094,0.06048717159336677,0.05016472366136312,0.05277043449693158,0.04505474989955641,0.09093502229557163,0.06949293011151107,0.0,0.027600051969103225,0.015353164758614321,0.03728133561996282,0.06878679290662565,0.08592973911933785,0.04953416710785341
EAC-48,0.01795559408034941,0.056734402982276506,0.056445881173324775,0.034697871127399985,0.04691546838693638,0.0797756389950142,0.1449722553690988,0.1011126359326921,0.09936903239942232,0.06887309387124181,0.0850775579713678,0.14015982834637958,0.11133992478254262,0.0627315002210791,0.08052365655713244,0.07436847021569411,0.04512015855639476,0.06878755513288554,0.06406496784692683,0.04901193216380494,0.07175685783679621,0.04627741547831095,0.036140222974267486,0.060697278349063195,0.024281503807123978,0.02986981440469358,0.10950639812826488,0.07518402605185256,0.0448676071121066,0.02702242741746494,0.016380843520841643,0.03463004360919814,0.08124917415221496,0.04323285947246994
EAC-49,0.0,0.037937474101344536,0.03818213659860087,0.051932647783986714,0.05305126376823855,0.0,0.0,0.03659242170061617,0.004909986469964426,0.03243548206487101,0.018164033379209514,0.0,0.005010057041810883,0.008219568047826992,0.008011840258054004,0.013598596653581338,0.05726463095106339,0.05248269095121395,0.00738811436008751,0.00291366960959039,0.04739155781867259,0.03538086566939189,0.020220909099577522,0.045652108119377484,0.009865798966564636,0.027872489268672328,0.004472100463272811,0.005650253768401231,0.004161966319525075,0.004785744259264017,0.010479226605649553,0.0,0.013712255222923724,0.08872239405162437
EAC-5,0.0,0.0705747549444959,0.048897178102368356,0.05594315132240178,0.05552419350075071,0.592157315298894,0.19498764909665917,0.1926319344109674,0.14385059914782108,0.1651315319122869,0.1885996781243016,0.1383274003774331,0.18872077979847826,0.29007830103291204,0.13605868629762816,0.25042740431132887,0.053991023253230866,0.0434115164145301,0.0,0.0,0.05318107760444648,0.05273622710479385,0.04964474503459583,0.0571105179106628,0.0,0.14531231862688593,0.0,0.28418450613625035,0.07521619163953203,0.0,0.30459270157031,0.3678585520526861,0.12373537822042371,0.025384112602035293
