bin,ERR598955,ERR598963,ERR598968,ERR598976,ERR598983,ERR599003,ERR599029,ERR599078,ERR599123,ERR599136,ERR599170
NAT-1,0.0,0.005194724522676075,0.0016304355753852203,0.0,0.0009654816379131555,0.0,0.0,0.0,0.0,0.006492715718749663,0.0
NAT-10,0.0,0.002230179328819202,0.001386227466949462,0.005699304263015301,0.0038476126723660533,0.0,0.003166146340604405,0.00480951843493469,0.00263182904525519,0.0028750410073435716,0.0022558489198989695
NAT-111,0.0,0.002653604805783227,0.0041885023843669916,0.001988894925320131,0.0011276158566825263,0.0,0.0028429508905608017,0.008786801373603074,0.0032985898515064645,0.0035327238690347853,0.001397072596502245
NAT-113,0.0,0.00673256451182246,0.0027200639027014145,0.007962134324101457,0.0,0.0,0.0,0.0027965335498343247,0.002508534104343774,0.00021312711886201235,0.0015014559442948269
NAT-116,0.0,0.0023023364647729435,0.0006916188771996138,0.004007877737279087,0.0009906145687522572,0.0,0.005241222387110082,0.00512889019970829,0.0,0.008344001094030827,0.004095285907049463
NAT-117,0.0,0.004086650790749335,0.00258996138465546,0.0036954092041288733,0.0016205011526859844,0.0,0.0023972662067621824,0.0016707995401813,0.002574831205089882,0.002544934194722486,0.0023231458765320913
NAT-121,0.0,0.0073522856771126395,0.008588549337218643,0.007734023450834325,0.008215037247686935,0.0,0.010491953317141254,0.007457524867997594,0.007202407863194367,0.0088000293950739,0.008407916462596319
NAT-123,0.0,0.006803183579616283,0.005563739730344345,0.0,0.008537836146901942,0.0,0.0,0.0035781748818623335,0.00044818129903466023,0.0022805990742037385,0.0027436336300782193
NAT-124,0.0,0.0,0.013294311342231462,0.0,0.0,0.09019043702568645,0.006753962049236792,0.0,0.002544438270423328,0.01784585526045639,0.0
NAT-125,0.09552756056339853,0.019135750480642404,0.009957240015985913,0.01244824930074882,0.033928818551554926,0.16335215726231445,0.004913882022563851,0.017165747273560017,0.016268137199639283,0.009030395509501,0.04073308076184781
NAT-127,0.0,0.007570366658379203,0.0055144870587107535,0.00967505274123338,0.0059101210761039295,0.0,0.006104910704479872,0.007514099969424965,0.006555077109691035,0.004424059354022065,0.005825025757342892
NAT-129,0.008819211125795754,0.0031209521975030003,0.002970701895421476,0.003199683999076371,0.006014098918235867,0.0,0.006118147021291208,0.004820424149946714,0.002625923628431829,0.002955757614983381,0.001730690014384256
NAT-130,0.0,0.00444449644763445,0.005197127998362356,0.006139048829123955,0.004341393861481055,0.0,0.0062501913227725695,0.0041383330770804975,0.0017598570512212931,0.005961663793630999,0.006480761256130497
