bin,ERR598999,ERR599020,ERR599033,ERR599055,ERR599071,ERR599072,ERR599083,ERR599085,ERR599096,ERR599128,ERR599132
SP-1,0.0,0.000326822693505647,5.193627114071444e-05,0.0,0.00014692274547222764,5.041172811724519e-05,0.0,0.0005036458120085095,4.182473814440015e-06,0.0,9.954515623851805e-05
SP-10,0.0,0.0028698368166908588,0.0,0.0,0.0,0.003255319578022282,0.0,0.0,0.0,0.0,0.0
SP-104,0.0004613889603595526,6.555978985717266e-05,0.0,0.00070692710811899,0.00031550164367546936,0.00016691280062147153,0.0,0.0,0.0004477149546794263,0.0001123167985008703,0.00026705193533311275
SP-109,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.014038127692981931,0.0,0.0
SP-11,0.0,0.0032715270140992233,0.011695327881826548,0.01615699542354953,0.0012943842611962504,0.00030236031749103303,0.0,0.003096668717091563,0.006009165862811,0.0,0.0
SP-112,0.0004259911746521877,0.0002714232109164259,0.00024240229154672712,0.0009680817076189335,0.00021833230879144877,0.00039020539154410467,0.0005656187070931198,0.0,0.00040629796771791894,0.0,0.00041717253179741404
SP-118,0.1376190498281462,0.01675758945351922,0.13901023331992185,0.0076915411313924235,0.009805573874114881,0.0531834790684542,0.12502491863254403,0.009258363747306745,0.13303105229122691,0.00487394963890532,0.0024171907375722212
SP-119,0.0,0.0003917455621954052,0.0008214872666450153,0.0009836662575692435,0.0008248323320210447,0.0004990948327594809,0.0009515894798662742,0.0,0.0,0.0008658705365431473,0.0002619649785769163
SP-121,0.0,0.0,0.0,0.0,0.0007006664413656722,0.0007957931727724912,0.002496879234238006,0.0,0.0,0.007960035268933423,0.004397800853728156
SP-123,0.02109069127579679,0.05110178039118299,0.02328297860474898,0.05046988861705385,0.06875155642294432,0.08287369826219954,0.02491381090977499,0.05073350726885608,0.019346745609761847,0.02102874624286298,0.05463131737366632
SP-125,0.0,0.004985946956614346,0.0,0.03360559915282304,0.007563382871844999,0.004735369557442918,0.0,0.0201810996730725,0.0,0.07616424968396583,0.11489384811270956
SP-126,0.008943211768028113,0.004582990788064039,0.008111609453575263,0.0,0.01012702815888419,0.014782554675112854,0.007999186621768713,0.010172391165927525,0.008106632081964563,0.019190595846503577,0.009251160002646626
SP-131,0.0,0.0,0.00029773883911464715,0.0,0.0007581391321886747,0.0,0.0002829890398005421,0.0,0.0002653648133026584,0.0,0.0
SP-133,0.05395184138658135,0.07941287798331677,0.041736666039151285,0.033115650882020904,0.07314107575043961,0.04453603654541648,0.049229343594959986,0.0721893750038713,0.05240226832439463,0.04154208968624598,0.04385658549883271
SP-138,0.0,0.00016964309499100833,0.00010433874207533796,0.0,5.636089350274463e-05,0.00021768675024312094,0.0,0.0005326029730538999,0.0,0.0,0.0
SP-140,2.763074679007627e-05,0.0,0.0,0.0,0.0006837141162182259,0.0,0.0021858237086428375,0.0,0.0011269432812299777,0.0,0.0
SP-144,0.008820719753682772,0.005013348487241682,0.004384460591370589,0.0,0.005888329054862487,0.003295627301281376,0.002983387661204004,0.007538316608603629,0.008246845305995733,0.0,0.0018080121772589774
SP-149,0.0,0.0,0.0,0.002207533249345552,0.001906229823554827,0.00016737819680481738,0.0,0.002859596646012351,0.0,0.0016786226829240657,0.0014870893833480515
SP-158,0.002589353410149106,0.0071912895197919595,0.0032111753070922827,0.0,0.005537398524462025,0.005753190460587029,0.003319353783836784,0.0,0.006724836655573143,0.0,0.0
SP-159,0.02753631744870342,0.032066033504887285,0.02628366899844241,0.03926787909380948,0.042809373945551975,0.014056438793473769,0.03521244007337302,0.0336355738224908,0.03385189348004929,0.04815874040834375,0.04123731529788428
SP-16,0.002533896788094789,0.003184890537371645,0.0034401072904214863,0.0035606798231760453,0.006302190263495809,0.02354385735361168,0.002510045885365606,0.011946881858725404,0.0033373462116963607,0.00918785527393763,0.009142051764739052
SP-161,0.039387513642507525,0.058879998459439455,0.03836325495672258,0.051866755803415356,0.07040818679187642,0.04257115426446982,0.028786150635071693,0.11710904159683337,0.033043676444290807,0.03388425365218105,0.08513020069411681
SP-162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000147122721917508
SP-163,0.04363825067111108,0.00454901144543574,0.07918075723350793,0.023721533246034158,0.005469672859426122,0.02325625330581929,0.05738440585150365,0.008447771579849748,0.07900141719876148,0.021115975826611063,0.015169717186508088
SP-169,0.005545015663065593,0.00527962194286681,0.005383160364865433,0.005786214977686835,0.004130150090573659,0.005516432016255226,0.004836367642168543,0.003931394400279031,0.005410294320933017,0.0049683075045955155,0.004592285317622374
SP-17,0.0019310435528663045,0.019217249203745804,0.0011196132720584016,0.0,0.0030230233042561052,0.004720558853843916,0.0015084732378469116,0.007136359809397505,0.00222124439815906,0.013460116405721097,0.003083899716082102
SP-171,0.0006097854443493,0.0,0.000718277715051574,0.0,0.0,0.0,0.00013043283331719234,0.0,0.0006282540942385791,0.0,0.0
