bin,ERR598971,ERR599055,ERR599067,ERR599128,ERR599132,ERR599346
CPC-51,0.001271310411506561,0.0,0.00031515895726522586,6.029061188821799e-05,0.001778416597331849,0.0
CPC-53,0.002226820341046134,0.00187420734617968,0.0021058377961433077,0.002092321879463075,0.002075748793024716,0.0
CPC-54,0.004645954767395826,0.0014382471516687083,0.004310176454018512,0.001738944380055517,0.0016699556549735974,0.006259706431472248
CPC-58,0.0,0.0,0.0,0.0,0.0,0.007049463372060953
CPC-6,0.0001976369015081567,0.0,0.0,0.0,0.0,0.003099515658306839
CPC-62,0.607803036655954,0.7665395659423574,0.5786668920379432,0.8054121922686162,0.800000876611529,0.29600824579187707
CPC-67,0.0,0.0,0.0,0.0007373797183222809,0.0,0.0012111948796564148
CPC-69,0.1886801279974991,0.08916061400492097,0.21614845272980224,0.12544841329092316,0.08524981955895285,0.003781114176528066
CPC-7,0.09966386273544063,0.05308381756743238,0.06486499636388111,0.0801029116405961,0.06428768969770139,0.012820451656249808
CPC-71,0.0,0.0,0.0,0.0,0.0,0.0004996249751170949
CPC-72,0.0003694509893825647,0.0,0.0021503520698319427,0.0,0.0,0.0
CPC-75,0.0,0.0,0.0,0.0,0.0,0.13659486113136918
CPC-79,0.0006209371978441491,0.0,0.0006479742024161802,0.0,0.00027687838684646354,0.0
CPC-8,0.032021763574167215,0.016972725808580575,0.03337768940186437,0.029332285785806832,0.03257196081360485,0.00520958531911728
CPC-80,0.01457577802914483,0.010196132304378639,0.013807101237169175,0.013791913367741392,0.015503785051001168,0.0055550511541986
CPC-81,0.006210343102656838,0.002820298327080026,0.006304991123177689,0.0015987557714522323,0.007566685943933901,0.0
CPC-9,0.0010271986304024002,0.0008679373153669045,0.0007230011589011478,0.0011139201414711137,0.0006931302663382145,0.0
CPC-95,0.0007262063734509413,0.0,0.0005409221022789378,0.007207416809923571,0.004840898712551803,0.0016565036119390313
CPC-98,0.0013770876533601662,0.0020315083695106044,0.0003507751554153722,0.0016796218001693657,0.0014386556592055257,0.0
