bin,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-1339,86733.43781238324,22645.43101320398,40532.15222399433,77199.33462120299,7881.305016999746,18255.622569920662,76273.02068139697,56111.197784430195,22698.230190003746,17514.279597032088,136698.97924184706,105168.70860773382,85925.53671749841,57958.275390888884,38110.781644502116,52733.973051074776,28578.029566578687
SAT-134,36072.401221639215,2573.4480630311245,17653.974027435102,8739.036348384814,2905.700365197413,8482.707971026846,8340.540593950427,7126.674153425486,199721.45852128716,53831.06693009006,58727.423724560635,29085.772839722882,610588.15290955,184381.95069988872,59932.739454084076,42412.05318557378,5196.958239835784
SAT-1340,1191.1311832846077,199.63639223658097,398.8415853950026,3113.300310945274,1744.981950547417,6083.547330014271,981.3116369636871,398.8246884803429,2195.188130485221,1495.4835221320936,2937.128922392728,583.2592134843662,959.1629651329789,249.54643983521842,1045.6708480759253,338.10182601581914,898.427861378426
SAT-1342,496.31756756756755,5430.3742798592575,12298.406075038363,596.311936936937,17778.150352577708,548.1418918918919,348.1531531531531,34107.95029497621,627.0256836803554,22302.873822860303,797.2753765215599,30873.140971059092,447.81531531531533,21759.321523748877,947.9038676128838,20963.80885944523,149.49324324324326
SAT-1344,99.75704076128832,0.0,49.885844748858446,99.8460495035331,0.0,0.0,0.0,99.92063627780173,0.0,0.0,584.2663273594286,49.537037037037045,0.0,0.0,0.0,0.0,0.0
SAT-1346,99.84984984984985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.052851152779,54.56205868802829,1880.6881272779979,299.66704483796184,180.6729795250212,0.0,286.89470023446273,100.76434316211375,0.0
SAT-135,149.8284238447578,49.933687002652526,0.0,49.5069667738478,49.94736842105263,749.1853973970696,49.906890130353815,0.0,64.10374702187568,49.92138364779874,99.57446808510639,49.90157480314961,0.0,0.0,49.922239502332815,0.0,49.61438596491228
SAT-1358,99.7560975609756,0.0,149.6639150166285,150.0,0.0,299.9375,75.33333333333333,79.22751322751323,928.419522017523,295.5128159753235,1294.2748971713677,228.57429322813937,149.82332155477033,164.428666584686,48.666666666666664,181.50843881856542,100.0
SAT-1359,7042.281391748815,1493.5007844661645,586.6363384081394,19869.577815748657,10084.716365484348,41459.87820785462,6811.834945990498,1303.2761248725644,13801.721139837298,3587.8978296463124,16052.720513614388,1885.4110533271323,8504.307773814553,1437.166913832454,6415.407542032946,1399.2490463970066,11028.382898216047
SAT-1366,3665.1198436384625,647.4981773111695,509.91805191017795,4757.984489841996,564.657845715538,4286.605170135928,2732.735721248226,568.9362425604097,4809.204691814144,1411.4767722724578,8045.75835301561,879.8792571664612,5803.057130844171,1105.4768883056286,2634.1034367260977,1209.7404491105278,2920.596671746938
SAT-1367,118.31862399158675,49.72677595628415,0.0,80.86713785964162,0.0,0.0,0.0,0.0,352.06929451097324,49.72677595628415,1855.995610815594,86.06494845360824,0.0,0.0,49.928263988522225,0.0,0.0
SAT-1369,0.0,0.0,0.0,99.31034482758622,0.0,99.52606635071089,0.0,0.0,99.99999999999997,0.0,639.6994628567891,0.0,0.0,0.0,0.0,0.0,0.0
SAT-137,348443.3407265716,12570.69597192739,16254.924930170238,242538.16309802074,21154.548487870004,79387.95134973562,235899.17567248028,23558.454627909025,56524.413725896025,22618.270528379155,305360.32305532676,42542.62208477531,197633.3407784832,21049.181473388482,68118.95418134653,31313.449500289717,79076.45946860012
SAT-138,2551078.8468469335,55736.046411239564,75376.46671959301,3236199.344929383,126950.56804295843,1707652.7444396922,2843181.0458736503,100103.91703410949,1825156.2170063504,116781.07544305638,6210692.045111143,195897.28947740508,3889378.2549062683,117887.52926376823,1808336.4459304968,129370.05075402118,1060291.0929179955
