bin,ERR598955,ERR598963,ERR598968,ERR598976,ERR598983,ERR599003,ERR599029,ERR599078,ERR599123,ERR599136,ERR599170,ERR598950,ERR598986,ERR598996,ERR599095,ERR599100,ERR598944,ERR598958,ERR598964,ERR598985,ERR599047,ERR599166,SRR3960572,SRR3960575,SRR3960576,SRR3960577,SRR3960578,SRR3960580,SRR3960581
NAT-117,0.0,0.07656552722016587,0.07700829430648297,0.07708782212709332,0.07467533565760023,0.0,0.07231152752438544,0.07231564663133043,0.07442287497751052,0.07284083792055268,0.08991136220901759,0.0,0.059684678149771506,0.064186573386905,0.0,0.07154975632750174,0.0788518801565394,0.049574424474768224,0.06324434033104634,0.06442094902574169,0.07108180204467623,0.07579819246152182,0.3310803186159622,0.0,0.0,0.6663619744058501,0.0,0.0,0.7500197761340645
NAT-118,0.022237182389366856,0.018278828666744643,0.02753246045020673,0.0338433185504356,0.03505725814625568,0.042142598367148926,0.00933963953561258,0.035780329079400805,0.023775207256392778,0.0367152968409586,0.027305139365009414,0.02166345590325147,0.03580003132793859,0.02520715819521579,0.029899229023293956,0.03223194774147059,0.013936239878152037,0.021531108775754294,0.016439291700215432,0.014328462986265812,0.004657482849682397,0.022284555736883635,0.0,0.024726446035227393,0.0,0.0,0.0,0.0,0.0
NAT-119,0.016471560548324042,0.01950394564509449,0.024218955259221586,0.0010258030368577033,0.031158850404403884,0.03733842960579227,0.0047891939627390185,0.055012109524824285,0.020127404023900668,0.009503747472292007,0.01919391070366964,0.020867719651714575,0.023052599218652194,0.02024547887720012,0.02023141976811155,0.013818541316280832,0.047402749705995104,0.027943436440269455,0.03653567828154453,0.029011100867913184,0.043512615521977896,0.030679365894394798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT-12,0.06029168508000697,0.08292029083303616,0.08473876663162765,0.08578021203900403,0.07067917265542241,0.057895513269492126,0.059822775101027216,0.07066642272265511,0.0771107449076003,0.08085758989538935,0.0815763102469043,0.0538374804366641,0.08267790805980356,0.08638785702260983,0.05322628126734831,0.07706003088354951,0.08697907438072548,0.08897630458402109,0.08626101896420589,0.0691699294183656,0.08121233933170997,0.09917609397930609,0.0,0.09500464587108827,0.0555269174753437,0.0,0.04999343514421298,0.0,0.25160554383657485
NAT-121,0.1488427938054969,0.05034035990092069,0.048318849404808316,0.048927894386184896,0.04903864715038778,0.07190740476227078,0.0903796502278405,0.048598058473138604,0.04901142592055455,0.05570844353572952,0.04923178160642219,0.08122227718407747,0.10209903104452735,0.048564562827851855,0.11714281468601745,0.11527308848300717,0.06115271219805007,0.054650409052205404,0.06306760031343733,0.06777898682485371,0.054751987613962126,0.09842434884678881,0.012777453232230306,0.03719565771660865,0.0069608553147377725,0.005507329199769272,0.008446018456447641,0.030680063949630066,0.07412513218546975
NAT-123,0.0,0.062265681310369574,0.06523454246693498,0.024819005549140554,0.057446307831598785,0.146259246074821,0.057114795834362894,0.06881954725357688,0.009502965984233749,0.05094375582961012,0.06602610766247624,0.0,0.017243100333284824,0.06883000320937181,0.0,0.01817817014232006,0.07571260373378616,0.08715951311396924,0.049397489335704065,0.09838395540537986,0.06067449152783832,0.09317844410822931,0.0,0.0,0.0,0.0,0.0,0.0,0.06914316568045319
NAT-124,0.0,0.050161987300509345,0.04659564645783542,0.03616790318564435,0.002108648801698721,0.1562534287168967,0.06474512084545718,0.053210118210294706,0.0029751269518726057,0.06832999405130817,0.017305006520681045,0.0,0.017769140141200613,0.04952751772074156,0.03100155381015356,0.18403429851400452,0.047969536012582914,0.0,0.0,0.01323234418158831,0.08785504817467674,0.09065826204105916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT-125,0.12388619963992971,0.05290433474107506,0.06565477069860513,0.06469315120921441,0.09783898764219873,0.11131432301269371,0.07203745710646638,0.0584296279126091,0.06272956394581418,0.07210643569503933,0.041359228339893396,0.105934296442988,0.22997512290771716,0.060450293058959055,0.13727744515746718,0.14338982587084206,0.16981436445969011,0.1618821275992714,0.19532345643697693,0.13914057318433545,0.13964936066198091,0.20132253062348404,0.08768942671049275,0.14212757745206406,0.06734014882571121,0.1239653169853444,0.0874516052732261,0.11597438834078463,0.19992975840434865
NAT-127,0.11368580872171322,0.11105446645050014,0.08421379194266818,0.05458357039696697,0.05496096983062438,0.12886788938357102,0.07333884991688705,0.05811013438040033,0.16914853555671575,0.05027591637073033,0.06091102163668391,0.07239208818148675,0.20832163133545187,0.05250186694682073,0.15536877949476582,0.12139019863622921,0.0553981126457732,0.16778413971266667,0.08827131564175514,0.056502853049878135,0.04586925709628511,0.07818486574782092,0.039628272306356856,0.05389890166033503,0.037328842267686686,0.03910938327526978,0.05002094913519709,0.04272338886679018,0.01663633256490584
NAT-129,0.05748198971109888,0.04944956318962406,0.048182847800166066,0.05389924117367335,0.06067768129517436,0.1452948702452129,0.056830176272111135,0.040997242319229917,0.04962041044126091,0.048923747846968055,0.058165933854209,0.0,0.05247071043827605,0.04540469161273967,0.07538108223480189,0.0928550796215581,0.05906797997918147,0.11972940915570572,0.09397384658889836,0.11442342316131335,0.06940194378309607,0.09521181616135925,0.16781000337416876,0.1066428478848962,0.0661084471146262,0.1528036371764863,0.08388175092457495,0.14901164404851405,0.14689618279641353
NAT-13,0.021393539868055603,0.04311615152669503,0.04246605617380741,0.013137334070661054,0.03886294464603163,0.01489405020467774,0.037266169019060706,0.013747023072197944,0.04138935478930926,0.042752999486246036,0.03928202538292337,0.015238540606636923,0.019438973182975702,0.03535507974225515,0.01763217127921667,0.04183013318176338,0.011980119531733205,0.04327102216157663,0.03795124955390221,0.006671515375805433,0.027456130505122463,0.026490260691149462,0.0,0.04376975078926751,0.0,0.0,0.0,0.0,0.10104253313309905
NAT-130,0.24106116605656386,0.10209703736648942,0.08915677302405968,0.10850082117594982,0.10941860637978378,0.05706155377145586,0.10969248451186389,0.10897366914982382,0.04050394291790163,0.11201852665393024,0.10531015592571587,0.0,0.07000614060003106,0.10271923126881435,0.1431577598079848,0.0823494667186075,0.12233895754756208,0.15038713004067203,0.21507429871496,0.10500841648310374,0.12316416084580323,0.07926326901642888,0.23096331061412403,0.30568557920680384,0.25603582443183104,0.27350273218897636,0.3904597495717214,0.3256565410690927,0.18683236457166383
NAT-131,0.14809805544076332,0.034765051629029424,0.03721733316654384,0.044612779327687514,0.033477422257144604,0.054906778917592845,0.03405891161572048,0.03339588024845423,0.035801891807677386,0.034988486471097556,0.032724924232405826,0.0,0.061904381633962856,0.040147520694936246,0.06619871273052966,0.06100464247398818,0.0833108505404882,0.06203286764565832,0.1429705841234572,0.08959951829108702,0.058301746751308295,0.1607321609289379,0.1093992208829412,0.17210125728235595,0.031090354206073794,0.32086842366954643,0.2839733786346874,0.17688096917702806,0.1612472787592137
NAT-132,0.137967012581807,0.10330979982410073,0.10074014625010697,0.08536956331821415,0.10048119613464579,0.1454602123380029,0.17270074650816156,0.09650962363088376,0.10480799881987213,0.09840590652127067,0.10901434469136036,0.11115028614014348,0.11554182448611196,0.11401983540271549,0.07923324593253213,0.10059226692410836,0.17928736322658612,0.12645277789124978,0.15844017694763238,0.1853378318408954,0.1682551693480397,0.21789141068288978,0.129043368857342,0.01877092666934173,0.05868000785695019,0.06423777769182018,0.0,0.11299869785448635,0.1526850686671034
NAT-133,0.1655631761510046,0.0749265514527713,0.07048350184528372,0.054111235608388736,0.07204006413014924,0.15371052854470693,0.07034315737724227,0.08178446548934315,0.06760770159072456,0.06831606307136419,0.08676214979099318,0.11701960099375248,0.04677637039189767,0.06672623643578576,0.1396627356058738,0.06666798884928518,0.16696088883037583,0.055401384764641286,0.1147937594203104,0.04168106041675418,0.13910720521076317,0.07633981353894154,0.38709291629847253,0.12323344515876217,0.0,0.31101738090271985,0.21077036819210687,0.04815146131630461,0.05928235598127398
NAT-134,0.07215658600153214,0.06456247540593583,0.06513063723879271,0.07188109540624223,0.06891544079747125,0.11139435287631534,0.06358379410433296,0.06193968945484945,0.06272957859834757,0.0641540922071459,0.05614842985819508,0.050726300850921925,0.06726138996696208,0.06626549534037536,0.08687791736452041,0.07396520144869977,0.034176409759942655,0.05726582740068253,0.014764253473389204,0.04632813885423794,0.03949809501878645,0.021336888716889005,0.0,0.0,0.0,0.039544073663917906,0.0,0.0,0.0
NAT-136,0.0036718006927845765,0.06226763204404524,0.061452271074420584,0.04910773699583737,0.09461095570469936,0.004419031498905465,0.07006547155379375,0.07919327512566934,0.06973957987854845,0.04882982977422575,0.057319064784091496,0.04178400296560548,0.04841054914359947,0.06024815273192085,0.053554120606380345,0.0408361703055025,0.1543274834539483,0.0728338398554684,0.17706731295536687,0.12663392309444352,0.11450376220333178,0.14361596219738587,0.0,0.08340711761356441,0.0,0.0,0.0,0.3334813411690229,0.33305108934406447
NAT-137,0.0,0.030717298987176955,0.03971032775731052,0.007899851969120686,0.03707559366916178,0.015145191971281146,0.0,0.03449410534181536,0.037095578464523084,0.02867331798958285,0.03639807923436128,0.01965040436079328,0.03252560918104294,0.025306131674376404,0.029875435108836675,0.0,0.031081577712583162,0.03625910727937373,0.0333341502862148,0.027624053589626815,0.031612212321083945,0.037511819028080935,0.0,0.004378029859990488,0.0,0.0015768980829493965,0.0,0.0,0.0
NAT-138,0.017443387036610823,0.01019173770477854,0.0520110381783738,0.056647193108574266,0.0160584407217721,0.08359037869228837,0.02571134978352181,0.054586650736391115,0.0,0.01515612742683565,0.04958850957917694,0.11239556282223988,0.08046829037623218,0.06978546108678409,0.07917929386389133,0.0817256662489838,0.06982338065220484,0.057375453364002724,0.04495713241432465,0.18653189334087306,0.10524674775646865,0.06418084265814362,0.0,0.0,0.0,0.13055116756225493,0.2561293745396858,0.0,0.0
NAT-139,0.019701601189118307,0.015788907066400917,0.016715595476689132,0.012967402343847271,0.012318475703682595,0.025813554176202617,0.0,0.020132158569261555,0.018567404274500984,0.01580667354779201,0.014160880707635812,0.017747441872054594,0.007821471912008202,0.015747850269520535,0.00835800128292302,0.013276125275626983,0.002321245918242067,0.007021401496005854,0.0,0.000990930088600925,0.0,0.003287705468993939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT-14,0.06602732221831316,0.09016349622582835,0.0877173984632893,0.07289937310254002,0.10403517340009846,0.10164116116548585,0.0843599015449829,0.09967586168724625,0.08716874349971714,0.03771195135616727,0.09161844979673961,0.1165576305594203,0.10334244633776843,0.08905852299302212,0.09932408673364801,0.057910654275414045,0.020840256307543804,0.0778237232649331,0.034874745324128535,0.008534424201476378,0.02268840735534725,0.056238465281399024,0.0,0.039359733545879794,0.0,0.06442822257794491,0.09096096783308277,0.0,0.0
NAT-141,0.0061602096327262245,0.009637849038220523,0.0067308697073165166,0.007242033719860009,0.006296379216201016,0.019961216329619166,0.010790530829907975,0.004787557330085719,0.011895139296018292,0.00931359809604013,0.004702739805140012,0.0013032543284022576,0.0075325370530030826,0.05265093442665683,0.008233345935945269,0.005815107988703887,0.017925715654033378,0.008821624841132216,0.019729476888181715,0.01467402030151583,0.005626020819922945,0.022531429248736818,0.012265709027239387,0.023703134224664094,0.03703249332367843,0.053459206332948934,0.03949181618911032,0.020027964354715638,0.0
NAT-142,0.17660520550386005,0.10904268743096743,0.09404084261780819,0.11225041378733032,0.11132378163347001,0.13442657769811778,0.29081346322546103,0.11161539769674604,0.11712301680290595,0.1206998253412533,0.11075536940023911,0.15026411850633375,0.1110678432702135,0.11437987140606916,0.11877290685306713,0.1251693042053641,0.11620410781255747,0.11167462683772918,0.14464638097031976,0.17291944790940528,0.17794795316000103,0.1534869994099551,0.0,0.0,0.3990541309075672,0.0,0.0,0.0,0.0
NAT-143,0.039351111316270296,0.028611328496613155,0.004199709462647414,0.036246627740397525,0.03799261292818183,0.03858070419878966,0.0030572667094603727,0.038868982767001375,0.006051308625089886,0.005117875513188605,0.03726892321820527,0.03815762055340055,0.03896433106317065,0.033982052301480506,0.0392547662268445,0.0048765595684242755,0.01319859679448522,0.02197889901506163,0.014904963964097132,0.008416650016647242,0.0012175876646812389,0.01771492431044392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT-145,0.08764134787357361,0.0,0.0,0.0719296661698331,0.009059261632057725,0.08797164327414334,0.043652406410659754,0.0008787512380690694,0.016915724107620402,0.014667317107446665,0.037799435507452406,0.09509605325292818,0.03053046730553198,0.01806906278520334,0.09599872796568017,0.0,0.0,0.0,0.002957697212523146,0.0031000820627392752,0.0,0.008758900688800971,0.09482648286309255,0.15967799553853387,0.12576491578326765,0.09302199847301078,0.08505731233488383,0.058664171272860874,0.0
NAT-146,0.050312732152827895,0.04791359694252856,0.05727762494011716,0.04362614850637859,0.03378197964005944,0.0472791752342042,0.05757616243542158,0.04556649406156136,0.06053554430365729,0.051714393980119885,0.05010763415600222,0.04575360245430392,0.0465730088168253,0.04895468453337119,0.04794662886854971,0.05598169502690831,0.05277498742996359,0.06248286680135864,0.08266997718132589,0.01822708612746058,0.11317591159449136,0.038344252835998904,0.14555961304070375,0.0,0.0,0.019060228084692505,0.05904903543669773,0.0,0.0
NAT-149,0.05282710197944885,0.06340143666678175,0.0636767429807351,0.05891746265807675,0.0572739174023211,0.09712814316949786,0.06586302249095682,0.06953175791447651,0.06048360342216443,0.058692872938881896,0.050329660233161606,0.0564705703024956,0.057548780859496884,0.07931600460125879,0.05540769162194863,0.059918318506273376,0.2238737575728957,0.08645935966981683,0.1262375072996139,0.06541801718489838,0.08647777902601042,0.10658706730845512,0.0,0.054384301037033594,0.5016659957416469,0.0,0.4672966889529894,0.1500072809543821,0.333505003666981
NAT-15,0.11659969271541915,0.09875270030309866,0.09917273833803236,0.10125446824367727,0.1211202727480045,0.11846156816882154,0.10640848866728468,0.0936181546030755,0.10078478555242676,0.10131264428468292,0.10706946143980552,0.10877357163126877,0.10220107986565814,0.10498925882900087,0.14114462502932495,0.10261396073787804,0.10150564880765238,0.10365770629948813,0.10174329280000062,0.1011489422312406,0.10173781502869482,0.10232690971925117,0.07844150783282779,0.051364282062757186,0.09725720500055254,0.07764257571109355,0.08285711562607673,0.09157204525349773,0.01742539895963562
NAT-154,0.019779057510246983,0.026239798477687266,0.027074186990657723,0.019860331693061815,0.017356823830359854,0.017242554572605578,0.0037036181886971045,0.021404667822892035,0.02461571341037012,0.02546165062823052,0.022465119716764244,0.01966944405351875,0.02014076644623029,0.02100254301136919,0.02286381397391901,0.019508411166426733,0.006885983550248656,0.014342187090256414,0.01879879595780478,0.0,0.011257940663637465,0.03191793512561158,0.0,0.1335532111056613,0.0,0.0,0.0,0.0,0.0
NAT-155,0.0,0.03726315770139684,0.04697991794251132,0.011757928224176446,0.025645807793581797,0.0,0.05098825986309278,0.022028928781219096,0.03819976589199745,0.08468132409972419,0.059330994298590324,0.0,0.07370683489461258,0.053811018448113215,0.03355814115853857,0.0592320565677933,0.09961157305150642,0.07300118366374266,0.09952811327239855,0.10127805603276685,0.10181282858588203,0.0877073003152601,0.0475843389721067,0.1255475798103812,0.07965965988643933,0.1557906561999292,0.10733291778833563,0.05539728537159759,0.08602699693717497
NAT-157,0.015126563599500889,0.07708013718284205,0.07193355630430498,0.07590536693107978,0.07304022871242707,0.07304295572766292,0.06872258981990434,0.0778687634260671,0.07542553811058646,0.06993976162349778,0.07568886273960512,0.0,0.02340318015093632,0.074995669197637,0.010606952193074639,0.022014602233801153,0.03653231530980038,0.023455744390213727,0.05462564028419779,0.02840532574992886,0.03968393802794513,0.05045769890278325,0.0029957732196817187,0.03365177840502234,0.003027229020027454,0.006649071395525971,0.004093662548642529,0.04888068406756675,0.07528509810793908
NAT-158,0.059811318892365656,0.052376248025351214,0.05655746677861664,0.055824857455790786,0.056845353103477776,0.04930814960745079,0.047407330448956474,0.04852193893426592,0.054440208120275585,0.05495672029425175,0.049494121782371454,0.05861026047712469,0.05858623863651748,0.015673862628157263,0.04861503464393532,0.075281581348359,0.058641437164891216,0.06431733091447259,0.062379762512912315,0.06414245770557432,0.06633807292155942,0.0655354293898616,0.07088192241734072,0.07488051984993248,0.0784397989318499,0.08442799962280696,0.09268782353188268,0.06756449467381705,0.08621264292476821
NAT-16,0.05624986439021875,0.061800629592573084,0.05717983219624396,0.06028637021147884,0.05735591879782912,0.04792470390678169,0.06258243393822177,0.06262088872013634,0.0611379900023392,0.05583515157355956,0.05201576837722999,0.04102417599075022,0.08592772354218799,0.06020944068889461,0.05584720154236033,0.06276803427136333,0.0792248980388804,0.08096057005538121,0.08855379875343286,0.06559487870176291,0.07001105208182752,0.06970182712935565,0.06863336186512066,0.06135208924187573,0.07472667090972415,0.09271238338680132,0.06369274599619264,0.09996661042676823,0.07727581328211583
NAT-161,0.10318561357332454,0.11103806013213902,0.11399929368472647,0.0999173887673409,0.07940609428900634,0.08216982189037247,0.173179120429827,0.08256462419952737,0.11756759644554902,0.13731776019468298,0.0819524119651945,0.07790464107591702,0.09007857717862348,0.08834606117210733,0.08034456679593409,0.11940507147708605,0.035147512648444755,0.05840984172368786,0.04653527860282644,0.043167755267745384,0.05049050571484949,0.0647473518669587,0.166705081498751,0.13040340578594414,0.3635933779391588,0.04184731808466773,0.0500637796637654,0.0527348501576587,0.0
NAT-163,0.11672485162802099,0.09048793089397389,0.09846827349935139,0.1504232149597094,0.07991285225863709,0.1099030872393297,0.06883394729965464,0.28530073685674917,0.09228262711986315,0.07477988234372245,0.10667148798478396,0.17868331069590312,0.208951347264654,0.09532742833833066,0.16664344215969154,0.07470852846067505,0.2937181616964447,0.12436844740135378,0.29210635897339354,0.20805077557259022,0.2949983095349101,0.22639384025129586,0.0,0.0,0.0,0.0,0.08160624659158434,0.0,0.32208675399397124
NAT-165,0.04499883979287931,0.05748336887577709,0.06435527465897287,0.021334987690809788,0.051501912243665224,0.02234348529913438,0.08269263903560198,0.051840747963257335,0.0314278302233339,0.05558909408540613,0.046941060109637396,0.03488789947342587,0.02323688474882469,0.050246730779034424,0.049120883781300945,0.022286099023184236,0.10289136614441274,0.027457384066615024,0.11529514659343307,0.07458552549088181,0.08164511507542777,0.0522699413967407,0.0,0.1177805049601807,0.0,0.0,0.0,0.0,0.0
NAT-166,0.0909150396889866,0.05343388996790427,0.05226005510157053,0.051683613811759996,0.04309249411088084,0.08284590227630938,0.03957114382329053,0.05595095192064152,0.05219000749453182,0.04890237804770643,0.04967666584449634,0.056793655036921596,0.04966067799601933,0.05750623440503216,0.07182461579717464,0.05041134532014177,0.024725622044309063,0.03996658162874188,0.01495918477701358,0.031677079589517355,0.01451050063539142,0.02701799603423429,0.0,0.013935052578886716,0.0,0.038314593781106215,0.0,0.0,0.0033224136010600496
NAT-167,0.07217705994752899,0.0708719304473211,0.06405279034250674,0.05969250643026928,0.06019208183503293,0.06223852929805777,0.0731916101652802,0.07280728997751203,0.08127530357161898,0.06930419155478382,0.06464241896733937,0.13886973462662192,0.0516661068723481,0.05357342686746791,0.12054993998054499,0.05132845911750619,0.053715715724418175,0.04999516080833166,0.0522225299777007,0.062094631362314426,0.05229372059055542,0.05826426763636903,0.06596217738687948,0.06341922801208458,0.057079919377219325,0.04559094728777572,0.05958744017348964,0.053324594541905156,0.08874658463086235
NAT-168,0.1265451857118515,0.029848548788064207,0.01797149061833903,0.030535743841680313,0.0015972495943258188,0.0,0.0,0.0,0.006407593735779916,0.0,0.01403628730999326,0.0,0.01699407172833253,0.0,0.01856465222517584,0.0,0.015660144084000925,0.017174951279009285,0.016096835619825018,0.016599387761515434,0.014849743031330275,0.018072839963301324,0.0,0.026686961717406203,0.02531806552784911,0.03403580215087622,0.024013166855564406,0.032097291390671565,0.08428486762412754
NAT-169,0.17254071800198562,0.22408618449376824,0.16954752696142664,0.11094875327382613,0.1025842060722016,0.10463284125513367,0.29117196760386715,0.23423308806100981,0.3586858394994551,0.2157586025562994,0.2866949983445127,0.17462496585699733,0.07979667334756714,0.15581596345297286,0.20617592662951767,0.08647647037009014,0.0795262165780274,0.08327516378243227,0.08187899152519307,0.08477866248682973,0.08361420948479932,0.08133484966116163,0.23236596324976802,0.2881466989159869,0.22210276485043456,0.16585408225740084,0.25487669902067683,0.23205391264546327,0.19031751352743834
NAT-17,0.12349311795722272,0.06156300711933797,0.059008481525219814,0.06546288527549238,0.06997019930446192,0.09060055311285391,0.06271381404754749,0.07003522345454032,0.06346148318966396,0.06434408187228068,0.06531517418293033,0.21232824034822922,0.11093924996941638,0.06255386465184486,0.10762231728817616,0.10002076935737522,0.11153288736424857,0.1071204762029926,0.11190762529756712,0.10697596618398898,0.08959454140942553,0.10658122258045294,0.09718637951791002,0.09705920093164892,0.08624474834449578,0.09783555626118368,0.08397086904422316,0.1082948780740382,0.11960388768720946
NAT-170,0.061778856730871405,0.06252352844159868,0.061526197471421656,0.06480577270884004,0.06465243293191865,0.036207297575824186,0.06237301654465334,0.07005191729862477,0.06465823695484005,0.06303565842000773,0.06592740215335277,0.022542538700344467,0.07433723218414745,0.0586413710885202,0.04849867608362586,0.0710454749823504,0.07663385901763198,0.07389512070081089,0.0820703098712823,0.07530248445558582,0.06221451313951379,0.06645214719283934,0.05197946475927094,0.11611185874487279,0.1383926987232922,0.08912833086974113,0.08198096271206624,0.1569932617316137,0.1713616493481415
NAT-171,0.04307352434903883,0.025858995774870896,0.02930721229861613,0.024418320421155857,0.03655445712082047,0.04543074070535087,0.16605217135999906,0.037150979085546085,0.03222603113703151,0.055984891260319594,0.028004090308179585,0.03268037324430104,0.035252405184102886,0.02704245206219839,0.03461733840279446,0.04073316408011185,0.024503376138471655,0.03013048469734271,0.03973211640179522,0.019578003421759773,0.03409421681548774,0.012690342709767552,0.0,0.0,0.12562437691496856,0.0,0.0,0.0,0.0
