bin,ERR598966,ERR598970,ERR598979,ERR599057,ERR599088,ERR599102,ERR599143,ERR599146,ERR599150,ERR599158
deep-0307,0.0,0.006350758842059202,0.0057091700308965435,0.0021875114975372827,0.006954123534904511,0.00025700808957896206,0.0,0.008941308384783369,0.0024313867324638624,0.0
deep-0314,0.0010933291300689047,0.0,3.536393937627951e-06,5.982361274480607e-05,3.512862684534414e-05,0.0016158044313731505,0.0007056411447362242,1.4629950228035733e-06,2.9518456393629636e-05,0.001404682717314958
deep-0338,0.0006154079803337976,0.0,0.0003482399725305788,0.00017863735107729516,9.124128038998433e-05,0.002317453879004026,0.0008128986712030024,0.00017324049280209025,0.00011031208038635631,0.0021390101845789305
deep-0351,0.00026950830260879795,0.00014380759646514084,0.0,0.0002808434153094878,0.0,0.00020704345542529976,0.0003172235267188025,0.0001229246190111413,0.00011963071218830633,0.00028951240272744077
deep-0373,0.0,0.0,0.0,0.0005224772818851931,0.0,0.0,0.001530434352653136,0.0,9.224036804443623e-05,0.0
deep-0383,0.0039012199536439165,0.0,0.0012865654876358756,0.003990113654515819,0.001128978707046193,0.001324828948525342,0.0008869016242632906,0.0,0.0007743941252116276,0.00027037078489101967
deep-0399,0.0031827183475625163,0.0,0.0,0.0,0.0,0.0,0.0005944013172819907,0.0,0.0,0.0
deep-0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0013785232933038805,0.0014796496808545557,0.0,0.0
deep-0457,0.0,0.0,0.0,0.0005009432521929863,0.0,0.0,0.0,0.0,0.0,0.0
deep-0478,0.0,0.0005207339938648923,0.00011018550374714724,0.0001067673235530704,0.0,0.002040606421507248,0.00011838261112872937,0.0003074318607319232,0.00043294993555925785,0.0022141766061914182
deep-0489,0.0,0.0,0.0,0.00025440502449639734,0.0,8.264255367893188e-05,0.000401772261573501,0.0,8.07551177445368e-06,5.219716983199204e-05
deep-0505,0.0013963951533387195,0.0015070443969791934,0.0006525181927884275,0.0003544693330296326,0.0010228366417194522,0.008053953762381185,0.0016758605292675852,0.0004828156517211929,0.0011726362860437667,0.007091102127407645
deep-0509,0.00011102798058284883,6.113590135825637e-05,0.0,3.623507815376998e-05,8.16513231800279e-06,0.0,0.0,0.0,7.781251872156353e-06,0.0
deep-0523,0.00016892240388719166,0.0,0.0,3.494720690548122e-05,0.0,0.000817903356796601,0.0,2.5787246670669746e-05,3.7174266661632087e-05,0.0007778371165467798
deep-0539,0.00022301696505926601,6.573455808564987e-05,0.00019029152760050504,0.0002721679310545646,8.221040543406253e-05,0.0033035956550298167,0.00017486436545524606,0.00010952309816260068,0.00013147868697136006,0.003239928835780214
deep-0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0001053916238886365,0.0,0.0,0.0
deep-0564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031245033867925226,0.0,0.0
deep-0586,0.0004092071321033407,0.00026768570666596493,0.00017140710040629628,0.00010728337407450901,0.0,0.0013268259350660767,0.00016915505981964307,0.0,8.459607731564102e-05,0.0026738020366727814
deep-0592,0.00015617959597023876,0.00012921245261771238,1.2357204627580689e-05,3.813208581317078e-05,0.0,2.232381712523793e-06,4.0613185289874914e-05,9.773479668563812e-05,2.270396189430847e-05,0.0
