bin,ERR598989,ERR598997,ERR599030,ERR599052,ERR599118,ERR599142,ERR598942,ERR598952,ERR598987,ERR598995,ERR599065,ERR599070,ERR599087,ERR599099,ERR599108,ERR599147,ERR598971,ERR598980,ERR599004,ERR599015,ERR599051,ERR599060,ERR599067,ERR599076,ERR599115,ERR599127,ERR599152,ERR599175,SRR3961906,SRR3961935,SRR3961936,SRR3962293,SRR3962508,SRR3962771,SRR3965585,SRR3965586,SRR3967905,SRR3968062,SRR3968063,SRR3968770,SRR3968777
NP-27,0.0,0.003801080873833264,0.001582067307641869,0.012670048495229158,0.004370829887250081,0.0,0.0031614591548518767,0.0074506336208253945,0.0,0.004404859828427706,0.004239992558922159,0.0,0.002965116866246077,0.0,0.0065612301945710124,0.0,0.006150313574348381,0.0015460956025516097,0.004443808576531737,0.0007125525928889388,0.006209693722330065,0.004962773607226471,0.006453246295521848,0.001213914232683144,0.008492217144720909,9.976370096915762e-05,0.0006481533512894881,0.003883433301449288,0.0,0.009348240613209675,0.005533382302519592,0.005413145456054818,0.0,0.00023818783576065366,0.002161544889612887,0.0045036218125308735,0.0,0.004983894584247243,0.0017008524827784686,0.0,0.0
NP-28,0.0,0.0,0.0018726213181764662,0.0,0.0,0.0,0.0,0.0,0.005276992456447959,0.0,0.0,0.004227900559283449,0.004449258382266023,0.0037089277409422636,0.0,0.005180656580917686,0.0,0.0007556166997441631,0.0030520801941458643,0.004372362671026025,0.0037996564379834813,0.006289033940082419,0.0,0.004549645744292707,0.0034381007651466855,0.0059645961977361495,0.0048746190378450875,0.004631862432955119,0.0,0.0,0.0,0.0,0.0,0.002995382525777349,0.0044343943883277575,0.0008121145441443037,0.0,0.0,0.0,0.0,0.0
NP-29,0.002125151995552139,0.0,0.0009612632733160647,0.0,0.0,0.0,0.0,0.0,0.0,0.002101096959945143,0.0,0.0,0.0017898227957122018,0.008900519190893736,0.0,0.0,0.0009172414516564113,0.0007134657797743857,0.0,0.0,0.0007228021880093795,0.000933897635873944,0.0,0.0007617179809043298,0.0015290456453260692,0.0,0.0,0.0,0.003149586268082521,0.002883353435101322,0.010459322136906908,0.0050340248705061,0.005952057027224093,0.006342101401900767,0.0015889202665978982,0.0005626299454963281,0.0,0.0,0.0,0.0,0.0
NP-30,0.0,0.0,0.040261978783675496,0.020567249202302417,0.0,0.006857358961757043,0.010390098664959178,0.0,0.042963971076896416,0.034960537398942976,0.0,0.034391138968122306,0.04435677914620796,0.013389340753424947,0.0,0.03250713732881206,9.233524542562081e-05,0.0359020651543309,0.03837677358938681,0.04103988603077735,0.03410884939362857,0.02988654359061935,0.00023953808683607153,0.04027667904014594,0.040610917663655384,0.03988911506449302,0.04135219138475013,0.02541365040372042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-32,0.003304076255877444,0.009292005142376079,0.0033452175111749302,0.0027698486969847777,0.0031058069018345823,0.001617385487346549,0.0,0.0015208463820188037,0.0034614388324937908,0.0,0.003654405849906162,0.0031159867578511484,0.0019844539481875746,0.0,0.0011644888656815557,0.0015336319824268247,0.001832581544432061,0.0,0.0013945071146477931,0.0,0.0007777294478429407,0.0026463808027762104,0.0035647718239115974,0.002388594943416858,0.0,0.0013038429281297104,0.000631034521606736,0.002232602081763627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-33,0.001338630897958124,0.0,0.0012055938778660776,0.003011954307348294,0.0,0.0,0.004347990956623143,0.0,0.007306070288996292,0.0042437904688872015,0.0018118906056290597,0.004151647292037321,0.006677366059182812,0.0020115073551746038,0.0,0.0037283303582570934,0.0,0.003977727497125119,0.003231579700082231,0.00388200054138018,0.003979235329675487,0.004489246972955133,0.002761855724257216,0.003942064838010875,0.0066138574931881725,0.0038336974086921427,0.002962565198794016,0.005277829449534093,0.003683429297380499,0.0035086402042400354,0.003831150694078627,0.0038786225093618222,0.0035479567783206745,0.0033650258144566985,0.0029070965604399463,0.002709653164916752,0.0,0.0,0.0,0.0,0.0
NP-34,0.010003243506360398,0.0043825096450855645,0.012730411448628565,0.020749678663328264,0.006664594482734288,0.011125547903546678,0.012907506357199746,0.007902279221724897,0.014221233284962043,0.017325087193505756,0.0030328832961749683,0.01465735388821545,0.01693371188788188,0.013394898674245224,0.004875324098884932,0.015531489502755387,0.007359845972052086,0.012404651883125643,0.013205586964606433,0.010165207082122726,0.01155258485871535,0.01445461278232388,0.00843449773078969,0.009793217728705752,0.017531957766985257,0.010113825008230309,0.010759829786628781,0.01170179567238922,0.016789923178593118,0.013486410876015558,0.011322774117599714,0.015268239206218939,0.01715412104807322,0.008667350771102181,0.02319107311250386,0.018543964990693926,0.02470717316791816,0.025021463541149466,0.01574748242897263,0.005509346091430287,0.01486195845652211
NP-36,0.0,0.0,0.0023619392480319487,0.0,0.0,0.0,0.0,0.0,0.0018683198553180033,0.0,0.0,0.0023593096310800636,0.0,0.0023087956562760224,0.0,0.002377888915555102,0.0009272733461556438,0.0011756812404905557,0.0021355779108554,0.001801607168899039,0.002365916690971831,0.002272114487760386,0.0,0.0023333037493369997,0.0008231971100506157,0.0016902043609737787,0.002278004725105593,0.002323883787790379,0.002519001192658456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-38,0.01779222161753101,0.01960538179615089,0.016682080143805258,0.03857600414399298,0.019549571376120137,0.0,0.028864477760202276,0.01909402052468021,0.0037742898173338734,0.021802673083398266,0.019251581571955084,0.003962351291782534,0.016965252325761026,0.007097659438150122,0.01924657575393478,0.007827539030991147,0.018809250854685853,0.0017611817481711014,0.00855326522824598,0.005717326491082602,0.02182708527074536,0.008655610484643786,0.017170816840491557,0.010473791552073291,0.012914212557649865,0.011373168036313728,0.005579086744910634,0.010576520181579336,0.0,0.012470704615658385,0.0,0.03310032000651881,0.025517650438543732,0.0,0.0,0.03137338909844714,0.0,0.04311926179665651,0.0,0.0,0.0
NP-39,0.0,0.004018317452930394,0.0013972322351152504,0.0011025416458905128,0.0,0.0011679701579416686,0.0007521236982985076,0.0,0.0024442587388468803,0.0011582276026342543,0.0006648646385375354,0.0018938770426888338,0.0018862857673320077,0.002168455755677216,0.0037386903677968535,0.00373368963201989,0.001979088306159905,0.0012524452382054682,0.0018989870557517858,0.002301501322659462,0.0019161008718313578,0.0024550476817098233,0.00035143483682148247,0.0021483023977422835,0.002065858273094519,0.0020476337540640713,0.002143116641408544,0.0022521345538643175,0.0,0.011079563863163033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014841162861514256,0.0,0.0
NP-4,0.0009618544241871812,0.0,0.0,0.004098885830495278,0.0,0.0034995539670578135,0.004323260481760153,0.0,0.004288672289169238,0.003920985701882675,0.0,0.004453836504720453,0.004105990865790923,0.003976939864196298,0.0,0.004234796548578631,0.0,0.0030920236636612793,0.005428482039910811,0.004787223717090875,0.005479816092813932,0.0033223788053690535,0.0,0.00503665069511807,0.0037291099590426105,0.004694452395796258,0.005095469062604691,0.004167075312001939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-40,0.0028669584067918543,0.0,0.004819572744957147,0.006706470857157798,0.0003957585171165242,0.004564745892745081,0.0014141492694955725,0.002020290268054596,0.003971996071972967,0.003374247436042805,0.0043794265226011295,0.009621432956626713,0.00378682319265303,0.010112709865497966,0.0036431913889381274,0.0,0.001826461051695578,0.004032311739410071,0.005717977797748564,0.0013507581070045795,0.0032022905063300742,0.0025431402249797225,0.0029499681754012533,0.003832435809186035,0.0036718834663099333,0.004607251901917212,0.003627247160907244,0.001822177059727906,0.007125174465296507,0.0032579957394455556,0.0007653484617652803,0.007335218143243288,0.002160499773966339,0.0004546979936872993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-42,0.0235794825736692,0.023115207379524084,0.013840410151855062,0.0,0.018606206841116156,0.020681074593360566,0.0002230427481610171,0.036514716877660766,0.018768025860711857,0.01663910598738032,0.007241390466694037,0.018746950364809774,0.018375545385108695,0.018516610721517668,0.01944438216435125,0.019641862394216964,0.020267044347556534,0.016205259070276392,0.017759688378907856,0.01863696115897923,0.018848405160525643,0.0182034992202756,0.02051164740186985,0.017363367445655524,0.01844358370042462,0.017712971363360575,0.017771443529937047,0.01909005898121659,0.012092588186175922,0.016442344853655096,0.017751127988416875,0.018090961303836417,0.013709716333831404,0.016003267157856757,0.017105527421464494,0.01777133059587711,0.000540369593672233,0.007209103499053284,0.005911804376789399,0.0005178988886162146,0.00037686943248496006
NP-43,0.002992725210472069,0.009265499431907232,0.003292179208557979,0.0067805864759315215,0.0044897144222449,0.003718609822193595,0.003352585701569479,0.0035778916427403307,0.011401363129888558,0.006410840227471639,0.012007179158141881,0.010812204539038967,0.011088923665747574,0.010178074295871881,0.00923328724579503,0.01196761110024308,0.007139242308222224,0.007580377260732759,0.01071289899982562,0.01169896462622776,0.013307879178206711,0.010755306531546943,0.007957481272920383,0.011723811714665614,0.01111496712538862,0.012151094747620328,0.011536187090815962,0.010932832307355854,0.011063141103696935,0.003413784092306732,0.0037539807855792337,0.0034818401707968766,0.007637796110379251,0.003124571283597566,0.005131685585518084,0.007811553716655911,0.006439781257063432,0.0072955413308920854,0.006502893720150885,0.0,0.0034796685923909852
NP-44,0.016596264873491817,0.008904806423484228,0.01120145990415502,0.007332420996298162,0.010502721388300185,0.009983658609868329,0.01271662905425598,0.00923221498770146,0.01005681862072135,0.006473374830422838,0.011131342941612712,0.008450384259976249,0.011899397194754288,0.010620160740023785,0.010545236488619793,0.009515291518660348,0.010968014594113314,0.008782188632463894,0.01175956325177563,0.014604345359457883,0.011973912745984765,0.011051401034682735,0.011340315056032094,0.020583512280340294,0.010159317624623434,0.012639400723562302,0.011626613858978018,0.01075587709348494,0.0019683025354271183,0.008425181171673426,0.008943030794568976,0.009594468252183137,0.0,0.0007873642673849517,0.020588321257324523,0.022860551497661946,0.0,0.007379115280041633,0.01194586615468846,0.0030007404199920646,0.0033467294137400775
NP-45,0.0,0.00039436526352875306,0.003307149936130987,0.0031711851209409577,0.001043039016977503,0.0033630320180020085,0.003647627195695685,0.0017274171094547072,0.003598485565651114,0.0013806988749957543,0.0014452170253566104,0.0027526621437003094,0.002993831382333201,0.002963194136043479,0.0005645857375707914,0.0036182088634066777,0.0019176745920465052,0.002680925809976559,0.002980889692148543,0.00399553873371974,0.0028292138348697047,0.0030092877546809504,0.0017550795457307792,0.0034552208747200422,0.0032272657974837587,0.0027797014872008425,0.003186986033845631,0.0027364096207600584,0.0038048788461570505,0.0040838012378111395,0.0019164348296577532,0.0027787842107729658,0.003725651856661127,0.0018937613130699316,0.0020988715784493297,0.003136047099973337,0.0,0.0026494705692673686,0.0025571043647082737,0.0012950019143567037,0.0043415793288374945
NP-47,0.003270045977173653,0.0,0.0014350809053884795,0.0018346211783881535,0.0,0.0019436524657641915,0.0014177877007793688,0.0,0.0,0.0012718387620328253,0.0,0.0,0.0,0.0,0.0,0.02569732443864892,0.0,0.0,0.0,0.002095919065630224,0.0,0.0,0.0,0.0,0.0012347481391894585,0.003499246285765638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-49,0.002096963589084468,0.0,0.0032929848265689636,0.004609579566489968,0.0014143234843751393,0.0014788754326226254,0.0032918001784164146,0.009428239293195936,0.002618035996214046,0.0026875192886492297,0.002349789054920162,0.003273580762746971,0.003492266998599507,0.0031647234316023944,0.00514299201473929,0.0039271559366084036,0.007007712188537136,0.004680914249646262,0.00429683173549174,0.003555715876548035,0.004733091660664545,0.004200311431459502,0.0025873202158513678,0.003490613030554334,0.003518860889209549,0.003764366557794586,0.004031394945659608,0.003944505030136119,0.021753476408486374,0.013718806595829023,0.0033750137430356036,0.006676738687284017,0.01038234474685258,0.005596380982705202,0.003250769407983314,0.005802842339402669,0.006390435474202428,0.0,0.0,0.01854135586132336,0.011163536113633818
NP-5,0.012133073337945314,0.0,0.03239523935262156,0.025594353398664872,0.0,0.033628651168413855,0.023627980978249453,0.0,0.0365943855510859,0.03003995322558639,0.0,0.037749262562794296,0.032605642609990305,0.031042931275940683,0.0,0.03844684180272428,0.02917027530744623,0.029299645765711837,0.031857625840810866,0.034872467909983156,0.03483113270559501,0.03423415311220995,0.03211479271552834,0.03427474592640985,0.033655774883253234,0.03397674786831785,0.03514107148751177,0.03343417430481795,0.0,0.014863143424052443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-51,0.0017378895202708015,0.0010271040540680248,0.0019041184386692272,0.0013224865411995022,0.0013441115969910114,0.0018700437334640352,0.0,0.0005425937113271752,0.0,0.0,0.000639291888395152,0.0,0.0012429068274029853,0.0,0.003109542599974525,0.0,0.0,0.0055825514362717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-52,0.0005735169452332827,0.0,0.0007511794718304979,0.0017454516184815612,0.0007638327065031214,0.0004748424958854782,0.0017653277221839636,0.0008509472636741951,0.0,0.0016451628169720837,0.00042653672108074805,0.005964237282216905,0.0004029702277538769,0.0,0.0005556722292334469,0.0,0.0009086680365770791,0.0009004917982188127,0.0,0.0,0.0,0.0,0.0,0.0,0.0021461596559928364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-53,0.021518625941916836,0.03128705709356666,0.02164267742795137,0.025753406675452197,0.01765982862140714,0.0,0.02384264031870122,0.023135150982643238,0.0,0.0,0.02509381426148946,0.0,0.009467206048845447,0.0115551642466252,0.026304945701804392,0.0,0.019519536514779837,0.0,0.03057094429325942,0.0,0.01295578591416044,0.0,0.008421202289090497,0.0,0.021734979994143384,0.01005464136628384,0.0,0.014341902021987986,0.0,0.0,0.0,0.0,0.08712220951709133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-54,0.1976918153752684,0.0,0.02150926899495778,0.0,0.0,0.0,0.06560034839774725,0.0,0.006920006939597214,0.18657636032159872,0.08230455869678015,0.007093571379424639,0.04152926294980972,0.007084110610848411,0.0068270603995873765,0.007245714859943309,0.011168038244654411,0.049190687995091326,0.005230184613104862,0.005175748287271305,0.0053192980766346015,0.005347675536536247,0.010187713243093524,0.0049841774335073995,0.03225314862125804,0.005229694679449993,0.005256576377253579,0.004935058441492624,0.008801095579585526,0.0065415582666186935,0.03411907679730173,0.02529382404747045,0.0,0.0,0.07165155496153397,0.05875816781731358,0.0,0.014929769288057556,0.040356425612250474,0.008168022848069133,0.041488610899984256
NP-56,0.0,0.0,0.0021326104568767487,0.0,0.007261000168046012,0.0024309867381826058,0.0,0.0,0.0,0.0029797426853250776,0.0,0.0,0.0014239334315762362,0.0,0.0,0.0033178768472119035,0.0,0.002862575095117175,0.0020384093618397835,0.0030008969183796344,0.001989705212762891,0.0017881135864696218,0.0,0.0008967427551956906,0.0016670737867649451,0.0008442452906361522,0.0028185383898110816,0.0008105687539081386,0.0007784282568052609,0.0009533663877863798,0.003499952016091505,0.0020910430036562115,0.003237511734491475,0.0038551789251353506,0.00226191429836249,0.0030355960011569866,0.0,0.0,0.0,0.0,0.0
NP-57,0.0011551718295916794,0.0005955656146738854,0.0003912265357593252,0.0003704490461406781,0.000549980033449517,0.0007674038927552092,0.0006017851895461205,0.0005077154061450824,0.0,0.0,0.0006487402589285982,0.0,0.0,0.0,0.0008253181337908227,0.0,0.0,0.0,0.0034048685986319957,0.0,0.0,0.0,0.0,0.0,0.00026251884514018423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-58,0.03394385523907773,0.033033721074209356,0.03669680468111886,0.028163862773788097,0.03187127046746192,0.007100870966872271,0.029026309298304402,0.029757164003831604,0.010912392700826395,0.025831597949996867,0.0315276791161343,0.01267407154157222,0.030639916551757247,0.006000716119168923,0.03304826366173441,0.006487619323335856,0.022979034336687392,0.0077881950531221225,0.009035999637324243,0.014692747352340087,0.0020200939368032744,0.009139951832985606,0.014759954339317514,0.02055944331071692,0.02645809486220691,0.01773519349353684,0.016990333175789754,0.0061283804691159086,0.0,0.0,0.0,0.015123607746519456,0.0,0.0,0.14486660819233824,0.12518022978484766,0.0,0.0,0.0,0.0,0.0
NP-6,0.005265767862691122,0.004012815002578038,0.00019214387581841967,0.0028957019310641057,0.001506724921709267,0.000725870173816338,0.0012786066458545541,0.0,0.008491195941855958,0.001062800867125141,0.0025066788482020065,0.006794661310317458,0.005471022021530605,0.004281610074831226,0.0,0.0015856004679609937,0.0019259503730660603,0.0016749267393784343,0.003204833944615211,0.0027002662640160423,0.0027624424316256713,0.00382664449162629,0.0033054785714112245,0.002739307370753198,0.002748729421681199,0.0033826942221661964,0.003937821079185638,0.004456114456875276,0.0,0.0039382654465884475,0.0,0.0,0.0,0.00023948723693135177,0.006370680969377149,0.0,0.013060577226377074,0.0,0.0,0.0032638666927490663,0.0
NP-60,0.017722592535942237,0.007666870101938294,0.002343855190474049,0.0862464838736371,0.009500065372267314,0.0,0.00613747734053078,0.012496723558771277,0.0016284322126633422,0.006383267765343636,0.01937357288517353,0.0,0.010094316887847213,0.0033461239939656297,0.026444300759207527,0.001603766361534063,0.0022197510937242183,0.00563508871975158,0.002924751907127422,0.0012619204229340783,0.0015114886635143536,0.0,0.003785134235135133,0.0011184694385363546,0.004657319267559267,0.0024708648921417005,0.002593985894778543,0.0007631673762560976,0.0,0.0,0.0,0.0,0.03541004964926763,0.0,0.042552028428699706,0.0,0.0,0.0,0.0,0.0,0.0
NP-63,0.0025377766838423728,0.0,0.0028490624314461456,0.0027599304190606654,0.001597304703640827,0.0025140838726327836,0.003042578565770344,0.0014704482433258968,0.0,0.0033843082948812712,0.0029111886129394907,0.0,0.0,0.0,0.0043444030511997165,0.0,0.0,0.005707576405206168,0.0,0.0,0.0,0.0,0.0,0.0,0.0019134069266986597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04307742482415737
NP-64,0.0,0.0,0.0,0.016613034139117116,0.0,0.00013248556042459335,0.015968481653551147,0.0,0.0,0.0022659218803919544,0.0,0.0,0.000853349833505322,0.0,0.0,0.0,0.0,0.0077633347210338596,0.0,0.0,0.0,0.0,0.0,0.0,0.016691337917179996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-7,0.005379872947112077,0.00749183974281034,0.0,0.0003146231807779979,0.004700057133146169,0.0,0.0,0.011517887217798981,0.0,0.002546821977514959,0.0024331704035587534,0.004357889085748214,0.0012527926112096853,0.00422412036194985,0.0,0.010609843279307366,0.0038187157521016057,0.0030647799119082374,0.003748118089809128,0.0036534186710385605,0.004105293343754403,0.004803813963507702,0.006833632605729064,0.0047673268901479255,0.005015437510530871,0.005277946730918436,0.009402845070257765,0.004163340312305447,0.005682552549483643,0.005791606658078891,0.005599193611264486,0.005679179104347831,0.004742305672396962,0.005140394289245545,0.005190252533774154,0.005143217329052282,0.0,0.004479647079537118,0.004491128983116963,0.0,0.0
NP-72,0.0,0.0,0.0,0.0009221404724973157,0.0,0.0,0.0,0.0,0.005509364820680313,0.0,0.0,0.0046223779694125776,0.0015626196553128217,0.0056371077203491654,0.0,0.004727049595005374,0.0008985660447225837,0.0005826130419417409,0.0015233049352579436,0.0014515435997673888,0.0012945750713523468,0.0017797431959662722,0.0005423474215817178,0.0010978218996907617,0.0005338163681232166,0.0011057608840910611,0.0016217798933870493,0.0012091061438249957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007715354765106421,0.0008570991674112502,0.0,0.0,0.0
NP-73,0.00012447506871779096,0.0,0.0,0.0019472083382940774,0.0,0.0018849130128654353,0.0021655364739078435,0.0,0.0,0.006174539068855471,0.0008938079405974783,0.0,0.0031596993532065744,0.0,0.003630824454236922,0.0,0.019688627215474618,0.0,0.0,0.0,0.021885589799009123,0.0,0.0,0.0,0.0012289977318938738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-75,0.02286088205819891,0.024948158256937757,0.02223644562657397,0.01932795677944435,0.023855173865059736,0.03014643785209456,0.0185586533108275,0.02411967106877383,0.036722385653886774,0.009690427582572703,0.023903691012854705,0.041226065748900906,0.02615266309248565,0.026978832781997225,0.023237062320701912,0.0,0.0239603169657016,0.007098897386492688,0.028738914748031464,0.051810367904352624,0.04466458626181005,0.011085802563218101,0.0173244613798489,0.06909564254676388,0.018936734752758748,0.0486731005585677,0.04868480486056385,0.03962449164513606,0.0,0.0,0.0,0.06253783407426824,0.0,0.2586316522415108,0.11617382174781438,0.5002557583488701,0.0,0.13494140309216465,0.0,0.0,0.0
NP-8,0.0,0.0,0.0,0.0,0.0013034725704670113,0.0,0.0,0.0,0.0,0.0,0.0008403575611115023,0.0,0.0,0.0,0.0,0.0,0.0020754286131797646,0.0,0.0017948807862413077,0.002922793213358505,0.0005806886153446206,0.005134245847682083,0.0022848700716673054,0.0021443768232208634,0.000754760848742217,0.0019769656911645746,0.0010226338630821212,0.0011392237108087979,0.0,0.0,0.00036974964242862175,0.0007659943289183749,0.0,0.0003424774664653081,0.0,0.0,0.0,0.0013020599485974373,0.001677209556718962,0.0,0.0
NP-86,0.0,0.0,0.008131115666793568,0.0040542143607273885,0.0,0.0,0.007139678189967633,0.0,0.06896610771695598,0.008414203086543542,0.0,0.0676157756950535,0.005182173267068453,0.06565505245542513,0.0,0.05163743548873657,0.012158268498951099,0.040727953244428176,0.03258672250876393,0.03069832764027667,0.03615423527155792,0.028144592198871398,0.0,0.030140366153694673,0.02518977993328759,0.03050333558751905,0.02823590187472547,0.03252264904924295,0.03494339895932545,0.054950385976858786,0.073954504265545,0.0,0.07026108918891762,0.04786641952958795,0.06785160498781673,0.025888534564892478,0.025176273903172786,0.03022895829568803,0.0,0.05276362973276786,0.0
NP-87,0.0,0.0,0.0,0.002238015780268122,0.0,0.0,0.0,0.0,0.020750768989961706,0.0,0.0,0.03237454964474413,0.0,0.010476588140913666,0.0,0.023027045476766258,0.019519547971806633,0.018423711107658853,0.020874125477663392,0.020807413210514016,0.020550909832922844,0.02023368330759123,0.020522784981621384,0.01957991404277141,0.019451714462465516,0.021215335071667417,0.020489255068604925,0.021055403546304592,0.022721119806498057,0.021061494543019484,0.009001506739050823,0.02445005569357328,0.021628697385056402,0.011853493854562764,0.014337989115761788,0.007333813326367449,0.016007932741537615,0.021853485607673532,0.004881424469459456,0.015418880124366399,0.022540686446656532
NP-89,0.0,0.0,0.0,0.0,0.0015639084283511856,0.002766218359090459,0.0,0.0,0.0,0.0,0.001613344063779935,0.0,0.0,0.0,0.002205798305520582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00915748716127969,0.0,0.0,0.0,0.0,0.0
NP-9,0.0020886601104810154,0.0,0.006008311297941658,0.001338960215728254,0.0,0.011030643036293444,0.009943823315073774,0.0,0.0,0.034235781503145,0.0,0.017371214180075183,0.015855325905153025,0.0,0.0,0.0,0.0028460430818962987,0.01716331567394631,5.723421690980892e-05,0.023157399163064852,0.0030080511273279345,0.009244156239284514,0.016163872716029815,0.0,0.007156846420439055,0.009111794058955621,0.0,0.004133938184465268,0.019269672035229942,0.011524200893428583,0.018716956601986377,0.013493449794631069,0.022759158997786435,0.006490311371813835,0.0,0.0,0.0,0.014628405338319357,0.002818459223822758,0.013684876038646071,0.0
NP-90,0.0,0.0,0.0036370237589596734,0.012836894412195087,0.0,0.004581894096315227,0.018204335009864372,0.0,0.0,0.006570648448311152,0.0,0.0,0.00824972841941124,0.0,0.004765138195134412,0.0,0.0025038720453969534,0.012944604322933847,0.008447813343821957,0.0019327491970923683,0.00987759372674338,0.008637274944578737,0.0030723565881899868,0.009595150583179706,0.009277622325517421,0.004303667690656193,0.010521239204552665,0.006700414323752297,0.008860735172755355,0.012849889439077835,0.01439149108429025,0.015591841366178392,0.013339485833926504,0.018064097305717133,0.008107592038016202,0.01098044503157117,0.00621485701875067,0.009496120640378915,0.0019680095290965233,0.0,0.0
NP-91,0.002057244310650639,0.0,0.004193836044885185,0.0,0.0,0.0,0.0,0.0,0.0,0.007252718624592554,0.0,0.0,0.0,0.006629938724357272,0.0,0.0,0.002775859245319571,0.005323508383291291,0.002026909680737591,0.005184959639439629,0.0,0.0,0.0028563780336254463,0.003066716679479648,0.0037369346121349,0.0035344724738935055,0.004770535636766276,0.0,0.009364127029806109,0.005614502289876991,0.00029981345668564087,0.002582005587821124,0.006441075777096748,0.0047710803699812015,0.0055507012387532315,0.0021546078423870406,0.0,0.0,0.0,0.0,0.0
NP-939,0.0015652210268659436,0.00170388932694621,0.0002451889002722869,0.001787629061641914,0.0010372563987395762,0.0007792005300501271,0.0016012674961566275,0.0008535978960367106,0.0014150862922127434,0.002121322213665646,0.001529472329751685,0.0015890152612776027,0.0018122803349688548,0.001054712173938117,0.0024333362815859186,0.0012649373747417843,0.0018732321574338106,0.002083834956807786,0.0011395866553740293,0.0015107054422365375,0.0007164268674756522,0.0010997250877320403,0.0017861519271816417,0.001307352980403496,0.0014711531143426079,0.0025351721251715884,0.0019375401156963969,0.0015652924124793615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.996568581028532e-05,0.0026686644392791862,0.0021089782783487963,0.0020398934595945344,0.0008831565332750231,0.005697817245228403
NP-94,0.0,0.008196400344952724,0.006556592640858646,0.003421045102393477,0.007279015636023307,0.0012551247292340105,0.0016851106354630995,0.0,0.0,0.0034152512834272055,0.0,0.0,0.0,0.0,0.0,0.0,0.005192761666197267,0.004337921024652529,0.0022794780676727417,0.0,0.0,0.004640672988656032,0.006420002387742222,0.00298618827482171,0.002613690691375637,0.0,0.0019851546224616285,0.007215463225871081,0.005511452722084518,0.005729709480093786,0.00599238282258425,0.006075594177674215,0.006012031651159469,0.004945563355068106,0.005829176013123494,0.006917766584015394,0.0,0.005057807835976916,0.0,0.0,0.0
NP-945,0.04057279817979043,0.17704403580673267,0.04075220364713385,0.023206039918213572,0.2049838694421291,0.44684177030876204,0.02113134329366268,0.2928795245245826,0.04592737223695968,0.004225230949677595,0.3318404035531787,0.03937984480428508,0.014602453009525427,0.052028324786048435,0.3036431642511969,0.03658572371626249,0.03308028794589482,0.018625981774588667,0.06665620535529898,0.05294773246861304,0.0740557062129289,0.024025857089532372,0.029127324966356363,0.026021323325172135,0.02181030544502072,0.025670685040549736,0.017100769021633815,0.05929724430962912,0.0,0.15983741369573232,0.0,0.0,0.0,0.0,0.034888279224611296,0.024237889099690255,0.0,0.0,0.0,0.0,0.07097073130583005
NP-946,0.0075837630516006295,0.009300446683415954,0.004997369820326061,0.013691881459134,0.014456688758297863,0.002467715926736839,0.015742760767984868,0.014126965079222427,0.04622650832675727,0.06461601497305028,0.012517737883500692,0.009092463841381591,0.2408998719496597,0.08846152348050404,0.018183045784479168,0.08122621382457063,0.1065844180870255,0.00820731798865823,0.07355379682129269,0.007858262811560629,0.1530191159114492,0.02852016918020783,0.14310159645496823,0.0,0.0482290041129044,0.0,0.00703278375014506,0.04208560942797932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
