Lineage	Rank	Name	TaxID	RPKS	Euk_fraction	Reads	Amt_marker_sequence
phylum-Chordata|class-Appendicularia	class	Appendicularia	30302	2.0393	1.3119	239	117198
phylum-Chordata|class-Appendicularia|order-Copelata	order	Copelata	2507557	2.0393	0.8188	239	117198
phylum-Chordata|class-Appendicularia|order-Copelata|family-Fritillariidae|genus-Fritillaria	genus	Fritillaria	2507559	2.0393	0.8188	239	117198
phylum-Chordata|class-Appendicularia|order-Copelata|family-Fritillariidae|genus-Fritillaria|species-Fritillaria_borealis	species	Fritillaria borealis	2507563	2.0393	0.6847	239	117198
phylum-Ascomycota|class-Saccharomycetes	class	Saccharomycetes	4891	0.0185	0.0119	6	323512
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales	order	Saccharomycetales	4892	0.0185	0.0074	6	323512
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|genus-Candida	genus	Candida	5475	0.0185	0.0074	6	323512
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|genus-Candida|species-Candida_sake	species	Candida sake	39397	0.0185	0.0062	6	323512
phylum-Ascomycota|class-Dothideomycetes	class	Dothideomycetes	147541	0.6174	0.3972	6	9718
phylum-Ascomycota|class-Dothideomycetes|order-Capnodiales	order	Capnodiales	134362	0.6174	0.2479	6	9718
phylum-Ascomycota|class-Dothideomycetes|order-Capnodiales|family-Teratosphaeriaceae|genus-Hortaea	genus	Hortaea	91942	0.6174	0.2479	6	9718
phylum-Ascomycota|class-Dothideomycetes|order-Capnodiales|family-Teratosphaeriaceae|genus-Hortaea|species-Hortaea_werneckii	species	Hortaea werneckii	91943	0.6174	0.2073	6	9718
phylum-Basidiomycota|class-Malasseziomycetes	class	Malasseziomycetes	1538075	0.1026	0.066	36	350900
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales	order	Malasseziales	162474	0.1026	0.0412	36	350900
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae|genus-Malassezia	genus	Malassezia	55193	0.1026	0.0412	36	350900
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae|genus-Malassezia|species-Malassezia_restricta	species	Malassezia restricta	76775	0.0947	0.0318	33	348317
phylum-Bacillariophyta|class-Coscinodiscophyceae	class	Coscinodiscophyceae	33836	32.387	20.835	25608	790687
phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Chaetocerotales	order	Chaetocerotales	265576	20.8792	8.3835	7484	358442
phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Chaetocerotales|family-Chaetocerotaceae|genus-Chaetoceros	genus	Chaetoceros	49237	20.8792	8.3835	7484	358442
phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Chaetocerotales|family-Chaetocerotaceae|genus-Chaetoceros|species-Chaetoceros_dichaeta	species	Chaetoceros dichaeta	420782	59.2284	19.8872	5835	98517
phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Chaetocerotales|family-Chaetocerotaceae|genus-Chaetoceros|species-Chaetoceros_debilis	species	Chaetoceros debilis	122233	6.3347	2.127	1644	259523
phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Corethrales	order	Corethrales	420269	102.2588	41.0593	17375	169912
phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Corethrales|family-Corethraceae|genus-Corethron	genus	Corethron	49242	102.2588	41.0593	17375	169912
phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Corethrales|family-Corethraceae|genus-Corethron|species-Corethron_pennatum	species	Corethron pennatum	218684	102.2588	34.3357	17375	169912
phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Rhizosoleniales	order	Rhizosoleniales	33844	2.8551	1.1464	749	262333
