Lineage	Rank	Name	TaxID	RPKS	Euk_fraction	Reads	Amt_marker_sequence
phylum-Cnidaria|class-Anthozoa	class	Anthozoa	6101	0.2659	2.6674	128	481412
phylum-Cnidaria|class-Anthozoa|order-Scleractinia	order	Scleractinia	6125	0.2659	1.0559	128	481412
phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Pocilloporidae|genus-Pocillopora|species-Pocillopora_verrucosa	species	Pocillopora verrucosa	203993	0.2561	0.9033	54	210876
phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Pocilloporidae|genus-Stylophora|species-Stylophora_pistillata	species	Stylophora pistillata	50429	0.0168	0.0592	4	238357
phylum-Chordata|class-Appendicularia	class	Appendicularia	30302	0.6562	6.5828	81	123442
phylum-Chordata|class-Appendicularia|order-Copelata	order	Copelata	2507557	0.6562	2.6059	81	123442
phylum-Chordata|class-Appendicularia|order-Copelata|family-Oikopleuridae|genus-Oikopleura|species-Oikopleura_longicauda	species	Oikopleura longicauda	107032	0.6243	2.2023	75	120130
phylum-Mollusca|class-Bivalvia	class	Bivalvia	6544	0.0733	0.7352	18	245631
phylum-Mollusca|class-Bivalvia|order-Pterioida	order	Pterioida	44598	0.0733	0.291	18	245631
phylum-Mollusca|class-Bivalvia|order-Pterioida|family-Pteriidae|genus-Pinctada|species-Pinctada_imbricata	species	Pinctada imbricata	66713	0.0733	0.2585	18	245631
phylum-Arthropoda|class-Hexanauplia	class	Hexanauplia	72037	2.8626	28.718	701	244880
phylum-Arthropoda|class-Hexanauplia|order-Cyclopoida	order	Cyclopoida	84308	2.8626	11.3683	701	244880
phylum-Arthropoda|class-Hexanauplia|order-Cyclopoida|family-Oithonidae|genus-Oithona|species-Oithona_nana	species	Oithona nana	136191	2.8626	10.0978	701	244880
phylum-Basidiomycota|class-Malasseziomycetes	class	Malasseziomycetes	1538075	0.0459	0.4608	16	348317
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales	order	Malasseziales	162474	0.0459	0.1824	16	348317
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae|genus-Malassezia|species-Malassezia_restricta	species	Malassezia restricta	76775	0.0459	0.162	16	348317
