bin,ERR315856,ERR315859,ERR315860,ERR318618,ERR318619,ERR318620,ERR318621,ERR594315,ERR594329,ERR594352,ERR594375,ERR594405,ERR594408,ERR599073,ERR599092,ERR599094,ERR599153
MED-676,108659.78065490231,251586.55869082676,253243.20811271374,56621.05148364472,4487.851835773468,61469.94395079693,4767.6963991318335,145743.9111384989,945686.2418433038,940929.0114680557,1083999.0589883004,277793.2497496733,742757.3045085949,651643.0844755373,3256447.622700615,9114321.609347912,1598523.058300165
MED-677,401956.1657766734,73067.16425936401,74486.12475553699,117941.146194638,18614.41549575727,104722.75138235796,17717.385948901298,11056.742788398287,75167.44918608341,13.63926760345291,731.0561282594335,428.15531703792414,278.6518858508721,16826.224554255678,79970.06124601934,81053.126364205,13951.06735398015
MED-682,2942358.5812503146,146330.0604995079,147959.01033220385,181161.03617665023,16997.279474722276,168686.14775940045,15100.564280767217,168071.1377598113,1107984.057765907,1612.5741178055448,6160.252200570648,7880.790950658975,25131.838922483643,96868.02763246404,486055.049352285,230887.71517522493,38335.13421150372
MED-689,73537.3991166852,31516.991613546856,29336.20609599836,2879597.243707002,176611.46325131855,3011679.883070931,187416.50754809743,35444.20224465522,233439.661962572,841.0368790029456,1450.0625912291937,2488.756044754521,1816.8809349345572,157226.47466144516,791225.7399352957,469498.22755323537,79506.38237610129
MED-690,4793.10943514648,193795.96350331174,191313.86688571313,207049.0912158436,21022.775678658156,193771.13576592234,19258.147196396112,38305.34964040575,222509.34140238125,588.5534699153842,465176.51248671854,145.53483334425073,376349.33651525644,61721.083818518404,299916.5572689157,693185.7449619685,123637.09732409599
MED-692,36512.38182552458,93478.7835808815,91621.96687351598,24419.056040151285,3930.671741824028,24077.888634414943,2984.4159276706782,2380.695398505247,16947.46989586219,6567.182561967139,65414.492848556925,5364.3215715020415,855518.6596110662,4843.538630441664,24442.960000213756,183520.89118863858,32689.77377945432
MED-694,285669.7074177168,1153.6720832817214,689.397632892767,798.5837374552927,181.6389797977155,648.1804588304961,187.65144556635832,41576.53746133469,250875.3877509055,191.2809131885288,220.5079040443114,234.78969134847753,78.90864927769186,143.03002942427784,2459.5491308324486,2779.102028996063,334.9295360893475
MED-695,72199.24650906517,474365.0031256603,471655.4818953199,370873.8098417457,24132.246985625552,350852.61250185163,25585.82731769547,217262.07081032512,1296036.3814950061,240.35598972177914,12570.585742576837,49.27164890297175,84337.46564825306,403056.1497908758,2038714.7194360942,10167592.61380834,1806367.3535956629
MED-696,594727.7165213905,59555.57949362481,61855.944398406915,24403.607109660632,3508.546147673437,23004.29513198875,3521.2656362024813,2866.2505401761205,15646.437212082496,181.16488561292326,933.9750355822173,99.12915435139567,123.66666666666667,11999.26929498515,57881.4129081191,13064.730937241082,1606.7669274923137
MED-697,1029403.8435834241,14015.56335070627,14247.455269122274,73186.89029676981,8749.598622276226,70903.5120045593,7929.669341875022,11864.873260869908,76899.41759195976,24014.560701641516,77773.48340191235,69786.88669122095,1159.6981222274924,15013.188280843126,69649.25112225133,49238.76938223622,8351.006216841646
MED-698,17936318.061756194,19065.45809348043,18864.125448072602,13536.014275734735,1617.219297405894,12953.494669735815,1988.7751971905195,298165.8899484894,1704510.2207416096,239.78451849285182,1296.588833659707,3447.6897971297453,669.772250535294,10414.992534689358,48328.276444266645,35911.889988853516,6747.636196654675
MED-702,3703672.101305154,63702.69978032753,63653.72333753602,5570.609021512633,1003.4584110919602,4574.554471702195,971.1419319244643,803018.8265091332,4360295.345186427,2335786.1415740824,7269798.166815163,268095.27032369666,104606.668476418,69365.44869219292,316954.46027356555,270561.57078690873,44790.56724851889
MED-703,22864.358709146047,13599.597643782714,12698.356025294566,388.57142857142856,79.50536266557012,656.4950664950665,51.97784960137894,2563283.594948757,15137361.880809244,0.0,87.76207245805624,0.0,0.0,1041.5862765663574,5163.7569326569555,36739.0953144433,6922.951408420181
MED-704,289493.8922371015,17381.76673427758,16407.495179906702,33231.398175235845,2957.271668799458,33049.470668747475,3351.026350640789,1152976.272149516,7131541.944006086,0.0,343.7526690657367,110.77574219089459,65.36822401916739,19344.311551170144,98562.33956166384,54520.08468469608,8417.245547425297
MED-705,316801.74172042386,180391.42377945155,177030.85460027453,155.0968013078956,0.0,62.50811737931484,29.94861111111107,2472044.6768137626,14302535.791145558,0.0,0.0,17.666666666666647,0.0,6976.901363159818,33132.1864093166,31806.9370916068,5190.989537956797
MED-706,8281033.681985995,625613.0996420706,604368.5001497103,1625.1208046198274,68.4898793244642,1625.8995933783551,170.55648048253093,1212813.8017742466,7014108.019909527,13.627950897072688,0.0,0.0,12.630783758262488,1233499.6348102875,5911828.087670967,421046.1642766307,77216.3968258044
MED-707,197650.61755447817,333978.00395949616,337950.1489008681,898.6813143380447,231.40294583967523,569.9684097222222,140.393740470326,1325658.569317141,7874996.798420696,0.0,0.0,0.0,39.63063881320005,29270.083762902665,150800.06876259187,228138.14948905108,36754.44989795293
MED-708,3346.5493213594154,5974.4143848187305,5525.4893026423,18804.60785849057,2964.2145002831403,15285.295536029174,4152.387460977841,1988.708858115809,12286.553472731672,414.92477983419514,4161.14528031868,1265.9100609618094,173.10388544357158,1292.4622688102722,4442.264700503553,43765.82363428238,7928.02339269724
MED-712,119326.83414941913,37442.014932235616,36497.80066036863,2615618.473498379,173234.555552308,2705560.796743471,174796.68201816978,32844.09010628269,204084.7422810591,5376.424353141749,668.2967573256435,3535.2210669899223,233.86264563744794,1788279.6509031553,8857212.768582884,314506.6965507954,52161.91360822964
MED-713,320308.54671773384,2004971.8657926884,1952298.1215201563,377841.3071273433,26293.200120098285,386665.9413210545,24343.236238150334,457416.3458404199,2821780.9160177144,942.6819114757651,0.0,0.0,0.0,9753048.494257512,48581356.07816206,7987140.401282395,1411714.948393946
MED-715,338353.1911061355,17576.27182497245,19657.330157737044,3256226.9886795282,210306.1640308626,3383379.789184261,208225.76438914245,206324.15094182044,1276514.0311702567,19.966329966329926,30.495099480544877,88.7124210579086,0.0,56720.058400406015,291112.8237209054,835066.0274459993,144322.44784177165
MED-716,16280.525085529414,81563.46099633051,80207.83525199608,4127650.8327660533,492389.2514697323,3943861.2355771144,494351.05585951975,21095.13553278269,132006.65946580778,1667.0129723285509,3039.372555473339,614.1898295744293,133.66883413314332,523596.4171488266,2467309.7168247257,12139172.44236721,2176199.1779545248
MED-717,339752.7138573404,1862501.3834903243,1884523.3000291383,985986.6615151084,148896.00917416337,858465.735691505,150015.5951716707,21969.21385330934,109754.8924080326,2088.141670419274,16580.70535798618,4393.498598984589,495.6595898635072,70437.92638648633,332207.0866588993,330057.2156355353,61780.23266604961
MED-718,112169.3028755925,301504.9489595631,291886.2351721234,323908.4497626572,23001.251455292248,331232.8200910286,25925.99994915366,52084.616445610176,350168.62597219256,46.59725183605777,0.0,33.638564273789584,0.0,1294486.0375727464,6442542.414265859,98019.13717024692,16908.436863983425
MED-719,2124048.8904892076,11729703.712591382,11538397.343283176,5496282.924061405,652313.876314601,5221283.855778537,666006.9023262633,645829.6657829146,3767808.986110131,59.55451127819546,3859.4536180229197,707.0711149230079,3815.5950131293516,997144.604760621,4720549.062216283,9738923.584867263,1762767.0834912742
MED-721,2572.856780648816,81418.6427402539,77752.39791881162,418164.0637091719,28223.535383757768,413984.3855411047,26020.559338106676,5819.033777270062,33125.297999231676,1473.0407905376364,178.65147170034794,2371.1604001332007,199.7423947397295,314954.5141935283,1545694.0997866553,21345.721667834525,4441.75538588521
MED-725,248080.99176390158,608415.1668368352,600739.022666703,149674.47857116396,18662.30285653384,134123.0369330943,20281.72629254496,21594.699337798633,122206.02648313015,765.1796006301897,12055.989851340319,1912.0003866284276,46506.70586357597,58018.542851955855,273855.6858873893,370386.65594219725,68058.19638965857
MED-728,25429559.266853865,6699130.725758627,6684081.10579195,319395.28362031543,8217.394743395995,278215.9008383039,7670.299781988602,17006.81528647685,106164.41990320855,18970.77022950645,197965.90856005056,31862.05764977324,1471.7701706299672,22434.39609542495,109106.8593140774,106915.9662924833,19287.08543371806
MED-729,1125714.3610088388,640262.7906976938,628318.8944564433,4410175.115802183,294004.1640669806,4479921.475933334,307349.053633188,947061.5200131818,5834763.694720359,193.20924652837022,0.0,85.23621899910957,197.41738080972078,1419876.277982153,6973729.579390082,10235583.81780384,1791079.4515068284
MED-730,2842355.439656136,219203.82648646852,214064.20263461865,1529941.224144851,222211.62338757308,1377897.1030398675,214669.78538174156,239544.6915749009,1371463.5927889373,1058.057009148523,7730.121624339846,22279.72689967269,17288.20007658504,603907.5949282554,2815063.4187179636,596619.176120624,108600.6168614309
MED-731,188900.4413579674,2318678.6202171836,2285953.06492134,292294.8561254058,16874.725498397554,293137.1242624512,19236.424265254263,98509.36365419635,599583.5414564381,2418.930961725443,17007.215319195067,3733.039331398011,81682.05187498387,4303945.734509804,21258966.657140974,8758971.057547161,1529308.8270911803
MED-732,4238018.258594166,930562.3684090165,907060.8230127557,3282535.159872201,292615.5736636363,3269113.8561348678,289783.33815617004,114279.85353931593,668621.844896617,100.34523056170792,2057.1270297241576,239.08300777073777,1317.971832234313,330391.1318431583,1630545.6347498943,306358.2291218674,54588.62588868515
MED-733,1053389.3449785335,130936.04374884779,130458.36227225183,606083.562101662,42943.253622363096,605362.4900828302,41782.90336901827,134057.9845892801,901256.2833205466,549.3497705963027,2928.9385293173127,1289.242779237736,1426.8191442993536,447897.7446441111,2277618.5619502296,264080.59156509227,46552.03559552462
MED-734,146629.39699783068,154101.3106420724,153143.10511216286,6377.914916721096,1470.6573605026588,7252.970194101222,1014.841300498545,109590.82427030134,639855.17372364,1044.5413733627202,1655.983029545122,1010.0902320638498,2189.81087392218,573960.3451842767,2810253.4833824844,7545878.758258724,1310660.8368124021
MED-735,613280.3086170807,136742.83040436977,133735.95021628164,7766430.628525873,477592.04713068204,7982926.412082786,481633.7304153229,63263.35460679108,406071.3115629647,9212.41517091395,3200.5001478714107,751.801330940253,550.5730606859513,1500168.1532137215,7428976.102587815,306841.0008531327,52777.17946466463
MED-736,643042.7329582457,32253.98788982785,35360.373248770855,149041.07420101413,22550.352168444202,132668.39085080283,22116.360942601274,19318.896940842984,105829.26511879459,128.88464503234235,1224.202233379837,291.55725092076494,117.98101418911352,46770.001250569905,214830.44521806733,191110.34516616692,36243.71942209911
MED-738,302785.1748327704,1928046.9934327826,1896091.8433854536,699.0885124646128,150.70132488675682,553.7749479178565,84.41669698963858,1517601.3087793041,8885406.133605637,0.0,203.68037076034736,0.0,0.0,55041.687306636406,273880.32359793934,1529668.4831480584,271967.12114402716
MED-739,813950.1902507384,879970.9663620678,874463.4838947824,758149.2338516158,65333.40498692702,756734.1354532298,65000.39283166525,96291.65589074827,556604.1071566243,370.5005611384306,742.2956257403621,999.1287164200016,1126.869163191812,243081.22385190675,1183501.873477234,87743.20888121807,15244.203363766348
MED-740,258619.85451609312,2767913.558710248,2728784.8876959328,3956.943500413045,309.32507718077215,4328.182752559872,418.4873176880892,14771608.38509045,91245036.39056085,64.99999999999999,7688.30777329907,229.33333333333331,4943.661947575883,48395.01052532581,231950.86455296315,44440911.83184306,7730631.128531701
MED-741,66963.7690605177,936926.7372909748,926810.5508445731,1050620.6834336314,129742.21498216629,976170.2539839437,125989.74051098323,14386.072812426986,100913.65491517019,7398.483465248438,5678.497674939724,29398.177041750107,227380.98330950626,52132.38023184871,251394.40342865748,202872.77360802804,37465.360471919696
MED-743,93485.45270421241,71869.89934812521,69710.58624106225,1879805.1829032358,150243.30232381177,1877572.1933827596,152359.9587593692,101215.18043085192,640794.0481956473,242933.96145039808,52211.16827643641,211031.06244717067,23797.665868248565,1109815.229589279,5326779.170298922,1021406.466483868,179558.56450395784
MED-744,6742.230668116512,929577.6173604747,913041.2174567778,91812.03120843638,10040.390054706648,92972.49334636022,8988.099734771915,593.6668874022099,3496.3599828950987,14772.141984987502,11583.998315344865,7594.252881671178,48188.56123931987,1488.573611603013,7243.508459127609,15258.784152045906,3175.677612588761
MED-745,461229.93151006894,1432680.5531643673,1396795.7651073479,2206280.885011259,273818.33902866713,2141616.3528654883,268169.2191251167,330545.14128477714,1975569.0446683464,160.46381377439394,286.35805939317544,454.53667712037674,175.68154739754127,294467.72805573023,1446841.3249405073,10121452.723358503,1773713.5327982192
MED-746,82128.86531056081,12381.968854667708,12552.942350143736,3396808.710208734,191474.82899997104,3557696.4606582965,186116.00426535268,51258.90148520782,323263.15396082227,0.0,60.81958818972188,22.625379477838475,28.484076433121007,8250387.397307184,41310970.24797292,177194.6664321625,31693.739947688613
MED-747,48324.93793974427,863773.4261338466,847205.7598121682,6980932.804938588,571673.5345967768,7112686.470952686,579281.226924744,4208.644854902332,24214.175338951376,368.5597750331394,2232.2486463083587,694.1808441883696,2944.0936019570845,23043.31505736274,113223.25061141617,326811.65229610296,58816.475419890805
MED-748,771801.0573903122,263515.9361609277,266199.476956228,268388.2385148231,33557.92967018705,235117.1465394991,36487.711541505734,79992.87457406234,444075.96709521645,2401.0814374545057,3105.4917692803156,1531.5527750974932,1151.4261400481096,16427.65386026687,83243.66555774081,2585054.3308654814,474380.3510040014
MED-752,3468954.318757959,87392.15443486183,82430.36074054029,58804.26098084112,4935.258181476291,54023.07617325705,4602.908942489794,2070451.1328959959,12256464.34409787,14169.025797186958,51853.815837168535,11019.833337619291,1069.177048323215,291384.861277956,1446036.7567127342,438968.1332870386,76212.52628400555
MED-753,14530.77049296388,649.288576762883,496.64824410162987,1908.7738566792232,673.6289840671772,2386.36513162729,514.9413247998874,2523.3842511230205,12416.8131387172,95.86757508459279,110.21087186345073,189.3028509837108,0.0,1189.0379115665376,6426.05866287655,1973.4498420684379,202.91024911672244
MED-754,148957.0815986797,335574.73241776985,329281.96375341236,2981398.72985031,291978.8335802799,2946540.007892292,283890.2448517129,34424.19668741851,220127.50215060374,177201.35931366563,470403.6766765752,705951.4303651252,750628.4157749343,473523.84939085844,2317900.2183324266,2306088.1465795967,401731.9253713911
MED-756,23685.06790926201,32184.056847465807,33655.58506744488,19914.505424105933,2437.8894531749484,17254.941931339334,2705.5171215555056,1534.0761367839536,9006.5270219947,1236.7666179231207,11118.947890723579,4061.1204753023076,120.48129531500138,1789.0498827470785,10767.578665589814,42664.90312302153,7545.572861065023
MED-757,39508.8524204362,56578.78332682819,54027.561696911354,4807247.717203195,284252.2527484443,4973266.927138685,279459.8473810236,17492.72913810312,125223.92037482045,3637.5217847690637,16714.51092572457,733284.2316938157,8186.0443357784625,39036.49160709127,207511.3290845007,185884.42015115576,30454.868525510305
MED-759,648727.30952708,88585.66635926535,94063.59261743649,38011.62307604881,5170.656115146405,36153.34145989275,5138.246985281538,4726.6098985015215,22775.027082025088,276.80579761360974,600.0218715081693,672.3142376284293,120.64274830545139,16870.79998940399,78895.08255725507,23313.679850890698,3709.5613511026763
MED-762,295835.8342714722,307938.95019546617,300478.0104649398,8446855.197709855,634048.0597862102,8540780.541112764,634955.65644037,136365.67251257837,865251.692212903,535079.1812059851,34718.103290184576,297622.0129078053,47523.20960054901,2441119.864597473,11975576.821674384,548538.8672369494,93700.66401482599
MED-763,641657.6438028673,112732.72070442833,103720.818196417,8593992.529547125,586914.7259177,8841959.966533856,592482.1548579127,252775.52212823599,1695271.7839451416,318472.5618522284,8935.393470022624,153014.90732253136,13465.418451767846,2261787.0248102583,11314582.18564415,603881.9321458094,101419.12989987432
MED-765,410659.1928200146,2752147.2078498756,2641936.9157941793,323690.4345619721,33897.16505350441,305974.01733204327,34191.15363982765,281756.0297789858,1658292.5798345946,3654.4277261232974,114730.20439702873,31039.13474478279,334425.54641132645,98982.75276900486,482337.25204862555,17330606.304638304,3093573.089195687
MED-766,196665.40727596908,2759971.7176667876,2686793.0666649262,140285.42481370125,11799.000925340528,146274.49566523044,11279.967800883142,29714.305009803702,214832.37299074177,63660.02309638101,101161.750531612,136570.07441656536,610032.6865502605,33163.50394138471,172453.2186884132,206220.4591151607,33999.056179502426
MED-767,1009588.7348581259,409944.7530186052,404360.22262749675,326938.80218078656,41382.22718605945,279280.96333780844,42656.79890153419,12496.204058510364,75735.00399373198,2671.7846729501316,7572.286607909958,2040.2291550295258,1563.976638166865,56412.64398035473,267004.2311023911,356046.70689383306,65411.82709199541
MED-768,23961.29259876817,34337.20336615289,37777.77536383639,2392454.896539192,212030.38141849978,2366077.930804386,212445.56811828358,5705.081452379281,32961.79218894697,654905.0211590421,383478.03948847036,1222369.8084866547,63573.425139840045,322517.25544255733,1543087.8581575193,963600.259178316,172134.76091223583
MED-769,425990.2344731421,207793.1649803147,211724.50463772,5920971.95382463,324332.29643245303,6133501.757621575,336783.6483482538,146164.7964358728,1076878.992346782,12182.444910616194,734.2981064452364,4681.448564939401,681.2858727699704,470828.7546283015,2433544.9300136208,1533585.1729259577,243526.0903829649
MED-775,171614.01644389358,1355173.126151428,1354219.2253588703,34686.1539407871,2988.01088405449,34706.23172568704,2793.3499289295446,11201234.715836443,67940214.0837346,19859.665336173155,489278.8543164067,12682.128141708126,346167.2208175829,99877.9715352543,505735.9444112937,23512315.693498682,4119660.4701385126
MED-777,2645043.956993739,187810.71323992815,187976.96670087677,2619.48855946783,164.43041606886655,2244.38476665824,118.19974724062375,19933.94090913989,120384.62419542606,10.654681647940022,191.74838543232767,38.94560669456064,66.2004008016032,31700.01171762194,142978.38067226793,7341.343608343322,1556.6961187572617
MED-778,47795.440916121144,657287.099528146,649042.99302084,296136.34942564735,30438.199685872056,296385.262318795,29902.39018922132,17530.414881838864,101538.0892970446,48.2344244149272,510.98128571427105,1980.4816922608886,816.0302845957978,3136.7635575578006,12827.00836604042,7734.8312191566265,1097.4273966778178
MED-779,520842.33166319184,130952.26389801757,124992.58324051888,574855.8949951002,34352.93423855439,591753.7740035268,36114.23488418744,150287.2208786666,984312.2042941505,1296.2216445941629,87.63732546726587,76.7607769308792,145.4254831986868,2147221.487865489,10748714.352464544,848608.6919065436,140590.4246465024
MED-783,19123.9262813534,74166.03501525415,69042.92633054976,13006.079950284804,1807.2810571340444,10981.831346078767,2295.8221974651656,5195.165509834687,29410.199233541316,158.40353864013656,1690.5631800242832,585.0635493337536,410.53232672204354,3125.970068120488,19834.618834045443,4668.372139512405,532.4968063077657
MED-792,12623.951432381013,5443552.60431181,5429502.754774603,42564.13489205401,3905.619955860883,38514.86653301259,4118.454006529413,1564.89678895699,8369.55959345666,38244.36670437214,42104.63060128853,60230.95934032471,287301.06005704176,1752.9555974960956,9261.356140528407,64123.81449954457,10643.502036478993
MED-796,330893.8756902889,230109.5462955355,222731.06016241078,4364210.088751042,318082.9482205777,4399298.36820017,312673.5723409449,114081.17485137176,748459.1972357897,160774.42227735286,36574.54049569714,441606.5508241188,110782.31529631215,890643.9525167365,4412851.0729595,416325.2129743122,71573.94838798059
MED-797,621160.6403088559,2145940.965736306,2116458.664239688,13145128.588057902,1195613.0613408748,13051974.401259705,1211050.8986333548,1189484.7709567987,7262924.757204798,3996.4466060849613,2742.9290766811437,817.1013097096782,1548.5577598171928,3057841.730558394,15033558.525812672,15171664.837979093,2670300.9031556887
MED-801,7081113.152737394,3347429.9919447354,3336523.0307618068,85952.24588632389,6052.588759566116,81094.41252226317,7163.63305030113,11260546.358732514,69256193.4403547,138.08837777072264,51.62857142857142,280.60032175032177,231.6489840731274,1996022.4419986827,9962664.55643497,23732164.018099446,4156029.682753273
MED-803,303975.7290982401,237839.24731798275,226224.05781796202,113693.91004555729,19351.583436904886,91210.13279658214,21058.90430778137,6965.487565788788,31237.270212737243,3818.398348053678,26407.4708094724,8906.621526037998,858.8102354278893,3666.098137711303,15963.705265555007,105904.76159766769,17964.00285587857
MED-806,71100.0017516673,19652.953597890973,17289.737908690917,5719010.9248304665,395317.4780850257,5804123.357384536,397545.6562809031,466249.68306889175,2923514.4852454895,379.13852598075647,100.3230944254835,1590.6865127055269,56.66666666666659,8250304.760137457,41146070.92344237,539059.7368702693,88547.0763571778
MED-809,176915.99183649584,647400.7024146686,630503.5873293577,1382142.733555382,156058.10260154042,1300585.4346356767,154879.57898583214,14861.583126793452,75872.82756478431,18620.727282434847,21367.804549892815,63067.69409290838,80217.17758363877,17278.593147820047,76868.78242917261,70920.92646384753,12461.63385817163
MED-810,22108058.419759408,134989.10192133434,135707.78657953627,48076.5186099609,6016.940280158305,46581.66001103065,5532.060659604583,106228.81217406,596577.4818420099,7982.223878042606,8982.771358168427,4225.047144036205,43705.85878494067,22496.34537173926,111994.63448936124,74422.12913083253,13228.624716913417
MED-813,79473.19873165259,3467811.9862640854,3409422.927029085,13057.46869205988,1614.3007084905869,13561.81961747724,1265.3242531539177,3331831.7653878955,20546065.310255025,158.58123791102514,212.68734710954473,242.6277885235332,187.33411943704832,3523053.7355951546,17501579.799921833,11544933.658511233,2004585.245326996
MED-814,171864.8685473942,74334.28819206085,72717.48873197866,386629.86711885175,52873.71023783554,366458.3710610563,50531.08382605861,6966.734912452424,34839.965972285354,791.5549208625961,610.8774704068879,946.8841496666452,316.8918016005955,78104.2977620033,383559.24724588107,44184.097321881614,6454.627678490063
MED-815,5767.207012263813,27297.980971195837,24031.265706702772,2838789.590989762,384493.0852972795,2628019.405798825,386402.50734618807,17772.630970650906,100494.21766115162,5451.241263724351,3077.440901030195,6708.989455049475,691.1222859838542,1572158.771961774,7416120.098331953,708487.5683218765,130635.02768846287
MED-818,884758.3412229508,291960.0607014879,272399.1977595146,5054306.373883553,363373.4726204957,5140194.384803281,374356.62312432315,346563.0744928905,2227887.4833239513,635.6962892905699,2283.056048714385,204.73401675708172,313.43641393727796,1173686.2363448914,5830691.7828607615,1349706.988161366,225239.08400248244
MED-819,1070664.0521772183,319884.8786712316,316569.1251308233,5913955.317918856,416027.0252920549,6083980.465056442,410825.7879318061,412350.781770865,2638722.104405324,303.7542232148896,233.91811114878993,176.59703331455452,287.9747633111893,3587006.525513643,18049359.798200373,1667655.347848688,292259.33844847797
MED-820,40547.703389413495,5773.909557015249,5565.577563504369,3367695.3631418636,259149.70529973262,3353844.5383564206,258992.8281406237,1297.3432103058751,9934.398077323365,10709.305075991819,507.87378377096246,15607.2123185293,966.49327936478,1093351.0596571856,5336805.050867944,196807.8416607628,33974.29058636972
MED-825,263398.4069404803,527955.4479038207,519360.25352913694,660516.3574667639,88503.38179927481,593782.4546255518,90604.52200064503,8379.345413563507,38465.284754483786,1125.592935143171,5506.959283955772,3392.8086682808403,1733.6010783484533,42433.659821156405,197541.1434474504,157560.88684248916,28350.26900210735
MED-827,981813.3073340042,812503.3676898488,786534.1507828101,6808906.017668209,372588.84375378606,7053792.93276876,370890.1296454632,651585.3689481961,4633932.777839174,8778.319828682417,1062.2335924760346,2899.204860808318,1510.1861049571392,521628.6360384906,2791949.5604965244,2947595.755909714,475766.12306075403
MED-828,1994110.5494767702,4575167.066335291,4494655.440040658,6564069.526165416,686095.4277360374,6385447.510369939,683276.9461175756,4739063.333503755,28052393.22189639,0.0,117.3062417129156,58.314467034706105,125.27194571424938,8935184.528155068,42967712.254965395,133110644.05935453,23705820.37585794
MED-829,15216.35754738385,25172.90136597667,25479.654364128513,2883432.3316020747,169861.67403353643,2986230.544092311,175996.9597427475,11530.189311346185,72411.58871688668,422.080019817488,171.0459224995644,503.08483387044595,118.82665471418778,389148.7127851474,1903413.2474412571,603754.5043549539,106069.38446993369
MED-830,2009.3084750690966,74005.69536990504,77739.9699423075,35781.43010062679,4164.513658407826,32067.00782512314,4869.785447167049,168.02116630236426,1346.1200460717992,1182.7758108199844,17027.035372692208,6801.248426397943,1141.4404830232147,167.4981974368924,879.2350469829743,7568.768948882705,1521.2651732748855
MED-831,658787.1530422841,1177267.2967197672,1186122.3811581945,655840.7762173417,82918.57825310544,572322.1250108068,85602.7952451113,12996.691099374357,70016.02597851703,3482.4120432993327,4355.97728900133,19645.226646961302,4389.418210886325,33517.3670642045,158660.88079603203,502496.6451868954,86478.71216545017
MED-834,12773.476040667068,43275.56735234087,38589.36654890994,41323.105546730265,6596.603835149549,37883.25002684109,7076.721543844915,1234.9309096186848,5313.688871330946,536.217256245775,3561.8519387543515,996.7483704239918,144.71066429242705,1327.3242299440412,6729.539743308291,8291.163653211475,1668.656678475875
MED-835,37194.58656368698,63368.985675530304,63799.429812044364,2992.484822161973,152.39201080010974,2126.268582623392,276.2369166226632,30746.49076788353,181568.0725664167,0.0,34668.063222985016,592.0426178797428,326868.44036671816,2731.6465848691737,11948.484167103066,235157.19417474032,44276.9208862316
MED-837,254773.48147170618,957917.3513944646,934976.2687434001,9444.22777032976,811.0766366016259,8687.145845330937,1082.9649470690317,8981536.243530188,53562684.40422351,0.0,110.01935856785168,820.6709677419354,3263.6067691687012,335806.85594526463,1630707.7967729287,16867048.03259066,3008727.2588200164
MED-841,967457.1385245821,102492.0288149828,102000.7464596399,247776.14597252113,21489.51510604334,242852.64320415322,22331.59738496623,25650.022977158707,133873.68808529497,5451.84351165758,13188.32928431484,3303.3773058329625,452.02006863226416,104458.28581293812,526404.6064266862,107498.93740904894,19350.80095442598
MED-846,33477046.878001466,284484.83388254646,267121.0532090416,15284.823007785302,1105.170251087911,15192.543499446288,1398.259024597566,2789358.3248064807,16790085.148408294,33.66666666666666,117.99999999999999,70.66666666666667,25.666666666666664,147834.49481056107,782436.1488837502,407008.3611759903,73118.68692257802
MED-850,989134.370064334,824908.8604088357,826538.0937199849,1652272.4757809066,229220.4981070481,1457950.1991494866,226423.96493576467,13467.404964877769,84418.95640649571,3559.173315585353,2749.773198251904,6952.577880956793,1321.7733872361025,50546.73210105933,240888.2968730283,590749.5836034451,100864.83904195811
MED-853,11099922.35197254,253193.4486775175,256624.29960598517,9330.16743545474,1066.347745148772,8079.124216422654,1069.8281362238706,56361.21400971529,330552.6566145726,13086.32438626843,8064.36184560026,18799.782262972283,22716.53724122643,226211.16919737213,1135425.0578395945,165905.96011803733,29442.39844329657
MED-855,7795094.612729379,196364.01106358325,183984.34390884984,279796.2701000018,2846.9920147238636,66206.8963476617,3000.7305604062626,430693.95918794675,2626431.4422610374,11938.990633846237,13922.028666302063,31802.361755090868,46878.98387847115,11416.116754800869,59464.94765047856,95062.94242392392,17183.53624513187
MED-856,3249439.0363884317,1745363.0511009197,1722679.8985962204,3409464.9494255874,320420.21636045235,3367772.052822617,328287.717077512,347837.6741902612,2105744.8686966,674.4857293181511,160.23245117734143,227.07787124907773,874.6152891553028,1463097.5342963005,7180670.468645552,1037151.8614182685,187894.30563920853
MED-857,1108207.8988626814,151642.32313613326,144211.6375201234,1592410.385838478,127240.96082920357,1604704.9331639952,132150.79280944867,10849.949747889335,78029.60535170474,450.7262380714634,3218.3238871491913,10709.913462298495,2764.3311707429534,19122.833342896243,89039.94992537798,97153.04793661546,19210.169163865543
MED-861,1964726.0193902648,993256.788715709,986137.3809343762,7880.091961358974,1266.588027002756,7429.245468164331,1158.3814960921168,118416.60113796318,696314.5452511022,474.1231862312256,412.5474244482268,334.0552929746478,1972.5732304080386,270739.42177178664,1257354.5325930761,1177084.524765032,212021.1137815867
MED-862,599412.5769450932,13908.867978324566,13304.411766951782,18382.924361984442,2104.119525980985,19300.795277350117,1639.1312078381393,4173.547824514072,35996.26495941126,66741.34358140847,4189.050804161646,495.25343335100604,855.7382385748039,838678.3985581523,4137050.7110016127,64289.57578664186,11175.626726394237
MED-867,352878.41205845063,2520154.032294184,2457564.079526895,30963.53540389341,3902.9088350001243,31097.402465739393,4282.407623188713,1777006.2784373017,10472650.801184678,4475.335414875948,6779.773396942255,385.6545506337881,14905.353320740649,419702.74501556944,2028062.8720474304,10290055.31612702,1842967.2229816027
MED-870,3132841.411258194,5165872.676498893,5097260.909261134,12714.645716787683,775.8274556862226,9511.0388670973,843.1463226314088,4999536.889820595,29841454.19249912,129.15896221316825,202.05255308183877,10.316558441558396,213.4250384561001,627573.6906744061,3107853.9950969196,2404427.62658395,428089.79082202935
