bin,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-40,0.04234679962562577,0.021474302181630663,0.02477634482801781,0.016160505378822722,0.034858805891610216,0.028461707076238046,0.03640051620953802,0.026655253575363188,0.14200036451502088,0.045498985003158014,0.21710422736883725,0.15893328215881428,0.32005882396540025,0.2133559872129847,0.5065098990741185,0.3097682292480902,0.6389756041213007
SAT-42,0.0038753319045442265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-46,0.0021330418349885453,0.00516268491350728,0.005387889026409327,0.004784716535614021,0.005425553463769302,0.012424858670998663,0.0025853191898355977,0.0029555527215791894,0.01582154145728887,0.008094547535887913,0.0,0.011537026612477456,0.04232174230050406,0.01944395609254271,0.0,0.0,0.0
SAT-5,0.001856375824351018,0.002892711424628094,0.0,0.0018907728077428093,0.002807843451508721,0.0,0.0016829109449581913,0.0,0.0,0.00034657817124652315,0.0013872978556267995,0.0,0.0,0.0,0.0,0.0,0.0
SAT-51,0.010334261498210052,0.04641307580300055,0.017048687345770766,0.03614745147671298,0.03654424302971808,0.04951493092331296,0.019012270254450306,0.01469984027187416,0.01676237137728548,0.011711350666081153,0.009029499227402017,0.0024287237997014516,0.016813488368634347,0.004472601054274603,0.004327612622355445,0.0006279747720658831,0.005259224666974371
SAT-52,0.0015325875197639298,0.0016022791891586077,0.0014355386932970585,0.003438777429055546,0.0026293959116062576,0.005189328813003488,0.004480061411395148,0.002786771723886547,0.0,0.0073746331501384375,0.00856302554428977,0.009930610695676639,0.005215822148158509,0.011323573755865636,0.0,0.0,0.0
SAT-54,0.0043629795053912205,0.007657221661375106,0.004580993609788215,0.010503074123831588,0.00804805125248081,0.015521487565449162,0.004644796613708861,0.002695184525506225,0.0035276543738531566,0.0018683203445358724,0.011841809739105752,0.008222342554742227,0.004136344159127499,0.008952726454004412,0.0,0.002803003013010476,0.0
SAT-55,0.0,0.0002824063728388715,0.0,0.0,0.0003165192365100904,0.0003821516645123648,0.0,0.0009994623417327335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-56,0.0,0.0,0.0,0.0,0.010704833992863691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-57,0.02146807404091932,0.0331796842514802,0.053682626900587824,0.004679633491133938,0.023850918689758766,0.010905319176731453,0.004825965360196687,0.0401241208201478,0.023311254493300685,0.033667340112530225,0.011066870274449764,0.025496111816268117,0.0036731184400963764,0.008943446108473394,0.00893932524308829,0.07097816494119195,0.0
SAT-59,0.02635101488210802,0.0,0.0793872375837423,0.08204626223861274,0.031208005214127657,0.0,0.1177564655698036,0.07564644693988015,0.01685518752030313,0.014255271067897837,0.08108300091774452,0.03014015370379815,0.01996017338109352,0.0,0.01961757745846943,0.0,0.0
SAT-6,0.14251083147434454,0.19161279935258965,0.17387080818526843,0.14625964053023224,0.17298298432677459,0.16128022243686788,0.15695690833262246,0.1830685620635109,0.2487717361362715,0.30618845002863754,0.12562971571554998,0.15666650359421158,0.1672678852082434,0.3090836220374939,0.24481240224063314,0.29775388161821736,0.3394127785250812
SAT-60,0.06057898700127016,0.06942607568516423,0.05888420779935805,0.08482159942061411,0.06207787835547917,0.04007134618184402,0.08816651199101294,0.0837957574576875,0.01868294113629773,0.026930669866226317,0.021827682894599236,0.047062388865276784,0.034525646017203836,0.06879959254488502,0.03673886056845481,0.04898814571889898,0.09753258157797094
SAT-62,0.0012476243814565672,0.0,0.007422711154205316,0.008988967399677616,0.011010642553514208,0.010618435351565564,0.010377836400792831,0.007743933033614305,0.0022927034736265318,0.0025642337352544294,0.00413399565284863,0.008079351936946484,0.00718223687280693,0.0,0.0,0.0,0.0
SAT-63,0.014521196694432201,0.02321014041178974,0.01893209927341415,0.011556922174643014,0.05595714530468687,0.02315118194708631,0.010143609904354027,0.014555319698245089,0.056707133454972594,0.0751013467779328,0.022243900769348072,0.06333081459229584,0.062385973117545075,0.1365306306446022,0.10298703847203534,0.24243286230019465,0.02353833787136521
SAT-64,0.0004861407718388066,0.0,0.0,0.0,0.0,0.0,0.0,0.0021795731504782854,0.0020975516337012647,0.0,0.006404903279835796,0.0,0.003549597727785972,0.0030430682818705862,0.0032530046233401515,0.00034918913267030575,0.0
SAT-66,0.0,0.0,0.0,0.0,0.01837545459728418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-67,0.0,0.0,0.0,0.0,0.0,0.03842390196380823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028533329624124422,0.0
SAT-69,0.002025293053347478,0.004553409540772063,0.0015046056158377996,0.0034799457831536664,0.003908236617436479,0.002749962015838209,0.0034985023382127327,0.004733256322505462,0.0030584355813985044,0.008391921557094163,0.004009445316724574,0.0038865084164376095,0.0035563902592598727,0.0032427409449642996,0.0026381976750452884,0.0033001681634069104,0.003184852165208255
SAT-7,0.00017899849619156118,9.309522881386072e-05,0.0002433498770522468,0.0001674939019889,7.307132595851903e-05,0.00019413959158496327,0.0002181211020566467,0.00010510143201675792,0.00023881475065337586,0.00017075026070242599,0.00026853806739962757,8.396618409527044e-05,0.00021508944782899092,4.757416203086171e-06,0.00022846651293456538,1.1497797276292114e-05,0.0012446493392322651
