bin,ERR598943,ERR598954,ERR598978,ERR598992,ERR599039,ERR599093,ERR599120,ERR598948,ERR598957,ERR598962,ERR599007,ERR599014,ERR599042,ERR599079,ERR599168,ERR598999,ERR599020,ERR599033,ERR599055,ERR599071,ERR599072,ERR599083,ERR599085,ERR599096,ERR599128,ERR599132,SRR3962680,SRR3962772,SRR3962773,SRR3962777,SRR3963449,SRR3963456
SP-110,0.2504408998587582,0.07500427292206255,0.2319471202758174,0.1760855076104969,0.05862987639801515,0.0555802357014254,0.09333482518323741,0.061284066738209686,0.04289150647049868,0.38122710141689437,0.1724239209649248,0.0097589891251444,0.058725283315202395,0.0441278629047973,0.31566703161241544,0.05658610060745572,0.04609283420607815,0.055237129688612614,0.29072839190664174,0.21239178277635382,0.10489298686828519,0.05720104070743129,0.2387419661882006,0.05840841254764388,0.14763055395794086,0.07779527871080567,0.0,0.06677092695820946,0.11468034693472276,0.28559859809708854,0.25002227424667184,0.14299864999233847
SP-112,0.20800866438215182,0.17270299282994955,0.10063665034875197,0.09623185391371812,0.11280174811219476,0.1502004704292749,0.09528823634801509,0.06474692902050672,0.06299602066313727,0.10674115501058722,0.042583737094454066,0.2311322309642371,0.054185606922297784,0.05787372984611196,0.1544899644782381,0.0631336082443485,0.06954045520270682,0.06374070970862099,0.05989797152472849,0.0621395233446341,0.06321389629766727,0.06197945574119358,0.06803723793211384,0.06301147384050564,0.0698494070295666,0.06300982797752128,0.06637657160905738,0.06857738470791616,0.07662152424415504,0.0675367734440293,0.06809333197982342,0.0642214727398185
SP-113,0.0,0.08648929764677997,0.0,0.013574870250724154,0.0,0.0,0.0,0.13471630675067917,0.10042863693910596,0.0,0.0,0.011231021362915837,0.09526543799347624,0.05994751164991626,0.0,0.0984635591210935,0.04475424900917492,0.10267691911280168,0.0,0.08200960999247764,0.08508105003016855,0.09794851698050472,0.08033570160024377,0.09542319064224947,0.007555568045819617,0.013870655210398713,0.0,0.13979217757161547,0.09394467895661723,0.03490752957055577,0.09842809524414385,0.06684476204406785
SP-114,0.1282365918477242,0.035976558230476484,0.12838519596532208,0.10903061634588934,0.12233984072461421,0.09606841691831919,0.05775314333233867,0.10622355697058243,0.07501405020751371,0.14721418940180223,0.14590706607699902,0.12135171434733526,0.05880093419403329,0.0722225335723729,0.14361107554843086,0.11208438470420266,0.1165658782227592,0.11114312490083328,0.12733598236325355,0.12470860449522532,0.10418176937406107,0.10591407651534586,0.0862657194965413,0.11052388479008138,0.08736225046720422,0.11622372077475208,0.0,0.20805243200873777,0.17107856157585116,0.0,0.0,0.5004665321651727
SP-115,0.016815134902423767,0.04935253846350448,0.006258974237828426,0.03578615938238122,0.05149390233908714,0.05528021490398928,0.06046862162600899,0.03570844024532337,0.03686880189080622,0.038811124875249244,0.05415985756484375,0.05178422898087105,0.04131900318454982,0.039355019021285985,0.05074338632929447,0.05346027387168693,0.04942514581983293,0.042251030382051996,0.0,0.04385746979843399,0.03223045439342376,0.031065257452237913,0.0,0.03885965212641041,0.05146628551001516,0.01001029484676917,0.0,0.0,0.0,0.14292242206499653,0.053673156464752264,0.06195696431196361
SP-118,0.051287017526067416,0.043950838421067236,0.043978193938119185,0.04464396697097336,0.04489440271800098,0.044937212306397016,0.044163030355923644,0.07302332507672911,0.07583666669749088,0.04356413560247743,0.044151388935422684,0.041374841153605305,0.056956883300535326,0.039240510177680724,0.044862126103879074,0.06567842008447357,0.05049721474536132,0.08021808746049199,0.04679819679486072,0.04738618774955914,0.06354395199816587,0.08206066946161066,0.04087734582474761,0.08231156480467026,0.05382614389476262,0.041594102858768404,0.04117383633524054,0.06058319205822228,0.05148614155770798,0.04293140403603212,0.07627778043444246,0.05629095222048269
SP-119,0.04799808153486229,0.04141440039963148,0.045329491056498694,0.044062372954826,0.04569673600125836,0.04940018436320507,0.04555906401297198,0.033095263005581715,0.034560317046781544,0.04787471115892618,0.043780654004946476,0.04626501463222143,0.05090493735190528,0.047035405759186785,0.0514927396865552,0.04385281064884407,0.04486279159430205,0.047415137452810674,0.0393202523874307,0.04688128132065842,0.046707526213906184,0.041240602387206754,0.03811892156166661,0.0436822124370827,0.05007381444591331,0.0464905862147097,0.05453944784748409,0.03999685870864896,0.025793010780532453,0.043566209782520515,0.036221163857104124,0.0538207988655638
SP-12,0.0,0.0653995666837501,0.0035816282950250473,0.017546802976250827,0.0,0.0,0.0,0.019468474942065852,0.03866061013020057,0.0,0.009665231706774283,0.0008658052033206831,0.06150853236164575,0.022235363019570308,0.0031776766308705016,0.0011266078547102819,0.0025243988122739223,0.004139216683078501,0.0,0.003105434361142616,0.004501008785262751,0.004029241165181493,0.0,0.006187432824440478,0.0029930656334201393,0.0024751561458554827,0.0,0.052693283144832105,0.0,0.0,0.007636835803312085,0.0
SP-121,0.06856063758355854,0.07315602666638008,0.07190390595287921,0.07327612113724867,0.06775146779132693,0.06949827759973402,0.07515232752067552,0.15902448701579647,0.04238927122517388,0.07786191324147003,0.0711943113527459,0.07247526648425914,0.030606236046127725,0.05014094885048654,0.07352270705037128,0.11231294777632865,0.05258876656173964,0.14065276984882985,0.08318231568938209,0.08161345587335944,0.11511187087857232,0.10129624006698607,0.09271604386748171,0.08288414894795879,0.09279612203302885,0.07595278076899209,0.16691531417606467,0.12707163169555338,0.14505860378599744,0.11252749310484055,0.14762420386274192,0.1536715259374691
SP-123,0.01046578426973133,0.004253337179395017,0.011039055319640383,0.004768086374822095,0.00884310903249833,0.006967015354939151,0.005233726604253152,0.0038136766654252962,0.005636928637790816,0.004248161590171048,0.003148482179336742,0.0063054035349404645,0.0046990346294985925,0.0027728182384807467,0.00537889301406436,0.02197256880957921,0.007859040155961516,0.039892331165568756,0.009772113667091496,0.010457526618655443,0.0200589397661908,0.02651154623855162,0.0028564992690933728,0.057794476243516815,0.010923834304103324,0.008207519972370328,0.04439293140017513,0.03440036849895243,0.046130764100525835,0.040319356204613285,0.052615558691445,0.032335488543762454
SP-124,0.015559527465731224,0.07928738587867236,0.006035225467193658,0.045434923498391615,0.17271175217121507,0.04019283279237017,0.03728737275020861,0.03735981637454094,0.056104197333008025,0.0,0.06650317257516128,0.04819631910508836,0.08366773333071073,0.04047157591517553,0.07114011085270043,0.06682206024013534,0.10798553838856693,0.05872910229776024,0.06825056715540635,0.12125561538661031,0.08764353488170375,0.07716932377687231,0.15564989589473624,0.06493648770324982,0.14019184933154677,0.13724854682984294,0.4027630559707142,0.09417132123638168,0.1667691428940488,0.20474053854191293,0.15563333872561924,0.08918880922404454
SP-125,0.07149062812168863,0.0851150954484501,0.061975282351408034,0.0707396879645734,0.07361138171939378,0.07179691256678158,0.07386603661355674,0.09380665420230515,0.09510033730309071,0.040341376490112754,0.04998396254683808,0.07547124738378681,0.05006291752052965,0.0999860071574295,0.04323668771724276,0.07488703746538984,0.16498703070138945,0.07895135636171409,0.14711461864803044,0.1197363439004979,0.12088150031314625,0.08175819902513223,0.12202692938774824,0.08564397633994651,0.11384234238659038,0.12087437415256648,0.07533564075434887,0.04531780828974227,0.044261313591174,0.08278349084570479,0.0713695536451919,0.11923966907021559
SP-126,0.16586783500165897,0.0990655063522308,0.09576475015688006,0.08913677606199985,0.09532285496502113,0.09346887250176047,0.07550957212422937,0.06562829903460383,0.07387443825117863,0.11672921786869991,0.12704734770164106,0.11337930298798184,0.09506048989119148,0.10164420520533421,0.057729218558182964,0.06955697701616004,0.06547729392796937,0.07043844758758888,0.0692278994995998,0.09372348017237189,0.0840287763036683,0.06933945086791503,0.08065686499472757,0.06778768820964155,0.09400186883408583,0.08829323776875221,0.11764064756853986,0.11259672052206195,0.12673185788810273,0.10492568270085208,0.1023050163900783,0.11279196053788688
SP-127,0.0842411481904159,0.033929044342013256,0.09474534796060045,0.06315838619655474,0.059282157201735755,0.003319074315612084,0.0,0.1205913090264864,0.10473350070472262,0.12844671912777586,0.12792548550589866,0.07251134861403957,0.1127492177164505,0.11027476454899512,0.14435569105203014,0.12874894406831722,0.10581979602570764,0.11341003892866224,0.13910283659411932,0.15746299291603572,0.13832108229444634,0.1056822822595288,0.09895766177906408,0.11383806547944743,0.13754506521980728,0.12950962990288942,0.0,0.17225316430436108,0.028446008546411983,0.0,0.021121692824854536,0.13406724669780185
SP-128,0.0674145301100789,0.051897777903629504,0.06988648268435571,0.05038447324721009,0.0526326275101838,0.0555907795107402,0.06278720202757165,0.09033015098772357,0.0724054513578141,0.1057027019329073,0.05111313011789695,0.054566583037017176,0.04352102738598505,0.14613800279600947,0.07480834237968008,0.054969752488838,0.16457539239134605,0.07563440413518632,0.14482201683287454,0.10780367865141811,0.08343448940317026,0.07272128690761616,0.04386922792880515,0.0685707316855943,0.05434532801009882,0.0823185054833451,0.07343484995944786,0.11263180414893373,0.0646903317968896,0.0815500253616299,0.12468998890566838,0.1086614896888036
SP-13,0.0,0.0060039727095071984,0.0,0.00406672556690439,0.0004605730701721682,0.0031453032080045323,0.0,0.001898413809137862,0.023334375890783483,0.0,0.0013297333820634256,0.0036212248990226113,0.0,0.0,0.0,0.008761942879096964,0.02837065039689289,0.003037759941281266,0.05581598242062432,0.0,0.025171873879911003,0.008406690087732508,0.0,0.008682398337660843,0.03198068060269525,0.03752589770973857,0.0,0.0,0.010646621889366915,0.0,0.010980137562742544,0.03567251331249691
SP-131,0.09614528514534872,0.08510341678025088,0.14833612670839982,0.09318748439469929,0.10935494628774936,0.04774827399126174,0.03905011526894144,0.08705571677201208,0.06153818197990902,0.14866718991458813,0.10903857431310927,0.07199895062814332,0.08466871943806134,0.07666099541270896,0.11729558476019208,0.07139007408660396,0.07367689826110416,0.060438265912384645,0.1694662608073349,0.07115532724052939,0.06712863735358165,0.06695956861792282,0.0796036671516017,0.07325931983279102,0.04928805513021448,0.04334896132566595,0.07188684541758729,0.04502017459275355,0.06722425617763965,0.08988693207590907,0.07796509353056445,0.052874531229234974
SP-133,0.23058729827005287,0.10920637482064594,0.1816248339899742,0.097418995139612,0.1196380634912224,0.1595982765162416,0.15314720034554619,0.11184491365714982,0.12454685061887555,0.38304921935669367,0.1222248364709773,0.12914351921835796,0.10382048248835624,0.16737203286541089,0.1428651813236613,0.10588044396543664,0.10802572785801198,0.11056723892942114,0.15812340862233776,0.12903518979749246,0.1422801684607699,0.11049815266734662,0.10620609538645219,0.11476635168831135,0.15525862059704396,0.1270547106908602,0.15323334736292715,0.28043558960745874,0.19717620766395236,0.21445560831544408,0.2250851870289199,0.2520734911455519
SP-135,0.05583575839207907,0.061328063406469076,0.054827929825570144,0.05289193632167389,0.058627389785489537,0.0759982499355707,0.0879408233378671,0.0821642693391585,0.06862005680828925,0.0804614090526112,0.09025999725874302,0.05650488239197507,0.17017906174502276,0.09282897506773065,0.07178223383537731,0.060821239631414774,0.05784784250875541,0.05476142451080968,0.05931775309790265,0.16643667208926213,0.2526749706630356,0.05443758059982167,0.19758038384409318,0.0426123580647097,0.06388603650058441,0.06656890866623989,0.0,0.05521562789301006,0.0,0.0,0.0,0.34579659838799764
SP-136,0.17020205557594514,0.04907295920933169,0.15886131507076343,0.09794814754915904,0.08658367245907177,0.07822225773802283,0.08136143459601498,0.05101451317404135,0.06469371488877929,0.045617831161177486,0.055266413137979836,0.06902265913976816,0.05124861205291135,0.0471282070278759,0.06921392505268016,0.08929924099611616,0.07018060041231716,0.10240678379329804,0.09229083298579632,0.08974098463784635,0.07049022886931745,0.08607594935392834,0.05190128963961315,0.09066556756106338,0.08877890612178975,0.08550787726937494,0.0,0.0,0.46619792311571073,0.0,0.0,0.0
SP-137,0.10651422964736673,0.06499153475386524,0.09765876831881151,0.09119721218026598,0.07132900842028916,0.057435347581945385,0.07928375015859893,0.10899843603613808,0.03935816706406823,0.09881909836357493,0.11492884865478391,0.06794011719160367,0.025559416599210995,0.04554592895343199,0.09498734233187661,0.10685954860461142,0.059840703549671345,0.0926614632460185,0.11179638520974156,0.07986003392433724,0.12759870317236416,0.08904483178847428,0.08137075838617913,0.1303416158687277,0.09534328563208291,0.11629568138210206,0.04935942234474812,0.005276852045420819,0.05039039182451382,0.05965980091740404,0.0286101592627164,0.13581033887113944
SP-138,0.0,0.02034453094416592,0.023854173993759966,0.01975300147256386,0.04262255655087041,0.1008848295802913,0.0,0.0003377123414677932,0.010185935203313448,0.11087412534219475,0.09339686654188602,0.05606235772720196,0.08458247563631614,0.0644808764743779,0.03179483157692975,0.03729805207545081,0.04126312541157052,0.03990516470215111,0.020042892027921002,0.03958478764846601,0.03416283085696656,0.04520025395637243,0.0421029794557778,0.04022445376823817,0.030060617294960287,0.043246329328492636,0.05477313174867538,0.0,0.021001923103304152,0.07108746889449873,0.031458538111207246,0.1580586454945055
SP-14,0.0,0.04146163816945059,0.009344842882161175,0.0392680085881669,0.02367580594961699,0.0,0.011961606708269262,0.09513008122342878,0.05232753294458459,0.0,0.037943008656522455,0.0,0.08145740519711904,0.07472486977957378,0.028850267598424382,0.07868566652135407,0.09101227889784051,0.10735797414638253,0.2062321198074831,0.1079127802470718,0.1372990721668763,0.06887880503241117,0.08718900268266382,0.07631160679194536,0.21355830672902387,0.1192712857214689,0.1250886992913784,0.2505686836083906,0.20023031437083924,0.05761622866825709,0.3034725072957221,0.3002834151854927
SP-140,0.04054083386854064,0.0409109564665246,0.05164081587950757,0.04875248863781104,0.07748463802712036,0.045198768179411826,0.048066702462722266,0.047152535879225195,0.03388088993775736,0.046465645620941354,0.049871264200268675,0.05594254438090335,0.057076812915191594,0.029686335299772694,0.04868073785751773,0.037961843515593924,0.05416477354861082,0.03159362173176935,0.044681151217551285,0.050469211661558405,0.0358600349275021,0.042975106056214435,0.039668473145398196,0.04250921059845421,0.04633251737372947,0.04762231353945876,0.03507000643867304,0.025327547204958185,0.03508147643060919,0.013011733273764207,0.05250192708333097,0.040389655106321865
SP-141,0.0,0.011099000153252056,0.07059597866162678,0.0,0.19322380081922266,0.13015106022169767,0.0,0.0,0.07324317907137842,0.0,0.18169264542466443,0.08511672333665604,0.027247322878741095,0.02510235000225308,0.0,0.10545137044161709,0.0799756083511421,0.08421791711070517,0.0,0.17342493567260744,0.14475193642832845,0.10560681127881415,0.14170146492853866,0.11881179653375783,0.01474207324499768,0.042582243766178245,0.0,0.1820883696316927,0.3344326890950877,0.1429148848390073,0.09569107430992874,0.0
SP-142,0.0,0.003215346482671597,0.0,0.005315020733917086,0.01295365850519867,0.016331874790944844,0.0,0.009847756056378228,0.0011788051253293662,0.0,0.0,0.0,0.032572949355980985,0.029394414101658155,0.0,0.046352146967118896,0.045416819460943204,0.048707379916945064,0.04426520143188162,0.04761312140899995,0.04530205402257642,0.042502406226017045,0.0488421343528963,0.04163615618601678,0.0486683481560214,0.04157996970778152,0.13046501470042227,0.039560952824600815,0.08427695542656428,0.03785410388190507,0.0,0.049898904020967694
SP-144,0.07473538463365288,0.06678148800383098,0.07668492995270358,0.0953749053032853,0.06862981339210031,0.06100331870857957,0.06737475099991469,0.1459364452473069,0.11771679766917391,0.048451028553622946,0.05211794453336198,0.04876008763550364,0.04738533859630099,0.04402733801734878,0.055377688131805984,0.1320668425812666,0.06084880640340565,0.12225392292875635,0.16192690109978072,0.049908830589921405,0.1059032324122255,0.12488080704355987,0.05229662606568442,0.10609126721084777,0.19177921302293055,0.167867405228713,0.10746931710059782,0.17436319674854248,0.13252201232017735,0.1435688399369404,0.09293904681776577,0.11184313766814012
SP-145,0.10559143214803134,0.0872140469082555,0.10384637375675149,0.09460469051051991,0.0971195394887869,0.0,0.0,0.05385149157137585,0.15718650206899948,0.10311583092502592,0.1022842271579195,0.07582880391750249,0.19847054474849624,0.194435193193346,0.09781640062374256,0.1013255392386592,0.0899386630339505,0.08700392666446563,0.09062229335619433,0.10266600660959506,0.12717803438545794,0.06302209925290167,0.12033894781602325,0.09015249325778611,0.09170622302834773,0.09264950698274965,0.10675436958680132,0.0,0.05172809367170965,0.1585253803338634,0.046087851636231233,0.032838279050079314
SP-149,0.07940493927535333,0.07996476175326636,0.10693694611893705,0.08306145315399913,0.07592109530569012,0.07650332660705793,0.07626291248262505,0.09087299022331231,0.16710763655059016,0.05921559169212842,0.05511890890679562,0.08701864885624053,0.1077690651157471,0.0781359485294113,0.05450136102479187,0.35414219923930484,0.11570925408226135,0.3401896132321328,0.10599775051365944,0.08835138523526505,0.19713634441142966,0.37994498476284067,0.0840963565696842,0.3304221721213497,0.10458353706424842,0.10364108111205225,0.12770084824832104,0.10498599382356809,0.08756589926017512,0.09010871560749766,0.11873179837295558,0.07556446272859614
SP-15,0.035754943055170525,0.029509225505570794,0.03393769362726528,0.03559358193598877,0.006749834257911077,0.0,0.2158594499354381,0.0,0.02874117550318673,0.03088644684967055,0.02674465337746751,0.03119303344737038,0.0,0.0,0.032006674580688635,0.0,0.4321890915374176,0.0,0.0,0.19505792608177727,0.037380829428749617,0.0,0.0,0.0,0.08042404829674583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP-150,0.06334909574780107,0.052827367068614545,0.059822815444589554,0.06736698194973006,0.057987086514246736,0.05466840117016081,0.05501879669254322,0.06584001249086233,0.052078720742178175,0.031825845000712547,0.06046769064892964,0.03562215215907249,0.030497276475989748,0.04393015414706155,0.02467906280493176,0.050953810181698464,0.07662921420349907,0.0560388023641787,0.05067170219352623,0.052918695782861264,0.06514820511005606,0.05198900396563555,0.046345816303945186,0.054303626112733885,0.0567424116802703,0.03672068138663351,0.0,0.0,0.5145067397849309,0.0,0.0,0.0
SP-151,0.08922374920110075,0.048499313681345226,0.061961427936352585,0.04707672418601508,0.04397361827967914,0.05157367733120528,0.050126680931443325,0.08385961933501558,0.04582715938541574,0.05042891549584485,0.06230463213547846,0.07838608295382506,0.048466023252548125,0.035146787205435036,0.04031478653369187,0.10130487121667782,0.1160991169130782,0.04059350503195275,0.1066160877447421,0.05548507199434267,0.06452804972521757,0.06147467889532124,0.047773001602573834,0.09020046056789623,0.06174329653008676,0.06151762474356999,0.0,0.0,0.0,0.0,0.0,0.0
SP-154,0.08546841089161052,0.0569499676590677,0.0700373862678439,0.058261431926614045,0.023091368373842954,0.003232098216350935,0.016819938734201373,0.056532697349717935,0.051061125571800856,0.03589797009051551,0.08039953725737817,0.021838100220074385,0.021905662930349568,0.03411023643207903,0.08989155252076253,0.053400571991238516,0.02460677013473729,0.056094989556339125,0.0,0.0403949342029337,0.023867420695833554,0.06136979805623386,0.026790190061629495,0.057441691317382734,0.0,0.03649071902692412,0.0,0.0,0.1851333768731496,0.0,0.0,0.0
SP-156,0.063858770819007,0.05390343766549469,0.05467389159309988,0.05472258848070404,0.085063570893382,0.06510137983736161,0.07170402568570637,0.09013836155072508,0.1385378524606816,0.05549838236187011,0.0413236917896051,0.09797629590931023,0.15766444569483729,0.3240706293226465,0.04754593875595029,0.10052666945222373,0.17625585982014388,0.0836065784200137,0.08758231742085765,0.250529053402481,0.24320131972412587,0.0871338564644434,0.11374968474139083,0.08666290944560512,0.07406769840765187,0.07469641637152073,0.10711725305071595,0.13233013786945513,0.1473358107332651,0.1393583008408367,0.10893907867267895,0.22183783792097628
SP-157,0.058678339315355404,0.023869507448557755,0.06129911515083953,0.05428695977127154,0.04444939256919617,0.03398767314506525,0.0,0.05105730081551352,0.0034177552899157283,0.04259202152741907,0.049156036352290246,0.036992921288720844,0.0017698226329032776,0.0009593369976865886,0.04814466345309243,0.06163100942379794,0.05616827072718441,0.03790033215333389,0.056544586824960226,0.05339563888568906,0.0863934131978067,0.06108183929422333,0.061726622419154976,0.05209609790393704,0.0633607222098689,0.06666767676284266,0.0,0.16151113162474448,0.14466414327000132,0.0,0.0,0.0
SP-158,0.06581543901277002,0.09403809011473632,0.07194495719012807,0.1334198734910442,0.09094135659982872,0.08004527923557173,0.08185818774320741,0.10022558811705432,0.13386795943647634,0.06354570657958931,0.055903267241278816,0.0997498611578789,0.10605202211608386,0.061610313587546775,0.04457190330597723,0.10001379763343812,0.12378654104204627,0.09541058754601858,0.0662336723101554,0.09051649227184683,0.13203390357336686,0.11636808504174793,0.09623726416609145,0.09642365818909948,0.048471679143995694,0.08063672543682841,0.10645773580360479,0.12552122555033898,0.11700913340175019,0.11369508117583861,0.09936897755828575,0.12327703460568395
SP-159,0.042787452986821205,0.05095060069800002,0.018084609257237868,0.03999812223658304,0.042325220132078525,0.060201821667261804,0.04927125617091917,0.038920693852355595,0.031141054786425305,0.0,0.08278766321011866,0.05800757344438185,0.014680099775342738,0.009431927641163391,0.11807642322098025,0.039063521994117126,0.03847162915256056,0.05123223462655458,0.04312995983514332,0.030221890011906963,0.04232832632381508,0.06097086256990092,0.011815370905947623,0.04373659754864666,0.049514096990982505,0.038884916522945845,0.018602424860322108,0.04513119347322465,0.031233971002338302,0.032399233292535315,0.036223690263931484,0.03498421886209741
SP-16,0.0399309136026315,0.0453851712055857,0.05650225145098528,0.05124775238677815,0.04660297833212985,0.04305412290036309,0.04733595224329437,0.06604654254075017,0.08084063989052297,0.08511434695775917,0.07219212713928294,0.04847505490091789,0.03898360344405948,0.06359156689071298,0.05773113210217812,0.05678695530798563,0.07200732911992952,0.055307476087819225,0.12914950515437448,0.057507373858626726,0.07898011272744095,0.05851443689046411,0.055731980785064104,0.05556209214891084,0.12553546523301057,0.11735980282268112,0.05795709332256312,0.06104409550567706,0.07739213108185017,0.06696147272017142,0.10601831405332622,0.09759307236384841
SP-160,0.0,0.009912100138453917,0.0,0.0,0.03196704841843544,0.0,0.0,0.011496639604788042,0.025756788670827323,0.05346116436691431,0.06582586237687943,0.052181699937952374,0.0339624995541227,0.03528300813051074,0.0504907990476038,0.035483396524595374,0.03991777566912246,0.03826712254013656,0.025488146448888593,0.02516752527084911,0.03529821209044995,0.03760222301935497,0.012450960470992983,0.036411882143535544,0.026794659750736867,0.032226881614722674,0.0,0.0,0.0,0.0,0.33330448848729355,0.0
