bin,ERR598943,ERR598954,ERR598978,ERR598992,ERR599039,ERR599093,ERR599120
SP-3061,43400.41764329503,236413.50429761474,155317.12147750377,145549.04621748455,979033.7914833319,8542.134511310414,4669.564950110905
SP-3062,60049.148708255496,27559.931559479523,213195.81017291656,47460.20837253074,182060.24387641976,4728.913009568443,2493.4758483041483
SP-3063,5036.967882008203,90743.59202818699,18948.153301640323,136850.6673048555,60578.63131148543,26554.500544097107,15140.485190033396
SP-3065,0.0,1290.497809620766,165.52110293847875,56.20885547201333,78.97834212895972,65.26607740070077,101.84596994686777
SP-3066,19312.040677865923,176290.4951457525,76842.42481566212,188829.08204675326,396330.66587289114,5197.920246661866,2495.4987916693217
SP-3068,10182.48398199155,2855585.143935553,37628.885543430144,1152518.5426110276,367094.0168262956,12573.41933839109,7744.71629044856
SP-3069,1428.9072859588287,4241.605883709508,7125.889656140164,1396.9809491112337,1693.5042081456531,512.1383795478102,371.47675055187744
SP-3070,1152.1518571644292,10233.398089676859,4287.949736494397,2311.1188387865927,6063.1606551876785,6681.20363428587,4574.415606758099
SP-3072,27568.9340340257,146980.48150539692,96090.96036546868,120663.02900851368,89659.7771590066,21852.538387647946,10999.319155017225
SP-3073,31973.957693984004,33466.46990541117,116202.53919358057,123902.79973946272,68151.81628994166,4359.88236056994,1744.6706132897702
SP-3074,386140.0516296664,384295.573998057,1396252.2932888984,404283.4576842547,2063542.926192716,29914.10830035414,16690.239924581016
SP-3083,5116.57324106113,10259.753055478712,21449.362788294646,9352.042135236448,23338.759066435698,551.4431661236841,258.58636101499405
SP-3084,44.249275862283284,1825.4101323560112,489.7014035161569,1150.4581874338062,285.89316634457043,426.6728573812897,200.7785738151365
SP-3094,31515.48475162842,138076.03337129546,120968.74211078773,61047.97069955522,180425.9451812382,3493.2981798164556,1929.141517242361
SP-3097,17463.810976748286,140572.52211313645,69153.30598518201,263107.77655008825,99964.17770821649,17931.86043038203,8897.150384534683
SP-3098,10982.435718949215,240118.63811919253,43659.29437550422,168365.1668438221,1499552.4736453423,18937.835783153107,8827.74072764279
SP-31,49166.305774911874,4808883.369252028,172428.15187160127,128579.9301310384,6751878.420160809,916223.1864144425,485250.1781973386
SP-3103,914.4600170501222,93581.55271650353,3525.5907914855484,5400.939572775136,5922.611543355839,3502.9252279827774,1684.0988759750892
SP-3105,248901.8278875952,14994751.642829472,916232.5275987157,1140895.7823464114,1055835.5796075603,158374.53897578875,79738.66254380732
