bin,ERR599017,ERR599027,ERR599040,ERR599046,ERR599056,ERR599101,ERR599103,ERR599122,ERR599133,ERR599137,ERR599148
SAT-1,0.007502233248682558,0.009041825509830166,0.005429783549115015,0.004761649918132124,0.007690843531452669,0.004035195502197146,0.0076672561397832135,0.008491076304479584,0.007102953509976614,0.006840727959959887,0.0058803674889387255
SAT-101,0.017036886690401216,0.04598205168823503,0.01057811285339274,0.003139880970776549,0.020073824281450662,0.0015988015028278485,0.01880127824364319,0.03454734263252591,0.02367843079583457,0.027170969332152333,0.01152084800909838
SAT-108,0.003145404035260797,0.014495096939295217,0.007684323800010789,0.014161773137563382,0.0,0.01445010361714085,0.00319976532579858,0.011713983497684679,0.010088960725799758,0.009079288048948617,0.010074445434505837
SAT-109,0.039270964520924906,0.05551528705120647,0.030398406037824705,0.022389550727523196,0.04819552625975386,0.025106184417142133,0.04199436239210494,0.04357024674423907,0.030988636008234212,0.032282834614929416,0.0251962921215193
SAT-110,0.0,0.0,0.007802200255517208,0.0,0.0,0.0,0.0,0.00017215312828884255,0.005160123641615403,0.0,0.010106919794100515
SAT-111,0.0066905094627137994,0.001266605995540241,0.003908102408606548,0.010129659624765067,0.003652533225423631,0.005975674249979606,0.004554566338394669,0.003982939307891903,0.0023128076534043598,0.003538822702703968,0.0048828935078424176
SAT-112,0.16009343791991001,0.12470729891032481,0.10459258255424743,0.037737663533298285,0.14587566797443405,0.03405286686383143,0.14289959197417168,0.07114314126494885,0.14102240076632122,0.11559582441157792,0.08972506767463809
SAT-113,0.05763402210459075,0.13703866537489817,0.010340645985743172,0.022101651088187412,0.14626975600981218,0.023105089558209113,0.15184029427187695,0.15453463486388122,0.008882560609157937,0.00667629635423019,0.012689225957615912
SAT-114,0.005545373058312366,0.0,0.0075312537871897005,0.0,0.005704492797867738,0.0006179731874499488,0.005341954083380923,0.00022174100266851343,0.006453390824771249,0.006535520979464023,0.007097656805922301
SAT-115,0.0012788521614877757,0.00175940049071677,0.0007366179253989114,0.0,0.0,0.0006831011045210489,0.0,0.000818277815925494,0.0013165993629804256,0.0008848383248291417,0.0020705093489698863
SAT-121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029202374532614284,0.0,0.0
SAT-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024860651054959145
SAT-1308,0.0,0.0,0.00022914804303162612,7.134401811815715e-05,0.0,4.774837293046747e-05,0.0,0.0,0.0007114826569105567,2.488391729757908e-05,0.00018158060383240544
SAT-1309,0.0029473886023245223,0.0,0.0016528014769507477,0.0233223879647209,0.0,0.02901646466597063,0.0,0.002793083282390672,0.0025882577522583364,0.0002515793961530607,0.0032105495000861947
SAT-134,0.0,0.0,0.0,0.0,0.0,0.0020426709867569894,0.0,0.011439019430698038,0.0,0.0,0.022910907728679642
SAT-1358,0.0005320346106077696,0.0,0.00025681370011986876,0.0007844337829106368,0.00025552872849091845,0.0005610265839318853,0.00030038135465203653,0.0,0.00044263219914356035,0.0003532504004139591,0.0002632179691837848
SAT-1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007604650884367682,0.0,0.0
SAT-141,0.24791599997356614,0.018723071573549355,0.0,0.0,0.29983339746307336,0.0,0.38024649107066505,0.0,0.018600607677087405,0.03836734429396176,0.011163672870835382
SAT-1462,0.008984155352515448,0.0004540181368354825,0.007441713097146077,0.0,0.006216864863204386,0.0,0.007049404464813845,0.0003387743575083549,0.006057802212745586,0.00552614909565746,0.005341468126745182
SAT-1609,0.0,0.0,0.00047334578756953917,0.0001302099720178832,0.0,0.0004154315022712973,0.0,0.0,0.00020769664236292324,0.00020545689009018354,0.0002628098462991958
SAT-1610,0.0,0.0,0.00025397647937294,0.0,0.0,0.00025620576946327404,0.0,0.0,0.00028874686871929305,0.0,9.587506720171345e-05
SAT-1611,0.0,0.003472109862307086,0.012089959628772429,0.0041323633436213154,0.0,0.00451312121357794,0.0,0.0025679910854103484,0.0,0.0,0.012053026045582393
SAT-162,0.0,0.0,0.0,0.0,0.0,0.0,0.005440895472051507,0.0,0.0,0.0,0.0
SAT-176,0.0,0.0,0.00037105851649971866,0.0003601393267948226,0.0,0.00021861700247003782,0.0,0.0,0.0,0.0,0.00021944450821556323
SAT-179,0.000258406250890322,0.0,0.0,0.0,0.0004921476503486106,0.0,0.0004883935753126423,0.0,0.0014963626121617774,0.0,0.00014465261904490832
SAT-18,0.00024288581317833554,0.0,0.00015030112221377622,0.00027268744255938494,0.0,0.0002989809273589046,0.0,0.0,0.000312673763422223,0.0003896650553747083,0.00032760333746646627
SAT-180,0.0011065943677360747,0.0,0.0,0.0,0.004101161071402864,0.0,0.0031694402403651396,0.0,0.0,0.0,0.0
SAT-183,0.0,0.0,0.0,0.0020608523183896495,0.0,0.003036107720831063,0.0,0.0,0.0,0.0,0.004172372781556655
SAT-185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010235844465547063,0.0023852063103788988,0.0
SAT-19,0.0015777360137296007,0.020190028376448614,0.005094016408796916,0.007418895018235319,0.0,0.006722737957478375,0.005940080497889795,0.02798087448135849,0.008731501587183598,0.01232716027858475,0.006793746881189769
SAT-194,0.0011567642455923095,0.013898379448198241,0.0037232121898758347,0.0005976218776272468,0.0026477872165410463,0.0013497071924992638,0.0015292308327085815,0.010500634220413422,0.0018577090824522904,0.0015893986355162558,0.0017996723487353915
SAT-195,0.0007972181272273064,0.0,0.0006353873535395564,0.0,0.0011789390085857586,0.0,0.0009651658261211241,0.0,0.0006289277290358038,0.0,0.0006885515596748048
