bin,ERR598984,ERR599006,ERR599009,ERR599010,ERR599022,ERR599035,ERR599105,ERR599126,ERR599129,ERR599171,ERR599174
SAT-1,0.008278979962589084,0.006732077443692478,0.010031461546549394,0.005905503441362269,0.007891165267646447,0.010229332925185122,0.008081110416351494,0.006090788694229145,0.008147114269193005,0.009098806960473117,0.006287118150459561
SAT-101,0.010447117179627489,0.006877106883672088,0.007028606442247846,0.009556577895181417,0.008271350346726297,0.008269745202584439,0.013558017490152322,0.0119219807545816,0.012067415444314512,0.014052392897090302,0.011120133383931741
SAT-108,0.013617089047793799,0.014889384275260525,0.007908278187005355,0.04113929220606789,0.036202857633002114,0.020980506228189342,0.012000379017750949,0.040870906374982405,0.006047131237245337,0.005759441465190707,0.0037688836938011435
SAT-109,0.10550195408407949,0.06653869605346255,0.023469088543280853,0.030002520803473386,0.06137962245157669,0.03717388449052748,0.09194277499003123,0.040623701687913676,0.053482137265769523,0.07539123401373327,0.04929835727343293
SAT-110,0.012117013877483757,0.002019733156625101,0.0,0.0,0.00572238829441121,0.009190003289463478,0.06685389736424983,0.0,0.014909492590406085,0.009313306812851703,0.0
SAT-111,0.0017063999676896523,0.004382712755849836,0.002862784213126319,0.008189495862689763,0.006902440943311068,0.002836106307088911,0.0032689693099182556,0.006608647219311783,0.001146978664147997,0.00218133626325369,0.0034094103255265795
SAT-112,0.03784702369609827,0.06900456924572121,0.02330985571352168,0.08055364978425693,0.06770930480217233,0.011405546297285489,0.02417736490108368,0.05657332838792575,0.19237842161105992,0.15616691093095147,0.18463041389773632
SAT-113,0.003802658396529379,0.04673193417050394,0.14472200228793872,0.002879394746304717,0.030160315585474926,0.13017443974618317,0.003711377949361995,0.005001879864777449,0.03352504378468154,0.03240148026058975,0.020006234549811402
SAT-114,0.006413198575874191,0.0066032841588691575,0.0020770694674616826,0.0057168301950213905,0.005413944752413455,0.0,0.0058289653316970415,0.006411161565217542,0.005236258234086104,0.005221539395795407,0.005814085254426012
SAT-115,0.0008328340227629677,0.0009975915263975455,0.0015496050886058923,0.002475568914495706,0.0005584544055220426,0.0006738473742786645,0.0008242240615915597,0.0015560515687920782,0.0,0.00036679769800046513,0.0007702622965115657
