bin,ERR598947,ERR599000,ERR599005,ERR599044,ERR599048,ERR599124,ERR599131,ERR599149,ERR599154,ERR599159
SAT-1,3043523.935514095,102784010.84613924,4764818.396728662,31624426.282641966,416726.8448000298,879123.2245895665,1135434.690731484,1044847.7594035983,0.0,5450511.5346030295
SAT-10,154043.37940208337,230986.47355581226,1349747.6025805424,147710.11429269865,110205.35648562484,41475.35687812149,29037.224096369056,5767.425795209791,0.0,243820.28151394223
SAT-101,3198314.563375591,2161517.276772198,1148454.8951211213,17604188.31739109,87928.9595122243,104630.47708040525,853340.2041400505,566879.1682330087,0.0,734735.1679726756
SAT-103,6576.701536436923,15954.54875715792,57652.03465244215,37276.65871765404,4162.251391757668,37015.910950741054,1248.226913192341,1024.4063400585383,0.0,289514.81839301763
SAT-104,34363.7406429012,66094.59100780403,71174.5161505026,68313.95897115578,5075.020077530014,5720.426636463637,7702.9322612721835,1517.6941569214523,0.0,44099.249842291334
SAT-105,6743.311381330267,71349.68192388173,118451.41120203178,44241.35869869347,8686.4203016664,23840.029899961195,1520.5023740285685,533.3831713966438,0.0,186804.88204645805
SAT-106,7984.046197797221,32821.82382394187,18864.56453404505,28925.54001859084,791.5286575614305,6333.919079835349,1498.8503131973764,856.7467761784394,0.0,44276.76780002745
SAT-107,11931.1772030593,14763.902935757913,89983.97049794302,27535.09721291999,6611.352428172353,18212.978080903442,2310.7013808765523,792.7842318153619,0.0,153049.8148424895
SAT-108,291776.22911985713,650774.1076311512,171630.14745531138,1151280.179449392,15025.278303572592,60630.855506106665,72772.0698365279,39306.74567188081,0.0,376645.2698060329
SAT-109,154149.1113330502,5190247.320690718,444665.0950466187,2089492.2696366678,37838.786158271236,129747.97262068396,69523.94116104102,67745.50578183233,0.0,805006.806840896
SAT-110,11311.110623971907,376170.06532100873,18591.138468219222,110654.48307691724,2118.8767646393476,13127.492376996215,4354.8202696681965,3987.6943836670316,0.0,87836.56761581522
SAT-111,242259.48084537164,704922.1834917077,359551.51935465593,3030417.4196036234,30769.167726245872,113989.0640228483,98312.92467506445,95867.1683727436,0.0,740364.5355370187
SAT-112,76119.4319587365,2690917.8830574425,267010.8461303414,1259590.9057956596,21994.949619119696,182711.28604733807,36561.51404730986,39222.3220619168,0.0,1199959.7427404774
SAT-113,424297.3042375814,1808424.2108579285,7239988.164217291,11779867.764146486,635797.8280954185,110683.48444302923,290674.7365792946,387881.81866174814,0.0,701382.3866072126
SAT-114,5423341.632677152,8573108.598434553,3587742.8162925295,7142503.401958208,279255.91729986185,37910.50951799393,1013157.8691753225,223015.08987042055,0.0,264714.74199744564
SAT-115,132557.00312995762,2177257.3856206685,2100309.7686808174,4519173.50264778,178753.3709475058,48454.480096696374,111564.0010650192,148304.5767382341,0.0,281840.2411330491
SAT-116,30107.703755553874,35591.439405460944,167634.76459719962,113742.91761498603,14321.818937579299,8213.528575919858,7835.3641042580075,3178.2152845773494,0.0,41248.45433973431
SAT-117,1289.6991392649327,4939.089354702913,19948.590405247956,4788.614640538073,2100.7470164637984,1593.6757831223774,306.79167201176165,0.0,0.0,12171.170959577596
