bin,ERR594313,ERR594325,ERR594395,ERR594404,ERR598943,ERR598978,ERR598994,ERR598997,ERR599064,ERR599118,ERR599144,ERR599353
CPC-58,7542017.372936362,165190130.8494313,5770.573599444184,6023.548714408404,13313.03845378098,52650.508959447834,29906166.475610297,3466.6621608388677,9167447.946290188,19210.74474449593,30704865.946783163,923.0001554594899
CPC-59,5635108.850828633,89152742.5738,4454.618129221441,4800.807801521643,1895.9531776566903,7207.845539342359,17483991.3212641,1556.2106459512988,2245818.9497987744,7245.6789918508275,18050629.282895964,4661.918215534378
CPC-6,436.5276509443836,1502.836604181037,964.7269845003752,1136.9235056966907,291.43520858748826,537.8443747766366,200.03594842784753,168.5706487865096,477820.09764780954,1376.5246194804206,124.17503117999239,202482.93294086956
CPC-61,131303.2048820637,990868.2676565686,64.63247863247864,196.22323965919557,56834.86222863625,205036.0030402839,959922.7254220793,29246.48705086648,61225.748351490234,183351.22502950387,984436.3958436258,17.213675213675213
CPC-62,24803.496035770793,32145.501589152598,16603.29365072645,16981.082149135378,1689.5121475857677,7863.632793237358,3780.7413134609997,9070.885605669697,1166966.270625861,56816.35118490915,4167.844313784612,20774.396304381266
CPC-64,2749.203878097196,2363.5159409286425,46.62586395608326,192.91367115141264,511.7056783786501,1457.6084544774508,376.0021488586764,701.1653130327547,19441107.641341716,2500.905200598257,614.9711108327637,205.9868634568226
CPC-67,6869.645924257332,51356.7721798657,21764040.3369171,21961013.80773535,1601.2768621032412,6671.014501151966,8458.648140359355,797.0974076424902,39462.08962579127,6767.281883039892,7989.003023286294,60416.625911034025
CPC-69,9132.765931009182,11170.31338298547,9779.412058289956,10663.214814322444,77035.0746608917,260261.81862519606,1972.241645063751,3740.2599219963663,33546.70607324187,20666.60123343208,1717.446206320389,15460350.594287813
CPC-7,42560.86734409476,25660.948419392786,1672592.2864055766,1700668.7158024064,5949.225156563233,20378.318112057383,2403.476046443075,3189.07019585473,312033.2409661886,17744.803374889463,1514.0795059502655,1431490.932788028
CPC-70,29011.028995029115,156627.88147253537,1856431.3569727722,1882599.004875799,37075.165148024986,130058.52549968006,25509.688191025347,3976.466764193199,271302.58319694543,19139.58881282958,26581.08336111868,18357839.720529765
CPC-71,18046.740727429155,71998.38899127294,2113.6692426721374,2795.2261421956077,72826.11184761234,252015.19712549858,9391.022494687952,941845.2374488541,128077.086342132,6081000.26128449,8883.190714072933,3804.710007912084
CPC-72,7957.9716972556525,26062.809672115716,3047.59730026529,2751.452040157901,12303.754251262668,41450.57925809877,2287.544537359921,48030.828479601085,36285.460496098254,322161.55213473993,2465.082753976105,1024.8979494533191
CPC-73,829112.7444780776,2520077.689370394,2009.1621591068956,2460.144453885857,101825.54577621743,349864.0461474656,408494.93754203303,22743.518529384335,16641569.08181072,138725.17607169328,431488.02481018513,105.51938253392638
CPC-74,1351320.825861041,7153439.924612489,318.4208196340033,707.9755376499721,28259.21186774843,100492.06285322724,1437821.5608132938,6788.500899648272,14847933.304345228,44222.34674095648,1469243.885541442,0.0
CPC-75,1222692.3072642696,19335548.768904638,10990.842091274468,11777.021946414994,112868.33943923023,388863.2763593504,2494262.7041116315,26429.02980749709,16903310.672487624,163028.87870173217,2571148.645604625,0.0
CPC-79,412964.0969373575,89179.59602232682,462193.669663261,461907.06891687,338725.8175281108,1209927.9137546371,13889.941748915991,397430.3169687594,7027162.746088607,2352196.1100536007,12966.631462882795,1045.540760393363
CPC-8,50801.20470219201,131435.5367928525,284280.9086506465,290390.1451253172,79937.27680255283,288242.3478133012,24361.54857912415,13975.689011571563,239069.4025337356,76291.92824889439,25920.857328377602,26984299.662498437
CPC-80,4168.499119468554,4268.890352029615,6486.689547667608,5421.909258640568,44951.01492064122,155700.0189231318,685.6825241473409,82227.2629760501,95158.8262284537,511629.24455583177,501.37951999577683,478378.5900004604
CPC-81,12310.193002985388,47817.15038953977,3217.6725615866067,2482.1794207744715,63223.543881683465,203936.08367594276,1115.5620295262277,267363.1695048993,1459764.1098514996,1565061.0834372304,1624.158666004614,450.4684617101897
CPC-82,15733.249571691025,69905.92818851651,971.1959484991917,874.926422139249,3997122.9899533745,13892611.440931134,13421.869765913545,4105093.6160488734,1171566.0811306038,24430841.70210382,13222.229225657582,577.8552018038789
CPC-84,1126.3700293825855,27593.92738592917,0.0,49.666666666666636,293895.47680064803,1022989.5906407097,6142.650178405644,1024235.6132910651,27280.460942254675,6347869.746970335,5213.877152467322,307.25475219279616
CPC-85,23798.07747725917,488747.041401858,1004.4563206967234,1057.669181109837,39629.39049248963,121586.40335838258,127439.43488453122,1624.474545611468,1537821.5073796033,11821.654051690737,134850.16115226908,275.70946740613925
CPC-86,19673.469436589876,226950.25446615036,162.36411049152554,55.31120144534775,11045.338135952443,37697.82641909669,34430.30474861441,2314.4497561775383,1551646.485835908,20862.254332756947,40255.32938796733,206.27724146420726
CPC-9,21518.18247318219,23089.362345618196,2249.0843558064466,1541.9568451772793,61580.65384388248,234296.9201590787,4527.504752914342,20885.14456343183,99421.09120841182,124954.5716568167,5341.7709373288,22138.39965569502
CPC-95,265872.63159109827,17256.78956010781,52336.96406420071,52413.12462311441,1841.901587411686,5717.139133092336,1720.6192732107843,5993.664915266922,695336.4803398635,36285.03169082635,1675.1783541068376,14679715.884522352
CPC-96,75753.13512108228,248638.44794362813,1481.3314726791696,1395.4403090722503,3037.407780271245,12893.532178876314,55487.388269683484,1151.9604523746248,4507307.470260289,6858.451157009718,54851.60117090157,912.6614710803829
CPC-97,3772995.557380512,18481090.87360088,66.62091054678551,100.44719668136626,2990634.476515344,10931446.217588566,1732076.6993729076,172745.98410038382,14960671.625986613,855732.4842511588,1752138.860954414,487.2672050239903
CPC-98,39474.45828537404,250251.47430614295,13067.209553198107,11234.46879852642,10725.474635521354,41973.331631393725,31295.23308132748,7246.214728806961,16043646.996398346,33206.29963542266,30319.099183261373,9559.4750676378
