bin,ERR594291,ERR594324,ERR594382,ERR594385,ERR594389,ERR594414,ERR598972,ERR598982,ERR598990,ERR599018,ERR599023,ERR599025,ERR599026,ERR599107,ERR599110,ERR599362
EAC-708,470.22900973431535,167.7722222222222,778.1581196680754,45.91285373762264,584.7757369395656,979.3782529439441,1026.912355629818,3257.3224643747035,109891.45320412438,52816.833038130084,4526.249482853994,884.3473580233903,1215.138786410827,2546.937152192398,253450.7348031187,609.6548944963857
EAC-71,87824.80807149885,17588.66617844494,236680.3126370416,14336.848582169057,183522.3132515098,233260.3638091468,3563.3312508087147,21819.2754676938,467179.10999174137,210272.30882528357,14832.480455859091,3409.051161376001,26589.406220826128,21470.007413309424,1102896.2012062457,38682.99783100138
EAC-710,641121.2524440553,423776.7192395248,2280.971833905185,404.2578665161563,963.5010424989088,2454.5853345637865,2656973.659735825,52173.663264138246,2471372.186057172,1062490.3394443814,6977476.036203737,2628233.725395962,2201893.634783598,51598.839500600145,5899479.561905352,741.3747229866129
EAC-713,36679.320803515686,19566.369889380945,505041.6267192681,3834640.5600268845,10171572.796937468,508670.99383048917,35254.75317830895,4329.3420286372175,19220.861735430997,7893.43282064548,121596.73106215122,35430.87937254655,206921.25047300212,4813.13359734484,40202.208936819785,1474263.0316943356
EAC-714,222000.94293822304,6662.156083979474,477.2533898548708,1954.9802080684967,209.71022582077924,654.5084208029815,145408.85964324573,1279601.0273239834,2234271.508618146,949457.2684033462,354438.89562784403,136013.17288787547,2354268.9038189584,1263179.9274863459,5297512.900127446,392.2844879858201
EAC-723,9081.187744668317,1562.5083644990818,0.0,0.0,89.93201518947076,0.0,5998.400684881531,20866.76403240013,124895.41698039652,55602.80783551019,15429.153216128298,5936.440795326945,8151.80181583534,19895.017650637415,280595.96707577247,41.24797249523226
EAC-73,32338.75816814545,6096.513175343531,46830.38584084371,40430.03813640643,206061.34061507494,47005.667115476375,6162.898390165726,5675.335881513577,44191.84202092529,21485.697799045938,23773.39879713198,5120.215496832182,21419.092285559524,4767.195213292303,101700.17310776892,13923.683136949643
EAC-74,475832.6397238614,638.7194917301528,2149.1083770929113,328.890879725024,955.7835591024087,2040.6079095620728,163.3901122647359,112882.48838421238,1329930.3102790157,574808.8196930957,428.6457670601775,128.8818765713095,1627.2770170225292,119080.36897188963,3158770.2659246824,623.7360488362859
EAC-75,232445.57695432907,1075.595266153165,169.75410322878912,114.12903520511485,103.82420638609273,113.48145850565197,6534.967942832689,41233.09451805415,1199312.6782822034,524873.6812422767,16811.122287797334,5775.69036046821,4825.258607731333,40973.359479413084,2819852.5211022133,0.0
EAC-76,3195.238620070336,1776.9218466646953,28720.98102693404,6348.132630771886,232464.31727154632,29583.0908025051,3650.53916206489,907.7599827727383,9956.786957465685,4121.040578484464,16574.39911572904,3794.0139982000906,7768.519651854966,991.5545150742125,20597.57024399197,21275.862059248786
EAC-77,2911.2257349964593,2399.449192257295,147376.1193819333,3930.569216723507,86926.18601126276,146399.95373517997,3852.9837008678896,596.0274856818855,7514.496390118345,3089.0454405842966,16988.341683095117,4868.876372901837,14042.804504126767,374.68197605241295,17838.90397887402,810026.3345210494
EAC-78,2959.7610611732657,4667.641150573251,331.9093101784852,92.7684945485378,106.5389688005106,405.63393361187343,16307.64963609679,6498.057030085181,33932.7201507441,13743.64434204154,243511.2427253407,16256.61020386515,9591737.226928946,5793.900425523098,78473.79831576407,26038.338470140156
EAC-81,132059.70791968371,60191.63175451071,157.567258388013,31.18553459119495,214.7433375715062,135.280697530644,3684301.9275339036,147680.60153486795,2490204.0382630867,1083756.9619396355,10296602.572345361,3644868.520972346,1667240.2740904412,146815.05963187595,5916450.858349368,29.194968553459113
EAC-83,101061.39222291402,122298.09622010078,0.0,66.80857142857141,0.0,0.0,1857983.0781254754,79478.84779893528,1443937.0519499108,624516.3767339772,4754652.310281257,1804007.5848254103,19643.057492486925,80655.51996272716,3471070.3873108095,0.0
EAC-85,8447.353132886545,4370.939025920667,2276.097821120328,288.5220684492435,76569.72144936057,1832.7190751548676,118005.28508117599,6411.77624907592,68389.99343463522,31279.52834131571,346843.36976714176,115741.9421186498,11534178.029346291,6187.9753846947715,164001.34945058322,532.0212461231047
EAC-86,313.97279620783763,0.0,64.81615192041458,0.0,0.0,9.941520467836241,221.75522363361287,5758.679499229296,31303.58768715637,10506.23761611003,1110.026566945313,583.5247479250806,1920.326789036533,5272.675387458335,26682.60912213594,0.0
EAC-87,34788.331875736425,6655.258218159224,9410.75776354421,1671.4653304507035,24101.498011163272,8323.568253955571,16198.982046051242,2439.424670378549,89142.75060490938,40751.52538981353,67385.51918790615,17184.063813924542,218327.13330197518,3746.482167354516,214314.90129670678,4354.4317058993665
EAC-88,2990.0209350145174,367.7435895787968,488.0860416478298,1.6606929510155302,3134.0938391514246,902.7109270093417,2401.3173218637194,598.5082902140276,8146.745199249874,3611.413004561319,11296.037479683531,3561.9588329049207,1960.3654516883541,324.1814416421062,20820.77449192143,294.132556071433
EAC-9,50298.80663512106,8935.271268229355,1759.2606932922772,531.2233825648884,1028.0095782633568,1353.150999520306,495212.84858069586,305693.5128120517,638289.5633886403,298285.22580915526,2020014.9477257174,491376.7138468657,6215615.641967316,303311.8897988771,1528341.1487289981,623.0671537317367
EAC-91,5286.898079983263,10433.198069044196,6297.605613862103,15879.70812718822,120241.91022115576,5787.881377795934,6730.005144149128,2189.3204566186146,7068.905647128754,3760.095174591941,35180.061019401575,7018.907566307081,21789.42308779176,2029.4880431665283,17810.17410653079,15705.861322975281
EAC-92,1363.5421260832354,554.3541720042264,346461.3889797114,28426.62582728633,492286.5981874562,352196.0735638833,574.6893256622915,914.704709808561,1596.3650862132401,583.7102024987313,1140.8305661286977,621.2189722349973,1315.7095322495356,800.5155755860071,4120.797925080502,32414.72739142969
EAC-93,207.547123985641,268.54554006492816,162547.57926319464,174.82819117671312,17118.178652611492,156524.4506615122,2174.817224122472,190.53126821000978,1222.9741690142287,496.6338917241566,4715.401629750185,1512.4611906708735,684.8393957129939,275.7107237408636,3596.4577198831034,6415.844841492631
EAC-94,2983.1169242815286,6686.688088305736,140948.9651619152,9827.956051389872,322359.38259630825,148726.06439473186,31860.170949243857,1446.04355434875,9145.350073104782,3772.589020312112,113538.9441177203,30736.617144121385,157848.96552709074,1243.2416671716398,22890.82879353285,16575.403957794533
EAC-95,2382.075010447119,1077.8783336492047,6503314.36887337,1539.8826124988836,11630.503663431922,6401895.156436861,4003.3279966947357,6856.770538462782,8641.598584034553,3447.013765881534,12350.765641261316,3715.13413328403,10391.31180317192,6454.811762786655,23154.664987914904,7345488.80037991
EAC-97,62067.411642235755,61376.543913455076,20136537.280570164,512085.9570477935,14134485.739214646,20007540.971555546,10947.077771120048,13039.889189685464,231208.98461003095,104286.11689987655,48961.94118754724,11174.982431292641,71786.25223226192,11218.604372975064,563827.7771571903,1630146.8533832545
EAC-98,622295.6475384639,42531.328775113005,436301.52150035376,9869.96827142649,336603.4401840708,446575.96238881745,4041.077175052259,102718.71701372552,1933321.9088784284,898905.5205832116,17339.723937878825,4635.423751831451,33249.99482303887,103766.84237371075,4641623.87293245,31781.505997504868
EAC-99,68664.06065468123,5544.134883690371,67.04972648410691,0.0,33.58207705192629,43.92435351404423,217320.35974686002,285414.3742563079,1015066.9934713463,422605.5439928829,558972.1392090981,212957.95334895916,5540166.712396704,274505.8249972278,2336673.4668239397,46.25928457592504
