bin,ERR594290,ERR594312,ERR594345,ERR594346,ERR599031,ERR599037,ERR599062,ERR599109,ERR599167,ERR599172
ARS-71,5575.990413717972,55215.67126668026,13984.285573803902,21584.605033627562,1612.559471427834,39840.10480587943,9286.938097663808,8968.438659277126,23398.298225084927,15973.935293134176
ARS-73,97925.77424969753,3916.7122455930685,237575.53082913454,37907.355929388716,66000.36590660093,2142136.2077130955,397617.37766151875,306176.22069744655,720054.310929045,894072.6412501176
ARS-74,41141.372234665294,28367.376522810846,99861.23144182735,486983.2664012419,19905.09978684546,12202919.454700189,122156.83550985045,1456096.0486978965,3502844.870951101,5119133.276256015
ARS-75,36122.33516338273,16915.59309741657,89086.31797154863,7870.0235895623755,4174.975714130993,8462.488059541107,24625.814560310708,4001.291939670147,10195.451238443315,2253.9699969686994
ARS-76,11560.313906160301,1281.3814181910416,28110.11136305898,1172.9752235726894,2619.541576985847,244.35213039439589,20207.34628488765,517.6983017192201,2041.139029121074,0.0
ARS-77,27444.78634408135,14389.699475488138,66842.2482572832,23043.84595639956,12842.480992995235,23580.387387847735,69261.57597776117,12156.633226264923,25563.980222674556,8369.20018251892
ARS-81,2128642.6331117256,285947.88944439235,5159823.955013915,2365038.679710834,1097122.5395753747,6582283.895039916,6052657.605939667,2412397.5874022557,5135550.4548566835,2891744.6593957855
ARS-84,17017.450283663566,7557.730399929437,44365.72532371759,5832.269352140201,6860.087711285255,8525.995338211855,33516.1023179553,6823.022221139386,16218.978105781898,2733.4040049016835
ARS-86,22794.64730023714,11568.676584640265,54262.66112626687,2154.810204662572,6054.534541844216,1884.505858707162,31442.68694377023,2068.728981020459,5641.214230362468,670.8343155481278
ARS-90,180556.28262090206,86464.6533565403,441084.77242401836,236407.18296307136,7453.7731724781415,46194.865738204804,49348.7593016144,19653.43152478733,41771.14718239912,20978.361910473395
ARS-93,9178.591584607293,50364.435066761784,22006.796194483817,34840584.599498354,1012.9752512038395,385724.6616658568,5921.584487328842,1251.2927614714654,3795.0133207508084,164576.92608131302
ARS-95,21820128.61910548,1606028.219389466,53072605.312612146,46464542.14781212,23580171.273813542,144615789.9283736,138226050.27360913,55368704.49841139,129908814.40827802,61108299.516177386
