bin,ERR594320,ERR594359,ERR594361,ERR594362,ERR594392,ERR598970,ERR598973,ERR598979,ERR599012,ERR599057,ERR599058,ERR599068,ERR599088,ERR599146,ERR599150,ERR599173,ERR599339,ERR599376,ERR594291,ERR594324,ERR594382,ERR594385,ERR594389,ERR594414,ERR598972,ERR598982,ERR598990,ERR599018,ERR599023,ERR599025,ERR599026,ERR599107,ERR599110,ERR599362
EAC-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008247890270703316,0.011486770346914513,0.011916752655393369,0.0,0.0,0.0058300557795942865,0.00047662898380061567,0.0,0.0,0.0,0.0,0.0,0.0017613709333113227,0.0,0.0,0.0,0.0,0.0,0.00497624147366302,0.0,0.0008282226644754112,0.0,0.008882091333291398,0.0,0.005764872530840549,0.0
EAC-16,0.01729616992850715,0.02505823412930219,0.026727012901624873,0.025070971978798658,0.028616405118597563,0.0,0.1439297664397447,0.01606179751215184,0.0,0.001957074713961155,0.026136241427017738,0.0,0.019358631508572463,0.026669735541116246,0.01178524433067269,0.05028088079817175,0.020967333909850314,0.023001033041802035,0.0,0.0,0.026161982982732167,0.023154724021452765,0.0291086099078909,0.023535305472574503,0.01451802128952178,0.0,0.019322522176511658,0.021077748949245384,0.004225124105498436,0.004486845230403349,0.0,0.05068016248356863,0.022578423948035563,0.03004606956758821
EAC-17,0.01817886552101014,0.0,0.02054711086337303,0.007115113501535698,0.0,0.057692693879563245,0.0517724555730507,0.024684496811443555,0.05349354531471448,0.02676709302585686,0.029302337352747267,0.03733050633139315,0.05732233241686413,0.05446004799600768,0.054160842683063926,0.0593044603172808,0.0,0.0,0.0539755982325902,0.061731013850031206,0.0,0.0,0.0,0.010733969032021111,0.02582912621515307,0.05566125750663632,0.05589907010008772,0.05792233950825905,0.03335997688555394,0.03251584401938469,0.03539636274009863,0.058880137396678904,0.05648782837340434,0.0
EAC-1768,0.009744498017879273,0.0006176610026389756,0.0,0.0,0.0,0.01499530066497621,0.012474456677868116,0.015222361429364029,0.013887736784620361,0.013015493597283358,0.012591106683855782,0.013420839419771442,0.013870521847545975,0.014152538439330765,0.014163729114198031,0.009145017155211559,0.0,0.0,0.010431249053529192,0.009200334404923368,0.0,0.0,0.0,0.0,0.015063447585502899,0.013222347011383645,0.012648723805404589,0.014223335186787188,0.01457049651405447,0.014962823836071998,0.01405077729685745,0.01894134643512878,0.013417679609399056,0.0
EAC-1785,0.0,0.0,0.0,0.0,0.0,0.008231203110606143,0.045568371180146665,0.010656549685318447,0.0020677137513693718,0.0014750927814375014,0.002056617508038291,0.05079897156694164,0.003902694747922068,0.024830395772162443,0.007993350513738213,0.01985206253381412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009471550209830993,0.007725233431808793,0.0374641731260533,0.03425625641550642,0.027784207755572953,0.0,0.010597556255370785,0.020579732806634724,0.011785655459969485,0.0
EAC-2,0.04921555304421548,0.025943486444218285,0.021754348417950868,0.03190138227267874,0.012073171271371244,0.04730858473523587,0.0,0.0,0.025736542043417576,0.009891211719782732,0.028049621143348236,0.0,0.0,0.0,0.008992825235748944,0.0,0.0084732034398556,0.023900816121309888,0.033907287951941985,0.02869651842825537,0.02790792370186489,0.01532759632506955,0.029141671080326906,0.024799551652144897,0.024836984264581228,0.03177884963827745,0.0334302481888086,0.031943137921008516,0.007999180747980955,0.013296156994861164,0.02516315957684289,0.022999853955051216,0.03427895035055308,0.026503149522884014
EAC-20,0.0,0.022025734070843368,0.021645866378756807,0.022657416688253836,0.022424268800099054,0.0,0.006872326785094371,0.0,0.008619386134124937,0.008121165316873095,0.00529198563590743,0.0,0.0,0.0,0.0005376291345608271,0.0,0.022755249517674058,0.022247408466942512,0.00635029755690775,0.0,0.02154584786199431,0.019414252187509272,0.022356952857453708,0.02150118090225054,0.0066046732559905995,0.0023334853417938135,0.014075543545497091,0.016591344690855388,0.006613497932925376,0.002381954529530277,0.004051612748551281,0.002780905503230927,0.01277844768449034,0.021881333580058716
EAC-2006,0.0,0.0,0.0,0.049554991867076056,0.0,0.0,0.05678653957245722,0.012683249420618263,0.05899007082697997,0.012088106704796662,0.012186831534615989,0.054012920014508324,0.01761273795587507,0.0,0.005426681886235896,0.055498398969339384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046872653592479885,0.05407660411274767,0.004672878827207858,0.005596760500220158,0.012794586907461198,0.04469670758227121,0.03479598178421658,0.054448061995383816,0.004616868337900442,0.0
EAC-2011,0.008121010930313182,0.0,0.0,0.0,0.0,0.00906231827295537,0.032981067662089344,0.0053280730841291715,0.005796926527567677,0.00750560847356156,0.004350322083353747,0.03551024683213299,0.009256237924845116,0.005908296661015059,0.00939347464706054,0.02892915747617519,0.0,0.0,0.00643063541570591,0.0038427661852489,0.0,0.0,0.0,0.0,0.007424478982427533,0.0250904732479007,0.005265024165917823,0.005355077590558006,0.006000252117627673,0.007101721581635618,0.002705661294997887,0.024439012416974666,0.00515136076200299,0.0
EAC-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.009477754036675888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011389652237556652,0.006709546199946505,0.0,0.0,0.016090429414129036,0.10482366953336697,0.0,0.0,0.0,0.0,0.02667781797277973,0.0,0.01364424533499622,0.022112941654259668,0.0,0.0,0.016093993175453618,0.010496781507144365,0.020032957289199998,0.0
EAC-2037,0.0,0.0,0.0,0.0,0.0,0.0,0.029005910492111073,0.07433776423925798,0.0,0.0,0.0,0.0,0.0,0.030835184682518134,0.0,0.013464845566774731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005683885335787183,0.021777607400609304,0.0,0.0,0.0,0.0,0.019468483665125654,0.0
EAC-21,0.0,0.011391223040519333,0.0124113035903593,0.011659871085500994,0.011630763887756653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009826916621219095,0.011565708437336892,0.0,0.03285767854059639,0.009784219723760377,0.0,0.007155997000515198,0.010014900718000291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011459849208250314
EAC-24,0.009179344989485506,0.0,0.0,0.0,0.0,0.00808093197437885,0.009094071382491584,0.00878140443991251,0.00855061530809408,0.00826835347967173,0.008618740828116995,0.008751712813323142,0.007743569798583161,0.008742633088563443,0.008735408140013504,0.00954720932504385,0.0,0.0,0.008154966912074138,0.0040466796360571254,0.0,0.0,0.0,0.0,0.007983382779239946,0.007253989808316629,0.008479417531073893,0.008982162081174975,0.008227933412748543,0.00860332676480273,0.008600999593559013,0.006476790918170185,0.008950804531283987,0.0
EAC-27,0.01468851310180953,0.0045629848397310295,0.0,0.0,0.0,0.031086543953022475,0.007111007545941307,0.025977027431482523,0.02926022343495574,0.03702895329164363,0.03109249257641948,0.019566137187684098,0.03031405102905247,0.028001844145308905,0.02857729095810339,0.013359454613394632,0.0,0.0,0.019120581636981444,0.014541734624045554,0.0,0.0,0.0,0.0,0.030977103219170563,0.011223802673534454,0.029351784062359793,0.0290637247337982,0.029846921943267476,0.029897043804650456,0.027998646818251465,0.007287241232027143,0.02819457531319438,0.0
EAC-29,0.008361073877745925,0.0,0.0,0.0,0.0,0.010230347980824742,0.0,0.010248769038008506,0.01062454091367506,0.012939627551687885,0.0153834170673055,0.007574761878479232,0.012726788793633351,0.011746887451731724,0.013906196755239847,0.005484589717190538,0.0,0.0,0.009619378954340188,0.0028780999506631873,0.0,0.0,0.0,0.0,0.015537982447313418,0.0,0.011376940056156972,0.009984053303135626,0.0142422249029074,0.013841861884125624,0.013762149627904114,0.0,0.012531223599090119,0.0
EAC-3,0.11266303294587407,0.03708823347185879,0.03685802748714808,0.04921268518703014,0.0,0.0,0.04757761831855427,0.058064484835461186,0.049337431282214995,0.03298729176168195,0.025725320182654707,0.01924324405837921,0.03630546040429613,0.031861755017479995,0.036548905727284815,0.08940106311486272,0.0,0.028582781546633396,0.06950031741964408,0.06368613927930862,0.05713222989250444,0.019560975666793483,0.010558808564115651,0.05553861563681375,0.02369757706647197,0.07747383781980038,0.07331250485316412,0.07536940237649295,0.01681226355461943,0.01144375589130883,0.05548394348838688,0.07216189310880089,0.07480705907857252,0.013725376693639059
EAC-30,0.0050751513634906525,0.0,0.0,0.0,0.0,0.021270436865027713,0.018549421868047773,0.009039792097412597,0.01709744216140568,0.017605282173070124,0.017007092440229316,0.016832358072491917,0.016575989001228798,0.011150105249050921,0.017422451355086778,0.02021050141556394,0.0,0.0,0.005817963087817288,0.013549241828403816,0.0,0.0,0.0,0.0,0.016632064958560178,0.0196544161047101,0.013910631824334347,0.014661178340602458,0.020640458636764423,0.016092227112874776,0.01693085342154907,0.019876169743884967,0.014007275741677429,0.0
EAC-31,0.0,0.01854646920596457,0.01838886672484181,0.01031219486849966,0.018375456837119074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017257716040041646,0.008669074036665215,0.0,0.01801387666597153,0.018840169023712484,0.01008674226063685,0.017738997489028255,0.0,0.0,0.0,0.03413749773060643,0.05254513661101585,0.0,0.0,0.0,0.012356994346201647,0.01894886710078435
EAC-32,0.02768185268292758,0.0,0.0,0.0,0.0,0.03068350645752149,0.04841095378527896,0.005550143485587759,0.024372017577126714,0.039274926908221985,0.02802995409065316,0.03141472669800892,0.0317168226765849,0.029755011768640607,0.026422461753228144,0.044615441450525185,0.0,0.0,0.017375566316235224,0.025143487865228444,0.0,0.0,0.0,0.0,0.025290047094207832,0.04036407800347711,0.016104590238696436,0.026989783751301955,0.025996919134718393,0.022660879017967303,0.023043289085371784,0.04003107763864715,0.020935102016335555,0.0
EAC-33,0.005674163240492576,0.0,0.0,0.0,0.0,0.0182992429110592,0.009230169913087295,0.016624054721069727,0.020454204091849077,0.02009585095926008,0.019714859373761946,0.01009583528716251,0.021066424830128643,0.016639681827797268,0.018061021321986098,0.010976584537320765,0.0,0.0,0.009988374672820403,0.017008391000099977,0.0,0.029680084158270784,0.0,0.0,0.021869210027729482,0.012681374802269363,0.01853083853698678,0.014999072943515847,0.021385683069717783,0.016633429143643463,0.01840184379011223,0.007279621604713611,0.016897159832389208,0.0
EAC-34,0.0012910980707224308,0.0,0.0,0.0,0.0,0.0027090578141507255,0.0007024468460014184,0.0023861880216536845,0.0020905792545342894,0.0037045544633526038,0.0017830449332701527,0.0,0.0026661183241725706,0.002197350968159544,0.0021830600609253443,0.00259346334461054,0.0,0.0,0.0007646200353329005,0.00193069615648697,0.0,0.0,0.0,0.0,0.0018717051676331018,0.006168808490490957,0.0020064914243268146,0.001960448870060808,0.0019706341297048213,0.0020191291348612287,0.0017496430241274584,0.0030700129175005113,0.002095164634346881,0.0
EAC-35,0.009790767991143322,0.0,0.0,0.0,0.005150959672252229,0.011602750536414056,0.009991971932754817,0.01130050619748186,0.010167551732272143,0.0009134277092724034,0.0005371916317061817,0.013211727709594627,0.01108141155562971,0.011930880140458792,0.011847163190926532,0.010689306608796847,0.0,0.0,0.012067622198607611,0.015017972311756375,0.0,0.0,0.0,0.0,0.011331419749896201,0.010609713273919623,0.011663051407350019,0.01169867606787821,0.011613510742894842,0.011116437937335053,0.004428192505958921,0.011191741341481253,0.011970300707704717,0.0
EAC-36,0.018640320644643583,0.024563885909785012,0.019799873229140015,0.007406775826158568,0.01360255731815397,0.012772235339836477,0.012075194681739568,0.015037990027909884,0.013105209490503292,0.015214104516388686,0.012583888544950541,0.009825362358150857,0.014360643636545902,0.015249278057918389,0.013932060803255479,0.011610869861908811,0.011781811201675763,0.00469599946794267,0.014923691516323475,0.008125869088911553,0.018411111376596817,0.0,0.007552618801021814,0.018695902571346165,0.013193171624094625,0.0,0.012559894436165777,0.004832266704866165,0.014025362218395974,0.012765722493799841,0.012653419058701692,0.005661195210353229,0.024051650628822186,0.007039822104427595
EAC-37,0.011431796034138885,0.04225997133322083,0.03482236828040273,0.015907106072469774,0.03291385344685981,0.010149350794560887,0.02224085311848841,0.010695891979350591,0.009343418750065209,0.0013974034177496122,0.001622883223413507,0.0,0.0,0.026470394556918363,0.004326165878479106,0.02507416723936782,0.015642420434867545,0.0,0.03101436006521526,0.003595462991428228,0.02607641290780829,0.04803464521707759,0.03517139248982498,0.03732960935572948,0.0011913202155028767,0.03381019811753882,0.032516641576043434,0.034277983362299924,0.0020534435292405956,0.0030450160299781604,0.0026135943625108338,0.03211001880004221,0.032930081448364484,0.03775325002912676
EAC-38,0.013101104511648613,0.0,0.13077381372769098,0.0,0.0,0.019512202111900308,0.016480960310436558,0.017361739276681984,0.017871124616091295,0.012870496929039011,0.014993758220772663,0.022655259949361687,0.01800501386265814,0.01789236771095296,0.019030337757300245,0.016746234039675456,0.0,0.0,0.01626141961463328,0.014086988429153265,0.0,0.0,0.0,0.0,0.02157828434433887,0.02080023477055122,0.01809287677366353,0.02185614835649764,0.01977905665155254,0.01946327770557162,0.022166787956059426,0.01765094989998159,0.018088065892580028,0.17605263893005468
EAC-39,0.0008431091130370928,0.018638207703341087,0.01849502953569043,0.003735605416567447,0.00046635904040376607,0.0,0.008404683814151244,0.0,0.00430932826170127,0.004215471194690435,0.0055914477323028376,0.0,0.0,0.001934961202067723,0.0014068774835651035,0.0,0.00036018183084407756,0.005297516297799215,0.0008475986635519633,0.0,0.011745443612288395,0.00032029128622405254,0.013978274987665578,0.011028719757252366,0.0,0.0,0.0,0.0,0.0,0.003576930641815184,0.003585775225185762,0.0,0.002694610854676269,0.001904769403953479
EAC-4,0.013661324778196614,0.04301688470759771,0.036300332348661715,0.03787173239348523,0.041577077791532344,0.017220815768032676,0.031439236816317356,0.05620600452462047,0.03150165308775799,0.02797607254616885,0.036927509502262604,0.04569899787691931,0.03924924622246206,0.0227974357434427,0.04925251896626976,0.0358037320647345,0.038874838292461064,0.03498667369125665,0.046833778172545505,0.034317885371522666,0.020874738821574035,0.04041607132335542,0.035018929845044934,0.022438124537848127,0.04109604613182733,0.0452806159040975,0.0380731075703317,0.03334298071320259,0.027904831542105782,0.047841091619806084,0.029184204520132696,0.054254185271036016,0.0374718228866541,0.03354680833472241
EAC-41,0.012204665013843402,0.012309404823858375,0.012740980270315496,0.012455450049681157,0.011226010249159262,0.0019912569765297215,0.0,0.013921882105541829,0.008850059034853313,0.012756500723582968,0.011412817543952979,0.02771101570276483,0.025456279929011665,0.005602947814170593,0.0115606120970834,0.0,0.009628440998230813,0.008169358636155062,0.009134745321683024,0.008588784485442275,0.01158512612496846,0.010606597973380658,0.0114209763733267,0.011442812049810852,0.013813156799112129,0.005372028295379308,0.006561243835937537,0.007727390631175676,0.014412979550303887,0.0144523664609473,0.014458274072225403,0.017534571575141326,0.009449958441915223,0.013334106468351462
EAC-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007457635724892129,0.0,0.0,0.0,0.0,0.07736558532794109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000981928182881704,0.0067746372046830075,0.0035729393634204034,0.0,0.0,0.0,0.0043778412310933,0.0
EAC-43,0.0,0.01645059612888342,0.016372255052046886,9.049773624207541e-05,0.002864409385636086,0.0,0.0,0.0,0.0,0.0009707043434367619,0.0006556353628105849,0.0,0.0,0.0,0.0,0.0006682321970984031,0.0,0.0005278515274966658,0.0,0.0,0.011742770983300824,0.0,0.00017829560850500534,0.011261175336920785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAC-44,0.02127640581850138,0.019874569056820307,0.01954120256168378,0.019150487792060435,0.017533342615568895,0.008754142479008813,0.020578469370259644,0.013650804761891226,0.01940871529414541,0.012844828517736053,0.029340051623774784,0.012494385142026937,0.011320033368414752,0.01954918557689346,0.009147889716768687,0.01205604036238933,0.01697131485576814,0.01792643446821552,0.01791600099075766,0.024572120206314326,0.01985349409334071,0.019039196450370867,0.01974250513535636,0.018848386273518654,0.018666709325029007,0.012461341261626764,0.01513532475749095,0.014274123519786656,0.017127390394639314,0.017774195455444057,0.020351303146065952,0.02387183476985584,0.017013311046647186,0.019682164812591815
EAC-45,0.05193752973121922,0.07396933704352396,0.07551983391746411,0.03482137035762308,0.049186389498502056,0.03261465012054403,0.042642712038135355,0.0,0.019986169794889815,0.025769766272980194,0.011831854784774384,0.07680903631271917,0.03157113080680382,0.0,0.017061434164175698,0.06523941407837514,0.031308643211004385,0.07309623845578714,0.07080749614096768,0.06324627004956265,0.07449070028129125,0.07045514511717363,0.035634001973072246,0.07614363485542731,0.0,0.07800303539026247,0.07345182565313944,0.07012035464681478,0.022225748667419134,0.03190481390887636,0.025187889331198397,0.07668059799553219,0.07350347687539213,0.026218310536567944
