bin,ERR598943,ERR598954,ERR598978,ERR598992,ERR599039,ERR599093,ERR599120
SP-3103,0.0,0.0014202591114585515,0.0,0.0,0.0,0.0,0.0
SP-3110,0.0026158661839574427,0.004670329648630151,0.005272239352078053,0.004535144897968158,0.003936810524611407,0.004631354960623998,0.0035417223466893684
SP-3112,0.0,0.007536653985059312,0.0,0.0,0.0,0.0,0.0
SP-312,0.0,0.014618021114246841,0.0076265435135411,0.00012122000235538324,0.006468837220312938,0.03746113284551424,0.03329805595636788
SP-32,0.14436782453826014,0.025110474575743124,0.08804815695505905,0.06225158608532498,0.09794183316001719,0.12975052632158404,0.13075325964070195
SP-333,0.023751517821033557,0.044648765406136756,0.030428111055620655,0.1594780091828037,0.011348671395796955,0.017401000782449508,0.031274343031427156
SP-347,0.0008539194832248711,0.008450939195241525,0.004542554118298336,0.0052119678290030525,0.02390523283938812,0.005735106527903731,0.003361292747085426
SP-35,0.0,0.0007312853088833421,0.000764426469211562,0.00048505428200071917,0.0020244197288706656,0.0007299669789624819,0.0
SP-350,0.10356873884476192,0.44255662962487596,0.12533912378921672,0.5615740926103902,0.5515083055873612,0.6202402928359811,0.6652323698268191
SP-37,0.07152087290911273,0.11396002892413905,0.027616898680876942,0.10638770297689285,0.321978822906061,0.011737487427496944,0.0
SP-43,0.0,0.0,0.0,0.0003306796451474872,0.0,8.017570085726161e-05,3.6639336997301124e-05
SP-45,0.0,0.008372354026919448,0.024782689235196886,0.018510714168431672,0.006069181471384158,0.0,0.0
SP-57,0.0,0.0,0.0,0.0004482781024200243,0.0,0.0,0.0
SP-59,0.0,2.3047451718158126e-05,0.0,0.0,0.0,0.0,0.0
SP-60,0.17617714805542642,0.03788389662642511,0.09568775754761458,0.05517199686993382,0.005879330633102537,0.027149535709417152,0.06654424164512039
SP-64,0.0,0.0018512703958865567,0.0,0.0008390952824402941,0.0010379689263450202,0.002677054186842619,0.0
SP-73,0.00016290654499983702,0.001285725239943846,0.0022670766686955415,0.002045368828099274,0.0008578417560469945,0.0019049666868974512,0.0024617775000032767
SP-74,0.0,0.1380530417739533,0.0,0.0,0.0,0.0,0.0
SP-75,0.0,0.03505935548499367,0.0,0.0,0.0,0.05559315650987529,0.20169446511181324
SP-86,0.0,0.031608196899017,0.033994286239876874,0.008735749792574521,0.012982806930009944,0.0,0.0
SP-93,0.05728930623466829,0.028152668218518237,0.01696361657277387,0.017466938681631752,0.034437286192086976,0.0,0.0
SP-97,0.0034075679777606648,0.0026285590703316176,0.0029546187843990553,0.0022771317721818575,0.0025789296161328372,0.002507179932378485,0.0034688830870877206
