bin,ERR598966,ERR598970,ERR598979,ERR599057,ERR599088,ERR599102,ERR599143,ERR599146,ERR599150,ERR599158,ERR598949,ERR598972,ERR598974,ERR598990,ERR599018,ERR599023,ERR599025,ERR599026,ERR599028,ERR599082,ERR599110,ERR598960,ERR599021,ERR599031,ERR599034,ERR599062,ERR599109,ERR599112,ERR599164,ERR599167,SRR3963457,SRR3963458,SRR3963498,SRR3963571,SRR3963599,SRR3963622,SRR3963658,SRR3963804,SRR3963805,SRR3963982,SRR3964650
IN-27,0.014382079522628446,0.013132515287073869,0.012091525081860375,0.07552809539705872,0.00923971393146343,0.06851713180629783,0.06801995020526508,0.04278131894477464,0.08328656004074261,0.04081191306495013,0.0733181348983393,0.06627586752049114,0.010144623669098091,0.1400280333139621,0.0679976384643805,0.10360383047335936,0.09036720432355491,0.06180191459461866,0.03301455884346965,0.06912230837657173,0.08249069828015779,0.1421754576643249,0.11057385103988099,0.02228875960837897,0.10844885065430522,0.055084935508335854,0.02710254111920658,0.13591769026904948,0.12583800579211013,0.09849361966783902,0.10141291202197822,0.0982252649711537,0.08409113499087975,0.07413372773025087,0.03608749400902741,0.043737314132776796,0.08769083421856734,0.05717891642957004,0.08335860960170553,0.09661998467456756,0.07675122610956378
IN-28,0.04454586669631789,0.019650677021083206,0.048149938867674165,0.021011232325051525,0.13118941334176107,0.07453894639372642,0.07806833783325681,0.03886625787326842,0.06571149336169861,0.05818314285420129,0.03589506494875035,0.05190378827331056,0.09007461026044561,0.1075981711895945,0.12135512327129067,0.04230681474256393,0.08325275597241705,0.06087336771144423,0.10333674491349455,0.03767702846791174,0.0962572944280028,0.08082798964792849,0.08285369913953822,0.04219348922245502,0.09887790252209265,0.021057004636571668,0.07597309344949826,0.07771289890214739,0.10349772373651678,0.09752063195817046,0.011552474469900974,0.009717831672872764,0.01545012348833229,0.008649268417240443,0.011146723235601166,0.044728943999597315,0.03463350981966225,0.023660635437439483,0.016988636425585908,0.053950902028424334,0.0634598282973805
IN-29,0.042154664645044575,0.0,0.043478121709102084,0.04316435522470283,0.00208078274533957,0.038403870266316115,0.09810607919021111,0.004439893758513682,0.010826381044741127,0.01836379858689998,0.009959935901043587,0.0,0.04640141749024178,0.026315839192288814,0.01970365360872154,0.02369390019535553,0.0014567721704956617,0.01852665846724407,0.06725568004275193,0.024086471875169192,0.028232430709595174,0.02941954930153845,0.04960578362746366,0.013037322434276966,0.016098859372122475,0.03347162992771715,0.04463255538163855,0.06568006393859739,0.04655186777521877,0.03992590823745611,0.07501614322884786,0.0571079110627646,0.050366911621650676,0.054017724559904584,0.05853958376118953,0.055095396035771786,0.05424653863531589,0.05633917048856092,0.05387140243262042,0.056393105554388416,0.056446947130496326
IN-3,0.028349678519880565,0.13911153369744858,0.08969146093689405,0.16718393993867953,0.22909553950707556,0.031886463326107346,0.036536970190144714,0.05698388388073114,0.14027465308730672,0.02945325556887358,0.020974466005873316,0.06848041241906049,0.030028116061600704,0.02514471323852203,0.09852201552206659,0.16038374027978805,0.02179512748842222,0.05897495793912446,0.032889978844321835,0.014309150495528361,0.1504027224304016,0.06316188289196484,0.15486339828697537,0.0712755805112466,0.056587942837625325,0.06107945357656695,0.3335676010522601,0.1127232187697867,0.13877433012831597,0.2246502726640652,0.8334887409788144,0.0,0.060552750595016136,0.17478666656187786,0.0,0.4260057918022283,0.2119068736788436,1.0,0.0,0.31818223774418564,0.26088822056233957
IN-32,0.06620579079809251,0.05703371279948335,0.040047594686957934,0.03506108080490894,0.057609320471334935,0.06467583905092536,0.06763050400098916,0.04584553740535457,0.05448876397642766,0.06507571707202854,0.06502190231598932,0.06668295379874703,0.06449181741030079,0.06530507576994353,0.06640311732301427,0.06507216439859255,0.06445428824868628,0.06384605179052252,0.06292823283044625,0.0637805487571906,0.06649616854158559,0.06847062970169696,0.0654823235671511,0.0640778457707311,0.06809777322257955,0.06434637386582845,0.06464964877255805,0.06396619487229975,0.06523201013443274,0.06459890772417037,0.06517897970179388,0.06461895105981537,0.06559975553401985,0.06614363616567016,0.06652117232561539,0.06476505172475697,0.0662779568015937,0.06732006429307076,0.06400732195361027,0.06527251611486673,0.06586176567139806
IN-35,0.0012392319707825697,0.02103457975158962,0.01209775045924922,0.03183235908324089,0.018380327580743754,0.006994370366850046,0.002168336831894205,0.012747724428598048,0.018876837360470453,0.005325111935930481,0.0020683704504167685,0.018594160240068217,0.0021195702852075827,0.01227815665268206,0.01097020473298604,0.021568077633129703,0.01692542825901935,0.02845730492000825,0.0030319824455704077,0.0030554523932724126,0.013120469334547679,0.007930644646291162,0.0035416766969512143,0.0,0.0,0.0,0.0,0.025411093052454342,0.004232965954317625,0.0,0.11044555146133551,0.0,0.05855536646732091,0.0,0.0,0.0,0.05574115450071763,0.025700429456872714,0.006395430437403919,0.05097205248908555,0.0
IN-37,0.014234357210434444,0.029013674232289486,0.030827550452306264,0.030504528972812105,0.02882562931041011,0.02560792925171699,0.018291579620458978,0.02876401915527758,0.028790025510945717,0.03286662369488886,0.031864996182342044,0.028491248493193247,0.015492756051288139,0.027143215370933768,0.028630165990827496,0.028992546138072887,0.02914558878040879,0.030906572232912044,0.026518799191649272,0.0282254431634724,0.02780143124666085,0.026092028488795528,0.02418817904881632,0.0,0.0,0.0,0.0,0.026699992272391487,0.014272824226361605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN-40,0.09459106854852488,0.0955116761856113,0.08001325320054889,0.1112522912283732,0.17734405248185742,0.049711883852423464,0.18499046962620594,0.20584152965073874,0.152588695967569,0.06190619767377539,0.12872834128035485,0.06478973962260258,0.07813321784579644,0.10519819782244336,0.09522194164904219,0.11658525683507068,0.07735523481895532,0.15671974212085532,0.06114754651444918,0.11955059395407931,0.09037334731902279,0.08613854725650348,0.1366194510585059,0.1870975653911064,0.09319534113562429,0.13912078502040587,0.05514572428330601,0.05956624953714248,0.12376741085459624,0.0694422829130843,0.14298960270769057,0.12628336939094656,0.053517884651756234,0.09284006748369164,0.0522874044763709,0.10795950598216372,0.12547360887634043,0.044078255366220565,0.040889089735095384,0.16461703725923543,0.09925710606286835
IN-42,0.10816322837625014,0.09711990810482185,0.098393922496786,0.10186373435688999,0.10060890249619657,0.10232297398333154,0.10276959072190024,0.10378885394616597,0.09804557944761208,0.10287363092772914,0.11483117848283637,0.10119949842730176,0.11154971223836815,0.10242019014853257,0.10615979800724157,0.10748670432813501,0.10841996642945283,0.10414261284761292,0.10455080431836569,0.09593703195719165,0.10832221165402113,0.07387193783354792,0.19462386550902425,0.07194477552286647,0.09769470868308856,0.17368400041761808,0.13635971036155467,0.10421691411250031,0.07622783727690059,0.0906367170781061,0.0,0.0,0.0,0.0,0.1668002161461247,0.0,0.0,0.14004175151942155,0.20107104768097236,0.03811034046298815,0.0
IN-43,0.024867509105151554,0.0142579076045999,0.01906136659528017,0.034384396545736495,0.012172383720268654,0.03701789688801795,0.024241716920267442,0.017019010104807022,0.013695358208380722,0.037114167021999364,0.034695738228912684,0.011661111039913873,0.02961856181063091,0.034379988264476684,0.033396108761927966,0.012881037646168308,0.009816616451011392,0.039443761991857174,0.02659916999578302,0.029929710967247895,0.0335082651357981,0.08311848820411072,0.12113381561736467,0.07199664384091164,0.0946668598238633,0.06823879818371686,0.07778413544283384,0.04560847263859288,0.07785025244146146,0.09164854119994971,0.24360182620479648,0.2583513746493649,0.24630182087415975,0.3762547057881123,0.20183591921166563,0.10749719096424297,0.22420106938781242,0.0745897733182216,0.0896444876543811,0.11681244597230447,0.4492404697196557
IN-47,0.0406202242359226,0.04828347751636537,0.04837498252911308,0.04934327690873367,0.05148728033028105,0.044293535053309005,0.04918242374892913,0.04766012981300611,0.047965953757656936,0.04686579907188978,0.04702337458625437,0.0448812462758225,0.061315977100911016,0.04710092590618571,0.047646423819971695,0.04853928449272486,0.04978878227449014,0.052071570965469806,0.048342301811238844,0.047092116950520534,0.048263049058683866,0.04728755562829399,0.03630466762478135,0.0892327910352759,0.06311435758522421,0.09469416978161004,0.08240629640164829,0.042229209476903895,0.0419616691138887,0.09078398063859086,0.0,0.0,0.04627350495158348,0.0,0.0,0.0,0.0,0.0,0.05265753309918683,0.0,0.0
IN-48,0.21489303384905867,0.023865893732629206,0.14363408160455343,0.08177318004999352,0.027036386304933286,0.1777916781651533,0.22178379402311152,0.13242464091528142,0.03041617613515264,0.17882906844498206,0.139014953083987,0.03740435802909423,0.24685691013373998,0.14847297513873806,0.14399802097039952,0.037156005985149704,0.04198412850386915,0.07082829049886612,0.24411676646899175,0.10864160610141084,0.14339661278439272,0.09178639255512623,0.11519640529350472,0.28755644615218134,0.08844165968708044,0.06770562086056148,0.3831765991390537,0.08524635882384216,0.04345212723229187,0.14523719287339262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06142485696718258,0.008262242958701243,0.11815775910914239,0.0
IN-5,0.0,0.11153428925578651,0.03497520482200052,0.009265636520229333,0.026126945120017495,0.03715127821954736,0.06208399832192524,0.015296554048551642,0.005665437872803695,0.01872998565467684,0.0,0.0,0.052465636762902564,0.0378663051815529,0.03386805094366623,0.006519434219460981,0.0,0.004152325695293985,0.04176205346496467,0.00505364081452604,0.025250702172134605,0.03867130368690429,0.06485401573400464,0.0029925362101725014,0.07041959941791849,0.002915730703024751,0.06664544441477978,0.004065279018779766,0.025814965005672638,0.026646643966334708,0.05434663791374217,0.06152661439666266,0.059956150083308575,0.0390851738900556,0.0546324740890903,0.061445151901769385,0.05120014062090607,0.04269187983427009,0.0478756320652162,0.02156001081432192,0.03826691233435143
IN-6,0.023012874907532822,0.0031588535098814245,0.00290314798273151,0.013533817971880212,0.007398581659307571,0.006360449210014698,0.021974711305732343,0.00785094050359706,0.007327181253501781,0.007701635132447555,0.020490039364613244,0.02858036199900501,0.0185114895666723,0.03881245853999298,0.02289899072005313,0.02903387745173642,0.026432689930831133,0.02423438938280859,0.0227600988213605,0.02178279455059829,0.025443480902902844,0.044051488542538104,0.051739298547309416,0.0579290874508374,0.053263940909684164,0.047348320215066735,0.05909070421122488,0.05830478241081685,0.05030557988824209,0.056267096881108807,0.05506211843385112,0.05665811735043617,0.05809286716994409,0.05945129366452233,0.05764282405993864,0.05937468233941518,0.054669097613269386,0.051248790831584574,0.06072622256699217,0.06272518389790283,0.06298180623405444
IN-7,0.0016615610972278505,0.0,0.009647387384437468,0.01699810359855125,0.004371488515290373,0.0019309789642826826,0.00014926060412177728,0.003360754418921107,0.002516401060847381,0.003257333254697605,0.0004310319173489532,0.0041519152562671064,0.0,0.015545986058692432,0.013325569133957644,0.004680720731771347,0.009768311885061604,0.009842634732814182,0.0004508523261535266,0.0031438154045080537,0.009580515280650799,0.004192128186275503,0.040499752727779614,0.04598107270452246,0.0,0.005712872106290703,0.0,0.023729327233862417,0.02849446960294792,0.041896885127839824,0.07599709708796908,0.04427772417178199,0.0303316829397048,0.0952402218624061,0.024810884484820276,0.0,0.03237545270904346,0.0,0.02413859298436295,0.052912419689916376,0.020254688362705806
IN-8,0.02413998735809166,0.029717411368033447,0.04370563881174266,0.02936795549318289,0.050159948722232825,0.020392722199513744,0.025415963418995727,0.045113288923106266,0.03859463985156842,0.01648510230463459,0.015124689500401573,0.09203396356176272,0.034971027551373296,0.1000237944449848,0.09117661072001838,0.11918799041309817,0.10651916754648286,0.03260268916388485,0.03284743283427665,0.013824535562927934,0.11758502456703944,0.17492129371660825,0.20095377419070184,0.17700141124508698,0.19216967310324765,0.1361513560345691,0.14103723614170377,0.17260795754806194,0.1671971284523516,0.12806031012436517,0.18864500579058102,0.17492366939377138,0.1661899535322436,0.15720922374344484,0.14982481957166527,0.23082555671072427,0.23201538112145864,0.19712266561008038,0.21843400066864585,0.1402313248645676,0.18277729228218548
