bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count
CPC-96,ERR599065,DCM,1.3554735269142175,2.0,,
CPC-96,ERR599067,MES,3.665052127488586,1.0,,
CPC-96,ERR599118,SRF,0.6532060685676778,2.0,,
CPC-96,ERR599128,MES,1.4693840049089637,1.0,,
CPC-96,ERR599132,MES,2.2323115050782083,1.0,,
CPC-97,ERR594313,SRF,0.09316526828475238,352.0,0.08288395223428559,11.0
CPC-97,ERR594325,SRF,0.08908532802204862,1240.0,0.04572622999986753,60.0
CPC-97,ERR598943,SRF,0.0953749005637358,13.0,0.0040350820734150784,1.0
CPC-97,ERR598952,DCM,0.10078069726268751,8.0,,
CPC-97,ERR598962,DCM,0.01890150146830859,6.0,,
CPC-97,ERR598965,DCM,0.11958387058454911,1270.0,0.10170767538098206,44.0
CPC-97,ERR598978,SRF,0.08210685984917984,1258.0,0.05150736345075291,60.0
CPC-97,ERR598994,SRF,0.12601979419033038,21.0,,
CPC-97,ERR598997,SRF,0.12202380647481333,7.0,,
CPC-97,ERR599007,DCM,0.08175857158835367,1339.0,0.041029815031137375,67.0
CPC-97,ERR599064,SRF,0.11406840562754444,995.0,0.07915928612788259,28.0
CPC-97,ERR599065,DCM,0.07751089015868463,28.0,0.04177276002229631,1.0
CPC-97,ERR599108,DCM,0.08688785040296981,12.0,,
CPC-97,ERR599118,SRF,0.07399786983656992,27.0,0.03096258582922355,1.0
CPC-97,ERR599144,SRF,0.13560372184059388,19.0,,
CPC-97,ERR599168,DCM,0.08096636015902836,1136.0,0.046418505021408714,49.0
CPC-98,ERR594313,SRF,0.06953953180212014,3.0,,
CPC-98,ERR594325,SRF,0.03853932786605331,50.0,0.06183811392779099,9.0
CPC-98,ERR598965,DCM,0.030661466283021136,29.0,0.03889079682150101,6.0
CPC-98,ERR598971,MES,0.037856509527984236,10.0,0.0,1.0
CPC-98,ERR598978,SRF,0.09736472146820233,6.0,0.18821262857715168,1.0
CPC-98,ERR598994,SRF,0.007285859630664231,4.0,,
CPC-98,ERR599064,SRF,0.03822864208435089,178.0,0.04849816784198993,17.0
CPC-98,ERR599065,DCM,0.0,1.0,,
CPC-98,ERR599118,SRF,0.11143739126583335,6.0,0.07105133048143608,1.0
CPC-98,ERR599132,MES,0.029408383166996892,6.0,0.029098067383964425,1.0
CPC-98,ERR599144,SRF,0.006565467529128787,4.0,0.0,1.0
