bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count
NP-124,ERR599087,DCM,0.6851942011556797,2.0,,
NP-124,ERR599108,DCM,0.25535705907194545,2.0,,
NP-124,ERR599115,MES,0.09803754179361787,68.0,0.02068378516435862,2.0
NP-124,ERR599118,SRF,0.4984486599581954,3.0,,
NP-124,ERR599142,SRF,0.3458980881211159,2.0,,
NP-125,ERR598971,MES,0.08929323928151067,46.0,,
NP-125,ERR598980,MES,0.07192083064158405,15.0,,
NP-125,ERR598995,DCM,0.0025988019522999945,1.0,,
NP-125,ERR599004,MES,0.01609150800482988,4.0,,
NP-125,ERR599051,MES,0.14415407642696848,5.0,,
NP-125,ERR599052,SRF,0.0622081586002666,1.0,,
NP-125,ERR599060,MES,0.10255025937554504,5.0,,
NP-125,ERR599067,MES,0.2961457941719853,1.0,,
NP-125,ERR599087,DCM,0.11745462220346255,3.0,,
NP-125,ERR599115,MES,0.08175800983606672,41.0,,
NP-125,ERR599127,MES,0.4782496012759218,1.0,,
NP-125,ERR599175,MES,0.018673960240623518,3.0,,
NP-127,ERR598942,DCM,0.11305709267767954,14.0,,
NP-127,ERR598980,MES,0.0,1.0,,
NP-127,ERR599115,MES,0.005338618040568943,1.0,,
NP-1277,ERR598971,MES,0.15340008260415405,2.0,,
NP-1277,ERR598980,MES,0.11562590359694966,10.0,,
NP-1277,ERR598987,DCM,0.11695864157080768,2.0,,
NP-1277,ERR599004,MES,0.05044501656881002,2.0,,
NP-1277,ERR599015,MES,0.07978105808444325,4.0,,
NP-1277,ERR599051,MES,0.11074011827578432,4.0,,
NP-1277,ERR599060,MES,0.11913428496269525,3.0,,
NP-1277,ERR599070,DCM,0.07693040757295268,2.0,,
NP-1277,ERR599076,MES,0.12654703291378286,4.0,,
NP-1277,ERR599099,DCM,0.06599330269734206,2.0,,
NP-1277,ERR599115,MES,0.11169651449497103,5.0,,
NP-1277,ERR599127,MES,0.11449256538563679,4.0,,
NP-1277,ERR599147,DCM,0.08911776958097403,2.0,,
NP-1277,ERR599152,MES,0.13236515338444624,5.0,,
NP-1277,ERR599175,MES,0.16376522958577344,2.0,,
NP-13,ERR598942,DCM,0.29163491197212743,1.0,,
NP-13,ERR598971,MES,0.10562572149128424,31.0,,
NP-13,ERR598980,MES,0.09066318267738444,4.0,,
NP-13,ERR599004,MES,0.08677780324930551,1.0,,
NP-13,ERR599015,MES,0.2766688663032755,1.0,,
NP-13,ERR599030,SRF,0.17624523166719727,1.0,,
NP-13,ERR599060,MES,0.11638429202307495,1.0,,
NP-13,ERR599065,DCM,0.13061057988085348,1.0,,
NP-13,ERR599067,MES,0.2248426017406774,1.0,,
NP-13,ERR599076,MES,0.26213877944595965,1.0,,
NP-13,ERR599087,DCM,0.2775914919803724,1.0,,
NP-13,ERR599115,MES,0.07410166489949196,5.0,,
NP-13,ERR599118,SRF,0.016341975500145232,1.0,,
NP-13,ERR599127,MES,0.28450565122348115,1.0,,
NP-13,ERR599152,MES,0.25494698652668396,1.0,,
NP-13,ERR599175,MES,0.13147870631243375,1.0,,
