gene_caller_id,pnps,gene_type
116,0.14620001903681593,MES
339,0.09056533158586025,MES
434,0.0,MES
597,0.19355867391885725,MES
617,0.21497869895687224,MES
653,0.11486683542257531,MES
940,0.26261766909222145,MES
998,0.05911477842295259,MES
1406,0.07672748833349351,MES
2065,0.08399309757340781,MES
2337,0.1549077580345507,MES
3594,0.3818904500195138,MES_trans
4030,0.04220455939255053,MES_trans
4102,0.24616691347092914,MES
4480,0.10541161677277838,MES
4871,0.05579603444599745,MES
5075,0.15984837437455324,MES
6107,0.3201143759382647,MES
6680,1.286067987238877,MES
6952,0.07809519568481857,MES
7050,0.24535678235096475,MES
7056,0.05685918583543897,MES
7197,0.14083934309415713,MES
7382,0.04315717438677517,MES
7637,0.0643422783162864,MES
7809,0.11063333445524075,MES
8268,0.04260571932926723,MES
9691,0.232600319712098,MES_trans
10899,0.07835438716285408,MES
11187,0.02068745204748151,MES
11220,0.09800926857471624,MES
11420,0.3661820613911596,MES
11438,0.0641591620501106,MES
11719,0.045346511894854884,MES
12887,0.20355731225296417,MES
13259,0.2143225752324141,MES
13635,0.1432192860948984,MES
13708,0.0,MES
13919,0.011319912451290189,MES
14231,0.09053665761620924,MES
14477,0.0012947091165912035,MES
14846,0.09323304979716603,MES
14980,0.09760093339375758,MES
15196,0.21560457348805037,MES
15332,0.7405118937970424,MES_trans
15564,0.05787127321796276,MES
15652,0.1729876184581378,MES_trans
15784,0.06003247327217259,MES
16020,0.2676225337522281,MES
16234,0.10744054949594442,MES
16299,0.9610919556465438,MES
16607,0.1603063607511876,MES
16893,0.12176653251143017,MES
16977,0.1071291314959641,MES
17233,0.20897510124304786,MES
17248,0.11828865166514775,MES
17352,0.20559663339310233,MES
17421,0.08752923201791916,MES
17475,0.15446260193093264,MES
18075,0.07752754964334024,MES
18405,0.1977830224370033,MES
18518,0.30763533302608537,MES
19261,0.22908779697680987,MES
19564,0.046326678403681806,MES
19700,0.08335511805634595,MES_trans
19778,0.04593949412718217,MES
20255,0.09917101341281795,MES
20530,0.15711846069850843,MES
20566,0.08714332183144012,MES
20740,0.4003887044495371,MES
21822,0.23839287128688497,MES
21824,0.2213750040603134,MES_biofilms
22033,0.30670262780121427,MES
22265,0.11358726083933325,MES
22396,0.16944352560910692,MES
23886,0.13156661939208414,MES_trans
24126,0.10474652393256806,MES
24270,0.08883351435388252,MES
24357,0.10270036766920514,MES
24419,0.06987566879740764,MES
24969,0.09846046022195498,MES
25008,0.191293724526009,MES
25015,0.09742895247002344,MES_trans
25354,0.16604338070306618,MES
25429,0.1554320474691378,MES
25595,0.1345991367505178,MES
25631,0.39329574190390704,MES
25909,0.11058126620419237,MES
26073,0.1370929205038546,MES
26840,0.30571935522439886,MES
27453,0.09429367452824723,MES
27590,0.15806356898917032,MES
27899,2.9969100749922615,MES
27995,0.2536527519100909,MES
28040,0.38098943969054383,MES
28439,0.057286912245878424,MES
28733,0.05374373343274248,MES
28943,0.15951318904786158,MES
28970,0.2103943003093952,MES
28976,0.08271689467885668,MES
29956,0.2356669785378636,MES
30143,0.010815492766212617,MES
30477,0.13896327585391696,MES
30604,0.002699672186013553,MES
30606,0.15742124210650058,MES
30640,0.009038735859233043,MES
31099,0.1220855297836608,MES
31336,0.21036535921116903,MES
31807,0.16659564518938852,MES
31975,0.04395765755985001,MES
32759,0.07249493548696467,MES
32908,0.20978925645952134,MES
33002,0.09052975098554397,MES
33245,0.07063610599905464,MES
33560,1.0036545002897297,MES_trans
33732,0.10981544462705514,MES
33922,0.2345859704564625,MES
34083,0.06907399373148496,MES
34645,0.0,MES
34741,0.176426071612619,MES
35166,0.4403804227003897,MES
35714,0.16809168950767314,MES
36089,0.17406792099522397,MES
36480,0.10788899033336272,MES
36598,0.21604553792951461,MES
36689,0.07603363129093861,MES
36928,0.10371246904855293,MES
37285,0.11556585557921999,MES
37549,0.1997122373663434,MES
37700,0.11223566676158853,MES
37737,0.1456434641943064,MES
37824,0.20247963166890454,MES
38559,0.03743054126363461,MES
39358,0.10279336352794961,MES
39388,0.22539803655090843,MES
39501,0.12315218385643617,MES
39517,0.09815416000667815,MES
40853,0.11838931434964496,MES
41049,0.047555583076520906,MES
41054,0.20410699291848908,MES
41137,0.012720296856464358,MES
41825,0.2874640161974714,MES
41828,0.014882972627860194,MES
