gene_callers_id,is_transposase,pNpS
596,Y,0.12296967526692078
1454,Y,1.852802130231735
1454,Y,1.852802130231735
2230,Y,0.9494488521990004
3522,Y,1.4255245174394875
3602,Y,0.4927669107150262
3604,Y,1.983864269885144
3747,Y,0.8584548743200947
10751,Y,0.2406584897124595
11181,Y,0.20813074141435664
12625,Y,0.4091234768820207
12625,Y,0.4091234768820207
13275,Y,1.7252574715066935
14615,Y,0.9907893844988211
14690,Y,1.3594375752597183
14690,Y,1.3594375752597183
14690,Y,1.3594375752597183
14690,Y,1.3594375752597183
14690,Y,1.3594375752597183
14817,Y,1.3803888210957027
14819,Y,1.4840128963756614
14901,Y,0.6081361669856968
16359,Y,1.09851251844071
16359,Y,1.09851251844071
16889,Y,1.6350199893728683
18447,Y,1.1706544733011468
18447,Y,1.1706544733011468
18449,Y,1.2462554178055365
20416,Y,0.2208729377605858
23052,Y,0.05772829104976489
23052,Y,0.05772829104976489
23414,Y,2.3551262733702583
24125,Y,0.3436381465766714
25477,Y,2.212047477706409
29420,Y,0.4194681333733509
29422,Y,0.3705520178605538
29422,Y,0.3705520178605538
29423,Y,0.18894187518642447
29423,Y,0.18894187518642447
29650,Y,1.8883126569919788
29650,Y,1.8883126569919788
29650,Y,1.8883126569919788
29650,Y,1.8883126569919788
29661,Y,0.9078697456624344
32182,Y,0.4315235576887572
36463,Y,0.2731373064117128
37993,Y,0.6426711716535832
37993,Y,0.6426711716535832
37993,Y,0.6426711716535832
39179,Y,0.3836277541273542
40092,Y,0.22508094965013026
40092,Y,0.22508094965013026
40092,Y,0.22508094965013026
40092,Y,0.22508094965013026
40092,Y,0.22508094965013026
40947,Y,1.4092250884138322
40947,Y,1.4092250884138322
40947,Y,1.4092250884138322
40947,Y,1.4092250884138322
44200,Y,0.3911708644346486
45194,Y,0.2456400602372748
45233,Y,0.8352210395179912
47827,Y,0.42810192228776944
48451,Y,0.16643435007198212
48451,Y,0.16643435007198212
48451,Y,0.16643435007198212
49629,Y,0.6241329068587184
50715,Y,0.4270011612649284
52794,Y,0.5585047134882336
52794,Y,0.5585047134882336
52794,Y,0.5585047134882336
56187,Y,0.21627327301746754
57144,Y,2.150533150408186
57191,Y,0.5169013738356873
58263,Y,0.2405896344638301
59433,Y,0.4632023231874709
60979,Y,1.3467193697223938
61453,Y,1.1566306268108242
62540,Y,1.3248285862952711
65335,Y,0.2045848103543839
65335,Y,0.2045848103543839
65335,Y,0.2045848103543839
66195,Y,0.3978486114248429
66196,Y,1.139796019520476
66198,Y,2.9402578788947733
67791,Y,0.2134704988307997
67877,Y,0.00898141288709777
68327,Y,0.8058069955482541
69830,Y,3.845277893746125
71617,Y,1.4702369645982052
71618,Y,1.6749834648991309
71618,Y,1.6749834648991309
71620,Y,1.7718600423032016
73171,Y,1.1692760759223662
73171,Y,1.1692760759223662
76102,Y,0.8447129610111859
80987,Y,0.4038579563810367
80987,Y,0.4038579563810367
82977,Y,1.223170371621272
82977,Y,1.223170371621272
82977,Y,1.223170371621272
82977,Y,1.223170371621272
82977,Y,1.223170371621272
82977,Y,1.223170371621272
84715,Y,1.3700839360136663
84715,Y,1.3700839360136663
84716,Y,1.0851976453147425
88518,Y,0.22218877950224272
88520,Y,1.778400112170768
88520,Y,1.778400112170768
88520,Y,1.778400112170768
88986,Y,0.5636046627045429
88992,Y,0.6411632104256703
88992,Y,0.6411632104256703
98158,Y,0.11358799115388647
100787,Y,0.24698858041764934
102360,Y,0.1261594027880328
102945,Y,1.376488355218801
102973,Y,1.5408514393115598
102973,Y,1.5408514393115598
103817,Y,2.51991427470843
109772,Y,1.693750859955067
113464,Y,0.3080183431452947
114841,Y,0.7467162280717861
116876,Y,0.22724941989421746
117840,Y,0.2422779045532728
121108,Y,1.2919172980272182
122918,Y,1.3878141384042595
124029,Y,1.6256786139703976
128111,Y,0.2939053497777389
131077,Y,1.3622988336140271
131077,Y,1.3622988336140271
131079,Y,0.9616992874712668
134281,Y,0.7989916567383276
134281,Y,0.7989916567383276
134543,Y,0.3763081178808237
134543,Y,0.3763081178808237
134543,Y,0.3763081178808237
134623,Y,0.18139497510803745
134623,Y,0.18139497510803745
134747,Y,1.7503187435077463
135317,Y,0.1617441389894858
137862,Y,0.5621897199583618
139230,Y,0.6155642563794119
145577,Y,1.50973199640102
145578,Y,0.9828458004902441
147354,Y,0.4249435603805835
147355,Y,1.0673076923076894
148303,Y,0.6509140084279447
157141,Y,0.5318968270649962
157209,Y,0.5658174234332111
157958,Y,0.5246111221966954
158231,Y,0.7153712967386531
158231,Y,0.7153712967386531
159959,Y,0.3172512758371359
163068,Y,1.2423271382398435
163529,Y,0.6065870678095288
164194,Y,0.07595679085663806
166023,Y,1.3918582309019516
166023,Y,1.3918582309019516
166280,Y,0.2799740091837595
166636,Y,0.16913336386609154
166636,Y,0.16913336386609154
167691,Y,0.3613319437052305
167707,Y,2.2165551089858173
167898,Y,0.7209466884582852
169817,Y,1.1263964868826637
171204,Y,1.2259051551431768
172623,Y,0.38335123068406907
175770,Y,2.151021015539416
176043,Y,0.3849605982785349
176749,Y,0.6673876614564008
176749,Y,0.6673876614564008
176751,Y,0.9842149403021137
182521,Y,0.21146913478569948
182986,Y,0.18453713303690364
183889,Y,1.3963983548467518
187386,Y,0.30591406850611746
187386,Y,0.30591406850611746
189923,Y,0.991061805614916
189923,Y,0.991061805614916
190188,Y,0.3502536135587256
190288,Y,2.4908563108515964
190532,Y,0.7997501930021624
193073,Y,0.3650438376838016
193073,Y,0.3650438376838016
194460,Y,0.5730648659539935
195870,Y,0.5384922600982283
200398,Y,0.1946806979982056
200963,Y,0.6279121823528936
204573,Y,0.2837415194028944
204576,Y,0.3535733487981791
204576,Y,0.3535733487981791
212660,Y,0.6204485173308933
212660,Y,0.6204485173308933
213179,Y,1.7381875350490843
213179,Y,1.7381875350490843
215308,Y,1.6904148233594172
216367,Y,2.4188999272607674
216367,Y,2.4188999272607674
223342,Y,1.0334139435606435
237276,Y,0.7346935643151707
238369,Y,0.35069880482098514
242982,Y,0.2388977309849361
244905,Y,5.844339702341912
244907,Y,1.3909454703117328
244911,Y,2.2316117494066483
244913,Y,0.1834707365913498
244942,Y,0.08241286260690697
249821,Y,1.389812802585843
250092,Y,0.614773498941394
250983,Y,0.33909058015090066
252436,Y,0.5305150203766092
254250,Y,1.4450307783872347
258672,Y,0.6477266570818259
259964,Y,1.864014289016089
261414,Y,2.9112786965079223
263418,Y,2.6566403052182936
263418,Y,2.6566403052182936
264147,Y,0.7553695804753506
270076,Y,1.3271638777852808
270076,Y,1.3271638777852808
270666,Y,0.27253865150725737
270666,Y,0.27253865150725737
274822,Y,2.4487695046430598
274825,Y,0.13149745565391485
274902,Y,3.1299098926172726
274902,Y,3.1299098926172726
274903,Y,1.131991121904694
274904,Y,1.3654147720735168
274904,Y,1.3654147720735168
274934,Y,1.1273381375304303
275254,Y,0.7221358628089685
276316,Y,0.09414067402248696
277752,Y,0.34616185521887577
277752,Y,0.34616185521887577
278804,Y,1.6759086072510636
278834,Y,1.834189284073568
278960,Y,2.1568095576253623
286624,Y,1.8778100646066818
288631,Y,0.17029143606711214
288631,Y,0.17029143606711214
289452,Y,0.8923800826894636
290740,Y,0.5783495477838172
290740,Y,0.5783495477838172
291402,Y,0.1777337236508222
291403,Y,0.5086000789330342
292886,Y,0.15562611082518832
294862,Y,0.560766905162861
294862,Y,0.560766905162861
294862,Y,0.560766905162861
294862,Y,0.560766905162861
294862,Y,0.560766905162861
296092,Y,1.2096845782744792
296092,Y,1.2096845782744792
296092,Y,1.2096845782744792
298585,Y,0.11347326071120195
298587,Y,0.16516601496198852
298587,Y,0.16516601496198852
298587,Y,0.16516601496198852
306653,Y,2.6052371009733086
309951,Y,0.13119585142189472
309951,Y,0.13119585142189472
309951,Y,0.13119585142189472
310743,Y,0.18149901189082016
312236,Y,0.6509450085897943
312236,Y,0.6509450085897943
312385,Y,0.3689140118914959
312385,Y,0.3689140118914959
312385,Y,0.3689140118914959
312385,Y,0.3689140118914959
312439,Y,2.260658101543951
313277,Y,0.8309492720753209
313277,Y,0.8309492720753209
313277,Y,0.8309492720753209
313285,Y,2.031120368047306
313596,Y,2.558389534158064
315491,Y,0.3482512237796409
316065,Y,0.11876726281868093
317623,Y,0.16393144848333124
317623,Y,0.16393144848333124
318915,Y,0.27267517255513724
319188,Y,2.0818404935961397
320154,Y,0.6222751757794148
320154,Y,0.6222751757794148
320154,Y,0.6222751757794148
320154,Y,0.6222751757794148
324115,Y,0.2078683131971661
324115,Y,0.2078683131971661
325253,Y,1.931070819512471
325791,Y,1.026289999921923
325918,Y,0.26730528617155364
325918,Y,0.26730528617155364
325918,Y,0.26730528617155364
330103,Y,0.07187569946998301
330116,Y,1.4546171861485928
330116,Y,1.4546171861485928
330116,Y,1.4546171861485928
336672,Y,0.816453469768788
336741,Y,0.34621354739518434
342504,Y,1.7292742364729603
343011,Y,0.4336746600043929
343710,Y,1.2633921947739333
353545,Y,0.3485332613268988
353545,Y,0.3485332613268988
353545,Y,0.3485332613268988
353739,Y,0.3334509406190497
353739,Y,0.3334509406190497
354617,Y,0.34580666839305313
354617,Y,0.34580666839305313
363075,Y,0.41718422023243895
363075,Y,0.41718422023243895
363659,Y,1.8232556218609592
363659,Y,1.8232556218609592
363659,Y,1.8232556218609592
363659,Y,1.8232556218609592
363659,Y,1.8232556218609592
364541,Y,0.5565871947070761
367436,Y,0.27736300496124555
368381,Y,0.3183505589049772
368522,Y,0.4146020080374904
373083,Y,1.2853784197253748
375999,Y,2.2196030400550906
378473,Y,0.06374402350688127
383725,Y,0.4130800605235208
383725,Y,0.4130800605235208
384958,Y,1.4826650153329297
384959,Y,1.2716755752462836
386220,Y,0.4362952897345714
386220,Y,0.4362952897345714
389985,Y,0.24672848000079076
390514,Y,0.4239829342998724
393404,Y,0.4538171865755213
393411,Y,0.7868237556087037
394281,Y,0.7447913428784999
394281,Y,0.7447913428784999
398602,Y,0.3094012076004604
398642,Y,1.0196216494527834
401146,Y,2.868437894370467
402859,Y,1.89567297363101
411375,Y,1.059215559597935
411375,Y,1.059215559597935
413556,Y,0.7617817163313176
413556,Y,0.7617817163313176
414311,Y,1.593955744682373
414311,Y,1.593955744682373
415197,Y,0.04739305621339901
416277,Y,1.8558893394764329
417736,Y,0.039250253875446214
417736,Y,0.039250253875446214
424781,Y,1.0106717315635498
433596,Y,0.5750741626794381
433596,Y,0.5750741626794381
433596,Y,0.5750741626794381
433596,Y,0.5750741626794381
433648,Y,0.2012933684460276
434219,Y,0.9563393719167748
436084,Y,1.032937490497592
436923,Y,0.15002732497753582
437413,Y,0.3257157100035328
443145,Y,0.6683633338975402
443145,Y,0.6683633338975402
446871,Y,0.7788886196647795
446871,Y,0.7788886196647795
448208,Y,0.28585129762477224
449279,Y,0.2733599931256901
449279,Y,0.2733599931256901
451548,Y,1.5716590057506097
451548,Y,1.5716590057506097
451549,Y,1.1198035076957304
451549,Y,1.1198035076957304
454048,Y,0.3410752292711951
456354,Y,0.6554529792182249
457728,Y,0.5141311816849338
458843,Y,0.1860572558651454
463390,Y,0.05903999243530333
463390,Y,0.05903999243530333
463390,Y,0.05903999243530333
463390,Y,0.05903999243530333
463512,Y,5.636468206190603
465577,Y,0.9934836956257256
465577,Y,0.9934836956257256
468060,Y,1.456346008860833
468062,Y,0.9281857836301052
468062,Y,0.9281857836301052
470300,Y,1.821169316919266
470703,Y,0.18027198862325094
472857,Y,2.1976533199836745
474425,Y,0.2470144510657817
475596,Y,1.5403409425773316
475754,Y,0.5289838606425257
478502,Y,0.3024990311364911
478502,Y,0.3024990311364911
478502,Y,0.3024990311364911
480381,Y,0.9384888649133044
480384,Y,3.1318563889763293
480384,Y,3.1318563889763293
480898,Y,0.5506309756486034
483874,Y,0.1013160440664564
483874,Y,0.1013160440664564
483874,Y,0.1013160440664564
483874,Y,0.1013160440664564
483874,Y,0.1013160440664564
483875,Y,0.9681746820037376
484452,Y,0.4536860597525986
484452,Y,0.4536860597525986
490636,Y,3.622583583555048
491212,Y,1.2976993675311292
491305,Y,0.307528259574116
492020,Y,0.08356081395353426
498135,Y,1.1849249233626988
500597,Y,1.3513391425596224
500709,Y,2.41235035253335
510608,Y,0.21020989274683075
510730,Y,0.35643767164469736
511000,Y,0.8919028629305898
521809,Y,1.0479408883847283
521999,Y,1.5842940717409515
521999,Y,1.5842940717409515
521999,Y,1.5842940717409515
525951,Y,5.398470503798761
535643,Y,2.0556125757085932
544153,Y,0.13456210844043998
544153,Y,0.13456210844043998
544484,Y,0.6073088673204073
547565,Y,0.09239641201199604
548843,Y,1.5104258391264367
548843,Y,1.5104258391264367
549869,Y,1.1441494765273663
549869,Y,1.1441494765273663
560581,Y,0.23731710352687205
560581,Y,0.23731710352687205
563566,Y,0.3595524691491752
564761,Y,0.07202725314964432
566571,Y,0.5834835267779945
566896,Y,0.1939671987458589
566896,Y,0.1939671987458589
566896,Y,0.1939671987458589
567754,Y,1.4626995335992885
567754,Y,1.4626995335992885
572453,Y,0.33809843207904144
