gene_caller_id,pnps,depth,gene_type
20702,0.08617935671076003,SRF,n
20876,0.06311399043103659,SRF,defense
20889,0.0,SRF,n
20906,0.05057596153660392,SRF,defense
20962,0.0,SRF,n
20986,0.2787497680949825,SRF,defense
21034,0.04922250737497805,SRF,n
21165,0.04837690227455652,SRF,n
21303,0.11791590960726125,SRF,defense
21304,0.11024765904391275,SRF,n
21511,0.09651981986823237,SRF,defense
21810,0.22487514407174683,SRF,n
21826,0.047933721068590854,SRF,n
21939,0.18124746745368087,SRF,biofilm
22057,0.12153850466233457,SRF,biofilm
22081,0.1044478587471056,SRF,n
22217,0.07439828231171118,SRF,n
22272,0.06171999185185943,SRF,defense
22330,0.27610887096774267,SRF,n
22545,0.1537083692630959,SRF,n
22576,0.167856170168265,SRF,n
22594,0.02677127911551549,SRF,defense
22606,0.1266032199804135,SRF,n
22705,0.09710718285046321,SRF,defense
22706,0.016588204617038322,SRF,defense
22830,0.15272523481806127,SRF,n
23265,0.11399385879274668,SRF,n
23334,0.08012567429615244,SRF,n
23546,0.13826711597996685,SRF,n
23611,0.004030377726917913,SRF,n
23707,0.38155307528426674,SRF,defense
23711,0.21973890307450872,SRF,n
23726,0.024899126997984446,SRF,n
23750,0.09570022446105336,SRF,n
24414,0.10020614264845812,SRF,n
24434,0.0,SRF,n
24483,0.1042626164995675,SRF,biofilm
24604,0.025866405159817158,SRF,defense
24869,0.03190292569946904,SRF,n
24902,0.1177139511968868,SRF,n
24996,0.044879356463884267,SRF,defense
25073,0.06846319228057748,SRF,n
25114,0.04189900987148502,SRF,n
25165,0.0,SRF,n
25253,0.028602536217478335,SRF,defense
25406,0.09422881540743323,SRF,defense
25512,0.06901361496454632,SRF,n
25700,0.027481310964106852,SRF,n
25701,0.09793169006431823,SRF,defense
25704,0.022054226459715533,SRF,n
25923,0.07735829776160348,SRF,n
26037,0.0903559976508452,SRF,n
26228,0.618927443082764,SRF,defense
26402,0.05493061415257968,SRF,defense
27009,0.011624438044272265,SRF,n
27174,0.08789995401247942,SRF,n
27225,0.027038416886582456,SRF,n
27260,0.031309745534068525,SRF,defense
27475,0.08773239455166648,SRF,n
27502,0.0346414880035333,SRF,defense
27567,0.10673461701564951,SRF,n
27849,0.0053691574006566704,SRF,n
27875,0.02859830362753945,SRF,n
27876,0.055659204373559326,SRF,n
28240,0.10629786077535983,SRF,n
28441,0.19711986734977058,SRF,defense
28452,0.0455787009566663,SRF,n
28453,0.005000098427951493,SRF,n
28456,0.05078046129662222,SRF,defense
28515,0.04678838263329775,SRF,defense
28516,0.050945307810221795,SRF,defense
28560,0.15284808011303228,SRF,defense
28640,0.13024823057967713,SRF,n
28685,0.1506402171163633,SRF,defense
28761,0.09943977591036426,SRF,n
28822,0.0723301816518607,SRF,defense
28823,0.0035088408361635816,SRF,defense
28854,0.07616851563120254,SRF,n
29308,0.08681358499432484,SRF,n
29337,0.15549644396834844,SRF,n
29373,0.10767648330113323,SRF,n
29776,0.22019769700461383,SRF,n
29869,0.05701836903465653,SRF,n
29870,0.10986864507016958,SRF,defense
29891,0.9057769080234843,SRF,n
30256,0.08723094720940668,SRF,defense
30258,0.0549672500057047,SRF,defense
30289,0.05837950893115296,SRF,n
30290,0.045526952961175676,SRF,n
30360,1.3936843765026374,SRF,defense
30440,0.1000445239871149,SRF,n
30936,0.061240609717697604,SRF,n
31206,0.1090675142637171,SRF,defense
31279,1.528859938717505,SRF,n
31308,0.07596258879870729,SRF,n
31430,0.09925631358209089,SRF,defense
31579,0.25126149564789146,SRF,n
31821,0.08149721951228689,SRF,biofilm
31826,0.07259949585964252,SRF,n
31827,0.007619363120626137,SRF,n
31902,0.09576443085736785,SRF,n
31928,0.15847192376533858,SRF,n
31971,0.054664990688135545,SRF,n
32053,0.16924176148688908,SRF,defense
32092,0.13132235668077014,SRF,n
32127,0.05189177898826262,SRF,defense
32348,0.08896826432149971,SRF,n
32649,0.04722642998882979,SRF,defense
33014,0.14407380223796223,SRF,defense
33127,0.3457673243876041,SRF,n
33152,0.043835327769129726,SRF,defense
33196,0.09254909405775809,SRF,n
33249,0.32332772768129286,SRF,defense
33401,0.124778773179175,SRF,defense
33571,0.03078314797638099,SRF,defense
33721,0.05732885992429021,SRF,defense
33725,0.05670522730486726,SRF,n
33733,0.16812665782452307,SRF,n
33777,0.07473176726838465,SRF,n
33967,0.04815840237020954,SRF,n
34130,0.12639193085358705,SRF,n
34177,0.05604783726804521,SRF,n
34248,0.04750813938579404,SRF,n
34276,0.057193346501362714,SRF,n
34283,0.029541191667464575,SRF,n
34329,0.04318120534223722,SRF,n
34349,0.04874039136619977,SRF,defense
34662,0.1454247849619938,SRF,defense
34862,0.09653785613907266,SRF,defense
34863,0.12630620636895884,SRF,defense
34868,0.5983788159983847,SRF,n
34960,0.025371920604527854,SRF,defense
34998,0.19299048960349519,SRF,n
35009,0.03856180723835579,SRF,defense
35010,0.030709019698133916,SRF,defense
35507,0.0892497726858202,SRF,defense
35645,0.11979981683441589,SRF,defense
35787,0.09490695020470487,SRF,defense
35788,0.04228055407555617,SRF,defense
35944,0.0837340949783987,SRF,n
36103,0.02281946038534339,SRF,defense
36119,0.09053821929573415,SRF,n
36258,0.08533661252689297,SRF,n
36427,0.034927528643962445,SRF,defense
36432,0.08523114657691712,SRF,defense
36436,0.10611851279300838,SRF,n
36450,0.029150519314168528,SRF,n
36796,0.05028179476859043,SRF,defense
37056,0.04161023304946056,SRF,n
37086,0.019753356590048027,SRF,n
37218,0.20938215233042914,SRF,n
37229,0.03153985812705825,SRF,n
37473,0.12700774129021272,SRF,n
37536,0.36515433303750133,SRF,n
37550,0.08603337661057289,SRF,n
37666,0.01605425450726567,SRF,defense
37950,0.015515174830459312,SRF,n
37961,2.196602552511739,SRF,n
37972,0.20367324623886057,SRF,n
38224,0.25111225321193364,SRF,n
38280,0.09210657808953174,SRF,n
38492,0.07480591154924111,SRF,defense
38589,0.13610682506102031,SRF,n
38756,0.29118633268719246,SRF,n
38799,0.45560044305339054,SRF,defense
38823,0.01818254376190871,SRF,defense
39020,0.012510460572733657,SRF,n
39148,0.15117637102913445,SRF,defense
39350,0.17585907948896298,SRF,defense
39591,0.053634695675922966,SRF,n
39666,0.09647351257715364,SRF,n
39933,0.1384948343602547,SRF,n
39966,0.02489045739971277,SRF,n
40038,0.024307243558580487,SRF,n
40134,0.022923323063236398,SRF,n
40193,0.14054037096159802,SRF,n
40489,0.10086411141386155,SRF,defense
40490,0.16430922758991665,SRF,defense
40533,0.20192456420760813,SRF,defense
40653,0.12231569070996437,SRF,defense
40822,0.34220544656850865,SRF,n
40894,0.017152933280502422,SRF,n
40966,0.037281144417755846,SRF,n
41019,0.03528706533284568,SRF,n
41027,0.00405700613079049,SRF,n
41267,0.0813367887970835,SRF,n
41279,0.03225255405110126,SRF,defense
41456,0.13537774436706282,SRF,n
41458,0.21082025252859796,SRF,n
41501,0.04515060998975842,SRF,n
41505,0.052528526779673144,SRF,n
41940,0.022506440603177347,SRF,n
42112,0.07645613186018457,SRF,n
42275,0.09346833679725161,SRF,n
42352,0.055292675716010445,SRF,n
42377,0.09434315553959055,SRF,defense
42407,0.0,SRF,defense
42441,0.02280314196777612,SRF,defense
42698,0.05109857847625432,SRF,n
42778,0.15707584734307978,SRF,defense
42990,0.0594376996469473,SRF,n
43011,0.03985567973766374,SRF,n
43340,0.004968789027541084,SRF,n
43349,0.35914465696818354,SRF,defense
43565,0.13274449592332588,SRF,n
43935,0.24773788337960184,SRF,n
44009,0.17456070475396385,SRF,defense
44211,0.15215402516492174,SRF,defense
44391,0.0,SRF,defense
44512,0.12032125856525915,SRF,defense
44790,0.043289086810397386,SRF,defense
44793,0.29230136792361394,SRF,n
45003,0.05971769264040786,SRF,defense
45023,0.023140078879850215,SRF,n
45060,0.10217794253938761,SRF,n
45243,0.031621669224708306,SRF,n
45299,0.22941485768476855,SRF,n
45316,0.03835939296127453,SRF,n
45392,0.22155001965475324,SRF,n
45744,0.07896933913362669,SRF,n
45784,0.05200492744007593,SRF,n
45800,0.2826287572790682,SRF,n
45925,0.029110897870687456,SRF,n
45926,0.08385432460653965,SRF,n
46000,0.08734559324397174,SRF,defense
46125,0.30737191338289965,SRF,n
46152,0.03841822371595853,SRF,n
46199,0.15747101227364466,SRF,n
46324,0.010548086467727999,SRF,n
46342,0.0360124480646527,SRF,n
46371,0.07676928828348116,SRF,n
46411,0.020366831732121,SRF,n
46413,0.07651203598543801,SRF,defense
46493,0.04229848869570881,SRF,defense
46841,0.022512293842895905,SRF,defense
46914,0.002752903032462523,SRF,n
47021,0.21987877761987928,SRF,n
47207,0.15646412589646413,SRF,n
47208,0.30168250799305246,SRF,n
47496,0.05356551055512273,SRF,n
47596,0.017556731268975837,SRF,n
47640,0.05085414303128192,SRF,n
47646,0.06262115744347574,SRF,n
47647,0.06354748829224136,SRF,n
47786,0.08075933110732315,SRF,defense
47790,0.11582767777561277,SRF,n
47854,0.021911517908305526,SRF,n
48031,0.0,SRF,n
48039,0.01550214974045602,SRF,defense
48446,0.011168085844434744,SRF,n
48488,0.21563393673520495,SRF,n
48491,0.024222445747198056,SRF,defense
48653,0.08088801711541391,SRF,defense
48714,0.021540513249796927,SRF,defense
48854,0.0332685747091509,SRF,defense
49075,0.010953317897616027,SRF,n
49335,0.04315790348746001,SRF,n
49439,0.08727984379652835,SRF,defense
49553,0.09666127645972143,SRF,n
49556,0.1310297015583944,SRF,n
49606,0.15446022355071565,SRF,n
49673,0.3593271971504757,SRF,defense
50028,0.04247545782613214,SRF,defense
50330,0.07530200036317213,SRF,n
50397,0.04476958618634146,SRF,defense
50891,0.2919513671796517,SRF,n
51085,0.0,SRF,defense
51103,0.11940545636598937,SRF,n
51113,0.11116072287033682,SRF,n
51124,0.19272707227362876,SRF,defense
51237,0.031023265495787555,SRF,n
51312,0.11895968319035576,SRF,n
51343,0.19155212282588926,SRF,defense
51364,0.1296116372421271,SRF,n
51472,0.2873320819151584,SRF,n
51498,0.05416575978366604,SRF,defense
51532,0.40404669606007754,SRF,n
51551,0.07639472017620634,SRF,defense
51689,0.09550367377240279,SRF,defense
51837,0.013962169304082216,SRF,n
51853,0.13143429862194728,SRF,n
51889,0.10128224533141655,SRF,n
51899,0.020531793143386094,SRF,n
51996,0.14531991295422603,SRF,n
52146,0.3398215933030622,SRF,n
52170,0.11343575461392057,SRF,n
52230,0.16832956349658515,SRF,n
52315,0.6628082024311605,SRF,n
52322,0.2651606341111363,SRF,n
52453,0.02844811501800973,SRF,defense
52539,0.5109857506005588,SRF,defense
52550,0.08148405747873559,SRF,defense
52613,0.07238010842042693,SRF,defense
52660,0.03948579038927478,SRF,n
52694,0.05528370087399115,SRF,n
52886,0.18640164830138123,SRF,n
52897,0.4691067425659369,SRF,defense
53016,0.02049009294331365,SRF,n
53032,0.2696541463835506,SRF,n
53119,0.14145996372806358,SRF,n
53136,0.016005192760242624,SRF,n
53298,0.1754088503546108,SRF,defense
53299,0.057635644043426186,SRF,defense
53300,0.04938209912837754,SRF,defense
53410,0.04591350716733195,SRF,n
53413,0.05129211589887422,SRF,defense
53414,0.0700711622944587,SRF,defense
53415,0.12870334861693106,SRF,defense
53434,0.007369157358118161,SRF,n
53662,0.5942707696250613,SRF,n
53756,0.056918882681515015,SRF,defense
53845,0.031207993106001322,SRF,defense
53899,0.0,SRF,n
54162,0.010941252901259683,SRF,n
54300,0.09061137728982784,SRF,n
54346,0.015907521626480924,SRF,n
54352,0.2938530603706868,SRF,n
54511,0.33859554186913127,SRF,n
54582,0.16967229711517567,SRF,n
55035,0.17619626833764818,SRF,n
55122,0.2232021929105586,SRF,defense
55171,0.05526820117712078,SRF,n
55227,0.0820946094263283,SRF,defense
55228,0.023964698331241582,SRF,defense
55272,0.05501742142982332,SRF,n
55524,0.10584833219665338,SRF,defense
55526,0.06237991527097818,SRF,defense
55543,0.0,SRF,n
55912,0.1764730766173032,SRF,defense
56125,0.2282672843099213,SRF,defense
56268,0.20355160879519318,SRF,defense
56466,0.0505667536410443,SRF,n
56555,0.3263895801587556,SRF,n
56558,0.16714135960900778,SRF,n
56619,0.004573038651599119,SRF,n
56711,0.0,SRF,defense
56829,0.07420192761466858,SRF,defense
56966,0.15831098534283827,SRF,defense
57007,0.03576027197222855,SRF,n
57410,0.10692939205100688,SRF,n
57870,0.03809296537038306,SRF,n
58015,0.03512429469687242,SRF,n
58022,0.0317872661219346,SRF,n
58077,0.09565157271789834,SRF,n
58558,0.09592649242474868,SRF,n
58566,0.2712502463184782,SRF,n
58690,0.03297490469554265,SRF,defense
58754,0.09765993803767208,SRF,defense
58801,0.09972691286557445,SRF,n
58936,0.08396417291211376,SRF,n
59020,0.07970806711872098,SRF,n
59048,0.11669994730494708,SRF,defense
59575,0.014504492905475796,SRF,n
59641,0.04716188855376659,SRF,n
59645,0.23183825674784211,SRF,n
59734,0.16060855103426996,SRF,n
59735,0.4466116492255646,SRF,n
59788,0.1008868471302027,SRF,n
59894,0.19639834758362484,SRF,n
60122,0.0,SRF,n
60188,0.11441558047830926,SRF,n
60281,0.2997975615659752,SRF,defense
60375,0.13445358981823424,SRF,n
60623,0.12823524326137395,SRF,n
60852,0.06254267281194661,SRF,n
61192,0.1936483580318962,SRF,n
61453,0.05401307639209682,SRF,defense
61454,0.0072726309876668125,SRF,defense
61487,0.21800000000000128,SRF,n
61606,0.024167362902925257,SRF,n
61677,0.05158410443368874,SRF,defense
61678,0.09164016485192825,SRF,defense
61700,0.029510899286816543,SRF,n
61767,0.014665068080688324,SRF,n
61774,0.01563043112386563,SRF,defense
61775,0.07754845435703561,SRF,defense
61779,0.12140089179806636,SRF,n
61850,0.0709832910878108,SRF,n
61891,0.05726332187530617,SRF,defense
62079,0.03917080202482079,SRF,n
62337,0.08782578038130798,SRF,n
62342,0.19210214952917798,SRF,n
62343,0.2314188482997864,SRF,n
62517,0.032480817286640325,SRF,n
62552,0.0401998576388897,SRF,defense
62595,0.0029752474108715363,SRF,n
62724,0.9691613954628151,SRF,n
62893,0.053413330452080784,SRF,n
62925,0.10119609165447056,SRF,defense
62957,0.062043818522458126,SRF,defense
62983,0.22569042371524495,SRF,n
63019,0.132155315051523,SRF,defense
63038,0.10264078362867976,SRF,n
63077,0.3153310004507987,SRF,n
63216,0.09309971547268095,SRF,defense
63244,0.192066699368084,SRF,defense
63350,0.20397655916102464,SRF,n
63426,0.0,SRF,n
63475,0.035894704520370746,SRF,defense
63476,0.08957585661782419,SRF,defense
63537,0.039365292524499544,SRF,n
63737,0.02957521379519838,SRF,defense
63901,0.19876101668728782,SRF,defense
63971,0.0,SRF,defense
64022,0.06236240499659744,SRF,n
64153,0.37826888985524343,SRF,n
64311,0.14424855652215587,SRF,n
64321,0.19991935289755958,SRF,n
64418,0.037041877500703556,SRF,n
64420,0.14024132565261266,SRF,n
64468,0.0,SRF,n
64836,0.03757195213587169,SRF,n
65045,0.0445004584525254,SRF,defense
65202,0.7458227030753654,SRF,n
65277,0.026577812190445273,SRF,n
65460,0.08016820618217685,SRF,n
65519,0.014051216013275147,SRF,n
65543,0.06681416430606564,SRF,defense
65562,0.18173093502408993,SRF,n
65780,0.0474599367877828,SRF,defense
65951,0.06657581285103048,SRF,n
65974,0.0020402941761386586,SRF,defense
65975,0.07803253662425307,SRF,defense
66160,0.04577092694657428,SRF,n
66319,0.026860149432059575,SRF,n
66402,0.14796464739916873,SRF,n
66450,0.026199972237438217,SRF,n
66581,0.12755061273432075,SRF,defense
66599,0.1666987042890026,SRF,n
66631,0.05016018557906729,SRF,n
66642,0.05763900093444915,SRF,n
66717,0.11430512503594406,SRF,n
66816,0.03608179483578658,SRF,defense
66827,0.0179563574977154,SRF,n
67073,0.09272522706784107,SRF,n
67097,0.040348961942474594,SRF,n
67100,0.07095239218752131,SRF,n
67146,0.1001982768516091,SRF,n
67239,0.15588088733393202,SRF,n
67273,0.052399432854977286,SRF,defense
67556,0.3203952011291459,SRF,defense
67609,0.2673131042986272,SRF,n
67678,0.23652015049002026,SRF,defense
67679,0.07647081902863856,SRF,defense
67711,0.16029820277460227,SRF,defense
67717,0.022858124954416935,SRF,n
67755,0.01195038428732974,SRF,n
67766,0.01564771848759655,SRF,defense
67767,0.027654216012518953,SRF,defense
67888,0.0839109844262533,SRF,n
67915,0.07002200674050635,SRF,n
67991,2.8965114581812683,SRF,n
67993,0.1570710297880508,SRF,n
68409,0.33022370756532593,SRF,n
68445,0.11780183679608314,SRF,n
68549,0.1126552015679535,SRF,n
68604,0.08006374156816634,SRF,defense
68633,0.13266905603750986,SRF,defense
68830,0.13314517326768066,SRF,n
68999,0.07410624202581129,SRF,n
69088,0.09372485903204195,SRF,defense
69177,0.021594743523293068,SRF,n
69180,0.03286759921497996,SRF,n
69201,0.09058680864803093,SRF,n
69224,0.11103647239507863,SRF,n
69298,0.003820815935713899,SRF,n
69312,0.014131056181524427,SRF,n
69535,0.03343311610718931,SRF,defense
69589,0.1907655810684158,SRF,n
69738,0.05465200398677035,SRF,defense
69770,0.026332507768934605,SRF,n
69797,0.14910946866622862,SRF,n
69830,0.02506109510833184,SRF,defense
70297,0.13322580224272515,SRF,n
70368,0.003929223852869363,SRF,n
70398,0.040116076499409695,SRF,n
70430,0.04071905417710059,SRF,defense
70622,0.7556950779828173,SRF,defense
70627,0.13642855268598203,SRF,defense
70651,0.14317233810073182,SRF,defense
70683,0.008473303609745433,SRF,defense
70747,0.09924237769630861,SRF,defense
70816,0.21450799016783642,SRF,n
71065,0.42966714372287124,SRF,n
71291,0.192331068706421,SRF,n
71408,0.06923680227560089,SRF,n
71426,0.0867127216187976,SRF,n
71559,0.03451955374899248,SRF,n
71668,0.11281314818447581,SRF,n
71836,0.11621269036461727,SRF,n
72037,0.24954165191564798,SRF,n
72057,0.04398894719703123,SRF,n
72210,0.06162219821319413,SRF,defense
72212,0.05586236576444598,SRF,n
72277,0.0793903114386728,SRF,n
72317,0.0643289734492967,SRF,defense
72329,0.13274908232302107,SRF,defense
72359,0.03745058516965755,SRF,n
72409,0.05461004147378632,SRF,defense
72415,0.05141291092181155,SRF,n
72417,0.04975907768955837,SRF,n
72476,0.10219201846300403,SRF,n
72580,0.13110478834786785,SRF,n
72669,0.10039162707047224,SRF,n
72686,0.0,SRF,n
72892,0.061667729296961,SRF,n
73130,0.28433719965210946,SRF,n
73178,0.04683683820302362,SRF,defense
73232,0.06854183898803592,SRF,n
73336,0.03975144826065746,SRF,n
73426,0.05011229646266154,SRF,n
73500,0.06702866501511646,SRF,defense
73535,0.1048282720350335,SRF,defense
73775,0.2986092854636916,SRF,n
73776,0.18155006133099255,SRF,n
73837,0.02594555124420324,SRF,n
73944,0.20039272248101242,SRF,n
74229,0.0792134127003483,SRF,n
74268,0.044332409533269064,SRF,defense
74574,0.05751989149765939,SRF,defense
74621,0.04545583831324256,SRF,n
74642,0.004290091817125254,SRF,n
75128,0.006429842683172986,SRF,n
75290,0.0,SRF,n
75393,0.00803676215780007,SRF,defense
75894,0.07151907901226336,SRF,n
75900,0.07826795229292452,SRF,n
75936,0.11942911470843931,SRF,n
75948,0.1443074260012644,SRF,n
75953,0.11293958628468553,SRF,defense
76025,0.43857971268199075,SRF,n
76458,0.23493884796462902,SRF,n
76477,0.04456739007693846,SRF,defense
76553,0.11732505936478071,SRF,defense
76566,0.12721329394101194,SRF,n
76644,0.0,SRF,n
76691,0.25783271104840955,SRF,n
76758,0.1735938364336713,SRF,n
76985,0.23669609563351882,SRF,n
77089,0.04368183354836982,SRF,n
77343,0.015866896485555677,SRF,n
77444,0.11822229559090139,SRF,biofilm
77529,0.09025146333120702,SRF,n
77580,0.18819361771403806,SRF,n
77625,0.12178962924762013,SRF,n
77828,0.02112742282229292,SRF,n
77904,0.1406209593902765,SRF,n
77940,0.025335790649079495,SRF,n
77972,0.16501802396462004,SRF,n
78044,0.11733723388514804,SRF,defense
78062,0.08490851665496998,SRF,defense
78087,0.3699723264807455,SRF,n
78177,0.0482785942106932,SRF,n
78313,0.12720022629616984,SRF,n
78524,0.07207497555383899,SRF,n
78549,0.025175945804400756,SRF,defense
78559,0.15320176920973763,SRF,n
78618,0.006656519789543122,SRF,n
78784,0.04902093665773086,SRF,n
78843,0.06379442639742365,SRF,defense
78885,0.029850726293402092,SRF,defense
78992,0.217923470479663,SRF,n
79069,0.26848223933632304,SRF,n
79124,0.10424961378879645,SRF,defense
79219,0.039217290522566985,SRF,defense
79387,0.14364394050269155,SRF,n
79590,0.11899097714143203,SRF,n
79765,0.10759034076631728,SRF,n
79788,0.09993820305717277,SRF,defense
79853,0.04578306656679347,SRF,n
79976,0.054844317874857496,SRF,n
79985,0.0017646157364303138,SRF,n
79992,0.003929038957446313,SRF,n
80137,0.20219295568374057,SRF,n
80139,0.2674939346338515,SRF,n
80162,0.09126123294972151,SRF,n
80307,0.042491295063596314,SRF,n
80330,0.09379135564978563,SRF,n
80365,0.020490597961408834,SRF,n
80517,0.058394220960027665,SRF,defense
80552,0.17866683193215097,SRF,n
80582,0.037021178850863465,SRF,n
80724,0.1561101183483803,SRF,defense
80957,0.16167039473650877,SRF,n
81031,0.05648444879413464,SRF,n
81310,0.09754296274642636,SRF,n
81398,0.04190410345136536,SRF,defense
81399,0.08608159954095773,SRF,defense
81400,0.043651667793395604,SRF,defense
81462,0.12853094932829762,SRF,n
81542,0.26130331398008905,SRF,n
81743,0.03170824835022213,SRF,n
81827,0.14947523976572005,SRF,n
82077,0.15614137575327056,SRF,n
82176,0.2409191218825333,SRF,n
82230,0.3684325411037502,SRF,n
82273,0.06558149311929519,SRF,defense
82332,0.027764446035327055,SRF,n
82418,0.30062775385874324,SRF,n
82494,0.0,SRF,defense
82687,0.14362711788332025,SRF,n
82782,0.07047110423847106,SRF,defense
82952,0.20350565484098307,SRF,n
83034,0.10766515151617406,SRF,biofilm
