gene_caller_id,pnps,depth,gene_type
4933,0.8942126269371669,Malaspina,n
4944,1.0448033366504494,Malaspina,n
4959,0.10565849299666082,Malaspina,n
5059,0.08461771917184872,Malaspina,defense
5082,0.19741153682792711,Malaspina,defense
5087,0.5823476843063233,Malaspina,defense
5088,0.6007525476741078,Malaspina,defense
5144,1.0565889787308067,Malaspina,defense
5145,0.5072986404122976,Malaspina,n
5392,0.43549242523525444,Malaspina,transposase
5396,0.7571124956198226,Malaspina,transposase
5419,0.07978101129491873,Malaspina,defense
5469,0.10110897008246054,Malaspina,n
5565,1.5698224636481228,Malaspina,n
5578,0.8280670407223532,Malaspina,defense
5585,1.9356599120156581,Malaspina,n
5608,1.213749991201438,Malaspina,n
5623,1.4738594799375013,Malaspina,n
5686,0.4302091335504162,Malaspina,transposase
5706,0.9326444160145908,Malaspina,n
5721,0.4754634236904148,Malaspina,defense
5865,0.27020475288065904,Malaspina,defense
6032,0.8707475235961613,Malaspina,n
6049,0.7765228834604684,Malaspina,defense
6054,0.9829557455670619,Malaspina,n
6060,1.1092146121572646,Malaspina,defense
6153,0.31826354226234743,Malaspina,defense
6269,0.923651910816225,Malaspina,defense
6270,2.530396700328589,Malaspina,n
6280,0.471252963356864,Malaspina,n
6281,6.638570409877685,Malaspina,defense
6409,0.42629581186117904,Malaspina,n
6420,0.28169135984525406,Malaspina,defense
6480,0.8127400239390393,Malaspina,n
6488,0.8815458398608956,Malaspina,defense
6547,0.7688875883639167,Malaspina,n
6667,0.16034058637820883,Malaspina,n
6676,2.953580139203441,Malaspina,n
6679,0.4684604977644292,Malaspina,defense
6724,0.832213768163291,Malaspina,transposase
6757,1.011555955517144,Malaspina,n
6758,0.5424691471001929,Malaspina,n
6768,0.3065412279830713,Malaspina,transposase
6831,0.7756731675423206,Malaspina,defense
6920,0.6094389688884008,Malaspina,n
7082,0.33642410061037803,Malaspina,n
7150,2.836010527129492,Malaspina,n
7187,0.8200321914503437,Malaspina,n
7188,0.20991089580771338,Malaspina,n
7225,0.9918457907951203,Malaspina,transposase
7241,0.16317947938938454,Malaspina,defense
7244,0.3037003492821024,Malaspina,n
7255,0.3283127730199592,Malaspina,defense
7269,0.022207426816434343,Malaspina,n
7467,0.533828515283491,Malaspina,n
7554,0.44630679887714775,Malaspina,n
7627,0.14668709728118734,Malaspina,defense
7637,0.2893047378992588,Malaspina,transposase
7682,0.403200239164054,Malaspina,n
7741,1.1960273090020042,Malaspina,defense
7795,2.076682846654065,Malaspina,transposase
7845,0.17844265393547018,Malaspina,defense
7934,3.4826801279108173,Malaspina,defense
7976,0.3723113291574763,Malaspina,n
8045,0.5038677655396753,Malaspina,n
8336,1.926147332078442,Malaspina,defense
8344,0.6549899992243194,Malaspina,n
8372,0.29052649782754497,Malaspina,n
8443,0.22546179685517984,Malaspina,defense
8486,0.555375865913854,Malaspina,n
8696,0.9061543529127142,Malaspina,n
8701,1.238803626185608,Malaspina,n
8769,0.44009132985447524,Malaspina,defense
8849,2.2046311299859194,Malaspina,defense
8891,0.0,Malaspina,defense
8892,0.10002740302173202,Malaspina,defense
8931,0.13525505322542178,Malaspina,defense
8932,0.14014425772401387,Malaspina,defense
8941,0.18786930208493074,Malaspina,transposase
8947,0.34630382804128296,Malaspina,n
9057,0.17898007776601743,Malaspina,defense
9095,0.4630192786464169,Malaspina,n
9155,1.4232421119536003,Malaspina,defense
9178,0.07459752884540714,Malaspina,defense
9210,0.5101479432515558,Malaspina,n
9220,0.3428012084082196,Malaspina,n
9287,0.37320999856938014,Malaspina,defense
9407,1.4428642728519496,Malaspina,n
9471,1.9972716165473205,Malaspina,defense
9477,6.230592462021909,Malaspina,n
9580,0.924664864993681,Malaspina,defense
9604,0.059083482800492595,Malaspina,defense
9605,0.17245761463479228,Malaspina,defense
9735,0.15200104758318897,Malaspina,n
9745,0.2441299402813763,Malaspina,n
9808,0.051109563836556314,Malaspina,n
9846,0.11800275027852275,Malaspina,n
9871,1.5025510204081727,Malaspina,defense
9946,0.2587115791812812,Malaspina,n
10091,0.22302434150502687,Malaspina,n
10105,0.37358180832155596,Malaspina,n
10171,0.06997606125053615,Malaspina,n
10312,0.18782596010331257,Malaspina,defense
10467,1.1626336651732916,Malaspina,defense
10470,0.5871896584847729,Malaspina,transposase
10521,1.1406120885457594,Malaspina,n
10685,0.9065789473684194,Malaspina,defense
10686,0.9175627358018661,Malaspina,defense
10786,0.17524893859144214,Malaspina,defense
10789,0.18501757558318874,Malaspina,n
10836,0.41960992190389684,Malaspina,defense
10859,0.238526214932554,Malaspina,n
10900,0.6998220030921193,Malaspina,defense
10918,0.23983745016785937,Malaspina,n
10929,0.9199281870636064,Malaspina,defense
10935,0.3054892170420424,Malaspina,n
10962,0.2787172978333778,Malaspina,n
11054,0.13514542860490747,Malaspina,n
11063,0.2945530161820293,Malaspina,defense
11156,0.1374079708360621,Malaspina,defense
11160,0.28392608307945066,Malaspina,n
11169,0.04411141700851165,Malaspina,n
11181,0.20813074141435664,Malaspina,transposase
11204,0.11352119814942008,Malaspina,n
11209,0.30614071220306427,Malaspina,n
11292,0.16811544781834983,Malaspina,defense
11308,0.046156289760413534,Malaspina,defense
11338,0.372751390386899,Malaspina,n
11344,0.12829616727033674,Malaspina,defense
11345,0.36827702639135346,Malaspina,defense
11364,0.15529171093093125,Malaspina,n
11377,0.861520043686075,Malaspina,defense
11525,0.11433033856608169,Malaspina,n
11551,0.26076877276183424,Malaspina,n
11566,2.6280594859853066,Malaspina,n
11671,0.3111256089656538,Malaspina,n
11674,0.32201065748391794,Malaspina,defense
11681,1.7574661014943935,Malaspina,n
11686,1.2999118197523807,Malaspina,n
11838,0.2921574502178068,Malaspina,defense
11988,0.10886632705314978,Malaspina,n
12083,0.5972569010696192,Malaspina,defense
12143,0.871789278816975,Malaspina,defense
12146,0.21221278671594637,Malaspina,defense
12327,0.4058533336218855,Malaspina,n
12329,0.03880406530143117,Malaspina,n
12570,0.5358053825707333,Malaspina,n
12586,0.5588793630707541,Malaspina,defense
12625,0.40912347688202066,Malaspina,transposase
12712,1.510430430250983,Malaspina,defense
12759,1.998863149289664,Malaspina,defense
12816,0.13212163700261167,Malaspina,n
12894,0.38815808674283775,Malaspina,n
12946,0.18684655128730024,Malaspina,n
12956,0.8207746260668923,Malaspina,n
12974,0.7527946060328632,Malaspina,n
12996,0.3054318417843573,Malaspina,defense
12998,0.47667241533641236,Malaspina,defense
13024,0.21484343128408057,Malaspina,n
13106,1.0636516864059924,Malaspina,n
13198,0.21038134680671985,Malaspina,defense
13275,1.7252574715066937,Malaspina,transposase
13292,1.2186234622272374,Malaspina,n
13312,0.2023317493935809,Malaspina,n
13400,2.0677355705692193,Malaspina,n
13404,1.396864172313497,Malaspina,n
13434,0.014514891393283788,Malaspina,n
13566,0.6916491888007077,Malaspina,n
13593,0.9692555722408568,Malaspina,transposase
13643,0.3402872594252137,Malaspina,defense
13704,0.6675266347953758,Malaspina,n
13754,0.44101481146093263,Malaspina,defense
14040,0.5383004121313572,Malaspina,n
14092,1.2270444712448771,Malaspina,n
14094,1.300883626008859,Malaspina,transposase
14132,0.616853793380475,Malaspina,defense
14165,0.08181508457569317,Malaspina,defense
14174,0.43504617510655946,Malaspina,n
14194,0.21633939266568633,Malaspina,defense
14258,1.2165581340924445,Malaspina,defense
14259,0.4176762722831117,Malaspina,defense
14370,0.15433152216054832,Malaspina,defense
14372,3.819808284596979,Malaspina,defense
14568,0.13436740999191857,Malaspina,n
14575,0.7441730555949944,Malaspina,n
14637,0.5879908144943675,Malaspina,n
14690,1.3594375752597183,Malaspina,transposase
14698,0.27808375256796414,Malaspina,n
14699,0.06396877849945173,Malaspina,defense
14735,1.3799504160886034,Malaspina,transposase
14769,1.3038450490037659,Malaspina,n
14803,1.5916310499970132,Malaspina,n
14817,1.3803888210957027,Malaspina,transposase
14818,1.4807530792244057,Malaspina,transposase
14819,1.4840128963756614,Malaspina,transposase
14889,1.407477334963536,Malaspina,defense
14890,1.5404332114859873,Malaspina,defense
14901,0.6081361669856968,Malaspina,transposase
14952,0.6119247989546847,Malaspina,n
14962,0.4041383233892102,Malaspina,transposase
14977,0.13939838695070325,Malaspina,n
15039,0.17788666945154843,Malaspina,defense
15072,0.30124293109708306,Malaspina,defense
15100,0.815142844961124,Malaspina,defense
15187,0.3812844622054384,Malaspina,defense
15326,0.1703665348508669,Malaspina,defense
15337,0.2347849718637631,Malaspina,defense
15366,0.1358378057419546,Malaspina,defense
15413,0.29903286690210495,Malaspina,n
15417,0.30856453745142626,Malaspina,defense
15431,1.2103163391777008,Malaspina,defense
15463,0.6500992412903207,Malaspina,n
15483,0.7023450739201961,Malaspina,n
15644,0.38746242445419177,Malaspina,n
15671,0.4983266173492869,Malaspina,defense
15718,0.4074819248614227,Malaspina,n
15731,0.946766985445098,Malaspina,n
15871,1.3616699505062961,Malaspina,n
15903,0.27486849743259967,Malaspina,defense
15943,0.9721761642350936,Malaspina,defense
15995,0.09715699878307751,Malaspina,n
16060,3.4613304275045684,Malaspina,n
16089,0.2609852640557071,Malaspina,defense
16090,0.1759267566159984,Malaspina,defense
16094,0.2671803156455825,Malaspina,n
16107,0.2235922769097054,Malaspina,n
16122,0.2605277486347978,Malaspina,n
16218,0.41077100218181284,Malaspina,defense
16219,1.033822948353342,Malaspina,defense
16221,1.2022757412556757,Malaspina,defense
16262,0.24010721965953755,Malaspina,defense
16311,0.46669594449767504,Malaspina,defense
16335,0.2758685138892148,Malaspina,n
16340,1.8801628478042158,Malaspina,defense
16341,1.2287896082234262,Malaspina,defense
16342,2.1330862411666685,Malaspina,defense
16359,1.0985125184407099,Malaspina,transposase
16390,0.09490851884057065,Malaspina,defense
16434,0.2822708859675455,Malaspina,defense
16501,2.22608446200861,Malaspina,transposase
16542,0.7917816331549521,Malaspina,n
16569,1.1408665386885881,Malaspina,n
16588,3.7078758279964865,Malaspina,n
16602,0.15520794978511146,Malaspina,transposase
16681,0.17283106330967285,Malaspina,transposase
16700,0.5281324917390811,Malaspina,n
16710,0.7478396271860405,Malaspina,n
16749,0.9422777714072047,Malaspina,defense
16803,1.989042704561592,Malaspina,defense
16830,0.057702158666305604,Malaspina,biofilm
16831,0.13114213858369367,Malaspina,biofilm
16889,1.6350199893728685,Malaspina,transposase
16914,0.21927580616104966,Malaspina,n
16996,1.3577148267531594,Malaspina,defense
17002,0.9822516238860987,Malaspina,n
17004,0.05629425644823457,Malaspina,defense
17041,0.9446438223034053,Malaspina,defense
17042,0.28703215972316204,Malaspina,defense
17087,0.09302985893191197,Malaspina,defense
17088,0.10527981584908158,Malaspina,defense
17234,0.2916024102398063,Malaspina,n
17301,0.2362447126328812,Malaspina,n
17350,0.3339326862139059,Malaspina,defense
17367,0.50629943121276,Malaspina,n
17427,0.19004872057214578,Malaspina,defense
17437,0.31824745009400845,Malaspina,n
17443,0.6859993264428255,Malaspina,n
17453,0.3699238977512006,Malaspina,defense
17493,0.09408292763683203,Malaspina,transposase
17495,0.13959495792541576,Malaspina,transposase
17514,0.058189192383613676,Malaspina,defense
17578,1.1701118730750228,Malaspina,defense
17605,0.7880244164067679,Malaspina,defense
17661,5.196767001114822,Malaspina,n
17726,0.15164117221171247,Malaspina,n
17753,0.8868732202513286,Malaspina,defense
17767,0.27841515157466845,Malaspina,defense
17786,3.313933392588448,Malaspina,transposase
17827,0.33175664011172323,Malaspina,n
17897,0.12261200719477325,Malaspina,defense
17898,0.13960506073302975,Malaspina,defense
17934,0.04969258076194215,Malaspina,biofilm
17961,0.636088572132981,Malaspina,n
18032,0.41887017923825237,Malaspina,n
18084,0.0856451799372255,Malaspina,defense
18095,0.5089126803474427,Malaspina,n
18152,0.16553725187242332,Malaspina,defense
18266,1.5360993340466318,Malaspina,defense
18371,2.0716266036492863,Malaspina,defense
18387,3.2316400069909217,Malaspina,n
18403,0.24961461652932113,Malaspina,defense
18425,0.15853064934744934,Malaspina,defense
18447,1.1706544733011468,Malaspina,transposase
18451,0.15683457265833967,Malaspina,n
18461,0.2532030194314764,Malaspina,defense
18492,3.69848163308166,Malaspina,n
18510,0.6805679396273399,Malaspina,n
18528,1.274960046776513,Malaspina,n
18535,0.4709292908498379,Malaspina,n
18552,0.6163660506283214,Malaspina,transposase
18580,0.270918327277668,Malaspina,n
18601,0.7116159548235355,Malaspina,transposase
18627,0.28291950981757213,Malaspina,defense
18638,0.5229691126674398,Malaspina,n
18653,0.0970603548589686,Malaspina,n
18665,0.3425633183956756,Malaspina,defense
18673,1.3553359683794362,Malaspina,defense
18682,0.3741449393835836,Malaspina,n
18685,0.2427408013454738,Malaspina,n
18714,0.513379537844609,Malaspina,n
18769,0.11265706104285005,Malaspina,n
18829,0.37307570710500554,Malaspina,defense
18830,0.40667417973092557,Malaspina,defense
18863,0.12373041719335948,Malaspina,n
19000,0.905010936356325,Malaspina,defense
19046,0.05619162594851724,Malaspina,n
19065,0.31105478666646785,Malaspina,defense
19119,0.052427487376043046,Malaspina,defense
19120,0.08452273812441283,Malaspina,defense
19135,0.8216649420935005,Malaspina,n
19142,0.39306275661182416,Malaspina,transposase
19187,0.21272143726208376,Malaspina,n
19224,0.4805562057992154,Malaspina,defense
19225,0.2947345094102356,Malaspina,defense
19229,1.9987431394438278,Malaspina,defense
19230,1.4273290143278827,Malaspina,defense
19244,0.923418891862315,Malaspina,n
19259,0.2550564217295486,Malaspina,defense
19376,0.14833795026506771,Malaspina,n
19382,0.26299317705252423,Malaspina,defense
19425,0.28554579022168797,Malaspina,n
19434,0.46622078730668537,Malaspina,n
19438,0.5279063559255632,Malaspina,defense
19516,0.28073278312670114,Malaspina,defense
19520,0.9474732670053138,Malaspina,defense
19529,0.761160036122076,Malaspina,defense
19532,0.7525604647880103,Malaspina,defense
19538,0.27578833595736285,Malaspina,n
19587,0.2474202603640579,Malaspina,n
19639,0.05208358226560863,Malaspina,defense
19731,0.11472176959222818,Malaspina,n
19925,1.202717799301445,Malaspina,defense
20014,1.0904858001856692,Malaspina,n
20196,0.14171539585423393,Malaspina,defense
20206,0.2502536594116188,Malaspina,n
20235,0.21021532095001544,Malaspina,defense
20244,0.303067776017881,Malaspina,n
20286,0.47454614070923357,Malaspina,defense
20287,0.7217634787177626,Malaspina,defense
20302,0.44229244034622744,Malaspina,defense
20306,0.5002041424810497,Malaspina,n
20322,0.17912281156246537,Malaspina,n
20388,0.17317372711739037,Malaspina,defense
20389,0.5597852187043925,Malaspina,defense
20395,1.0526547341537924,Malaspina,n
20416,0.2208729377605858,Malaspina,transposase
20432,0.02986629013636263,Malaspina,defense
20487,1.1718560045227207,Malaspina,n
20492,0.6534561995568141,Malaspina,n
20498,1.102928468715067,Malaspina,defense
20529,1.5834939566271085,Malaspina,defense
20530,1.1673816356366786,Malaspina,defense
20611,0.21908780562438399,Malaspina,n
20620,1.185826877919365,Malaspina,n
20667,1.858686383345948,Malaspina,n
20717,1.0529005919575345,Malaspina,n
20745,0.816302074110249,Malaspina,n
20811,0.07102677635282342,Malaspina,n
20898,0.7875240997336721,Malaspina,defense
20910,0.4463394546369284,Malaspina,defense
20932,0.18724317674772967,Malaspina,defense
20933,0.2843329043034979,Malaspina,defense
20971,0.22422053697080765,Malaspina,defense
21167,0.018907619397979074,Malaspina,defense
21195,1.0403007195294673,Malaspina,biofilm
21199,0.6178344827065553,Malaspina,defense
21209,0.21415057203022222,Malaspina,defense
21271,0.3784908064917399,Malaspina,defense
21276,0.07356600969663013,Malaspina,n
21402,0.19655962262579732,Malaspina,defense
21409,0.2903122165915702,Malaspina,defense
21444,0.40069902366778526,Malaspina,defense
21498,0.2377724219439176,Malaspina,transposase
21507,0.11383729434413177,Malaspina,n
21508,0.26801423085757425,Malaspina,n
21510,0.1766618606042464,Malaspina,n
21567,0.7165728062555771,Malaspina,defense
21573,3.347539794240057,Malaspina,n
21576,0.6373913054801302,Malaspina,defense
21596,0.41987052636193667,Malaspina,defense
21602,0.2938111303815793,Malaspina,n
21614,0.3449158099244884,Malaspina,defense
21647,3.419567489919709,Malaspina,n
21706,1.8692547708973064,Malaspina,n
21745,1.3847924897983996,Malaspina,defense
21758,2.5800324652423647,Malaspina,n
21793,1.653970470181039,Malaspina,defense
21795,0.4315971135120605,Malaspina,defense
21805,0.17165165348537523,Malaspina,n
21806,0.3120312307745451,Malaspina,n
21918,0.1701462779106339,Malaspina,defense
21919,0.5422792669929394,Malaspina,defense
21920,0.3609404807416507,Malaspina,n
21922,1.2030207749099553,Malaspina,defense
21931,0.19499800046713978,Malaspina,n
21952,0.21415345242874329,Malaspina,n
21958,0.1571956109648851,Malaspina,transposase
22008,0.14927578638360375,Malaspina,defense
22022,0.12057358064167371,Malaspina,defense
22040,0.1811719046268985,Malaspina,n
22042,0.17098094874604336,Malaspina,defense
22127,1.0722726585599633,Malaspina,n
22202,0.42396955873788333,Malaspina,n
22203,0.9667053303495181,Malaspina,n
22244,0.9617012699052582,Malaspina,defense
22249,1.182963945460175,Malaspina,defense
22297,0.5109639628670064,Malaspina,defense
22350,1.7730352038858084,Malaspina,defense
22498,2.113192002802385,Malaspina,defense
22582,2.6600229959435384,Malaspina,defense
22662,3.865694171091815,Malaspina,defense
22689,2.3843785426823967,Malaspina,defense
22701,8.43052797400189,Malaspina,n
22711,4.184671308864178,Malaspina,n
22714,2.1150176552327875,Malaspina,n
22762,1.6457654122021044,Malaspina,defense
22781,2.538705449999547,Malaspina,n
22822,2.063240996954768,Malaspina,defense
22823,2.686359692208451,Malaspina,defense
22825,2.2658313924820055,Malaspina,defense
22833,3.520890415095345,Malaspina,n
22841,4.394609069573805,Malaspina,n
22865,4.625168697147494,Malaspina,defense
22870,0.6327756430512625,Malaspina,defense
22912,0.23019481807721118,Malaspina,n
22923,0.36777133517563915,Malaspina,n
22938,0.027421687303320424,Malaspina,biofilm
22971,0.308533063913782,Malaspina,defense
22973,0.6693783079116012,Malaspina,defense
22974,0.49255816355603144,Malaspina,n
22997,0.4300521126645737,Malaspina,n
23039,0.13709492069146384,Malaspina,defense
23047,0.13412223067318027,Malaspina,defense
23052,0.05772829104976489,Malaspina,transposase
23055,1.2001122262386819,Malaspina,transposase
23067,0.2601381336509081,Malaspina,n
23097,0.09049608159810762,Malaspina,transposase
23142,0.08076331536407935,Malaspina,defense
23153,0.02571222424984244,Malaspina,defense
23189,0.2059455274723439,Malaspina,n
23196,0.3737776367250966,Malaspina,biofilm
23216,0.06215985765914764,Malaspina,defense
23248,0.33689825682048824,Malaspina,defense
23399,0.38777656892366424,Malaspina,transposase
23414,2.3551262733702583,Malaspina,transposase
23492,0.17077032452356627,Malaspina,n
23560,0.055247597816791914,Malaspina,defense
23594,0.1940880615358049,Malaspina,n
23781,0.6648106946166047,Malaspina,n
23870,0.2546990852931414,Malaspina,defense
23900,0.29168158383699955,Malaspina,defense
23901,0.9930464378140226,Malaspina,defense
24047,1.4780381243095981,Malaspina,defense
24059,0.024430634595276248,Malaspina,transposase
24075,0.2514378490096299,Malaspina,n
24081,0.3536517291943631,Malaspina,defense
24089,2.7366560264943964,Malaspina,n
24106,0.49185793455883736,Malaspina,n
24281,0.06298726253082668,Malaspina,defense
24299,0.34981114789540596,Malaspina,biofilm
24304,1.6596728791796043,Malaspina,n
24308,0.8846865703287334,Malaspina,n
24409,1.6673047970851365,Malaspina,defense
24519,0.18614902143150125,Malaspina,n
24780,2.485568859680452,Malaspina,n
24781,1.4097950454607928,Malaspina,n
24818,1.0041291891627,Malaspina,defense
24819,0.6084333203774794,Malaspina,defense
24859,0.46571504061533053,Malaspina,defense
24880,0.6469863752818173,Malaspina,n
24883,0.08530564372407225,Malaspina,n
24905,3.7558785937817407,Malaspina,n
24908,1.2184843634423455,Malaspina,n
24916,2.09333474556465,Malaspina,n
24995,0.26751282516225106,Malaspina,defense
25049,1.0856798615559327,Malaspina,n
25072,0.12651709814207007,Malaspina,n
25184,0.5596202920451512,Malaspina,n
25218,0.27932828809218246,Malaspina,defense
25235,0.3012702445220709,Malaspina,biofilm
25254,1.3070752683598048,Malaspina,defense
25349,0.7349884511924302,Malaspina,defense
25369,0.5988896967718936,Malaspina,n
25383,0.5594472542299095,Malaspina,defense
25426,0.055050566846421276,Malaspina,defense
25428,0.0038820583370041146,Malaspina,defense
25462,0.5374279416186181,Malaspina,transposase
25472,1.4142380952380933,Malaspina,defense
25473,0.4925491375474105,Malaspina,n
25477,2.212047477706409,Malaspina,transposase
25487,1.6927455903845716,Malaspina,defense
25488,2.035365871717768,Malaspina,defense
25545,0.4211802613541204,Malaspina,defense
25565,0.28996960663653015,Malaspina,defense
25618,0.23368285348022144,Malaspina,defense
25691,0.4296902567678861,Malaspina,n
25753,0.18376639944671513,Malaspina,defense
25757,0.2658410679312675,Malaspina,n
25783,0.36023840452454786,Malaspina,n
25834,1.5404407385348382,Malaspina,defense
25850,0.11565405424504187,Malaspina,n
25912,0.3833847584055117,Malaspina,n
25918,0.1710968395051605,Malaspina,defense
25934,0.06503434127766905,Malaspina,defense
26019,0.14124584661823533,Malaspina,defense
26020,0.49186241184421825,Malaspina,defense
26026,0.9617820786719853,Malaspina,transposase
26030,0.04344706050384603,Malaspina,defense
26039,0.4328960601638521,Malaspina,defense
26049,0.347107203660326,Malaspina,n
26051,0.6114779235252067,Malaspina,n
26092,0.6385252555802869,Malaspina,n
26215,0.123106236478207,Malaspina,n
26231,1.0441487341279352,Malaspina,biofilm
26307,0.7469231113498006,Malaspina,n
26327,1.1768779892712968,Malaspina,defense
26328,1.5441456024033717,Malaspina,defense
26391,0.22907726759350516,Malaspina,defense
26410,0.9495267855033928,Malaspina,defense
26419,0.3519799617240124,Malaspina,defense
26442,0.6704772200531082,Malaspina,defense
26444,0.6088784152188316,Malaspina,defense
26445,0.5816695890445822,Malaspina,defense
26453,0.2564912313555881,Malaspina,n
26483,0.6984894186646504,Malaspina,n
26489,0.19038532008019707,Malaspina,n
26543,0.26890131695379166,Malaspina,defense
26632,0.25454581193622333,Malaspina,defense
26754,0.3444916566671864,Malaspina,defense
26784,0.10935996112465149,Malaspina,n
26786,0.16901290505584135,Malaspina,n
26828,0.6590564957275181,Malaspina,n
26864,0.46901081589345245,Malaspina,n
26894,1.0846593594946425,Malaspina,n
26913,0.6767249071767847,Malaspina,n
26919,0.08723639151123977,Malaspina,biofilm
26986,2.146699469041389,Malaspina,defense
27090,0.1495497452101692,Malaspina,n
27095,0.48225662263112773,Malaspina,n
27161,0.5176633094523809,Malaspina,n
27179,1.1784536165645267,Malaspina,defense
27262,0.31538563470605746,Malaspina,n
