pnps,ocean,gene-callers-id,integron,transposase
0.048602796012136386,ARS,1855678,Y,N
0.20862174632504507,ARS,1865323,Y,N
0.08282898969222266,ARS,1868824,Y,N
3.1268136839383773,ARS,1868825,Y,N
0.1952443290997043,ARS,1868826,Y,N
1.84968850031702,ARS,1868828,Y,N
0.10112676757029604,ARS,1886090,Y,N
0.9526588248330344,ARS,1892383,Y,N
0.3746200573796383,ARS,1892385,Y,N
0.08017295214160422,ARS,1899004,Y,N
1.5168924120991922,ARS,1901064,Y,N
0.15386216853152998,ARS,1912099,Y,N
3.985836114200976,ARS,1912102,Y,N
0.010304401316482841,ARS,1915651,Y,N
0.24921169131170876,ARS,1928127,Y,N
0.1988024098297604,ARS,1930000,Y,N
0.3253728994808869,ARS,1936407,Y,N
0.6727555648829348,ARS,1942940,Y,N
0.06330755127271194,ARS,1942941,Y,N
1.7795742966614354,ARS,1945256,Y,N
0.3734293071887298,ARS,2070835,Y,N
0.1166730189907056,ARS,2094824,Y,N
1.1281495267858463,ARS,2094826,Y,N
0.024655189440073732,ARS,2131642,Y,N
0.7280345348623213,ARS,2131643,Y,N
0.508763381172751,ARS,2131644,Y,N
0.3685304419275369,ARS,2133288,Y,N
0.10766956742592136,ARS,2133756,Y,N
0.3746010155271284,ARS,2133758,Y,N
0.3241473822586655,ARS,2134970,Y,N
0.1812766490428968,ARS,2134971,Y,N
0.8088003617642977,ARS,2134972,Y,N
0.16774828792391375,ARS,2168815,Y,N
0.4270429155976351,ARS,2191377,Y,N
0.1445308945288305,ARS,2211486,Y,N
0.2677920770840894,ARS,2219808,Y,N
0.25989142515174896,ARS,2229945,Y,N
0.259041967737432,ARS,2240350,Y,N
0.7320214037575731,ARS,2240351,Y,N
0.3189579812824974,ARS,2252005,Y,N
0.7942131072421079,ARS,2252020,Y,N
0.6618237377595688,ARS,2252021,Y,N
0.26854536227530057,ARS,2286150,Y,N
0.060167608884546475,ARS,2650742,Y,N
0.7967825716203638,ARS,2842895,Y,N
0.23518203463452916,ARS,2872445,Y,N
0.3576755983830055,ARS,2898217,Y,N
0.6144558791132027,ARS,2898218,Y,N
1.2477044725246194,ARS,2926230,Y,N
0.9547412786278204,ARS,2926231,Y,N
0.00993436303210921,ARS,2926232,Y,N
0.5875964423407107,ARS,2933507,Y,N
3.313621947343485,ARS,2954533,Y,N
0.13743299057361846,ARS,2972097,Y,N
0.2962571413273076,ARS,2972098,Y,N
1.117676476024669,ARS,2972099,Y,N
0.05700652838174024,CPC,14067,Y,N
0.3004250656479781,CPC,14068,Y,N
0.15415162507381008,CPC,35880,Y,N
0.12637282664079932,CPC,44000,Y,N
0.4217497817171351,CPC,99698,Y,N
0.11011750035529703,CPC,157350,Y,N
0.462196292943424,CPC,186595,Y,N
0.6372493574104547,CPC,261558,Y,N
1.6461706490639163,CPC,303429,Y,N
0.03146422341127771,CPC,307173,Y,N
0.0467150100138594,CPC,307176,Y,N
0.2329476112827988,CPC,417719,Y,N
0.11382243405965972,CPC,417731,Y,N
0.04906836416981395,CPC,417732,Y,N
1.4860207100591671,CPC,417735,Y,N
0.01145341433203218,CPC,467178,Y,N
0.18815827626943374,CPC,490382,Y,N
0.38597169200090004,CPC,597742,Y,N
0.3961647288735983,CPC,597743,Y,N
0.5049203617905024,CPC,736608,Y,N
1.4562191619054066,CPC,736609,Y,N
0.04555911462491483,CPC,753853,Y,N
0.19781862797882616,CPC,771302,Y,N
0.08194904714619773,CPC,777608,Y,N
0.0415868510031846,CPC,777614,Y,N
0.01317388382162693,CPC,777615,Y,N
0.3770327032397237,CPC,820412,Y,N
0.012511108982725123,CPC,820414,Y,N
0.05532252949172761,CPC,820415,Y,N
0.05856525391102595,CPC,820418,Y,N
0.004645725500934123,CPC,845263,Y,N
1.1006116374718309,CPC,845266,Y,N
0.5443005049139623,CPC,954359,Y,N
0.3730098883940834,CPC,971684,Y,N
0.13403672857055526,CPC,977059,Y,N
0.20158550354524146,CPC,977060,Y,N
2.965026114446959,CPC,980536,Y,N
0.024490676488031847,CPC,986993,Y,N
0.4630372309146045,CPC,995184,Y,N
0.06640085554908448,CPC,1021397,Y,N
0.1094320815622204,CPC,1032597,Y,N
0.0903994831484872,CPC,1035829,Y,N
0.08359776848198391,CPC,1035830,Y,N
0.08965524904792806,CPC,1035832,Y,N
0.2815380872495446,CPC,1043561,Y,N
1.3450892057922534,CPC,1050714,Y,N
0.08404744327889532,CPC,1071940,Y,N
1.1323586969034196,CPC,1097985,Y,N
3.15119735522572,CPC,1097990,Y,N
0.8009629227939172,CPC,1111862,Y,N
0.35805456160080473,CPC,1114697,Y,N
0.2103972114783457,CPC,1142278,Y,N
0.2359978801716183,CPC,1144228,Y,N
0.4415891455923219,CPC,1153148,Y,N
0.9326002814919024,CPC,1156700,Y,N
0.056584040870342286,CPC,1161045,Y,N
0.15515719471410916,CPC,1183050,Y,N
2.6022805215605005,CPC,1183052,Y,N
0.04531018347636808,CPC,1184341,Y,N
0.07998505442389445,CPC,1184996,Y,N
0.11835110173624805,CPC,1184997,Y,N
0.2378653741997221,CPC,1184999,Y,N
0.5427184111569504,CPC,1186510,Y,N
0.3837197965415379,CPC,1186511,Y,N
0.20747048280675126,CPC,1186514,Y,N
0.21023659850925328,CPC,1216749,Y,N
0.13857426235296058,CPC,1216750,Y,N
0.09149542998421477,CPC,1222763,Y,N
0.201799315838712,CPC,1222765,Y,N
0.06207575626006629,CPC,1222766,Y,N
0.08888437603215636,CPC,1222767,Y,N
0.1376324631687776,CPC,1222793,Y,N
0.4434358691807521,CPC,1225030,Y,N
3.3570810385522996,CPC,1227804,Y,N
0.23050615624675566,CPC,1227805,Y,N
1.3152334418531086,CPC,1232981,Y,N
1.3707692804085807,CPC,1232982,Y,N
0.12913382749451208,CPC,1241425,Y,N
0.5981509246582946,CPC,1879567,Y,N
2.007305439321191,CPC,1879568,Y,N
0.013755574836359185,CPC,1879569,Y,N
0.06237172311402776,CPC,1879570,Y,N
0.2922884395959725,CPC,1879573,Y,N
0.07629653716417792,CPC,1898587,Y,N
0.1870620234497192,CPC,1953273,Y,N
0.08639819402430772,CPC,1970703,Y,N
0.015106900031114931,CPC,1974421,Y,N
0.060600888358115786,CPC,1974422,Y,N
0.0685291573689042,CPC,2018873,Y,N
0.36443951347797615,CPC,2039114,Y,N
0.0110089766156951,CPC,2039116,Y,N
3.9598257026924015,CPC,2054838,Y,N
1.2368328430509108,CPC,2054840,Y,N
0.2704773648595782,CPC,2062217,Y,N
0.030492874086861188,CPC,2073718,Y,N
0.11446685532541853,CPC,2248387,Y,N
0.06903676283950384,CPC,2393989,Y,N
0.060356133439443724,CPC,2460717,Y,N
0.13192364457352485,CPC,2472233,Y,N
0.024397703981787262,CPC,2485451,Y,N
0.037461249540328825,CPC,2562533,Y,N
0.03849752654888839,CPC,2562537,Y,N
0.3309062452848498,CPC,2611838,Y,N
0.0925588209931098,CPC,2611839,Y,N
0.07364643796693361,CPC,2630872,Y,N
1.9191501993567983,CPC,2630873,Y,N
0.004911512968893392,CPC,2633075,Y,N
0.17576781051162296,CPC,2633076,Y,N
0.03503094661081628,CPC,2633077,Y,N
0.03095799953733927,CPC,2639851,Y,N
0.4127853320075038,CPC,2665307,Y,N
0.38996974472220414,CPC,2665310,Y,N
0.22253848238479315,CPC,2668971,Y,N
0.26334230532640746,CPC,2681551,Y,N
0.032378471961248524,CPC,2897365,Y,N
2.119826769773105,CPC,2929217,Y,N
2.147106357265499,CPC,2956479,Y,N
0.7349901672428775,CPC,2956481,Y,N
0.018675108779674904,CPC,2966306,Y,N
0.08294265191219022,CPC,2966307,Y,N
0.23707743782842566,CPC,2966319,Y,N
1.189324249413045,CPC,2966322,Y,N
0.34136872811969804,CPC,2973582,Y,N
0.4506973418415496,CPC,3000142,Y,N
0.033532658232704064,CPC,3116521,Y,N
0.2240199043379581,CPC,3116523,Y,N
0.022181585677749263,CPC,3116524,Y,N
0.4916752471404219,EAC,48075,Y,N
0.5669139694238201,EAC,48076,Y,N
0.2628551199514717,EAC,61951,Y,N
0.049293687233504614,EAC,179207,Y,N
4.37147576948405,EAC,234121,Y,N
0.16323604139610284,EAC,234122,Y,N
0.949321735196082,EAC,234127,Y,N
0.2435716009299735,EAC,253923,Y,N
0.13742404727664326,EAC,257329,Y,N
0.09462481088420698,EAC,333597,Y,N
0.14454257520275698,EAC,344436,Y,N
0.32072395624644,EAC,351108,Y,N
0.182945447787264,EAC,442786,Y,N
0.2205134593419696,EAC,693684,Y,N
0.05538390006203114,EAC,718125,Y,N
0.12482970213042867,EAC,718126,Y,N
1.1839687489291706,EAC,801067,Y,N
0.06646407556846383,EAC,807106,Y,N
0.1576173666466802,EAC,807112,Y,N
0.06676686626399067,EAC,810357,Y,N
0.06632854577909639,EAC,811668,Y,N
0.1019524483663486,EAC,811669,Y,N
0.0169961289594351,EAC,816056,Y,N
0.07280248435936976,EAC,833074,Y,N
0.16186184196372813,EAC,1043223,Y,N
0.2834168446126413,EAC,1085880,Y,N
0.15830141126190436,EAC,1089776,Y,N
0.7105507809602037,EAC,1134895,Y,N
0.3082196076875363,EAC,1139040,Y,N
1.6371660444229803,EAC,1139392,Y,N
0.0609064787557545,EAC,1174069,Y,N
0.16921527572632844,EAC,1176104,Y,N
0.16142106588843416,EAC,1189922,Y,N
0.6748713878605425,EAC,1201868,Y,N
0.08907141273413809,EAC,1218816,Y,N
0.8493934105757501,EAC,1225882,Y,N
1.5878574411571331,EAC,1242723,Y,N
0.08294080008867917,EAC,1242727,Y,N
0.3958569281957522,EAC,1260054,Y,N
0.11000149002695173,EAC,1261270,Y,N
0.2663467900927506,EAC,1286975,Y,N
0.23630624241741655,EAC,1287303,Y,N
0.0949645464345434,EAC,1295644,Y,N
0.017757008392109974,EAC,1304463,Y,N
0.15542960304669148,EAC,1304465,Y,N
0.13237138115434208,EAC,1304468,Y,N
0.09028486995299374,EAC,1308062,Y,N
1.4853014960062236,EAC,1312516,Y,N
0.5842922731880493,EAC,1375821,Y,N
0.8151625027973797,EAC,1375822,Y,N
0.16954102428190435,EAC,1383769,Y,N
0.1629720110889985,EAC,1383770,Y,N
0.16273168820301606,EAC,1389142,Y,N
0.15354565919073526,EAC,1456247,Y,N
1.7210912239271732,EAC,1456248,Y,N
0.2080108109725329,EAC,1464427,Y,N
1.154073573119298,EAC,1471343,Y,N
2.234348811988561,EAC,1471344,Y,N
0.8728817928215616,EAC,1480119,Y,N
0.0826572190858951,EAC,1610451,Y,N
0.07625813247683584,EAC,1610452,Y,N
0.32861829447832697,EAC,1623293,Y,N
0.023073164519070998,EAC,1639052,Y,N
0.06927100928382314,EAC,1639053,Y,N
0.09713761736294266,EAC,1852993,Y,N
0.0911606503112913,EAC,1920504,Y,N
0.17934755954414466,EAC,1920505,Y,N
0.060780497308278565,EAC,1920506,Y,N
0.2497871626565169,EAC,1920507,Y,N
0.1430735273530125,EAC,1920508,Y,N
0.07632417924137408,EAC,1946077,Y,N
0.5284319395059249,EAC,1946078,Y,N
0.05491485925078637,EAC,1952495,Y,N
0.0298490035053538,EAC,2015367,Y,N
0.2039131633937248,EAC,2169952,Y,N
1.2350431720873989,EAC,2169953,Y,N
0.030389960783134117,EAC,2169954,Y,N
0.2894899593483056,EAC,2169957,Y,N
0.32084260931632963,EAC,2215733,Y,N
0.03839921900702685,EAC,2379755,Y,N
0.9524961209965684,EAC,2464608,Y,N
0.046527740954035286,EAC,2477467,Y,N
0.10232102873329924,EAC,2506826,Y,N
0.0622528426088717,EAC,2682818,Y,N
0.7153893285490625,EAC,2687378,Y,N
0.0666778380881275,EAC,2725762,Y,N
0.04709096871631915,EAC,2725763,Y,N
0.2185665830753971,EAC,3064619,Y,N
0.28347012987013065,EAC,3079041,Y,N
0.10436604448702236,EAC,3155741,Y,N
0.12976253694628165,EAC,3155757,Y,N
0.2797867859033024,EAC,3220341,Y,N
0.13247729831563582,EAC,3220504,Y,N
0.0766085799326502,EAC,3274988,Y,N
0.1386555211683351,EAC,3274989,Y,N
0.3760731931445797,EAC,3285203,Y,N
0.02267202695767419,EAC,3285205,Y,N
0.27899514372206224,EAC,3309231,Y,N
0.06367533864436273,EAC,3314023,Y,N
0.4575626045168056,EAC,3314024,Y,N
2.224782148333738,EAC,3320329,Y,N
0.06272838940720235,EAC,3327084,Y,N
0.8081643179515482,EAC,3327086,Y,N
0.06455994588173014,EAC,3327088,Y,N
0.11660469801775085,EAC,3461908,Y,N
0.18005523759817094,EAC,3461910,Y,N
0.05783722990399924,EAC,3480060,Y,N
0.24677648507894234,EAC,3480062,Y,N
0.08828886685460878,EAC,3613048,Y,N
0.09687867077691456,IN,7987,Y,N
0.13029898454814165,IN,412667,Y,N
0.039413556701191295,IN,412670,Y,N
0.15187300097531994,IN,458080,Y,N
0.6001942113521328,IN,491502,Y,N
0.04566789708203165,IN,562905,Y,N
0.09919325120331964,IN,569686,Y,N
0.7834604291162336,IN,572162,Y,N
0.02550761988621145,IN,580337,Y,N
0.3691841850397815,IN,582280,Y,N
0.6172342177386796,IN,582281,Y,N
0.017021048293765443,IN,588659,Y,N
0.031266134678714363,IN,590630,Y,N
0.09332294571505262,IN,590631,Y,N
3.731016088143125,IN,591520,Y,N
0.051459664175995685,IN,592075,Y,N
0.3462612962596227,IN,593423,Y,N
0.12153857522849533,IN,593431,Y,N
0.15823996595222842,IN,593437,Y,N
1.5796635484919013,IN,594577,Y,N
0.06907092447413793,IN,661692,Y,N
0.20271110386630534,IN,685014,Y,N
0.007711240901310836,IN,685016,Y,N
0.44264150943396097,IN,685017,Y,N
0.1504466372918875,IN,1103800,Y,N
0.14274885731461534,IN,1103802,Y,N
0.18662042737211265,IN,1202251,Y,N
0.9095875851123232,IN,1378446,Y,N
0.09557451347171544,IN,1507939,Y,N
0.2830079399536771,IN,1580023,Y,N
0.4057634227788548,MED,3309,Y,N
3.4399979959772167,MED,13215,Y,N
0.0865971492029045,MED,13216,Y,N
2.7495834373840515,MED,17212,Y,N
0.5610819444879009,MED,17213,Y,N
2.492053365596698,MED,17215,Y,N
0.14548160305409555,MED,18479,Y,N
0.4560045073318351,MED,18480,Y,N
0.5283249133807767,MED,18481,Y,N
3.5180946031984512,MED,23277,Y,N
0.016770864939609675,MED,23278,Y,N
0.04771402665116027,MED,29191,Y,N
0.3664799645007862,MED,32398,Y,N
1.0257051379783468,MED,32400,Y,N
9.235207777496626,MED,32404,Y,N
0.3652247840308522,MED,32405,Y,N
0.9961694142278256,MED,38152,Y,N
0.7032168764183286,MED,57518,Y,N
3.225492338993045,MED,58471,Y,N
0.14775593098412926,MED,58472,Y,N
1.617598150246235,MED,58473,Y,N
2.590783429903689,MED,64618,Y,N
0.2136721709031379,MED,79170,Y,N
0.5960811424042637,MED,79171,Y,N
0.2552901915620387,MED,104309,Y,N
0.05172471606392071,MED,104310,Y,N
0.0947210173909231,MED,104311,Y,N
0.07612153289157833,MED,104313,Y,N
0.2349431827184625,MED,119772,Y,N
0.3062630799329013,MED,120945,Y,N
0.2252874804411364,MED,121041,Y,N
0.4489842231259933,MED,122204,Y,N
3.0206013363028736,MED,122205,Y,N
0.1717766575212457,MED,122206,Y,N
1.816957060581756,MED,143797,Y,N
0.0447294518520417,MED,153413,Y,N
0.1308823239977174,MED,181511,Y,N
0.3021621061638625,MED,208251,Y,N
0.3560873150405409,MED,211613,Y,N
0.4729066598529295,MED,235414,Y,N
0.25725907499986145,MED,242261,Y,N
1.1371510075579048,MED,316774,Y,N
0.1640289861085551,MED,364562,Y,N
0.5526988949114305,MED,420649,Y,N
0.38106441264790336,MED,420650,Y,N
0.17076734315767694,MED,420651,Y,N
0.033119945281540386,MED,420652,Y,N
0.9352572871293215,MED,420653,Y,N
0.15647989618222294,MED,442127,Y,N
0.22669033699323524,MED,442128,Y,N
0.06503916493007754,MED,584142,Y,N
0.012949395268784254,MED,627621,Y,N
0.16020153008720994,MED,659810,Y,N
0.43976475636843615,MED,659811,Y,N
1.3610814795651809,MED,659812,Y,N
0.5027122416468185,MED,730858,Y,N
0.04226403628494933,MED,730859,Y,N
0.5749215652418327,MED,733210,Y,N
0.1784668731844772,MED,733212,Y,N
0.7617028806918917,MED,743142,Y,N
0.34360490375034713,MED,764786,Y,N
0.09593226423237597,MED,884697,Y,N
0.1478930827410236,MED,944389,Y,N
0.3703821581951113,MED,958869,Y,N
0.1488079284725511,MED,958870,Y,N
0.23294714016363394,MED,958872,Y,N
0.3960800571500125,MED,995231,Y,N
6.602874373433597,MED,995235,Y,N
0.05003804352725249,MED,997600,Y,N
0.3638749896712289,MED,1131264,Y,N
0.1051729629024026,MED,1285576,Y,N
0.5174214650404616,MED,1285577,Y,N
0.21698906370460655,MED,1427992,Y,N
0.10332680952012338,MED,1467611,Y,N
0.16896939971343442,MED,1523284,Y,N
0.4825101980428666,MED,1793810,Y,N
2.647961854516571,MED,2045843,Y,N
0.980987568346722,MED,2125985,Y,N
1.13152247007692,MED,2125986,Y,N
1.1801324057650968,MED,2126144,Y,N
1.8588109706139917,MED,2137079,Y,N
0.4682614255607901,MED,2232530,Y,N
0.17250899761233202,MED,2232533,Y,N
0.3169006465360837,MED,2242169,Y,N
0.03664736121627686,MED,2242170,Y,N
1.6576298907488016,MED,2242171,Y,N
0.25420532418251074,MED,2295936,Y,N
0.6939354809579709,MED,2329152,Y,N
0.061833234925435424,MED,2346693,Y,N
0.7588963987811451,MED,2425327,Y,N
0.03784918584586918,MED,2431906,Y,N
0.14298292904844387,MED,2446395,Y,N
0.7269740862018365,MED,2909981,Y,N
0.4332825419029315,MED,2909984,Y,N
0.5320695694518152,MED,3164205,Y,N
0.2058552734406322,MED,3293280,Y,N
0.14538193596903015,MED,3293281,Y,N
0.0848862037391617,MED,3293282,Y,N
0.03938078005234835,MED,3328640,Y,N
0.01137390809300608,MED,3328641,Y,N
0.0037887770559925727,MED,3328649,Y,N
0.20534028969799514,MED,3529844,Y,N
0.06527946575740487,MED,3529845,Y,N
0.06638309607157312,MED,3529846,Y,N
0.005020369724791379,MED,3529847,Y,N
0.01952531019278156,MED,3529855,Y,N
0.14764800445725754,NP,47486,Y,N
0.4447213114050353,NP,291258,Y,N
0.04197609711460073,NP,324722,Y,N
0.09369673467957082,NP,326938,Y,N
9.726006507511183,NP,336506,Y,N
0.06722874117293702,NP,336510,Y,N
0.7053606601860156,NP,339577,Y,N
0.08494347833215789,NP,354804,Y,N
0.07736140530478759,NP,364635,Y,N
0.013238613505297987,NP,521021,Y,N
0.1420385097127572,NP,838268,Y,N
0.4126303543781581,NP,851770,Y,N
8.853545135493999,NP,878019,Y,N
0.04651925610411687,NP,1021065,Y,N
0.09344885559677744,NP,1023029,Y,N
0.244128871884426,NP,1023610,Y,N
0.3794447804685134,NP,1024791,Y,N
3.5982781484283883,NP,1029645,Y,N
0.30254568037870805,NP,1029648,Y,N
0.3673569536299257,NP,1029649,Y,N
0.13257493494647585,NP,1030637,Y,N
0.10394536970925043,NP,1043949,Y,N
0.022981856297398368,NP,1043951,Y,N
1.4625177323637768,NP,1049698,Y,N
0.2180229658863025,NP,1049699,Y,N
0.2712221851873253,NP,1049700,Y,N
0.4253804788401453,NP,1460955,Y,N
0.2893307012481428,NP,1486975,Y,N
0.042073827910920514,NP,1486976,Y,N
0.9199322741330416,NP,1486977,Y,N
0.02522000469711757,NP,1536827,Y,N
0.22167876349368126,NP,1536830,Y,N
0.3222756947434581,NP,1546461,Y,N
0.09918907608284576,NP,1567513,Y,N
0.14078031281553094,NP,1683542,Y,N
0.04451296914909518,NP,1785342,Y,N
0.3236598610474821,NP,1785343,Y,N
1.8272778769241982,NP,1839356,Y,N
0.3947775315285951,NP,2124433,Y,N
0.10844538792749447,NP,2297711,Y,N
0.06274788666881223,NP,2297712,Y,N
0.4458840976290304,NP,2372862,Y,N
0.022355168547400002,NP,2640530,Y,N
0.4123891732009632,NP,2640601,Y,N
0.04873026639666059,NP,2640603,Y,N
0.08243243254767292,NP,2640604,Y,N
0.04416193690869084,NP,2750345,Y,N
0.11336820271903413,NP,2864676,Y,N
1.2001445327405005,NP,2867653,Y,N
0.11751098127831015,NP,2867657,Y,N
0.4757587595214767,NP,2893182,Y,N
0.8226370203536557,NP,2893185,Y,N
1.505479969765683,NP,2903116,Y,N
0.6666394070678551,NP,2914418,Y,N
0.19560351663406067,NP,2923747,Y,N
0.15897292403008687,NP,2923755,Y,N
0.19488818404363284,NP,2929097,Y,N
0.07603049990438447,NP,2937488,Y,N
0.3062957676857601,NP,2943673,Y,N
0.8377373918546298,NP,2953919,Y,N
0.006480613030851303,NP,2964568,Y,N
1.9460539460539432,NP,2981124,Y,N
0.12372648887524125,NP,2986829,Y,N
1.0477423112160795,NP,3223942,Y,N
0.8870703448716459,NP,3434333,Y,N
0.36074680174826906,NP,3439805,Y,N
0.0488261272266852,NP,3469703,Y,N
0.05571312096065245,NP,3472815,Y,N
0.3025663132090945,NP,3488449,Y,N
0.06895671526475351,NP,3489572,Y,N
0.08311413393128288,NP,3495157,Y,N
0.254829752929109,NP,3499406,Y,N
0.07094016763931392,NP,3679889,Y,N
0.021992728141727924,NP,3750824,Y,N
0.0879048026358309,NP,3750825,Y,N
0.11501217552538495,NP,3750827,Y,N
0.3962088512289219,NP,3750828,Y,N
0.3210093319191597,NP,3769156,Y,N
0.4918455080227817,NP,3785383,Y,N
0.17168370791211998,NP,3785384,Y,N
1.1717074510236716,NP,3792607,Y,N
0.046972302649877035,NP,3818656,Y,N
0.04188033697447215,NP,3852525,Y,N
0.18250817989953674,NP,3852526,Y,N
0.11341613549732328,NP,3852527,Y,N
0.08033522275104542,NP,3903386,Y,N
0.13811588282730752,NP,3933372,Y,N
0.15068501975557275,NP,3989964,Y,N
0.7109408807705151,NP,4021412,Y,N
0.07966290846775521,NP,4066358,Y,N
0.07292328613761492,NP,4088912,Y,N
0.11023710048727474,NP,4100894,Y,N
0.003440275783652444,NAT,170429,Y,N
0.4036056505781707,NAT,177296,Y,N
0.001616465165337243,NAT,212344,Y,N
0.030572360596273662,NAT,212345,Y,N
0.055847507720514375,NAT,287684,Y,N
0.015157046513193712,NAT,331414,Y,N
0.003007459072562767,NAT,651115,Y,N
0.010372681101030243,NAT,652592,Y,N
0.08739938890857664,NAT,723827,Y,N
0.05469715900785285,NAT,916089,Y,N
0.2335964340417277,NAT,1796569,Y,N
0.1460592121288823,NAT,2272213,Y,N
0.6136717004735925,NAT,2700741,Y,N
0.28093716736290003,NAT,2920416,Y,N
0.6496331101779829,NAT,3181902,Y,N
0.03925719665033423,NAT,3181904,Y,N
0.011245574640848006,NAT,3213777,Y,N
0.07313377117521225,NAT,3279407,Y,N
0.17527012824260058,NAT,3675586,Y,N
0.1424596129488892,NAT,3675590,Y,N
1.5426120638776664,NAT,3688065,Y,N
0.12706732061482626,NAT,4162579,Y,N
0.1063102736202314,NAT,4263472,Y,N
0.061447641647809616,RS,786251,Y,N
0.29832039836249336,RS,932736,Y,N
0.2377622353052799,RS,956101,Y,N
1.3630652547825446,RS,979809,Y,N
0.08020134489349924,RS,1008581,Y,N
0.16351893915138013,RS,1008582,Y,N
0.18479815648069847,RS,1378402,Y,N
0.6425428712014251,RS,1386550,Y,N
0.11316855945132355,RS,1469873,Y,N
0.07556364458104134,SP,72504,Y,N
0.01711688940447707,SP,153624,Y,N
0.0980884990337607,SP,153625,Y,N
0.15921892937854518,SP,153626,Y,N
0.25767791820346186,SP,235485,Y,N
0.021837696470733817,SP,237194,Y,N
0.039124049740898934,SP,237196,Y,N
0.5156769312361664,SP,248080,Y,N
0.0574793019470199,SP,248082,Y,N
0.12669972636116253,SP,259112,Y,N
1.560964542879924,SP,363151,Y,N
0.14607847995386525,SP,363152,Y,N
0.2639924333433748,SP,395104,Y,N
0.16873473446241685,SP,395107,Y,N
0.004398345257324647,SP,550355,Y,N
0.23761485512017744,SP,562443,Y,N
0.16641112922886386,SP,562448,Y,N
0.1084198571848778,SP,562449,Y,N
