sequence_id	class_fst_stage	class_snd_stage
NODE_41_length_116779_cov_85.137470	archaea	n/a
NODE_42_length_116652_cov_74.581447	bacteria	n/a
NODE_43_length_116468_cov_14.574506	bacteria	n/a
NODE_44_length_114277_cov_15.975539	bacteria	n/a
NODE_45_length_112249_cov_24.916003	bacteria	n/a
NODE_46_length_112227_cov_7.009673	prokarya	n/a
NODE_47_length_112175_cov_17.764092	archaea	n/a
NODE_48_length_110506_cov_7.882364	archaea	n/a
NODE_49_length_108953_cov_80.066117	bacteria	n/a
NODE_50_length_108703_cov_24.130081	bacteria	n/a
NODE_51_length_108688_cov_14.108089	eukarya	n/a
NODE_52_length_107958_cov_15.328147	bacteria	n/a
NODE_53_length_106707_cov_13.304176	bacteria	n/a
NODE_54_length_105783_cov_36.597902	bacteria	n/a
NODE_55_length_105562_cov_37.172377	bacteria	n/a
NODE_56_length_105544_cov_58.205017	prokarya	n/a
NODE_57_length_105409_cov_14.303073	eukarya	n/a
NODE_58_length_105317_cov_125.488248	prokarya	n/a
NODE_59_length_105016_cov_22.104829	archaea	n/a
NODE_60_length_104803_cov_16.581262	bacteria	n/a
NODE_61_length_104210_cov_17.442725	eukarya	n/a
NODE_62_length_104134_cov_34.207218	bacteria	n/a
NODE_63_length_103611_cov_13.915611	prokarya	n/a
NODE_64_length_103213_cov_13.885864	bacteria	n/a
NODE_65_length_103026_cov_15.463917	eukarya	n/a
NODE_66_length_102428_cov_78.542848	bacteria	n/a
NODE_67_length_101148_cov_132.189885	bacteria	n/a
NODE_68_length_100426_cov_30.426677	bacteria	n/a
NODE_69_length_99887_cov_67.954213	bacteria	n/a
NODE_70_length_98716_cov_14.425609	archaea	n/a
NODE_71_length_98444_cov_16.952962	eukarya	n/a
NODE_72_length_97912_cov_64.741807	archaea	n/a
NODE_73_length_96713_cov_21.953579	eukarya	n/a
NODE_74_length_95061_cov_81.595552	bacteria	n/a
NODE_75_length_94118_cov_5.154556	bacteria	n/a
NODE_76_length_93474_cov_14.661439	bacteria	n/a
NODE_77_length_93044_cov_88.798449	archaea	n/a
NODE_78_length_91695_cov_14.877313	bacteria	n/a
NODE_79_length_91303_cov_14.813563	eukarya	n/a
NODE_80_length_91092_cov_13.452805	archaea	n/a
NODE_81_length_90894_cov_17.902256	eukarya	n/a
NODE_82_length_90839_cov_13.184350	bacteria	n/a
NODE_83_length_90569_cov_55.430828	prokarya	n/a
NODE_84_length_88788_cov_18.983884	archaea	n/a
NODE_85_length_88531_cov_18.530517	eukarya	n/a
NODE_86_length_88037_cov_12.752824	bacteria	n/a
NODE_87_length_87544_cov_28.007087	bacteria	n/a
NODE_88_length_87183_cov_6.073524	archaea	n/a
NODE_89_length_87154_cov_39.409293	bacteria	n/a
NODE_90_length_85563_cov_14.530079	archaea	n/a
NODE_91_length_85429_cov_13.804062	archaea	n/a
NODE_92_length_84972_cov_14.439688	eukarya	n/a
NODE_93_length_84959_cov_58.839748	bacteria	n/a
NODE_94_length_84798_cov_15.403656	eukarya	n/a
NODE_95_length_84544_cov_76.092687	bacteria	n/a
NODE_96_length_83596_cov_9.989885	bacteria	n/a
NODE_97_length_83549_cov_61.794500	prokarya	n/a
NODE_98_length_83528_cov_5.213159	bacteria	n/a
NODE_99_length_83265_cov_18.775880	bacteria	n/a
NODE_100_length_82967_cov_11.054299	bacteria	n/a
NODE_101_length_82751_cov_15.123440	bacteria	n/a
NODE_102_length_82598_cov_16.040682	bacteria	n/a
NODE_103_length_81969_cov_4.639793	bacteria	n/a
NODE_104_length_81626_cov_18.067549	prokarya	n/a
NODE_105_length_81119_cov_41.035392	bacteria	n/a
NODE_106_length_79927_cov_7.887482	archaea	n/a
NODE_107_length_79350_cov_37.483019	bacteria	n/a
NODE_108_length_79166_cov_53.900267	archaea	n/a
NODE_109_length_78663_cov_15.783025	eukarya	n/a
NODE_110_length_78269_cov_113.493288	bacteria	n/a
NODE_111_length_78143_cov_12.702822	archaea	n/a
NODE_112_length_77943_cov_34.695897	archaea	n/a
NODE_113_length_77612_cov_16.594956	bacteria	n/a
NODE_114_length_77371_cov_18.542708	eukarya	n/a
NODE_115_length_77116_cov_15.265712	bacteria	n/a
NODE_116_length_76904_cov_93.330896	bacteria	n/a
NODE_117_length_76722_cov_18.913300	archaea	n/a
NODE_118_length_76695_cov_115.579489	bacteria	n/a
NODE_119_length_76306_cov_12.875018	archaea	n/a
NODE_120_length_75899_cov_29.007924	bacteria	n/a
NODE_121_length_75898_cov_39.033464	bacteria	n/a
NODE_122_length_75442_cov_10.387242	bacteria	n/a
NODE_123_length_75074_cov_67.990669	bacteria	n/a
NODE_124_length_74900_cov_17.904603	eukarya	n/a
NODE_125_length_74869_cov_17.681918	eukarya	n/a
NODE_126_length_74576_cov_22.458877	bacteria	n/a
NODE_127_length_74181_cov_18.436932	archaea	n/a
NODE_128_length_73941_cov_68.008648	prokarya	n/a
NODE_129_length_73733_cov_26.671435	bacteria	n/a
NODE_130_length_73692_cov_13.954181	eukarya	n/a
NODE_131_length_73540_cov_14.055385	eukarya	n/a
NODE_132_length_73468_cov_7.980698	bacteria	n/a
NODE_133_length_73403_cov_70.308925	prokarya	n/a
NODE_134_length_73174_cov_75.589765	bacteria	n/a
NODE_135_length_72986_cov_15.844469	eukarya	n/a
NODE_136_length_72634_cov_47.506248	bacteria	n/a
NODE_137_length_72502_cov_65.817632	bacteria	n/a
NODE_138_length_72432_cov_5.269906	bacteria	n/a
NODE_139_length_71929_cov_147.127417	bacteria	n/a
NODE_140_length_71729_cov_33.560161	archaea	n/a
NODE_141_length_71476_cov_60.822027	bacteria	n/a
NODE_142_length_71363_cov_134.630574	bacteria	n/a
NODE_143_length_71200_cov_22.954867	bacteria	n/a
NODE_144_length_71070_cov_5.273759	unknown	n/a
NODE_145_length_70758_cov_15.251715	bacteria	n/a
NODE_146_length_70250_cov_21.202935	archaea	n/a
NODE_147_length_69885_cov_52.300344	archaea	n/a
NODE_148_length_69415_cov_8.832281	archaea	n/a
NODE_149_length_69164_cov_4.774848	bacteria	n/a
NODE_150_length_68707_cov_13.967546	archaea	n/a
NODE_151_length_68625_cov_63.461499	prokarya	n/a
NODE_152_length_68346_cov_13.524418	archaea	n/a
NODE_153_length_68127_cov_14.734913	archaea	n/a
NODE_154_length_68047_cov_83.647561	bacteria	n/a
NODE_155_length_67826_cov_21.072893	bacteria	n/a
NODE_156_length_67631_cov_7.977403	archaea	n/a
NODE_157_length_67599_cov_14.433688	bacteria	n/a
NODE_158_length_67597_cov_12.506174	bacteria	n/a
NODE_159_length_67497_cov_16.866908	archaea	n/a
NODE_160_length_67480_cov_36.678784	prokarya	n/a
NODE_161_length_67282_cov_41.347182	bacteria	n/a
NODE_162_length_66978_cov_11.042258	bacteria	n/a
NODE_163_length_66942_cov_15.937178	eukarya	n/a
NODE_164_length_66746_cov_9.062497	archaea	n/a
NODE_165_length_66690_cov_28.673805	bacteria	n/a
NODE_166_length_66662_cov_6.552750	archaea	n/a
NODE_167_length_66540_cov_15.006152	eukarya	n/a
NODE_168_length_66418_cov_19.961485	bacteria	n/a
NODE_169_length_66332_cov_115.082834	bacteria	n/a
NODE_170_length_66001_cov_80.851045	archaea	n/a
NODE_171_length_65759_cov_8.953214	bacteria	n/a
NODE_172_length_65523_cov_34.026685	bacteria	n/a
NODE_173_length_65075_cov_17.206982	eukarya	n/a
NODE_174_length_65041_cov_13.012587	unknown	n/a
NODE_175_length_64983_cov_14.442952	eukarya	n/a
NODE_176_length_64909_cov_19.775264	bacteria	n/a
NODE_177_length_64870_cov_14.454370	eukarya	n/a
NODE_178_length_64619_cov_59.548990	prokarya	n/a
NODE_179_length_64616_cov_125.123511	eukarya	n/a
NODE_180_length_64437_cov_13.063574	archaea	n/a
NODE_181_length_64253_cov_9.085875	bacteria	n/a
NODE_182_length_64161_cov_5.255374	bacteria	n/a
NODE_183_length_64096_cov_151.271717	bacteria	n/a
NODE_184_length_63942_cov_58.553524	archaea	n/a
NODE_185_length_63897_cov_41.750384	prokarya	n/a
NODE_186_length_63781_cov_12.340646	prokarya	n/a
NODE_187_length_63619_cov_17.062929	eukarya	n/a
NODE_188_length_63592_cov_17.089869	archaea	n/a
NODE_189_length_63554_cov_50.883951	prokarya	n/a
NODE_190_length_63348_cov_24.971513	archaea	n/a
NODE_191_length_62952_cov_15.448002	eukarya	n/a
NODE_192_length_62926_cov_4.724881	bacteria	n/a
NODE_193_length_62806_cov_14.314529	eukarya	n/a
NODE_194_length_62759_cov_16.194310	bacteria	n/a
NODE_195_length_62430_cov_15.619864	eukarya	n/a
NODE_196_length_62116_cov_152.802565	bacteria	n/a
NODE_197_length_61649_cov_15.245706	bacteria	n/a
NODE_198_length_61590_cov_21.605558	archaea	n/a
NODE_199_length_61319_cov_9.326913	archaea	n/a
NODE_200_length_61125_cov_7.908040	bacteria	n/a
NODE_201_length_61051_cov_14.199128	eukarya	n/a
NODE_202_length_60796_cov_21.813075	archaea	n/a
NODE_203_length_60722_cov_16.756309	bacteria	n/a
NODE_204_length_60713_cov_29.664150	archaea	n/a
NODE_205_length_60586_cov_21.627282	bacteria	n/a
NODE_206_length_60521_cov_35.013512	archaea	n/a
NODE_207_length_60438_cov_56.628173	archaea	n/a
NODE_208_length_60160_cov_14.811996	eukarya	n/a
NODE_209_length_59773_cov_21.934660	bacteria	n/a
NODE_210_length_59553_cov_15.584994	eukarya	n/a
NODE_211_length_59453_cov_39.556517	bacteria	n/a
NODE_212_length_59369_cov_14.963364	bacteria	n/a
NODE_213_length_59322_cov_14.871412	eukarya	n/a
NODE_214_length_59170_cov_33.377248	prokarya	n/a
NODE_215_length_59117_cov_24.278013	bacteria	n/a
NODE_216_length_59072_cov_33.029669	archaea	n/a
NODE_217_length_59049_cov_61.673696	prokarya	n/a
NODE_218_length_58987_cov_17.677985	archaea	n/a
NODE_219_length_58926_cov_8.106674	archaea	n/a
NODE_220_length_58887_cov_5.477920	archaea	n/a
NODE_221_length_58868_cov_8.135429	archaea	n/a
NODE_222_length_58559_cov_17.941662	archaea	n/a
NODE_223_length_58538_cov_45.735222	bacteria	n/a
NODE_224_length_58466_cov_9.814247	prokarya	n/a
NODE_225_length_58025_cov_6.651147	bacteria	n/a
NODE_226_length_57928_cov_21.524718	archaea	n/a
NODE_227_length_57768_cov_14.953685	eukarya	n/a
NODE_228_length_57719_cov_17.108248	archaea	n/a
NODE_229_length_57704_cov_9.698902	bacteria	n/a
NODE_230_length_57649_cov_51.733583	bacteria	n/a
NODE_231_length_57505_cov_135.989556	bacteria	n/a
NODE_232_length_57382_cov_27.866154	bacteria	n/a
NODE_233_length_57363_cov_8.721836	bacteria	n/a
NODE_234_length_57347_cov_6.425120	bacteria	n/a
NODE_235_length_57276_cov_43.399189	bacteria	n/a
NODE_236_length_56958_cov_6.204717	bacteria	n/a
NODE_237_length_56837_cov_16.289599	eukarya	n/a
NODE_238_length_56532_cov_9.532341	archaea	n/a
NODE_239_length_56510_cov_74.686600	prokarya	n/a
NODE_240_length_56294_cov_33.382759	archaea	n/a
NODE_241_length_56256_cov_8.893881	prokarya	n/a
NODE_242_length_56213_cov_29.759037	bacteria	n/a
NODE_243_length_56194_cov_13.828141	archaea	n/a
NODE_244_length_56115_cov_20.937549	archaea	n/a
NODE_245_length_55824_cov_16.474314	prokarya	n/a
NODE_246_length_55817_cov_13.951508	eukarya	n/a
NODE_247_length_55773_cov_14.865286	bacteria	n/a
NODE_248_length_55621_cov_139.454181	bacteria	n/a
NODE_249_length_55567_cov_61.103023	archaea	n/a
NODE_250_length_55391_cov_109.625379	archaea	n/a
NODE_251_length_55340_cov_15.942154	eukarya	n/a
NODE_252_length_55200_cov_5.873533	archaea	n/a
NODE_253_length_55155_cov_5.296171	bacteria	n/a
NODE_254_length_55138_cov_14.835975	eukarya	n/a
NODE_255_length_55019_cov_11.872407	bacteria	n/a
NODE_256_length_55001_cov_14.839661	bacteria	n/a
NODE_257_length_54846_cov_15.076673	eukarya	n/a
NODE_258_length_54728_cov_30.326267	prokarya	n/a
NODE_259_length_54692_cov_5.203964	bacteria	n/a
NODE_260_length_54620_cov_36.442646	prokarya	n/a
NODE_261_length_54553_cov_7.884381	archaea	n/a
NODE_262_length_54550_cov_12.019121	bacteria	n/a
NODE_263_length_54329_cov_6.829182	bacteria	n/a
NODE_264_length_54213_cov_15.873998	bacteria	n/a
NODE_265_length_54171_cov_14.505618	eukarya	n/a
NODE_266_length_54056_cov_14.459454	bacteria	n/a
NODE_267_length_53908_cov_24.718270	bacteria	n/a
NODE_268_length_53874_cov_8.714004	bacteria	n/a
NODE_269_length_53869_cov_17.635467	bacteria	n/a
NODE_270_length_53706_cov_14.825576	bacteria	n/a
NODE_271_length_53666_cov_15.963217	eukarya	n/a
NODE_272_length_53650_cov_10.942775	bacteria	n/a
NODE_273_length_53630_cov_42.090807	bacteria	n/a
NODE_274_length_53529_cov_11.585855	prokarya	n/a
NODE_275_length_53518_cov_29.326113	prokarya	n/a
NODE_276_length_53391_cov_17.184228	eukarya	n/a
NODE_277_length_53371_cov_29.277515	prokarya	n/a
NODE_278_length_53208_cov_16.456870	eukarya	n/a
NODE_279_length_53207_cov_69.565567	prokarya	n/a
NODE_280_length_53179_cov_23.960715	prokarya	n/a
NODE_281_length_53157_cov_5.045083	bacteria	n/a
NODE_282_length_53071_cov_15.559680	eukarya	n/a
NODE_283_length_53002_cov_153.168961	bacteria	n/a
NODE_284_length_52994_cov_113.716447	prokarya	n/a
NODE_285_length_52957_cov_65.191278	bacteria	n/a
NODE_286_length_52804_cov_17.400387	eukarya	n/a
NODE_287_length_52747_cov_51.054790	archaea	n/a
NODE_288_length_52689_cov_17.567656	eukarya	n/a
NODE_289_length_52678_cov_17.591623	eukarya	n/a
NODE_290_length_52636_cov_18.618113	eukarya	n/a
NODE_291_length_52477_cov_5.900671	prokarya	n/a
NODE_292_length_52462_cov_4.578358	bacteria	n/a
NODE_293_length_52367_cov_30.146678	bacteria	n/a
NODE_294_length_52251_cov_146.262625	bacteria	n/a
NODE_295_length_52019_cov_35.184166	bacteria	n/a
NODE_296_length_52019_cov_9.845970	bacteria	n/a
NODE_297_length_51910_cov_30.516961	bacteria	n/a
NODE_298_length_51566_cov_18.336336	archaea	n/a
NODE_299_length_51565_cov_12.353543	bacteria	n/a
NODE_300_length_51507_cov_55.692276	prokarya	n/a
NODE_301_length_51470_cov_15.715881	eukarya	n/a
NODE_302_length_51388_cov_8.996162	archaea	n/a
NODE_303_length_51273_cov_4.851478	bacteria	n/a
NODE_304_length_51210_cov_8.476747	prokarya	n/a
NODE_305_length_51163_cov_30.642463	bacteria	n/a
NODE_306_length_51113_cov_23.332445	bacteria	n/a
NODE_307_length_50961_cov_5.080325	bacteria	n/a
NODE_308_length_50904_cov_82.662471	bacteria	n/a
NODE_309_length_50823_cov_5.353648	bacteria	n/a
NODE_310_length_50807_cov_14.507744	eukarya	n/a
NODE_311_length_50806_cov_86.063881	bacteria	n/a
NODE_312_length_50805_cov_8.694187	archaea	n/a
NODE_313_length_50755_cov_17.771499	eukarya	n/a
NODE_314_length_50733_cov_16.304471	eukarya	n/a
NODE_315_length_50707_cov_11.939272	bacteria	n/a
NODE_316_length_50611_cov_7.551408	prokarya	n/a
NODE_317_length_50587_cov_12.740798	archaea	n/a
NODE_318_length_50542_cov_6.897043	bacteria	n/a
NODE_319_length_50500_cov_8.353415	bacteria	n/a
NODE_320_length_50491_cov_34.675688	bacteria	n/a
NODE_321_length_50491_cov_9.074332	bacteria	n/a
NODE_322_length_50305_cov_12.723224	prokarya	n/a
NODE_323_length_50303_cov_25.945610	bacteria	n/a
NODE_324_length_50237_cov_76.067195	prokarya	n/a
NODE_325_length_50204_cov_40.050868	prokarya	n/a
NODE_326_length_50128_cov_5.192279	prokarya	n/a
NODE_327_length_50011_cov_14.755004	archaea	n/a
NODE_328_length_49921_cov_6.050034	unknown	n/a
NODE_329_length_49659_cov_31.356000	bacteria	n/a
NODE_330_length_49653_cov_81.406589	prokarya	n/a
NODE_331_length_49640_cov_85.472461	archaea	n/a
NODE_332_length_49625_cov_8.824713	archaea	n/a
NODE_333_length_49588_cov_29.988412	bacteria	n/a
NODE_334_length_49578_cov_14.940250	bacteria	n/a
NODE_335_length_49423_cov_17.799769	eukarya	n/a
NODE_336_length_49328_cov_9.728695	archaea	n/a
NODE_337_length_49230_cov_9.993310	bacteria	n/a
NODE_338_length_49196_cov_8.434912	prokarya	n/a
NODE_339_length_49174_cov_151.622244	bacteria	n/a
NODE_340_length_49169_cov_9.706967	archaea	n/a
NODE_341_length_49165_cov_39.989371	bacteria	n/a
NODE_342_length_49126_cov_16.741762	eukarya	n/a
NODE_343_length_49116_cov_92.604655	archaea	n/a
NODE_344_length_48863_cov_54.996537	bacteria	n/a
NODE_345_length_48823_cov_7.660023	bacteria	n/a
NODE_346_length_48659_cov_12.040346	bacteria	n/a
NODE_347_length_48640_cov_13.603005	bacteria	n/a
NODE_348_length_48484_cov_21.255942	archaea	n/a
NODE_349_length_48482_cov_15.054143	archaea	n/a
NODE_350_length_48439_cov_7.868531	bacteria	n/a
NODE_351_length_48414_cov_7.533406	bacteria	n/a
NODE_352_length_48361_cov_133.844719	bacteria	n/a
NODE_353_length_48340_cov_7.752884	bacteria	n/a
NODE_354_length_48327_cov_234.821988	archaea	n/a
NODE_355_length_48284_cov_9.146613	bacteria	n/a
NODE_356_length_48282_cov_39.043751	prokarya	n/a
NODE_357_length_47924_cov_129.663561	bacteria	n/a
NODE_358_length_47911_cov_10.562793	bacteria	n/a
NODE_359_length_47865_cov_31.506777	bacteria	n/a
NODE_360_length_47806_cov_17.086804	eukarya	n/a
NODE_361_length_47795_cov_6.717512	archaea	n/a
NODE_362_length_47764_cov_21.584523	bacteria	n/a
NODE_363_length_47756_cov_10.369279	prokarya	n/a
NODE_364_length_47751_cov_13.478300	bacteria	n/a
NODE_365_length_47706_cov_23.845523	bacteria	n/a
NODE_366_length_47697_cov_57.558751	prokarya	n/a
NODE_367_length_47692_cov_118.183429	bacteria	n/a
NODE_368_length_47687_cov_17.997271	archaea	n/a
NODE_369_length_47628_cov_13.366426	prokarya	n/a
NODE_370_length_47581_cov_21.758343	archaea	n/a
NODE_371_length_47577_cov_32.950591	bacteria	n/a
NODE_372_length_47504_cov_8.356762	archaea	n/a
NODE_373_length_47494_cov_141.633508	unknown	n/a
NODE_374_length_47444_cov_8.593978	bacteria	n/a
NODE_375_length_47144_cov_33.522012	bacteria	n/a
NODE_376_length_47121_cov_88.209408	archaea	n/a
NODE_377_length_47112_cov_10.176169	bacteria	n/a
NODE_378_length_47107_cov_9.135170	bacteria	n/a
NODE_379_length_46970_cov_7.976724	bacteria	n/a
NODE_380_length_46920_cov_72.255180	bacteria	n/a
NODE_381_length_46850_cov_5.405599	bacteria	n/a
NODE_382_length_46811_cov_117.777825	bacteria	n/a
NODE_383_length_46811_cov_9.081957	archaea	n/a
NODE_384_length_46765_cov_82.257183	archaea	n/a
NODE_385_length_46752_cov_8.510739	bacteria	n/a
NODE_386_length_46634_cov_7.999184	archaea	n/a
NODE_387_length_46562_cov_7.301159	bacteria	n/a
NODE_388_length_46532_cov_30.052176	bacteria	n/a
NODE_389_length_46525_cov_14.340671	eukarya	n/a
NODE_390_length_46506_cov_8.138619	archaea	n/a
NODE_391_length_46474_cov_10.998169	archaea	n/a
NODE_392_length_46455_cov_7.340151	archaea	n/a
NODE_393_length_46423_cov_4.747800	bacteria	n/a
NODE_394_length_46350_cov_22.316773	prokarya	n/a
NODE_395_length_46342_cov_61.426707	archaea	n/a
NODE_396_length_46215_cov_21.977925	archaea	n/a
NODE_397_length_46202_cov_42.044553	prokarya	n/a
NODE_398_length_46141_cov_101.098859	archaea	n/a
NODE_399_length_46061_cov_22.505760	bacteria	n/a
NODE_400_length_46044_cov_5.937963	prokarya	n/a
NODE_401_length_46039_cov_4.613344	bacteria	n/a
NODE_402_length_46019_cov_12.307045	bacteria	n/a
NODE_403_length_45996_cov_15.692149	eukarya	n/a
NODE_404_length_45938_cov_5.563281	prokarya	n/a
NODE_405_length_45937_cov_85.418705	archaea	n/a
NODE_406_length_45903_cov_112.591847	prokarya	n/a
NODE_407_length_45859_cov_10.241507	prokarya	n/a
NODE_408_length_45820_cov_8.230831	archaea	n/a
NODE_409_length_45770_cov_7.714098	bacteria	n/a
NODE_410_length_45625_cov_13.544920	bacteria	n/a
NODE_411_length_45504_cov_16.010099	bacteria	n/a
NODE_412_length_45494_cov_14.800810	eukarya	n/a
NODE_413_length_45332_cov_5.001988	prokarya	n/a
NODE_414_length_45323_cov_4.537068	bacteria	n/a
NODE_415_length_45312_cov_23.275736	unknown	n/a
NODE_416_length_45239_cov_9.839235	bacteria	n/a
NODE_417_length_45003_cov_8.671487	archaea	n/a
NODE_418_length_44799_cov_8.386197	archaea	n/a
NODE_419_length_44712_cov_15.949325	eukarya	n/a
NODE_420_length_44702_cov_134.729702	bacteria	n/a
NODE_421_length_44655_cov_12.956480	bacteria	n/a
NODE_422_length_44644_cov_19.718540	archaea	n/a
NODE_423_length_44553_cov_8.143647	bacteria	n/a
NODE_424_length_44551_cov_79.561916	archaea	n/a
NODE_425_length_44549_cov_13.973300	eukarya	n/a
NODE_426_length_44486_cov_6.984718	unknown	n/a
NODE_427_length_44480_cov_8.815689	bacteria	n/a
NODE_428_length_44468_cov_42.901290	bacteria	n/a
NODE_429_length_44412_cov_115.517664	bacteria	n/a
NODE_430_length_44308_cov_14.025106	archaea	n/a
NODE_431_length_44286_cov_14.083878	archaea	n/a
NODE_432_length_44242_cov_25.604590	bacteria	n/a
NODE_433_length_44201_cov_7.525846	archaea	n/a
NODE_434_length_44197_cov_63.834466	archaea	n/a
NODE_435_length_44074_cov_59.026398	bacteria	n/a
NODE_436_length_43988_cov_7.494617	prokarya	n/a
NODE_437_length_43918_cov_17.560199	archaea	n/a
NODE_438_length_43871_cov_7.784576	archaea	n/a
NODE_439_length_43782_cov_18.467446	eukarya	n/a
NODE_440_length_43701_cov_6.293933	archaea	n/a
NODE_441_length_43612_cov_25.343986	bacteria	n/a
NODE_442_length_43578_cov_21.118190	prokarya	n/a
NODE_443_length_43511_cov_22.830035	bacteria	n/a
NODE_444_length_43471_cov_9.243228	bacteria	n/a
NODE_445_length_43449_cov_20.657418	bacteria	n/a
NODE_446_length_43396_cov_7.480884	archaea	n/a
NODE_447_length_43337_cov_55.371840	prokarya	n/a
NODE_448_length_43329_cov_16.673892	eukarya	n/a
NODE_449_length_43233_cov_16.840706	eukarya	n/a
NODE_450_length_43226_cov_4.792824	bacteria	n/a
NODE_451_length_43214_cov_14.393962	eukarya	n/a
NODE_452_length_43199_cov_12.855762	archaea	n/a
NODE_453_length_43116_cov_4.946680	bacteria	n/a
NODE_454_length_43110_cov_122.312693	prokarya	n/a
NODE_455_length_43092_cov_139.314915	unknown	n/a
NODE_456_length_43055_cov_14.200558	eukarya	n/a
NODE_457_length_42924_cov_24.991112	bacteria	n/a
NODE_458_length_42899_cov_36.616329	prokarya	n/a
NODE_459_length_42892_cov_13.175106	eukarya	n/a
NODE_460_length_42873_cov_18.215003	prokarya	n/a
NODE_461_length_42781_cov_14.893461	eukarya	n/a
NODE_462_length_42735_cov_8.839550	bacteria	n/a
NODE_463_length_42568_cov_104.834474	bacteria	n/a
NODE_464_length_42568_cov_5.001999	bacteria	n/a
NODE_465_length_42557_cov_6.277493	bacteria	n/a
NODE_466_length_42517_cov_9.812962	bacteria	n/a
NODE_467_length_42500_cov_11.343032	prokarya	n/a
NODE_468_length_42492_cov_12.342272	unknown	n/a
NODE_469_length_42451_cov_8.580338	bacteria	n/a
NODE_470_length_42450_cov_83.403161	bacteria	n/a
NODE_471_length_42449_cov_1012.903878	prokarya	n/a
NODE_472_length_42443_cov_9.366778	bacteria	n/a
NODE_473_length_42411_cov_7.501393	archaea	n/a
NODE_474_length_42374_cov_31.038730	archaea	n/a
NODE_475_length_42366_cov_5.052303	bacteria	n/a
NODE_476_length_42253_cov_15.500261	bacteria	n/a
NODE_477_length_42223_cov_8.163584	prokarya	n/a
NODE_478_length_42202_cov_5.289819	unknown	n/a
NODE_479_length_42045_cov_19.056656	bacteria	n/a
NODE_480_length_41970_cov_19.483884	prokarya	n/a
NODE_481_length_41965_cov_27.004963	archaea	n/a
NODE_482_length_41940_cov_11.395846	prokarya	n/a
NODE_483_length_41918_cov_8.420180	bacteria	n/a
NODE_484_length_41912_cov_7.290632	bacteria	n/a
NODE_485_length_41897_cov_56.671956	bacteria	n/a
NODE_486_length_41852_cov_21.623585	bacteria	n/a
NODE_487_length_41845_cov_18.683920	eukarya	n/a
NODE_488_length_41845_cov_5.817875	bacteria	n/a
NODE_489_length_41816_cov_38.544096	bacteria	n/a
NODE_490_length_41798_cov_77.747383	bacteria	n/a
NODE_491_length_41772_cov_59.706307	bacteria	n/a
NODE_492_length_41663_cov_13.871058	eukarya	n/a
NODE_493_length_41605_cov_14.125439	eukarya	n/a
NODE_494_length_41598_cov_27.638880	prokarya	n/a
NODE_495_length_41559_cov_9.018215	bacteria	n/a
NODE_496_length_41545_cov_11.345023	bacteria	n/a
NODE_497_length_41449_cov_28.705006	bacteria	n/a
NODE_498_length_41428_cov_10.653856	bacteria	n/a
NODE_499_length_41365_cov_6.160833	bacteria	n/a
NODE_500_length_41338_cov_7.590534	bacteria	n/a
NODE_501_length_41307_cov_44.426452	prokarya	n/a
NODE_502_length_41306_cov_49.896245	prokarya	n/a
