sequence_id	class_fst_stage	class_snd_stage
NODE_124_length_85640_cov_7.250453	bacteria	n/a
NODE_125_length_85586_cov_56.303843	bacteria	n/a
NODE_126_length_85248_cov_30.311951	prokarya	n/a
NODE_127_length_84876_cov_12.491128	bacteria	n/a
NODE_128_length_83998_cov_20.490142	prokarya	n/a
NODE_129_length_83913_cov_12.900832	bacteria	n/a
NODE_130_length_83892_cov_19.397951	bacteria	n/a
NODE_131_length_83798_cov_10.924101	bacteria	n/a
NODE_132_length_83233_cov_12.820469	bacteria	n/a
NODE_133_length_82903_cov_17.872972	bacteria	n/a
NODE_134_length_82842_cov_39.672135	bacteria	n/a
NODE_135_length_82583_cov_21.513183	bacteria	n/a
NODE_136_length_82570_cov_28.317930	bacteria	n/a
NODE_137_length_82479_cov_36.827223	bacteria	n/a
NODE_138_length_82124_cov_12.534355	bacteria	n/a
NODE_139_length_81306_cov_39.151407	bacteria	n/a
NODE_140_length_81068_cov_7.111735	bacteria	n/a
NODE_141_length_80097_cov_13.184628	bacteria	n/a
NODE_142_length_80082_cov_17.811389	bacteria	n/a
NODE_143_length_80024_cov_30.433793	bacteria	n/a
NODE_144_length_79635_cov_34.717303	bacteria	n/a
NODE_145_length_79152_cov_10.643602	bacteria	n/a
NODE_146_length_78869_cov_43.197820	bacteria	n/a
NODE_147_length_78349_cov_22.425741	bacteria	n/a
NODE_148_length_78304_cov_19.535726	bacteria	n/a
NODE_149_length_78138_cov_21.171996	bacteria	n/a
NODE_150_length_77597_cov_22.187537	bacteria	n/a
NODE_151_length_77355_cov_225.047853	bacteria	n/a
NODE_152_length_76878_cov_33.885776	bacteria	n/a
NODE_153_length_76846_cov_25.522249	bacteria	n/a
NODE_154_length_76582_cov_11.629529	bacteria	n/a
NODE_155_length_76535_cov_6.921378	bacteria	n/a
NODE_156_length_76367_cov_36.575650	bacteria	n/a
NODE_157_length_76307_cov_6.829788	bacteria	n/a
NODE_158_length_75807_cov_20.061622	bacteria	n/a
NODE_159_length_75767_cov_34.785173	bacteria	n/a
NODE_160_length_75448_cov_12.478479	bacteria	n/a
NODE_161_length_75353_cov_6.947542	bacteria	n/a
NODE_162_length_75290_cov_10.950435	bacteria	n/a
NODE_163_length_75127_cov_7.108123	bacteria	n/a
NODE_164_length_75119_cov_21.213458	bacteria	n/a
NODE_165_length_74982_cov_6.608873	bacteria	n/a
NODE_166_length_74719_cov_10.130076	bacteria	n/a
NODE_167_length_74682_cov_140.939379	prokarya	n/a
NODE_168_length_74580_cov_34.623643	bacteria	n/a
NODE_169_length_74478_cov_15.540975	prokarya	n/a
NODE_170_length_74207_cov_43.226818	bacteria	n/a
NODE_171_length_73860_cov_28.383131	bacteria	n/a
NODE_172_length_73645_cov_10.536962	bacteria	n/a
NODE_173_length_73394_cov_40.012176	bacteria	n/a
NODE_174_length_73369_cov_38.829787	bacteria	n/a
NODE_175_length_73053_cov_12.777473	bacteria	n/a
NODE_176_length_72902_cov_13.002787	bacteria	n/a
NODE_177_length_72860_cov_7.071012	bacteria	n/a
NODE_178_length_72820_cov_30.323219	bacteria	n/a
NODE_179_length_72700_cov_21.162833	bacteria	n/a
NODE_180_length_72662_cov_22.583291	bacteria	n/a
NODE_181_length_72557_cov_6.438167	bacteria	n/a
NODE_182_length_72427_cov_8.010059	bacteria	n/a
NODE_183_length_72331_cov_6.816855	bacteria	n/a
NODE_184_length_72281_cov_12.692798	bacteria	n/a
NODE_185_length_72180_cov_42.460381	bacteria	n/a
NODE_186_length_71918_cov_13.294199	bacteria	n/a
NODE_187_length_71902_cov_12.734603	bacteria	n/a
NODE_188_length_71671_cov_28.743870	bacteria	n/a
NODE_189_length_71482_cov_43.858555	bacteria	n/a
NODE_190_length_71296_cov_21.237700	bacteria	n/a
NODE_191_length_71214_cov_30.113492	bacteria	n/a
NODE_192_length_70975_cov_21.199958	bacteria	n/a
NODE_193_length_70957_cov_5.450650	bacteria	n/a
NODE_194_length_70837_cov_23.373753	bacteria	n/a
NODE_195_length_70831_cov_33.711738	prokarya	n/a
NODE_196_length_70769_cov_5.654425	bacteria	n/a
NODE_197_length_70668_cov_28.751660	bacteria	n/a
NODE_198_length_70613_cov_12.823634	bacteria	n/a
NODE_199_length_70475_cov_33.160523	bacteria	n/a
NODE_200_length_70259_cov_73.225044	bacteria	n/a
NODE_201_length_69344_cov_47.233558	bacteria	n/a
NODE_202_length_69187_cov_42.670124	bacteria	n/a
NODE_203_length_68916_cov_22.849233	bacteria	n/a
NODE_204_length_68915_cov_102.228972	bacteria	n/a
NODE_205_length_68620_cov_7.547087	bacteria	n/a
NODE_206_length_68392_cov_9.867466	bacteria	n/a
NODE_207_length_68263_cov_45.770291	bacteria	n/a
NODE_208_length_68195_cov_37.732609	prokarya	n/a
NODE_209_length_68060_cov_11.189957	bacteria	n/a
NODE_210_length_67907_cov_6.110181	bacteria	n/a
NODE_211_length_67891_cov_7.258388	prokarya	n/a
NODE_212_length_67659_cov_26.000710	bacteria	n/a
NODE_213_length_67408_cov_10.358960	bacteria	n/a
NODE_214_length_67343_cov_12.363988	bacteria	n/a
NODE_215_length_66994_cov_27.393268	bacteria	n/a
NODE_216_length_66628_cov_16.682093	bacteria	n/a
NODE_217_length_66588_cov_23.282927	bacteria	n/a
NODE_218_length_66276_cov_13.048987	bacteria	n/a
NODE_219_length_66255_cov_12.375257	bacteria	n/a
NODE_220_length_66241_cov_8.048560	bacteria	n/a
NODE_221_length_65809_cov_34.745704	bacteria	n/a
NODE_222_length_65714_cov_11.783198	bacteria	n/a
NODE_223_length_65389_cov_14.312854	bacteria	n/a
NODE_224_length_65322_cov_14.532965	bacteria	n/a
NODE_225_length_65126_cov_150.835288	bacteria	n/a
NODE_226_length_65125_cov_12.587844	bacteria	n/a
NODE_227_length_64940_cov_10.763104	bacteria	n/a
NODE_228_length_64749_cov_5.828485	bacteria	n/a
NODE_229_length_64651_cov_27.286457	bacteria	n/a
NODE_230_length_64464_cov_5.880110	bacteria	n/a
NODE_231_length_64395_cov_28.732950	bacteria	n/a
NODE_232_length_64132_cov_41.286109	bacteria	n/a
NODE_233_length_64044_cov_8.325056	bacteria	n/a
NODE_234_length_64021_cov_15.723400	bacteria	n/a
NODE_235_length_63941_cov_41.407820	bacteria	n/a
NODE_236_length_63686_cov_20.144254	bacteria	n/a
NODE_237_length_63670_cov_59.397281	bacteria	n/a
NODE_238_length_63653_cov_15.637096	prokarya	n/a
NODE_239_length_63472_cov_5.752984	bacteria	n/a
NODE_240_length_63434_cov_13.652787	bacteria	n/a
NODE_241_length_63320_cov_12.690556	bacteria	n/a
NODE_242_length_63296_cov_16.525023	bacteria	n/a
NODE_243_length_63182_cov_16.705150	bacteria	n/a
NODE_244_length_63143_cov_43.870926	bacteria	n/a
NODE_245_length_63137_cov_44.347849	bacteria	n/a
NODE_246_length_62902_cov_47.443649	bacteria	n/a
NODE_247_length_62882_cov_11.848712	bacteria	n/a
NODE_248_length_62879_cov_12.689991	prokarya	n/a
NODE_249_length_62221_cov_12.433115	bacteria	n/a
NODE_250_length_62208_cov_32.577896	bacteria	n/a
NODE_251_length_62198_cov_59.215101	bacteria	n/a
NODE_252_length_62194_cov_21.645263	bacteria	n/a
NODE_253_length_62177_cov_38.938122	bacteria	n/a
NODE_254_length_61934_cov_18.984373	bacteria	n/a
NODE_255_length_61916_cov_19.611468	bacteria	n/a
NODE_256_length_61853_cov_45.926066	bacteria	n/a
NODE_257_length_61844_cov_17.192332	bacteria	n/a
NODE_258_length_61843_cov_74.068120	bacteria	n/a
NODE_259_length_61781_cov_7.904676	bacteria	n/a
NODE_260_length_61619_cov_22.191329	bacteria	n/a
NODE_261_length_61577_cov_82.098761	bacteria	n/a
NODE_262_length_61503_cov_42.430120	bacteria	n/a
NODE_263_length_61388_cov_151.777803	bacteria	n/a
NODE_264_length_61311_cov_11.879816	bacteria	n/a
NODE_265_length_61000_cov_60.899319	bacteria	n/a
NODE_266_length_60994_cov_22.744170	prokarya	n/a
NODE_267_length_60678_cov_40.188113	bacteria	n/a
NODE_268_length_60570_cov_35.031976	bacteria	n/a
NODE_269_length_60250_cov_19.232993	prokarya	n/a
NODE_270_length_60241_cov_66.600688	bacteria	n/a
NODE_271_length_60197_cov_16.734229	prokarya	n/a
NODE_272_length_60034_cov_32.020624	bacteria	n/a
NODE_273_length_59847_cov_10.000953	bacteria	n/a
NODE_275_length_59773_cov_8.365367	eukarya	n/a
NODE_276_length_59698_cov_6.199202	prokarya	n/a
NODE_277_length_59626_cov_6.776636	bacteria	n/a
NODE_278_length_59439_cov_172.042284	bacteria	n/a
NODE_279_length_59415_cov_18.004616	bacteria	n/a
NODE_280_length_59329_cov_59.874380	bacteria	n/a
NODE_281_length_59277_cov_9.182365	bacteria	n/a
NODE_282_length_59242_cov_75.961225	bacteria	n/a
NODE_283_length_59175_cov_156.223393	bacteria	n/a
NODE_284_length_59166_cov_39.018660	bacteria	n/a
NODE_285_length_58950_cov_153.635725	bacteria	n/a
NODE_286_length_58928_cov_12.059212	bacteria	n/a
NODE_287_length_58836_cov_22.718412	bacteria	n/a
NODE_288_length_58828_cov_10.283702	bacteria	n/a
NODE_289_length_58805_cov_48.246757	bacteria	n/a
NODE_290_length_58786_cov_7.450409	bacteria	n/a
NODE_291_length_58632_cov_28.383034	bacteria	n/a
NODE_292_length_58540_cov_6.478447	bacteria	n/a
NODE_293_length_58420_cov_6.400360	prokarya	n/a
NODE_294_length_58240_cov_57.844427	bacteria	n/a
NODE_295_length_58205_cov_7.520361	unknown	n/a
NODE_296_length_58197_cov_10.768739	bacteria	n/a
NODE_297_length_58106_cov_29.882500	prokarya	n/a
NODE_298_length_57979_cov_59.995391	bacteria	n/a
NODE_299_length_57926_cov_13.032763	bacteria	n/a
NODE_300_length_57923_cov_14.331600	bacteria	n/a
NODE_301_length_57849_cov_9.532495	bacteria	n/a
NODE_302_length_57669_cov_5.473184	prokarya	n/a
NODE_303_length_57496_cov_23.121446	bacteria	n/a
NODE_304_length_57496_cov_7.484375	bacteria	n/a
NODE_305_length_57495_cov_6.974478	bacteria	n/a
NODE_306_length_57457_cov_9.705725	bacteria	n/a
NODE_307_length_57453_cov_19.101310	bacteria	n/a
NODE_308_length_57430_cov_12.655251	bacteria	n/a
NODE_309_length_57378_cov_23.414197	bacteria	n/a
NODE_310_length_57369_cov_7.350612	bacteria	n/a
NODE_311_length_57277_cov_6.979379	bacteria	n/a
NODE_312_length_57215_cov_21.794612	bacteria	n/a
NODE_313_length_57103_cov_5.432197	bacteria	n/a
NODE_314_length_57087_cov_10.291661	bacteria	n/a
NODE_315_length_56862_cov_12.063883	bacteria	n/a
NODE_316_length_56829_cov_10.217829	bacteria	n/a
NODE_317_length_56810_cov_16.608316	bacteria	n/a
NODE_318_length_56735_cov_19.445289	bacteria	n/a
NODE_319_length_56723_cov_45.091021	bacteria	n/a
NODE_320_length_56710_cov_58.048257	bacteria	n/a
NODE_321_length_56710_cov_11.864231	bacteria	n/a
NODE_322_length_56691_cov_31.718907	bacteria	n/a
NODE_323_length_56671_cov_5.659866	prokarya	n/a
NODE_324_length_56651_cov_7.500972	bacteria	n/a
NODE_325_length_56647_cov_6.351021	bacteria	n/a
NODE_326_length_56571_cov_17.956950	bacteria	n/a
NODE_327_length_56452_cov_43.773002	prokarya	n/a
NODE_328_length_56366_cov_26.855055	prokarya	n/a
NODE_329_length_56343_cov_13.691693	bacteria	n/a
NODE_330_length_56343_cov_12.260375	bacteria	n/a
NODE_331_length_56242_cov_57.556499	bacteria	n/a
NODE_332_length_56226_cov_7.581937	bacteria	n/a
NODE_333_length_55983_cov_15.467244	bacteria	n/a
NODE_334_length_55879_cov_8.118766	bacteria	n/a
NODE_335_length_55813_cov_5.842193	bacteria	n/a
NODE_336_length_55732_cov_24.068682	bacteria	n/a
NODE_337_length_55703_cov_16.093031	bacteria	n/a
NODE_338_length_55547_cov_7.957363	bacteria	n/a
NODE_339_length_55544_cov_6.639622	bacteria	n/a
NODE_340_length_55541_cov_49.464460	prokarya	n/a
NODE_341_length_55533_cov_6.997639	bacteria	n/a
NODE_342_length_55520_cov_12.473217	bacteria	n/a
NODE_343_length_55466_cov_6.139882	bacteria	n/a
NODE_344_length_55433_cov_13.382842	bacteria	n/a
NODE_345_length_55283_cov_6.596962	bacteria	n/a
NODE_346_length_55273_cov_34.063059	unknown	n/a
NODE_347_length_55273_cov_7.693433	bacteria	n/a
NODE_348_length_55223_cov_7.672074	bacteria	n/a
NODE_349_length_55223_cov_6.767420	bacteria	n/a
NODE_350_length_55210_cov_55.643786	bacteria	n/a
NODE_351_length_55173_cov_6.664919	bacteria	n/a
NODE_352_length_55102_cov_13.122949	bacteria	n/a
NODE_353_length_55010_cov_6.751961	bacteria	n/a
NODE_354_length_54986_cov_38.013235	bacteria	n/a
NODE_355_length_54917_cov_39.833327	bacteria	n/a
NODE_356_length_54895_cov_25.124106	bacteria	n/a
NODE_357_length_54894_cov_48.323310	prokarya	n/a
NODE_358_length_54864_cov_22.058695	bacteria	n/a
NODE_359_length_54747_cov_28.776567	bacteria	n/a
NODE_360_length_54745_cov_110.663668	bacteria	n/a
NODE_361_length_54721_cov_27.781784	bacteria	n/a
NODE_362_length_54566_cov_7.613417	bacteria	n/a
NODE_363_length_54540_cov_6.569515	bacteria	n/a
NODE_364_length_54538_cov_57.418479	prokarya	n/a
NODE_365_length_54502_cov_13.912704	bacteria	n/a
NODE_366_length_54429_cov_6.812778	bacteria	n/a
NODE_367_length_54262_cov_18.691018	bacteria	n/a
NODE_368_length_54200_cov_20.971336	bacteria	n/a
NODE_369_length_54169_cov_13.763296	bacteria	n/a
NODE_370_length_54114_cov_8.913002	bacteria	n/a
NODE_371_length_54088_cov_13.024078	bacteria	n/a
NODE_372_length_54043_cov_14.112043	bacteria	n/a
NODE_373_length_53926_cov_19.648883	bacteria	n/a
NODE_374_length_53818_cov_12.888845	bacteria	n/a
NODE_375_length_53726_cov_6.678169	bacteria	n/a
NODE_376_length_53712_cov_10.178653	bacteria	n/a
NODE_377_length_53586_cov_7.393267	bacteria	n/a
NODE_378_length_53571_cov_9.210087	bacteria	n/a
NODE_379_length_53498_cov_10.235297	bacteria	n/a
NODE_380_length_53412_cov_17.858107	bacteria	n/a
NODE_381_length_53399_cov_39.596918	bacteria	n/a
NODE_382_length_53360_cov_10.187675	bacteria	n/a
NODE_383_length_53219_cov_23.552028	bacteria	n/a
NODE_384_length_53165_cov_31.318998	bacteria	n/a
NODE_385_length_53062_cov_8.722150	bacteria	n/a
NODE_386_length_52955_cov_60.939112	bacteria	n/a
NODE_387_length_52948_cov_13.009510	bacteria	n/a
NODE_388_length_52943_cov_49.241699	bacteria	n/a
NODE_389_length_52887_cov_10.317194	bacteria	n/a
NODE_390_length_52863_cov_37.286832	bacteria	n/a
NODE_391_length_52806_cov_6.369358	bacteria	n/a
NODE_392_length_52782_cov_18.592144	bacteria	n/a
NODE_393_length_52652_cov_10.825389	bacteria	n/a
NODE_394_length_52605_cov_38.305404	bacteria	n/a
NODE_395_length_52492_cov_48.904571	bacteria	n/a
NODE_396_length_52461_cov_28.466378	bacteria	n/a
NODE_397_length_52434_cov_7.532351	bacteria	n/a
NODE_398_length_52396_cov_6.500525	bacteria	n/a
NODE_399_length_52348_cov_39.552999	bacteria	n/a
NODE_400_length_52339_cov_16.098233	bacteria	n/a
NODE_401_length_52326_cov_7.408487	bacteria	n/a
NODE_402_length_52238_cov_61.408466	bacteria	n/a
NODE_403_length_52187_cov_48.768875	bacteria	n/a
NODE_404_length_52065_cov_50.728879	bacteria	n/a
NODE_405_length_52065_cov_34.647991	bacteria	n/a
NODE_406_length_52031_cov_12.982146	bacteria	n/a
NODE_407_length_51937_cov_66.826356	bacteria	n/a
NODE_408_length_51889_cov_108.575375	bacteria	n/a
NODE_409_length_51868_cov_15.057515	bacteria	n/a
NODE_410_length_51850_cov_6.744705	bacteria	n/a
NODE_411_length_51843_cov_7.515254	bacteria	n/a
NODE_412_length_51803_cov_5.751198	bacteria	n/a
NODE_413_length_51788_cov_14.439661	bacteria	n/a
NODE_414_length_51687_cov_11.072203	bacteria	n/a
NODE_415_length_51630_cov_120.006554	bacteria	n/a
NODE_416_length_51608_cov_69.251450	bacteria	n/a
NODE_417_length_51537_cov_7.142088	bacteria	n/a
NODE_418_length_51494_cov_35.176345	prokarya	n/a
NODE_419_length_51384_cov_7.707612	prokarya	n/a
NODE_420_length_51384_cov_6.624540	prokarya	n/a
NODE_421_length_51370_cov_72.093813	bacteria	n/a
NODE_422_length_51328_cov_10.651239	bacteria	n/a
NODE_423_length_51254_cov_8.196410	eukarya	n/a
NODE_424_length_51193_cov_7.421233	bacteria	n/a
NODE_425_length_51112_cov_15.249878	prokarya	n/a
NODE_426_length_51094_cov_47.052881	prokarya	n/a
NODE_427_length_51094_cov_17.052391	bacteria	n/a
NODE_428_length_51010_cov_27.465097	bacteria	n/a
NODE_429_length_50969_cov_21.079075	bacteria	n/a
NODE_430_length_50918_cov_13.172522	bacteria	n/a
NODE_431_length_50917_cov_11.632673	bacteria	n/a
NODE_432_length_50892_cov_21.104353	bacteria	n/a
NODE_433_length_50810_cov_5.347059	bacteria	n/a
NODE_434_length_50742_cov_6.350761	unknown	n/a
NODE_435_length_50697_cov_146.963489	bacteria	n/a
NODE_436_length_50628_cov_11.599529	bacteria	n/a
NODE_437_length_50481_cov_24.961092	bacteria	n/a
NODE_438_length_50341_cov_6.901603	bacteria	n/a
NODE_439_length_50271_cov_5.482058	bacteria	n/a
NODE_440_length_50269_cov_76.632851	bacteria	n/a
NODE_441_length_50157_cov_11.109497	bacteria	n/a
NODE_442_length_50129_cov_72.910273	bacteria	n/a
NODE_443_length_50095_cov_7.064448	bacteria	n/a
NODE_444_length_50067_cov_14.824902	bacteria	n/a
NODE_445_length_50048_cov_18.179225	bacteria	n/a
NODE_446_length_50039_cov_12.775448	bacteria	n/a
NODE_447_length_50033_cov_25.207231	bacteria	n/a
NODE_448_length_49995_cov_38.377833	prokarya	n/a
NODE_449_length_49966_cov_5.510228	bacteria	n/a
NODE_450_length_49952_cov_48.588993	bacteria	n/a
NODE_451_length_49893_cov_18.526727	bacteria	n/a
NODE_452_length_49849_cov_12.915713	bacteria	n/a
NODE_453_length_49839_cov_15.916881	prokarya	n/a
NODE_454_length_49766_cov_10.029289	bacteria	n/a
NODE_455_length_49733_cov_28.187809	bacteria	n/a
NODE_456_length_49712_cov_29.076283	bacteria	n/a
NODE_457_length_49685_cov_35.119887	bacteria	n/a
NODE_458_length_49665_cov_39.235275	bacteria	n/a
NODE_459_length_49658_cov_36.628410	bacteria	n/a
NODE_460_length_49582_cov_11.862903	bacteria	n/a
NODE_461_length_49573_cov_236.011531	prokarya	n/a
NODE_462_length_49414_cov_20.870317	bacteria	n/a
NODE_463_length_49408_cov_36.225478	bacteria	n/a
NODE_464_length_49310_cov_10.036017	bacteria	n/a
NODE_465_length_49230_cov_5.833513	bacteria	n/a
NODE_466_length_49196_cov_21.540933	bacteria	n/a
NODE_467_length_49080_cov_7.405936	bacteria	n/a
NODE_468_length_49076_cov_21.610024	bacteria	n/a
NODE_469_length_49007_cov_18.375613	bacteria	n/a
NODE_470_length_48986_cov_7.353089	bacteria	n/a
NODE_471_length_48935_cov_22.120561	bacteria	n/a
NODE_472_length_48749_cov_14.083008	bacteria	n/a
NODE_473_length_48665_cov_20.735466	unknown	n/a
NODE_474_length_48581_cov_25.847546	bacteria	n/a
NODE_475_length_48505_cov_121.701238	bacteria	n/a
NODE_476_length_48446_cov_21.559216	bacteria	n/a
NODE_477_length_48424_cov_83.002605	bacteria	n/a
NODE_478_length_48369_cov_7.191104	bacteria	n/a
NODE_479_length_48347_cov_7.132713	bacteria	n/a
NODE_480_length_48333_cov_6.997639	bacteria	n/a
NODE_481_length_48331_cov_18.262387	bacteria	n/a
NODE_482_length_48329_cov_18.880826	bacteria	n/a
NODE_483_length_48227_cov_7.511210	bacteria	n/a
NODE_484_length_48218_cov_10.409401	bacteria	n/a
NODE_485_length_48156_cov_18.105216	bacteria	n/a
NODE_486_length_47891_cov_7.584832	bacteria	n/a
NODE_487_length_47864_cov_18.407998	bacteria	n/a
NODE_488_length_47797_cov_26.220456	bacteria	n/a
NODE_489_length_47749_cov_7.315700	bacteria	n/a
NODE_490_length_47701_cov_5.372791	bacteria	n/a
NODE_491_length_47677_cov_60.063626	bacteria	n/a
NODE_492_length_47590_cov_9.272368	bacteria	n/a
NODE_493_length_47513_cov_35.454275	bacteria	n/a
NODE_494_length_47468_cov_21.632126	bacteria	n/a
NODE_495_length_47415_cov_12.786867	bacteria	n/a
NODE_496_length_47414_cov_25.883528	bacteria	n/a
NODE_497_length_47365_cov_10.551321	prokarya	n/a
NODE_498_length_47291_cov_29.532793	bacteria	n/a
NODE_499_length_47272_cov_6.583032	prokarya	n/a
