sequence_id	class_fst_stage	class_snd_stage
c_000000006233	bacteria	n/a
c_000000006272	bacteria	n/a
c_000000006289	archaea	n/a
c_000000006299	bacteria	n/a
c_000000006307	archaea	n/a
c_000000006308	bacteria	n/a
c_000000006329	bacteria	n/a
c_000000006360	bacteria	n/a
c_000000006381	bacteria	n/a
c_000000006399	archaea	n/a
c_000000006514	bacteria	n/a
c_000000006532	bacteria	n/a
c_000000006544	bacteria	n/a
c_000000006545	bacteria	n/a
c_000000006581	bacteria	n/a
c_000000006643	bacteria	n/a
c_000000006658	bacteria	n/a
c_000000006706	bacteria	n/a
c_000000006798	archaea	n/a
c_000000006834	bacteria	n/a
c_000000006854	bacteria	n/a
c_000000006861	bacteria	n/a
c_000000006865	bacteria	n/a
c_000000006908	prokarya	n/a
c_000000006915	bacteria	n/a
c_000000006921	bacteria	n/a
c_000000007010	bacteria	n/a
c_000000007037	bacteria	n/a
c_000000007062	bacteria	n/a
c_000000007134	bacteria	n/a
c_000000007141	bacteria	n/a
c_000000007168	bacteria	n/a
c_000000007231	bacteria	n/a
c_000000007297	bacteria	n/a
c_000000007302	bacteria	n/a
c_000000007317	bacteria	n/a
c_000000007350	bacteria	n/a
c_000000007364	archaea	n/a
c_000000007385	archaea	n/a
c_000000007399	bacteria	n/a
c_000000007453	archaea	n/a
c_000000007474	bacteria	n/a
c_000000007487	bacteria	n/a
c_000000007521	bacteria	n/a
c_000000007571	bacteria	n/a
c_000000007586	archaea	n/a
c_000000007640	bacteria	n/a
c_000000007661	bacteria	n/a
c_000000007663	bacteria	n/a
c_000000007682	bacteria	n/a
c_000000007705	bacteria	n/a
c_000000007708	bacteria	n/a
c_000000007738	bacteria	n/a
c_000000007741	bacteria	n/a
c_000000007744	bacteria	n/a
c_000000007750	bacteria	n/a
c_000000007754	bacteria	n/a
c_000000007790	bacteria	n/a
c_000000007818	bacteria	n/a
c_000000007880	bacteria	n/a
c_000000007903	bacteria	n/a
c_000000007996	bacteria	n/a
c_000000008035	bacteria	n/a
c_000000008104	bacteria	n/a
c_000000008141	bacteria	n/a
c_000000008269	archaea	n/a
c_000000008273	bacteria	n/a
c_000000008369	bacteria	n/a
c_000000008418	archaea	n/a
c_000000008423	bacteria	n/a
c_000000008436	bacteria	n/a
c_000000008447	bacteria	n/a
c_000000008558	bacteria	n/a
c_000000008573	bacteria	n/a
c_000000008613	bacteria	n/a
c_000000008705	bacteria	n/a
c_000000008712	bacteria	n/a
c_000000008732	bacteria	n/a
c_000000008903	bacteria	n/a
c_000000008926	bacteria	n/a
c_000000009039	archaea	n/a
c_000000009058	archaea	n/a
c_000000009133	archaea	n/a
c_000000009164	bacteria	n/a
c_000000009190	archaea	n/a
c_000000009271	bacteria	n/a
c_000000009302	bacteria	n/a
c_000000009339	bacteria	n/a
c_000000009369	bacteria	n/a
c_000000009395	bacteria	n/a
c_000000009398	archaea	n/a
c_000000009451	bacteria	n/a
c_000000009461	bacteria	n/a
c_000000009498	bacteria	n/a
c_000000009583	bacteria	n/a
c_000000009593	bacteria	n/a
c_000000009596	bacteria	n/a
c_000000009609	bacteria	n/a
c_000000009651	bacteria	n/a
c_000000009679	bacteria	n/a
c_000000009686	archaea	n/a
c_000000009725	prokarya	n/a
c_000000009738	bacteria	n/a
c_000000009788	bacteria	n/a
c_000000009807	archaea	n/a
c_000000009821	bacteria	n/a
c_000000009843	bacteria	n/a
c_000000009875	prokarya	n/a
c_000000009877	bacteria	n/a
c_000000009959	bacteria	n/a
c_000000009967	bacteria	n/a
c_000000009979	bacteria	n/a
c_000000009981	bacteria	n/a
c_000000009988	bacteria	n/a
c_000000009991	bacteria	n/a
c_000000010024	bacteria	n/a
c_000000010048	bacteria	n/a
c_000000010068	archaea	n/a
c_000000010074	bacteria	n/a
c_000000010080	bacteria	n/a
c_000000010105	bacteria	n/a
c_000000010173	bacteria	n/a
c_000000010174	bacteria	n/a
c_000000010218	bacteria	n/a
c_000000010228	eukarya	n/a
c_000000010243	archaea	n/a
c_000000010320	bacteria	n/a
c_000000010332	bacteria	n/a
c_000000010406	bacteria	n/a
c_000000010489	bacteria	n/a
c_000000010513	prokarya	n/a
c_000000010572	archaea	n/a
c_000000010589	eukarya	n/a
c_000000010610	bacteria	n/a
c_000000010660	bacteria	n/a
c_000000010662	bacteria	n/a
c_000000010792	bacteria	n/a
c_000000010819	bacteria	n/a
c_000000010852	bacteria	n/a
c_000000010977	bacteria	n/a
c_000000011013	bacteria	n/a
c_000000011029	bacteria	n/a
c_000000011044	bacteria	n/a
c_000000011065	archaea	n/a
c_000000011078	bacteria	n/a
c_000000011122	bacteria	n/a
c_000000011138	bacteria	n/a
c_000000011207	archaea	n/a
c_000000011262	bacteria	n/a
c_000000011309	bacteria	n/a
c_000000011369	archaea	n/a
c_000000011397	bacteria	n/a
c_000000011477	bacteria	n/a
c_000000011486	bacteria	n/a
c_000000011574	bacteria	n/a
c_000000011582	bacteria	n/a
c_000000011594	bacteria	n/a
c_000000011597	bacteria	n/a
c_000000011628	bacteria	n/a
c_000000011666	bacteria	n/a
c_000000011673	bacteria	n/a
c_000000011687	bacteria	n/a
c_000000011707	bacteria	n/a
c_000000011795	bacteria	n/a
c_000000011797	archaea	n/a
c_000000011810	bacteria	n/a
c_000000011847	bacteria	n/a
c_000000011850	bacteria	n/a
c_000000011882	archaea	n/a
c_000000011964	bacteria	n/a
c_000000011967	bacteria	n/a
c_000000011988	bacteria	n/a
c_000000012004	bacteria	n/a
c_000000012019	bacteria	n/a
c_000000012061	bacteria	n/a
c_000000012069	archaea	n/a
c_000000012156	bacteria	n/a
c_000000012170	bacteria	n/a
c_000000012205	bacteria	n/a
c_000000012225	bacteria	n/a
c_000000012228	bacteria	n/a
c_000000012240	bacteria	n/a
c_000000012245	bacteria	n/a
c_000000012287	bacteria	n/a
c_000000012297	bacteria	n/a
c_000000012346	bacteria	n/a
c_000000012392	bacteria	n/a
c_000000012407	bacteria	n/a
c_000000012427	bacteria	n/a
c_000000012429	bacteria	n/a
c_000000012470	bacteria	n/a
c_000000012483	bacteria	n/a
c_000000012493	bacteria	n/a
c_000000012516	bacteria	n/a
c_000000012517	bacteria	n/a
c_000000012642	archaea	n/a
c_000000012655	archaea	n/a
c_000000012712	archaea	n/a
c_000000012936	bacteria	n/a
c_000000012966	bacteria	n/a
c_000000013057	bacteria	n/a
c_000000013134	bacteria	n/a
c_000000013155	bacteria	n/a
c_000000013202	bacteria	n/a
c_000000013219	archaea	n/a
c_000000013248	bacteria	n/a
c_000000013286	bacteria	n/a
c_000000013317	bacteria	n/a
c_000000013366	bacteria	n/a
c_000000013392	archaea	n/a
c_000000013400	archaea	n/a
c_000000013468	bacteria	n/a
c_000000013487	bacteria	n/a
c_000000013532	bacteria	n/a
c_000000013533	bacteria	n/a
c_000000013572	bacteria	n/a
c_000000013574	bacteria	n/a
c_000000013576	bacteria	n/a
c_000000013583	bacteria	n/a
c_000000013585	archaea	n/a
c_000000013597	bacteria	n/a
c_000000013600	archaea	n/a
c_000000013629	bacteria	n/a
c_000000013630	bacteria	n/a
c_000000013684	bacteria	n/a
c_000000013748	archaea	n/a
c_000000013757	bacteria	n/a
c_000000013814	archaea	n/a
c_000000013824	bacteria	n/a
c_000000013838	bacteria	n/a
c_000000013857	archaea	n/a
c_000000013934	bacteria	n/a
c_000000013978	eukarya	n/a
c_000000013981	bacteria	n/a
c_000000013992	bacteria	n/a
c_000000013993	archaea	n/a
c_000000013998	bacteria	n/a
c_000000014008	bacteria	n/a
c_000000014023	bacteria	n/a
c_000000014052	bacteria	n/a
c_000000014063	archaea	n/a
c_000000014068	bacteria	n/a
c_000000014078	bacteria	n/a
c_000000014220	bacteria	n/a
c_000000014231	bacteria	n/a
c_000000014244	archaea	n/a
c_000000014293	bacteria	n/a
c_000000014370	bacteria	n/a
c_000000014386	bacteria	n/a
c_000000014401	bacteria	n/a
c_000000014402	archaea	n/a
c_000000014443	bacteria	n/a
c_000000014461	bacteria	n/a
c_000000014511	bacteria	n/a
c_000000014553	bacteria	n/a
c_000000014559	bacteria	n/a
c_000000014617	bacteria	n/a
c_000000014634	bacteria	n/a
c_000000014661	bacteria	n/a
c_000000014671	bacteria	n/a
c_000000014722	bacteria	n/a
c_000000014741	bacteria	n/a
c_000000014757	bacteria	n/a
c_000000014814	bacteria	n/a
c_000000014824	bacteria	n/a
c_000000014893	bacteria	n/a
c_000000014940	bacteria	n/a
c_000000014946	bacteria	n/a
c_000000014980	bacteria	n/a
c_000000014996	archaea	n/a
c_000000015004	bacteria	n/a
c_000000015015	archaea	n/a
c_000000015019	bacteria	n/a
c_000000015024	bacteria	n/a
c_000000015059	bacteria	n/a
c_000000015068	archaea	n/a
c_000000015071	bacteria	n/a
c_000000015096	archaea	n/a
c_000000015161	archaea	n/a
c_000000015164	bacteria	n/a
c_000000015171	bacteria	n/a
c_000000015183	bacteria	n/a
c_000000015235	bacteria	n/a
c_000000015237	bacteria	n/a
c_000000015256	archaea	n/a
c_000000015300	bacteria	n/a
c_000000015305	bacteria	n/a
c_000000015366	bacteria	n/a
c_000000015417	bacteria	n/a
c_000000015477	archaea	n/a
c_000000015482	bacteria	n/a
c_000000015484	bacteria	n/a
c_000000015496	bacteria	n/a
c_000000015568	bacteria	n/a
c_000000015593	bacteria	n/a
c_000000015611	bacteria	n/a
c_000000015618	bacteria	n/a
c_000000015630	bacteria	n/a
c_000000015659	bacteria	n/a
c_000000015689	bacteria	n/a
c_000000015713	bacteria	n/a
c_000000015732	archaea	n/a
c_000000015814	bacteria	n/a
c_000000015815	bacteria	n/a
c_000000015872	bacteria	n/a
c_000000015921	bacteria	n/a
c_000000015978	bacteria	n/a
c_000000015989	bacteria	n/a
c_000000016068	bacteria	n/a
c_000000016083	bacteria	n/a
c_000000016087	bacteria	n/a
c_000000016102	bacteria	n/a
c_000000016112	unknown	n/a
c_000000016125	bacteria	n/a
c_000000016226	bacteria	n/a
c_000000016238	bacteria	n/a
c_000000016308	prokarya	n/a
c_000000016320	bacteria	n/a
c_000000016389	bacteria	n/a
c_000000016398	bacteria	n/a
c_000000016403	bacteria	n/a
c_000000016472	bacteria	n/a
c_000000016481	bacteria	n/a
c_000000016491	prokarya	n/a
c_000000016503	eukarya	n/a
c_000000016509	bacteria	n/a
c_000000016512	bacteria	n/a
c_000000016530	bacteria	n/a
c_000000016545	bacteria	n/a
c_000000016568	bacteria	n/a
c_000000016579	bacteria	n/a
c_000000016620	bacteria	n/a
c_000000016692	bacteria	n/a
c_000000016963	bacteria	n/a
c_000000016989	bacteria	n/a
c_000000017069	archaea	n/a
c_000000017108	bacteria	n/a
c_000000017109	bacteria	n/a
c_000000017140	archaea	n/a
c_000000017142	bacteria	n/a
c_000000017172	bacteria	n/a
c_000000017191	bacteria	n/a
c_000000017258	bacteria	n/a
c_000000017280	bacteria	n/a
c_000000017393	bacteria	n/a
c_000000017461	bacteria	n/a
c_000000017483	bacteria	n/a
c_000000017499	bacteria	n/a
c_000000017503	archaea	n/a
c_000000017518	bacteria	n/a
c_000000017520	bacteria	n/a
c_000000017627	bacteria	n/a
c_000000017633	bacteria	n/a
c_000000017736	bacteria	n/a
c_000000017744	bacteria	n/a
c_000000017773	bacteria	n/a
c_000000017787	bacteria	n/a
c_000000017796	bacteria	n/a
c_000000017838	bacteria	n/a
c_000000017905	bacteria	n/a
c_000000017951	bacteria	n/a
c_000000018035	bacteria	n/a
c_000000018043	bacteria	n/a
c_000000018068	archaea	n/a
c_000000018089	bacteria	n/a
c_000000018105	bacteria	n/a
c_000000018147	bacteria	n/a
c_000000018169	bacteria	n/a
c_000000018197	archaea	n/a
c_000000018209	bacteria	n/a
c_000000018270	bacteria	n/a
c_000000018278	prokarya	n/a
c_000000018311	bacteria	n/a
c_000000018356	archaea	n/a
c_000000018380	bacteria	n/a
c_000000018401	bacteria	n/a
c_000000018440	archaea	n/a
c_000000018467	bacteria	n/a
c_000000018471	bacteria	n/a
c_000000018477	bacteria	n/a
c_000000018487	archaea	n/a
c_000000018491	bacteria	n/a
c_000000018565	bacteria	n/a
c_000000018617	archaea	n/a
c_000000018688	bacteria	n/a
c_000000018771	bacteria	n/a
c_000000018817	archaea	n/a
c_000000018896	bacteria	n/a
c_000000018923	bacteria	n/a
c_000000018950	archaea	n/a
c_000000018957	bacteria	n/a
c_000000018972	bacteria	n/a
c_000000019071	bacteria	n/a
c_000000019076	bacteria	n/a
c_000000019081	bacteria	n/a
c_000000019095	bacteria	n/a
c_000000019112	archaea	n/a
c_000000019126	unknown	n/a
c_000000019144	bacteria	n/a
c_000000019175	bacteria	n/a
c_000000019267	bacteria	n/a
c_000000019289	archaea	n/a
c_000000019332	bacteria	n/a
c_000000019365	bacteria	n/a
c_000000019371	bacteria	n/a
c_000000019379	bacteria	n/a
c_000000019388	bacteria	n/a
c_000000019429	bacteria	n/a
c_000000019435	bacteria	n/a
c_000000019482	bacteria	n/a
c_000000019492	archaea	n/a
c_000000019493	bacteria	n/a
c_000000019502	archaea	n/a
c_000000019610	bacteria	n/a
c_000000019675	bacteria	n/a
c_000000019691	bacteria	n/a
c_000000019883	bacteria	n/a
c_000000019929	bacteria	n/a
c_000000019937	prokarya	n/a
c_000000019973	bacteria	n/a
c_000000019977	bacteria	n/a
c_000000020010	archaea	n/a
c_000000020170	bacteria	n/a
c_000000020258	bacteria	n/a
c_000000020285	archaea	n/a
c_000000020315	bacteria	n/a
c_000000020338	bacteria	n/a
c_000000020371	bacteria	n/a
c_000000020430	bacteria	n/a
c_000000020437	bacteria	n/a
c_000000020480	bacteria	n/a
c_000000020483	bacteria	n/a
c_000000020528	bacteria	n/a
c_000000020531	bacteria	n/a
c_000000020532	bacteria	n/a
c_000000020557	bacteria	n/a
c_000000020590	bacteria	n/a
c_000000020595	bacteria	n/a
c_000000020597	bacteria	n/a
c_000000020637	archaea	n/a
c_000000020645	bacteria	n/a
c_000000020678	archaea	n/a
c_000000020708	archaea	n/a
c_000000020815	eukarya	n/a
c_000000020863	bacteria	n/a
c_000000020891	bacteria	n/a
c_000000020970	bacteria	n/a
c_000000021011	bacteria	n/a
c_000000021023	bacteria	n/a
c_000000021050	bacteria	n/a
c_000000021067	bacteria	n/a
c_000000021120	archaea	n/a
c_000000021133	bacteria	n/a
c_000000021135	bacteria	n/a
c_000000021155	bacteria	n/a
c_000000021180	bacteria	n/a
c_000000021187	bacteria	n/a
c_000000021195	bacteria	n/a
c_000000021199	bacteria	n/a
c_000000021206	bacteria	n/a
c_000000021217	bacteria	n/a
c_000000021266	bacteria	n/a
c_000000021298	archaea	n/a
c_000000021305	bacteria	n/a
c_000000021328	bacteria	n/a
c_000000021353	bacteria	n/a
c_000000021417	bacteria	n/a
c_000000021474	bacteria	n/a
c_000000021587	bacteria	n/a
c_000000021640	bacteria	n/a
c_000000021688	bacteria	n/a
c_000000021725	archaea	n/a
c_000000021881	bacteria	n/a
c_000000021885	bacteria	n/a
c_000000021896	bacteria	n/a
c_000000021907	archaea	n/a
c_000000021928	archaea	n/a
c_000000021948	bacteria	n/a
c_000000021997	bacteria	n/a
c_000000022011	bacteria	n/a
c_000000022018	bacteria	n/a
c_000000022033	archaea	n/a
c_000000022055	bacteria	n/a
c_000000022057	bacteria	n/a
c_000000022103	bacteria	n/a
c_000000022118	archaea	n/a
c_000000022121	bacteria	n/a
c_000000022144	bacteria	n/a
c_000000022223	bacteria	n/a
c_000000022260	bacteria	n/a
c_000000022327	bacteria	n/a
c_000000022336	bacteria	n/a
c_000000022369	bacteria	n/a
c_000000022400	bacteria	n/a
c_000000022460	bacteria	n/a
c_000000022481	archaea	n/a
c_000000022497	archaea	n/a
c_000000022602	bacteria	n/a
c_000000022652	bacteria	n/a
c_000000022694	bacteria	n/a
c_000000022741	bacteria	n/a
c_000000022750	bacteria	n/a
c_000000022806	bacteria	n/a
c_000000022813	bacteria	n/a
c_000000022869	archaea	n/a
c_000000022908	archaea	n/a
c_000000022942	bacteria	n/a
c_000000022960	bacteria	n/a
c_000000023030	bacteria	n/a
c_000000023068	bacteria	n/a
c_000000023161	archaea	n/a
c_000000023187	bacteria	n/a
c_000000023289	bacteria	n/a
c_000000023318	bacteria	n/a
c_000000023337	bacteria	n/a
c_000000023373	archaea	n/a
c_000000023467	bacteria	n/a
c_000000023473	bacteria	n/a
c_000000023477	bacteria	n/a
c_000000023499	bacteria	n/a
c_000000023515	bacteria	n/a
c_000000023582	bacteria	n/a
c_000000023583	bacteria	n/a
c_000000023590	archaea	n/a
c_000000023595	bacteria	n/a
c_000000023608	bacteria	n/a
c_000000023737	bacteria	n/a
c_000000023752	bacteria	n/a
c_000000023776	bacteria	n/a
c_000000023792	bacteria	n/a
c_000000023806	bacteria	n/a
c_000000023807	bacteria	n/a
c_000000023852	bacteria	n/a
c_000000023855	bacteria	n/a
c_000000023913	bacteria	n/a
c_000000023974	bacteria	n/a
c_000000024024	bacteria	n/a
c_000000024107	bacteria	n/a
c_000000024213	bacteria	n/a
c_000000024237	bacteria	n/a
c_000000024255	bacteria	n/a
c_000000024297	bacteria	n/a
c_000000024367	bacteria	n/a
c_000000024389	bacteria	n/a
c_000000024417	bacteria	n/a
c_000000024474	archaea	n/a
c_000000024487	archaea	n/a
c_000000024521	bacteria	n/a
c_000000024579	bacteria	n/a
c_000000024648	bacteria	n/a
c_000000024664	eukarya	n/a
c_000000024742	bacteria	n/a
c_000000024752	bacteria	n/a
c_000000024794	archaea	n/a
c_000000024862	bacteria	n/a
c_000000024869	archaea	n/a
c_000000024893	bacteria	n/a
c_000000024907	archaea	n/a
c_000000024928	bacteria	n/a
c_000000024988	bacteria	n/a
c_000000025030	bacteria	n/a
c_000000025039	bacteria	n/a
c_000000025093	bacteria	n/a
c_000000025147	bacteria	n/a
c_000000025148	bacteria	n/a
c_000000025160	bacteria	n/a
c_000000025200	archaea	n/a
c_000000025217	bacteria	n/a
c_000000025362	bacteria	n/a
c_000000025377	bacteria	n/a
c_000000025388	bacteria	n/a
c_000000025507	bacteria	n/a
c_000000025530	bacteria	n/a
c_000000025537	bacteria	n/a
c_000000025558	bacteria	n/a
c_000000025621	archaea	n/a
c_000000025656	bacteria	n/a
c_000000025719	bacteria	n/a
c_000000025759	bacteria	n/a
c_000000025761	archaea	n/a
c_000000025796	bacteria	n/a
c_000000025804	bacteria	n/a
c_000000025846	archaea	n/a
c_000000025914	bacteria	n/a
c_000000025920	bacteria	n/a
c_000000026010	archaea	n/a
c_000000026014	bacteria	n/a
c_000000026016	bacteria	n/a
c_000000026028	bacteria	n/a
c_000000026040	bacteria	n/a
c_000000026124	prokarya	n/a
c_000000026173	archaea	n/a
c_000000026218	bacteria	n/a
c_000000026221	bacteria	n/a
c_000000026240	bacteria	n/a
c_000000026259	bacteria	n/a
c_000000026289	bacteria	n/a
c_000000026361	archaea	n/a
c_000000026368	bacteria	n/a
c_000000026439	bacteria	n/a
c_000000026451	bacteria	n/a
c_000000026462	bacteria	n/a
c_000000026514	bacteria	n/a
c_000000026558	bacteria	n/a
c_000000026600	bacteria	n/a
c_000000026603	bacteria	n/a
c_000000026615	archaea	n/a
c_000000026630	bacteria	n/a
c_000000026634	bacteria	n/a
c_000000026641	bacteria	n/a
c_000000026650	archaea	n/a
c_000000026665	archaea	n/a
c_000000026693	bacteria	n/a
c_000000026709	bacteria	n/a
c_000000026719	bacteria	n/a
c_000000026731	bacteria	n/a
c_000000026751	bacteria	n/a
c_000000026780	bacteria	n/a
c_000000026859	bacteria	n/a
c_000000026880	bacteria	n/a
c_000000026905	bacteria	n/a
c_000000026932	bacteria	n/a
c_000000026935	bacteria	n/a
c_000000027017	bacteria	n/a
c_000000027036	archaea	n/a
c_000000027043	bacteria	n/a
c_000000027075	bacteria	n/a
c_000000027105	archaea	n/a
c_000000027112	bacteria	n/a
c_000000027136	bacteria	n/a
c_000000027151	bacteria	n/a
c_000000027153	archaea	n/a
c_000000027159	bacteria	n/a
c_000000027222	bacteria	n/a
c_000000027291	archaea	n/a
c_000000027343	bacteria	n/a
c_000000027355	bacteria	n/a
c_000000027361	bacteria	n/a
c_000000027362	bacteria	n/a
c_000000027437	bacteria	n/a
c_000000027460	bacteria	n/a
c_000000027495	bacteria	n/a
c_000000027501	bacteria	n/a
c_000000027527	bacteria	n/a
c_000000027686	bacteria	n/a
c_000000027708	archaea	n/a
c_000000027759	bacteria	n/a
c_000000027796	bacteria	n/a
c_000000027835	bacteria	n/a
c_000000027847	bacteria	n/a
c_000000027863	bacteria	n/a
c_000000027985	bacteria	n/a
c_000000028020	bacteria	n/a
c_000000028031	bacteria	n/a
c_000000028096	bacteria	n/a
c_000000028102	archaea	n/a
c_000000028119	archaea	n/a
c_000000028146	bacteria	n/a
c_000000028209	bacteria	n/a
c_000000028262	archaea	n/a
c_000000028290	bacteria	n/a
c_000000028506	bacteria	n/a
c_000000028610	archaea	n/a
c_000000028613	archaea	n/a
c_000000028639	bacteria	n/a
c_000000028666	bacteria	n/a
c_000000028676	bacteria	n/a
c_000000028721	bacteria	n/a
c_000000028757	bacteria	n/a
c_000000028761	archaea	n/a
c_000000028772	bacteria	n/a
c_000000028855	bacteria	n/a
c_000000028856	bacteria	n/a
c_000000028861	bacteria	n/a
c_000000028866	bacteria	n/a
c_000000028953	bacteria	n/a
c_000000029027	bacteria	n/a
c_000000029033	bacteria	n/a
c_000000029054	bacteria	n/a
c_000000029098	bacteria	n/a
c_000000029241	bacteria	n/a
c_000000029272	archaea	n/a
c_000000029288	bacteria	n/a
c_000000029343	bacteria	n/a
c_000000029367	bacteria	n/a
c_000000029385	bacteria	n/a
c_000000029427	bacteria	n/a
c_000000029436	archaea	n/a
c_000000029501	bacteria	n/a
c_000000029531	archaea	n/a
c_000000029579	bacteria	n/a
c_000000029609	bacteria	n/a
c_000000029684	bacteria	n/a
c_000000029689	bacteria	n/a
c_000000029744	bacteria	n/a
c_000000029805	bacteria	n/a
c_000000029875	bacteria	n/a
c_000000029953	bacteria	n/a
c_000000029961	bacteria	n/a
c_000000029995	bacteria	n/a
c_000000030028	archaea	n/a
c_000000030067	archaea	n/a
c_000000030090	bacteria	n/a
c_000000030103	bacteria	n/a
c_000000030204	bacteria	n/a
c_000000030207	bacteria	n/a
c_000000030248	bacteria	n/a
c_000000030272	bacteria	n/a
c_000000030280	bacteria	n/a
c_000000030281	bacteria	n/a
c_000000030292	bacteria	n/a
c_000000030450	bacteria	n/a
c_000000030453	bacteria	n/a
c_000000030476	bacteria	n/a
c_000000030528	bacteria	n/a
c_000000030552	archaea	n/a
c_000000030591	bacteria	n/a
c_000000030607	bacteria	n/a
c_000000030613	bacteria	n/a
c_000000030639	bacteria	n/a
c_000000030640	bacteria	n/a
c_000000030661	bacteria	n/a
c_000000030682	archaea	n/a
c_000000030740	bacteria	n/a
c_000000030770	bacteria	n/a
c_000000030823	eukarya	n/a
