sequence_id	class_fst_stage	class_snd_stage
c_000000004108	bacteria	n/a
c_000000004198	archaea	n/a
c_000000004235	archaea	n/a
c_000000004280	bacteria	n/a
c_000000004295	bacteria	n/a
c_000000004383	eukarya	n/a
c_000000004405	bacteria	n/a
c_000000004455	bacteria	n/a
c_000000004572	bacteria	n/a
c_000000004598	bacteria	n/a
c_000000004678	bacteria	n/a
c_000000004686	bacteria	n/a
c_000000004797	archaea	n/a
c_000000004965	bacteria	n/a
c_000000004972	bacteria	n/a
c_000000005118	bacteria	n/a
c_000000005142	bacteria	n/a
c_000000005196	bacteria	n/a
c_000000005260	archaea	n/a
c_000000005279	bacteria	n/a
c_000000005299	archaea	n/a
c_000000005310	bacteria	n/a
c_000000005497	bacteria	n/a
c_000000005557	bacteria	n/a
c_000000005603	archaea	n/a
c_000000005622	bacteria	n/a
c_000000005671	bacteria	n/a
c_000000005839	bacteria	n/a
c_000000005851	archaea	n/a
c_000000005864	bacteria	n/a
c_000000005895	bacteria	n/a
c_000000006057	bacteria	n/a
c_000000006104	archaea	n/a
c_000000006143	bacteria	n/a
c_000000006150	bacteria	n/a
c_000000006214	bacteria	n/a
c_000000006345	bacteria	n/a
c_000000006408	archaea	n/a
c_000000006450	bacteria	n/a
c_000000006686	bacteria	n/a
c_000000006711	bacteria	n/a
c_000000006813	bacteria	n/a
c_000000006838	bacteria	n/a
c_000000006855	bacteria	n/a
c_000000006861	bacteria	n/a
c_000000006893	bacteria	n/a
c_000000006964	bacteria	n/a
c_000000006984	archaea	n/a
c_000000006993	bacteria	n/a
c_000000007060	bacteria	n/a
c_000000007171	bacteria	n/a
c_000000007320	bacteria	n/a
c_000000007337	bacteria	n/a
c_000000007343	bacteria	n/a
c_000000007489	bacteria	n/a
c_000000007497	archaea	n/a
c_000000007523	bacteria	n/a
c_000000007554	archaea	n/a
c_000000007558	bacteria	n/a
c_000000007565	archaea	n/a
c_000000007567	bacteria	n/a
c_000000007652	bacteria	n/a
c_000000007759	bacteria	n/a
c_000000007845	archaea	n/a
c_000000007895	bacteria	n/a
c_000000007941	eukarya	n/a
c_000000007950	archaea	n/a
c_000000007979	bacteria	n/a
c_000000007986	bacteria	n/a
c_000000008022	archaea	n/a
c_000000008107	bacteria	n/a
c_000000008137	bacteria	n/a
c_000000008169	bacteria	n/a
c_000000008216	bacteria	n/a
c_000000008266	bacteria	n/a
c_000000008284	bacteria	n/a
c_000000008344	bacteria	n/a
c_000000008479	archaea	n/a
c_000000008508	bacteria	n/a
c_000000008562	archaea	n/a
c_000000008589	bacteria	n/a
c_000000008615	bacteria	n/a
c_000000008685	bacteria	n/a
c_000000008702	bacteria	n/a
c_000000008762	archaea	n/a
c_000000008796	bacteria	n/a
c_000000008806	bacteria	n/a
c_000000008839	bacteria	n/a
c_000000008847	bacteria	n/a
c_000000008862	bacteria	n/a
c_000000009003	bacteria	n/a
c_000000009006	bacteria	n/a
c_000000009047	archaea	n/a
c_000000009065	bacteria	n/a
c_000000009088	bacteria	n/a
c_000000009178	bacteria	n/a
c_000000009185	bacteria	n/a
c_000000009191	bacteria	n/a
c_000000009198	bacteria	n/a
c_000000009295	bacteria	n/a
c_000000009315	archaea	n/a
c_000000009363	archaea	n/a
c_000000009542	bacteria	n/a
c_000000009593	unknown	n/a
c_000000009604	bacteria	n/a
c_000000009687	bacteria	n/a
c_000000009723	bacteria	n/a
c_000000009740	bacteria	n/a
c_000000009790	bacteria	n/a
c_000000009830	bacteria	n/a
c_000000009928	bacteria	n/a
c_000000009930	archaea	n/a
c_000000010001	bacteria	n/a
c_000000010046	bacteria	n/a
c_000000010120	bacteria	n/a
c_000000010182	bacteria	n/a
c_000000010217	bacteria	n/a
c_000000010246	bacteria	n/a
c_000000010306	eukarya	n/a
c_000000010367	bacteria	n/a
c_000000010370	bacteria	n/a
c_000000010406	bacteria	n/a
c_000000010423	bacteria	n/a
c_000000010444	archaea	n/a
c_000000010669	bacteria	n/a
c_000000010681	bacteria	n/a
c_000000010688	archaea	n/a
c_000000010719	bacteria	n/a
c_000000010740	bacteria	n/a
c_000000010926	bacteria	n/a
c_000000010927	archaea	n/a
c_000000011036	bacteria	n/a
c_000000011063	bacteria	n/a
c_000000011137	bacteria	n/a
c_000000011197	bacteria	n/a
c_000000011202	bacteria	n/a
c_000000011234	bacteria	n/a
c_000000011241	bacteria	n/a
c_000000011295	bacteria	n/a
c_000000011312	bacteria	n/a
c_000000011325	bacteria	n/a
c_000000011344	bacteria	n/a
c_000000011370	bacteria	n/a
c_000000011475	bacteria	n/a
c_000000011477	bacteria	n/a
c_000000011507	archaea	n/a
c_000000011514	bacteria	n/a
c_000000011626	bacteria	n/a
c_000000011628	bacteria	n/a
c_000000011716	archaea	n/a
c_000000011750	bacteria	n/a
c_000000011758	bacteria	n/a
c_000000011795	bacteria	n/a
c_000000011892	bacteria	n/a
c_000000011959	bacteria	n/a
c_000000012026	bacteria	n/a
c_000000012080	bacteria	n/a
c_000000012093	bacteria	n/a
c_000000012159	archaea	n/a
c_000000012183	bacteria	n/a
c_000000012246	bacteria	n/a
c_000000012339	bacteria	n/a
c_000000012340	archaea	n/a
c_000000012347	bacteria	n/a
c_000000012404	bacteria	n/a
c_000000012445	archaea	n/a
c_000000012597	bacteria	n/a
c_000000012654	bacteria	n/a
c_000000012689	bacteria	n/a
c_000000012719	bacteria	n/a
c_000000012762	bacteria	n/a
c_000000012790	bacteria	n/a
c_000000012808	bacteria	n/a
c_000000012849	bacteria	n/a
c_000000012870	bacteria	n/a
c_000000012874	bacteria	n/a
c_000000012891	bacteria	n/a
c_000000012915	bacteria	n/a
c_000000012943	bacteria	n/a
c_000000012979	bacteria	n/a
c_000000012999	bacteria	n/a
c_000000013261	archaea	n/a
c_000000013266	bacteria	n/a
c_000000013367	bacteria	n/a
c_000000013444	bacteria	n/a
c_000000013477	bacteria	n/a
c_000000013566	bacteria	n/a
c_000000013850	bacteria	n/a
c_000000013852	bacteria	n/a
c_000000014305	bacteria	n/a
c_000000014307	archaea	n/a
c_000000014379	bacteria	n/a
c_000000014430	bacteria	n/a
c_000000014461	bacteria	n/a
c_000000014483	bacteria	n/a
c_000000014493	bacteria	n/a
c_000000014551	bacteria	n/a
c_000000014561	bacteria	n/a
c_000000014573	bacteria	n/a
c_000000014607	bacteria	n/a
c_000000014622	bacteria	n/a
c_000000014689	bacteria	n/a
c_000000014766	bacteria	n/a
c_000000014896	bacteria	n/a
c_000000014959	bacteria	n/a
c_000000015016	bacteria	n/a
c_000000015017	bacteria	n/a
c_000000015023	bacteria	n/a
c_000000015041	bacteria	n/a
c_000000015081	bacteria	n/a
c_000000015125	bacteria	n/a
c_000000015131	bacteria	n/a
c_000000015146	archaea	n/a
c_000000015178	prokarya	n/a
c_000000015233	bacteria	n/a
c_000000015405	bacteria	n/a
c_000000015481	bacteria	n/a
c_000000015505	bacteria	n/a
c_000000015521	bacteria	n/a
c_000000015611	archaea	n/a
c_000000015793	bacteria	n/a
c_000000015841	bacteria	n/a
c_000000015896	bacteria	n/a
c_000000015926	bacteria	n/a
c_000000016034	archaea	n/a
c_000000016054	bacteria	n/a
c_000000016061	bacteria	n/a
c_000000016065	bacteria	n/a
c_000000016185	bacteria	n/a
c_000000016208	prokarya	n/a
c_000000016272	archaea	n/a
c_000000016334	bacteria	n/a
c_000000016446	archaea	n/a
c_000000016486	bacteria	n/a
c_000000016514	bacteria	n/a
c_000000016611	prokarya	n/a
c_000000016781	bacteria	n/a
c_000000016891	bacteria	n/a
c_000000016896	archaea	n/a
c_000000016912	bacteria	n/a
c_000000016942	bacteria	n/a
c_000000017005	bacteria	n/a
c_000000017038	archaea	n/a
c_000000017081	bacteria	n/a
c_000000017236	bacteria	n/a
c_000000017267	bacteria	n/a
c_000000017268	bacteria	n/a
c_000000017328	bacteria	n/a
c_000000017460	bacteria	n/a
c_000000017462	bacteria	n/a
c_000000017621	bacteria	n/a
c_000000017687	bacteria	n/a
c_000000017705	bacteria	n/a
c_000000017736	bacteria	n/a
c_000000017751	bacteria	n/a
c_000000017889	bacteria	n/a
c_000000018018	bacteria	n/a
c_000000018026	bacteria	n/a
c_000000018080	bacteria	n/a
c_000000018221	bacteria	n/a
c_000000018223	bacteria	n/a
c_000000018256	eukarya	n/a
c_000000018314	bacteria	n/a
c_000000018347	bacteria	n/a
c_000000018527	bacteria	n/a
c_000000018563	bacteria	n/a
c_000000018665	bacteria	n/a
c_000000018899	bacteria	n/a
c_000000019027	bacteria	n/a
c_000000019075	bacteria	n/a
c_000000019093	bacteria	n/a
c_000000019169	bacteria	n/a
c_000000019378	bacteria	n/a
c_000000019453	bacteria	n/a
c_000000019477	archaea	n/a
c_000000019677	bacteria	n/a
c_000000019828	bacteria	n/a
c_000000019948	bacteria	n/a
c_000000020200	bacteria	n/a
c_000000020201	bacteria	n/a
c_000000020281	bacteria	n/a
c_000000020282	bacteria	n/a
c_000000020324	archaea	n/a
c_000000020347	archaea	n/a
c_000000020351	bacteria	n/a
c_000000020521	bacteria	n/a
c_000000020565	bacteria	n/a
c_000000020685	archaea	n/a
c_000000020704	bacteria	n/a
c_000000020780	archaea	n/a
c_000000020794	archaea	n/a
c_000000020812	bacteria	n/a
c_000000020937	archaea	n/a
c_000000021062	bacteria	n/a
c_000000021112	archaea	n/a
c_000000021249	archaea	n/a
c_000000021284	bacteria	n/a
c_000000021390	bacteria	n/a
c_000000021413	bacteria	n/a
c_000000021466	bacteria	n/a
c_000000021595	bacteria	n/a
c_000000021655	prokarya	n/a
c_000000021684	bacteria	n/a
c_000000021721	bacteria	n/a
c_000000021736	archaea	n/a
c_000000021847	bacteria	n/a
c_000000021861	bacteria	n/a
c_000000021894	bacteria	n/a
c_000000021984	bacteria	n/a
c_000000022016	bacteria	n/a
c_000000022153	archaea	n/a
c_000000022158	archaea	n/a
c_000000022296	bacteria	n/a
c_000000022349	bacteria	n/a
c_000000022584	bacteria	n/a
c_000000022815	bacteria	n/a
c_000000022841	bacteria	n/a
c_000000022908	bacteria	n/a
c_000000022968	bacteria	n/a
c_000000022987	bacteria	n/a
c_000000022989	bacteria	n/a
c_000000023096	bacteria	n/a
c_000000023099	bacteria	n/a
c_000000023100	bacteria	n/a
c_000000023121	bacteria	n/a
c_000000023255	archaea	n/a
c_000000023276	bacteria	n/a
c_000000023287	bacteria	n/a
c_000000023326	archaea	n/a
c_000000023375	archaea	n/a
c_000000023469	bacteria	n/a
c_000000023515	bacteria	n/a
c_000000023571	archaea	n/a
c_000000023644	bacteria	n/a
c_000000023659	bacteria	n/a
c_000000023754	archaea	n/a
c_000000023803	bacteria	n/a
c_000000023928	bacteria	n/a
c_000000023947	bacteria	n/a
c_000000024011	bacteria	n/a
c_000000024104	archaea	n/a
c_000000024129	bacteria	n/a
c_000000024217	bacteria	n/a
c_000000024244	bacteria	n/a
c_000000024259	bacteria	n/a
c_000000024282	bacteria	n/a
c_000000024309	bacteria	n/a
c_000000024443	bacteria	n/a
c_000000024514	bacteria	n/a
c_000000024517	bacteria	n/a
c_000000024574	archaea	n/a
c_000000024582	bacteria	n/a
c_000000024586	archaea	n/a
c_000000024632	bacteria	n/a
c_000000024645	archaea	n/a
c_000000024658	archaea	n/a
c_000000024683	bacteria	n/a
c_000000024797	bacteria	n/a
c_000000024813	bacteria	n/a
c_000000024818	bacteria	n/a
c_000000024849	bacteria	n/a
c_000000024855	bacteria	n/a
c_000000024875	bacteria	n/a
c_000000024961	archaea	n/a
c_000000024983	bacteria	n/a
c_000000025031	bacteria	n/a
c_000000025067	bacteria	n/a
c_000000025101	prokarya	n/a
c_000000025133	bacteria	n/a
c_000000025135	bacteria	n/a
c_000000025315	bacteria	n/a
c_000000025365	bacteria	n/a
c_000000025533	bacteria	n/a
c_000000025644	bacteria	n/a
c_000000025797	bacteria	n/a
c_000000025847	archaea	n/a
c_000000025944	archaea	n/a
c_000000025965	bacteria	n/a
c_000000026133	bacteria	n/a
c_000000026194	bacteria	n/a
c_000000026311	bacteria	n/a
c_000000026330	bacteria	n/a
c_000000026352	archaea	n/a
c_000000026354	bacteria	n/a
c_000000026371	bacteria	n/a
c_000000026433	bacteria	n/a
c_000000026459	archaea	n/a
c_000000026467	bacteria	n/a
c_000000026543	bacteria	n/a
c_000000026559	bacteria	n/a
c_000000026582	bacteria	n/a
c_000000026584	archaea	n/a
c_000000026695	bacteria	n/a
c_000000026703	bacteria	n/a
c_000000026704	bacteria	n/a
c_000000026707	bacteria	n/a
c_000000026807	archaea	n/a
c_000000026813	bacteria	n/a
c_000000026862	bacteria	n/a
c_000000026946	bacteria	n/a
c_000000026963	archaea	n/a
c_000000026985	bacteria	n/a
c_000000027034	bacteria	n/a
c_000000027107	bacteria	n/a
c_000000027218	bacteria	n/a
c_000000027235	archaea	n/a
c_000000027251	bacteria	n/a
c_000000027275	archaea	n/a
c_000000027311	archaea	n/a
c_000000027470	bacteria	n/a
c_000000027519	bacteria	n/a
c_000000027601	bacteria	n/a
c_000000027699	bacteria	n/a
c_000000027807	bacteria	n/a
c_000000027809	bacteria	n/a
c_000000027823	bacteria	n/a
c_000000027824	archaea	n/a
c_000000028171	bacteria	n/a
c_000000028280	bacteria	n/a
c_000000028357	bacteria	n/a
c_000000028362	bacteria	n/a
c_000000028380	bacteria	n/a
c_000000028381	bacteria	n/a
c_000000028383	bacteria	n/a
c_000000028519	bacteria	n/a
c_000000028607	bacteria	n/a
c_000000028621	bacteria	n/a
c_000000028637	bacteria	n/a
c_000000028767	archaea	n/a
c_000000028772	archaea	n/a
c_000000028806	bacteria	n/a
c_000000028819	archaea	n/a
c_000000028829	prokarya	n/a
c_000000028884	archaea	n/a
c_000000028956	bacteria	n/a
c_000000029044	bacteria	n/a
c_000000029143	archaea	n/a
c_000000029150	bacteria	n/a
c_000000029211	bacteria	n/a
c_000000029212	bacteria	n/a
c_000000029246	prokarya	n/a
c_000000029256	bacteria	n/a
c_000000029329	bacteria	n/a
c_000000029355	bacteria	n/a
c_000000029454	bacteria	n/a
c_000000029468	bacteria	n/a
c_000000029517	bacteria	n/a
c_000000029535	archaea	n/a
c_000000029581	bacteria	n/a
c_000000029679	bacteria	n/a
c_000000029701	archaea	n/a
c_000000029771	bacteria	n/a
c_000000029832	bacteria	n/a
c_000000029858	bacteria	n/a
c_000000029960	bacteria	n/a
c_000000029962	bacteria	n/a
c_000000029990	archaea	n/a
c_000000030040	bacteria	n/a
c_000000030171	bacteria	n/a
c_000000030212	bacteria	n/a
c_000000030298	bacteria	n/a
c_000000030384	bacteria	n/a
c_000000030385	bacteria	n/a
c_000000030415	bacteria	n/a
c_000000030436	archaea	n/a
c_000000030561	bacteria	n/a
c_000000030620	bacteria	n/a
c_000000030644	archaea	n/a
c_000000030653	bacteria	n/a
c_000000030762	bacteria	n/a
c_000000030776	bacteria	n/a
c_000000030818	bacteria	n/a
c_000000030849	bacteria	n/a
c_000000030899	bacteria	n/a
c_000000030902	bacteria	n/a
c_000000030937	bacteria	n/a
c_000000031073	bacteria	n/a
c_000000031228	bacteria	n/a
c_000000031238	archaea	n/a
c_000000031270	bacteria	n/a
c_000000031308	bacteria	n/a
c_000000031368	bacteria	n/a
c_000000031670	bacteria	n/a
c_000000031707	bacteria	n/a
c_000000031714	archaea	n/a
c_000000031718	bacteria	n/a
c_000000031749	bacteria	n/a
c_000000031762	bacteria	n/a
c_000000031860	bacteria	n/a
c_000000032079	bacteria	n/a
c_000000032243	bacteria	n/a
c_000000032264	bacteria	n/a
c_000000032329	bacteria	n/a
c_000000032335	bacteria	n/a
c_000000032414	bacteria	n/a
c_000000032415	bacteria	n/a
c_000000032513	bacteria	n/a
c_000000032576	bacteria	n/a
c_000000032652	bacteria	n/a
c_000000032840	archaea	n/a
c_000000032860	bacteria	n/a
c_000000032915	bacteria	n/a
c_000000032935	archaea	n/a
c_000000032943	bacteria	n/a
c_000000032967	bacteria	n/a
c_000000033000	archaea	n/a
c_000000033098	bacteria	n/a
c_000000033139	bacteria	n/a
c_000000033156	bacteria	n/a
c_000000033404	bacteria	n/a
c_000000033474	bacteria	n/a
c_000000033533	bacteria	n/a
c_000000033544	bacteria	n/a
c_000000033556	bacteria	n/a
c_000000033587	bacteria	n/a
c_000000033611	bacteria	n/a
c_000000033658	bacteria	n/a
c_000000033726	bacteria	n/a
c_000000033800	bacteria	n/a
c_000000033815	bacteria	n/a
c_000000033835	archaea	n/a
c_000000033972	bacteria	n/a
c_000000034073	bacteria	n/a
c_000000034230	bacteria	n/a
c_000000034240	bacteria	n/a
c_000000034323	bacteria	n/a
c_000000034333	bacteria	n/a
c_000000034356	bacteria	n/a
c_000000034550	bacteria	n/a
c_000000034597	archaea	n/a
c_000000034614	bacteria	n/a
c_000000034689	bacteria	n/a
c_000000034756	bacteria	n/a
c_000000034803	bacteria	n/a
c_000000034871	bacteria	n/a
c_000000034938	bacteria	n/a
c_000000034960	bacteria	n/a
c_000000035048	bacteria	n/a
c_000000035072	bacteria	n/a
c_000000035124	archaea	n/a
c_000000035188	bacteria	n/a
c_000000035190	bacteria	n/a
c_000000035213	bacteria	n/a
c_000000035221	bacteria	n/a
c_000000035292	bacteria	n/a
c_000000035298	bacteria	n/a
c_000000035360	archaea	n/a
c_000000035408	bacteria	n/a
c_000000035428	bacteria	n/a
c_000000035455	bacteria	n/a
c_000000035501	bacteria	n/a
c_000000035513	bacteria	n/a
c_000000035610	bacteria	n/a
c_000000035656	bacteria	n/a
c_000000035664	bacteria	n/a
c_000000035715	bacteria	n/a
c_000000035719	bacteria	n/a
c_000000035776	unknown	n/a
c_000000035812	bacteria	n/a
c_000000035888	bacteria	n/a
c_000000035913	bacteria	n/a
c_000000035949	bacteria	n/a
c_000000036003	bacteria	n/a
c_000000036015	bacteria	n/a
c_000000036036	bacteria	n/a
c_000000036064	bacteria	n/a
c_000000036142	bacteria	n/a
c_000000036175	bacteria	n/a
c_000000036213	archaea	n/a
c_000000036297	bacteria	n/a
c_000000036339	bacteria	n/a
c_000000036391	bacteria	n/a
c_000000036396	bacteria	n/a
c_000000036515	bacteria	n/a
c_000000036600	archaea	n/a
c_000000036715	bacteria	n/a
c_000000036875	bacteria	n/a
c_000000036959	bacteria	n/a
c_000000036971	bacteria	n/a
c_000000037047	bacteria	n/a
c_000000037173	prokarya	n/a
c_000000037260	bacteria	n/a
c_000000037261	bacteria	n/a
c_000000037334	archaea	n/a
c_000000037410	bacteria	n/a
c_000000037416	bacteria	n/a
c_000000037439	bacteria	n/a
c_000000037495	bacteria	n/a
c_000000037543	prokarya	n/a
c_000000037798	bacteria	n/a
c_000000037809	archaea	n/a
c_000000037959	archaea	n/a
c_000000037968	archaea	n/a
c_000000038005	archaea	n/a
c_000000038057	archaea	n/a
c_000000038096	bacteria	n/a
c_000000038097	bacteria	n/a
c_000000038239	bacteria	n/a
c_000000038264	prokarya	n/a
c_000000038269	bacteria	n/a
c_000000038275	bacteria	n/a
c_000000038334	archaea	n/a
c_000000038393	bacteria	n/a
c_000000038565	bacteria	n/a
c_000000038637	bacteria	n/a
c_000000038690	archaea	n/a
c_000000038730	bacteria	n/a
c_000000039020	bacteria	n/a
c_000000039221	bacteria	n/a
c_000000039259	bacteria	n/a
c_000000039311	bacteria	n/a
c_000000039344	bacteria	n/a
c_000000039372	bacteria	n/a
c_000000039411	bacteria	n/a
c_000000039460	bacteria	n/a
c_000000039572	bacteria	n/a
c_000000039684	bacteria	n/a
c_000000039726	bacteria	n/a
c_000000039743	bacteria	n/a
c_000000039798	archaea	n/a
c_000000039817	archaea	n/a
c_000000039865	bacteria	n/a
c_000000039954	bacteria	n/a
c_000000039981	archaea	n/a
c_000000040032	archaea	n/a
c_000000040210	archaea	n/a
c_000000040235	bacteria	n/a
c_000000040321	bacteria	n/a
c_000000040465	bacteria	n/a
c_000000040472	bacteria	n/a
c_000000040540	bacteria	n/a
c_000000040565	bacteria	n/a
c_000000040605	archaea	n/a
c_000000040606	archaea	n/a
c_000000040631	bacteria	n/a
c_000000040672	bacteria	n/a
c_000000040686	bacteria	n/a
c_000000040813	bacteria	n/a
c_000000040874	bacteria	n/a
c_000000041004	archaea	n/a
c_000000041021	archaea	n/a
c_000000041064	bacteria	n/a
c_000000041078	bacteria	n/a
c_000000041121	bacteria	n/a
c_000000041124	bacteria	n/a
c_000000041145	archaea	n/a
c_000000041169	bacteria	n/a
c_000000041273	bacteria	n/a
c_000000041279	bacteria	n/a
c_000000041335	archaea	n/a
c_000000041336	archaea	n/a
c_000000041339	archaea	n/a
c_000000041479	bacteria	n/a
c_000000041494	bacteria	n/a
c_000000041525	bacteria	n/a
c_000000041564	bacteria	n/a
c_000000041570	bacteria	n/a
c_000000041659	bacteria	n/a
c_000000041672	bacteria	n/a
c_000000041795	bacteria	n/a
c_000000041821	bacteria	n/a
c_000000041869	bacteria	n/a
c_000000041930	bacteria	n/a
c_000000042147	bacteria	n/a
c_000000042181	bacteria	n/a
c_000000042237	bacteria	n/a
c_000000042284	bacteria	n/a
c_000000042406	bacteria	n/a
c_000000042421	archaea	n/a
c_000000042473	bacteria	n/a
c_000000042493	bacteria	n/a
c_000000042525	archaea	n/a
c_000000042543	bacteria	n/a
c_000000042586	bacteria	n/a
c_000000042596	bacteria	n/a
c_000000042626	bacteria	n/a
c_000000042791	bacteria	n/a
c_000000042892	archaea	n/a
c_000000043065	bacteria	n/a
c_000000043070	bacteria	n/a
c_000000043207	bacteria	n/a
c_000000043210	bacteria	n/a
c_000000043219	bacteria	n/a
c_000000043354	bacteria	n/a
c_000000043357	bacteria	n/a
c_000000043464	archaea	n/a
c_000000043592	bacteria	n/a
c_000000043655	bacteria	n/a
c_000000043775	bacteria	n/a
c_000000043859	bacteria	n/a
c_000000043869	bacteria	n/a
c_000000043955	archaea	n/a
c_000000044085	bacteria	n/a
c_000000044119	bacteria	n/a
c_000000044153	bacteria	n/a
c_000000044219	bacteria	n/a
c_000000044234	bacteria	n/a
c_000000044263	bacteria	n/a
c_000000044333	bacteria	n/a
c_000000044433	bacteria	n/a
c_000000044481	bacteria	n/a
c_000000044496	archaea	n/a
c_000000044574	bacteria	n/a
c_000000044640	bacteria	n/a
c_000000044641	bacteria	n/a
c_000000044696	bacteria	n/a
c_000000044751	bacteria	n/a
c_000000044767	bacteria	n/a
c_000000044835	bacteria	n/a
c_000000045237	archaea	n/a
c_000000045267	bacteria	n/a
c_000000045343	bacteria	n/a
c_000000045372	bacteria	n/a
c_000000045408	archaea	n/a
c_000000045418	archaea	n/a
c_000000045435	bacteria	n/a
c_000000045658	bacteria	n/a
c_000000045803	bacteria	n/a
c_000000045837	bacteria	n/a
c_000000045838	bacteria	n/a
c_000000045840	bacteria	n/a
c_000000045978	bacteria	n/a
c_000000046013	bacteria	n/a
c_000000046126	bacteria	n/a
c_000000046132	bacteria	n/a
c_000000046148	bacteria	n/a
c_000000046155	prokarya	n/a
c_000000046204	bacteria	n/a
c_000000046222	bacteria	n/a
c_000000046258	bacteria	n/a
c_000000046311	bacteria	n/a
c_000000046363	bacteria	n/a
c_000000046397	bacteria	n/a
c_000000046409	bacteria	n/a
c_000000046543	bacteria	n/a
c_000000046559	bacteria	n/a
c_000000046622	bacteria	n/a
c_000000046766	bacteria	n/a
c_000000046776	bacteria	n/a
c_000000046793	bacteria	n/a
c_000000046819	bacteria	n/a
c_000000046855	bacteria	n/a
c_000000047102	bacteria	n/a
c_000000047150	bacteria	n/a
c_000000047236	bacteria	n/a
c_000000047255	bacteria	n/a
c_000000047273	bacteria	n/a
c_000000047299	archaea	n/a
c_000000047336	bacteria	n/a
c_000000047430	bacteria	n/a
c_000000047452	bacteria	n/a
c_000000047548	bacteria	n/a
c_000000047592	bacteria	n/a
c_000000047597	bacteria	n/a
c_000000047621	bacteria	n/a
c_000000047670	bacteria	n/a
c_000000047765	bacteria	n/a
c_000000047822	bacteria	n/a
c_000000047893	bacteria	n/a
c_000000048000	bacteria	n/a
c_000000048017	bacteria	n/a
c_000000048103	bacteria	n/a
c_000000048149	archaea	n/a
c_000000048183	bacteria	n/a
c_000000048218	bacteria	n/a
c_000000048228	archaea	n/a
c_000000048297	archaea	n/a
c_000000048425	bacteria	n/a
c_000000048438	bacteria	n/a
c_000000048462	archaea	n/a
c_000000048480	bacteria	n/a
c_000000048503	bacteria	n/a
c_000000048617	bacteria	n/a
c_000000048643	bacteria	n/a
c_000000048657	bacteria	n/a
c_000000048810	bacteria	n/a
c_000000049015	bacteria	n/a
c_000000049043	bacteria	n/a
c_000000049148	bacteria	n/a
c_000000049179	bacteria	n/a
c_000000049219	bacteria	n/a
c_000000049356	bacteria	n/a
c_000000049385	archaea	n/a
c_000000049396	bacteria	n/a
c_000000049438	bacteria	n/a
c_000000049461	archaea	n/a
c_000000049470	bacteria	n/a
c_000000049524	bacteria	n/a
c_000000049553	bacteria	n/a
c_000000049565	archaea	n/a
c_000000049667	archaea	n/a
c_000000049842	bacteria	n/a
c_000000049895	archaea	n/a
c_000000049993	bacteria	n/a
c_000000050225	bacteria	n/a
c_000000050333	bacteria	n/a
