sequence_id	class_fst_stage	class_snd_stage
c_000000007344	bacteria	n/a
c_000000007374	bacteria	n/a
c_000000007395	bacteria	n/a
c_000000007435	bacteria	n/a
c_000000007439	bacteria	n/a
c_000000007454	bacteria	n/a
c_000000007524	bacteria	n/a
c_000000007553	prokarya	n/a
c_000000007715	bacteria	n/a
c_000000007725	bacteria	n/a
c_000000007756	bacteria	n/a
c_000000007780	bacteria	n/a
c_000000007787	bacteria	n/a
c_000000007803	bacteria	n/a
c_000000007804	bacteria	n/a
c_000000007805	bacteria	n/a
c_000000007975	archaea	n/a
c_000000008018	bacteria	n/a
c_000000008237	archaea	n/a
c_000000008241	eukarya	n/a
c_000000008311	bacteria	n/a
c_000000008332	bacteria	n/a
c_000000008394	bacteria	n/a
c_000000008419	bacteria	n/a
c_000000008460	bacteria	n/a
c_000000008507	bacteria	n/a
c_000000008512	eukarya	n/a
c_000000008538	bacteria	n/a
c_000000008632	bacteria	n/a
c_000000008892	bacteria	n/a
c_000000008944	bacteria	n/a
c_000000009097	bacteria	n/a
c_000000009173	bacteria	n/a
c_000000009177	bacteria	n/a
c_000000009227	unknown	n/a
c_000000009241	bacteria	n/a
c_000000009285	bacteria	n/a
c_000000009292	bacteria	n/a
c_000000009317	bacteria	n/a
c_000000009323	bacteria	n/a
c_000000009333	bacteria	n/a
c_000000009349	bacteria	n/a
c_000000009384	bacteria	n/a
c_000000009467	bacteria	n/a
c_000000009484	bacteria	n/a
c_000000009507	archaea	n/a
c_000000009514	bacteria	n/a
c_000000009523	archaea	n/a
c_000000009565	eukarya	n/a
c_000000009586	bacteria	n/a
c_000000009701	bacteria	n/a
c_000000009716	bacteria	n/a
c_000000009729	archaea	n/a
c_000000009755	bacteria	n/a
c_000000009756	archaea	n/a
c_000000009811	prokarya	n/a
c_000000009878	bacteria	n/a
c_000000009898	bacteria	n/a
c_000000009932	bacteria	n/a
c_000000009942	bacteria	n/a
c_000000009957	bacteria	n/a
c_000000010016	archaea	n/a
c_000000010021	bacteria	n/a
c_000000010041	bacteria	n/a
c_000000010077	bacteria	n/a
c_000000010090	bacteria	n/a
c_000000010101	bacteria	n/a
c_000000010127	archaea	n/a
c_000000010135	bacteria	n/a
c_000000010137	bacteria	n/a
c_000000010148	bacteria	n/a
c_000000010186	bacteria	n/a
c_000000010188	bacteria	n/a
c_000000010214	bacteria	n/a
c_000000010351	bacteria	n/a
c_000000010442	bacteria	n/a
c_000000010450	archaea	n/a
c_000000010550	bacteria	n/a
c_000000010569	bacteria	n/a
c_000000010583	bacteria	n/a
c_000000010595	bacteria	n/a
c_000000010599	archaea	n/a
c_000000010722	bacteria	n/a
c_000000010746	bacteria	n/a
c_000000010800	bacteria	n/a
c_000000010903	bacteria	n/a
c_000000010908	bacteria	n/a
c_000000010961	bacteria	n/a
c_000000011016	bacteria	n/a
c_000000011073	bacteria	n/a
c_000000011167	bacteria	n/a
c_000000011185	bacteria	n/a
c_000000011247	bacteria	n/a
c_000000011252	bacteria	n/a
c_000000011358	bacteria	n/a
c_000000011360	bacteria	n/a
c_000000011391	bacteria	n/a
c_000000011392	prokarya	n/a
c_000000011410	bacteria	n/a
c_000000011432	bacteria	n/a
c_000000011445	bacteria	n/a
c_000000011510	bacteria	n/a
c_000000011524	bacteria	n/a
c_000000011572	bacteria	n/a
c_000000011603	bacteria	n/a
c_000000011738	bacteria	n/a
c_000000011739	archaea	n/a
c_000000011799	bacteria	n/a
c_000000011859	bacteria	n/a
c_000000011860	bacteria	n/a
c_000000011907	bacteria	n/a
c_000000011937	bacteria	n/a
c_000000011940	bacteria	n/a
c_000000011960	bacteria	n/a
c_000000011980	bacteria	n/a
c_000000011994	bacteria	n/a
c_000000012052	bacteria	n/a
c_000000012108	bacteria	n/a
c_000000012111	bacteria	n/a
c_000000012114	unknown	n/a
c_000000012127	bacteria	n/a
c_000000012146	bacteria	n/a
c_000000012169	bacteria	n/a
c_000000012208	bacteria	n/a
c_000000012234	bacteria	n/a
c_000000012294	bacteria	n/a
c_000000012311	archaea	n/a
c_000000012386	bacteria	n/a
c_000000012401	bacteria	n/a
c_000000012434	bacteria	n/a
c_000000012438	bacteria	n/a
c_000000012483	bacteria	n/a
c_000000012485	bacteria	n/a
c_000000012490	bacteria	n/a
c_000000012637	bacteria	n/a
c_000000012687	bacteria	n/a
c_000000012739	bacteria	n/a
c_000000012742	archaea	n/a
c_000000012769	bacteria	n/a
c_000000012887	archaea	n/a
c_000000012901	bacteria	n/a
c_000000012945	bacteria	n/a
c_000000012962	bacteria	n/a
c_000000012964	bacteria	n/a
c_000000012968	bacteria	n/a
c_000000012987	archaea	n/a
c_000000013090	bacteria	n/a
c_000000013165	archaea	n/a
c_000000013217	bacteria	n/a
c_000000013268	bacteria	n/a
c_000000013279	bacteria	n/a
c_000000013286	bacteria	n/a
c_000000013309	bacteria	n/a
c_000000013329	bacteria	n/a
c_000000013339	bacteria	n/a
c_000000013358	archaea	n/a
c_000000013382	bacteria	n/a
c_000000013398	bacteria	n/a
c_000000013400	bacteria	n/a
c_000000013406	bacteria	n/a
c_000000013430	bacteria	n/a
c_000000013452	prokarya	n/a
c_000000013472	bacteria	n/a
c_000000013556	bacteria	n/a
c_000000013623	archaea	n/a
c_000000013624	bacteria	n/a
c_000000013633	bacteria	n/a
c_000000013672	archaea	n/a
c_000000013673	bacteria	n/a
c_000000013684	bacteria	n/a
c_000000013699	bacteria	n/a
c_000000013729	archaea	n/a
c_000000013766	bacteria	n/a
c_000000013798	bacteria	n/a
c_000000013864	bacteria	n/a
c_000000013903	bacteria	n/a
c_000000013907	bacteria	n/a
c_000000013918	archaea	n/a
c_000000013922	bacteria	n/a
c_000000013958	bacteria	n/a
c_000000013967	bacteria	n/a
c_000000013989	bacteria	n/a
c_000000014082	bacteria	n/a
c_000000014118	archaea	n/a
c_000000014119	bacteria	n/a
c_000000014151	bacteria	n/a
c_000000014194	archaea	n/a
c_000000014198	bacteria	n/a
c_000000014203	bacteria	n/a
c_000000014332	bacteria	n/a
c_000000014396	bacteria	n/a
c_000000014444	bacteria	n/a
c_000000014554	archaea	n/a
c_000000014589	bacteria	n/a
c_000000014661	bacteria	n/a
c_000000014694	bacteria	n/a
c_000000014717	bacteria	n/a
c_000000014725	bacteria	n/a
c_000000014845	archaea	n/a
c_000000014888	bacteria	n/a
c_000000014913	bacteria	n/a
c_000000014986	archaea	n/a
c_000000015014	bacteria	n/a
c_000000015066	bacteria	n/a
c_000000015086	bacteria	n/a
c_000000015107	bacteria	n/a
c_000000015135	bacteria	n/a
c_000000015232	bacteria	n/a
c_000000015238	bacteria	n/a
c_000000015246	archaea	n/a
c_000000015253	bacteria	n/a
c_000000015272	bacteria	n/a
c_000000015316	bacteria	n/a
c_000000015341	archaea	n/a
c_000000015369	bacteria	n/a
c_000000015395	bacteria	n/a
c_000000015416	bacteria	n/a
c_000000015430	bacteria	n/a
c_000000015431	bacteria	n/a
c_000000015454	bacteria	n/a
c_000000015474	bacteria	n/a
c_000000015503	bacteria	n/a
c_000000015511	archaea	n/a
c_000000015514	bacteria	n/a
c_000000015526	bacteria	n/a
c_000000015534	bacteria	n/a
c_000000015553	archaea	n/a
c_000000015595	bacteria	n/a
c_000000015605	bacteria	n/a
c_000000015649	bacteria	n/a
c_000000015677	bacteria	n/a
c_000000015829	bacteria	n/a
c_000000015876	bacteria	n/a
c_000000016035	bacteria	n/a
c_000000016058	archaea	n/a
c_000000016106	bacteria	n/a
c_000000016110	archaea	n/a
c_000000016139	archaea	n/a
c_000000016145	bacteria	n/a
c_000000016157	bacteria	n/a
c_000000016235	bacteria	n/a
c_000000016249	prokarya	n/a
c_000000016269	bacteria	n/a
c_000000016274	bacteria	n/a
c_000000016288	bacteria	n/a
c_000000016292	bacteria	n/a
c_000000016318	bacteria	n/a
c_000000016368	bacteria	n/a
c_000000016418	bacteria	n/a
c_000000016419	bacteria	n/a
c_000000016425	bacteria	n/a
c_000000016445	eukarya	n/a
c_000000016473	bacteria	n/a
c_000000016497	bacteria	n/a
c_000000016526	bacteria	n/a
c_000000016560	bacteria	n/a
c_000000016580	bacteria	n/a
c_000000016585	bacteria	n/a
c_000000016611	bacteria	n/a
c_000000016635	bacteria	n/a
c_000000016659	bacteria	n/a
c_000000016703	bacteria	n/a
c_000000016885	bacteria	n/a
c_000000016909	bacteria	n/a
c_000000016911	bacteria	n/a
c_000000016963	archaea	n/a
c_000000017066	bacteria	n/a
c_000000017077	archaea	n/a
c_000000017094	bacteria	n/a
c_000000017110	bacteria	n/a
c_000000017172	bacteria	n/a
c_000000017241	bacteria	n/a
c_000000017254	bacteria	n/a
c_000000017301	bacteria	n/a
c_000000017323	bacteria	n/a
c_000000017376	bacteria	n/a
c_000000017416	bacteria	n/a
c_000000017445	bacteria	n/a
c_000000017512	archaea	n/a
c_000000017563	bacteria	n/a
c_000000017567	archaea	n/a
c_000000017628	bacteria	n/a
c_000000017698	bacteria	n/a
c_000000017728	bacteria	n/a
c_000000017732	bacteria	n/a
c_000000017745	bacteria	n/a
c_000000017927	bacteria	n/a
c_000000017930	bacteria	n/a
c_000000017942	bacteria	n/a
c_000000017991	bacteria	n/a
c_000000018009	archaea	n/a
c_000000018016	archaea	n/a
c_000000018121	bacteria	n/a
c_000000018172	bacteria	n/a
c_000000018224	bacteria	n/a
c_000000018233	bacteria	n/a
c_000000018250	archaea	n/a
c_000000018254	bacteria	n/a
c_000000018273	bacteria	n/a
c_000000018290	bacteria	n/a
c_000000018296	bacteria	n/a
c_000000018303	bacteria	n/a
c_000000018312	archaea	n/a
c_000000018318	bacteria	n/a
c_000000018386	bacteria	n/a
c_000000018415	bacteria	n/a
c_000000018469	eukarya	n/a
c_000000018515	archaea	n/a
c_000000018532	bacteria	n/a
c_000000018540	bacteria	n/a
c_000000018610	bacteria	n/a
c_000000018617	bacteria	n/a
c_000000018624	bacteria	n/a
c_000000018636	bacteria	n/a
c_000000018647	bacteria	n/a
c_000000018661	bacteria	n/a
c_000000018694	bacteria	n/a
c_000000018713	bacteria	n/a
c_000000018772	bacteria	n/a
c_000000018787	archaea	n/a
c_000000018795	bacteria	n/a
c_000000018824	archaea	n/a
c_000000018920	archaea	n/a
c_000000018945	bacteria	n/a
c_000000018947	bacteria	n/a
c_000000018969	bacteria	n/a
c_000000018975	bacteria	n/a
c_000000019003	bacteria	n/a
c_000000019041	bacteria	n/a
c_000000019073	bacteria	n/a
c_000000019110	bacteria	n/a
c_000000019229	bacteria	n/a
c_000000019287	archaea	n/a
c_000000019366	bacteria	n/a
c_000000019390	bacteria	n/a
c_000000019481	bacteria	n/a
c_000000019491	archaea	n/a
c_000000019522	bacteria	n/a
c_000000019553	bacteria	n/a
c_000000019561	bacteria	n/a
c_000000019678	bacteria	n/a
c_000000019752	bacteria	n/a
c_000000019753	bacteria	n/a
c_000000019816	bacteria	n/a
c_000000019825	archaea	n/a
c_000000019936	bacteria	n/a
c_000000019963	bacteria	n/a
c_000000020033	bacteria	n/a
c_000000020049	bacteria	n/a
c_000000020073	bacteria	n/a
c_000000020094	archaea	n/a
c_000000020149	bacteria	n/a
c_000000020174	bacteria	n/a
c_000000020210	bacteria	n/a
c_000000020271	bacteria	n/a
c_000000020274	archaea	n/a
c_000000020307	bacteria	n/a
c_000000020322	bacteria	n/a
c_000000020330	bacteria	n/a
c_000000020362	bacteria	n/a
c_000000020376	bacteria	n/a
c_000000020422	bacteria	n/a
c_000000020461	archaea	n/a
c_000000020481	archaea	n/a
c_000000020533	bacteria	n/a
c_000000020570	bacteria	n/a
c_000000020594	archaea	n/a
c_000000020621	archaea	n/a
c_000000020639	bacteria	n/a
c_000000020693	bacteria	n/a
c_000000020695	bacteria	n/a
c_000000020708	bacteria	n/a
c_000000020727	bacteria	n/a
c_000000020745	archaea	n/a
c_000000020814	bacteria	n/a
c_000000020839	bacteria	n/a
c_000000020855	bacteria	n/a
c_000000020896	bacteria	n/a
c_000000020902	bacteria	n/a
c_000000020905	bacteria	n/a
c_000000020951	bacteria	n/a
c_000000020980	archaea	n/a
c_000000021042	bacteria	n/a
c_000000021115	bacteria	n/a
c_000000021196	bacteria	n/a
c_000000021223	bacteria	n/a
c_000000021269	bacteria	n/a
c_000000021332	bacteria	n/a
c_000000021464	archaea	n/a
c_000000021469	bacteria	n/a
c_000000021491	bacteria	n/a
c_000000021507	bacteria	n/a
c_000000021522	bacteria	n/a
c_000000021585	bacteria	n/a
c_000000021593	archaea	n/a
c_000000021607	bacteria	n/a
c_000000021640	bacteria	n/a
c_000000021681	bacteria	n/a
c_000000021705	archaea	n/a
c_000000021736	bacteria	n/a
c_000000021750	bacteria	n/a
c_000000021751	bacteria	n/a
c_000000021775	archaea	n/a
c_000000021799	bacteria	n/a
c_000000021858	bacteria	n/a
c_000000021905	bacteria	n/a
c_000000021906	bacteria	n/a
c_000000021937	bacteria	n/a
c_000000021940	bacteria	n/a
c_000000022018	bacteria	n/a
c_000000022042	bacteria	n/a
c_000000022044	bacteria	n/a
c_000000022072	bacteria	n/a
c_000000022118	bacteria	n/a
c_000000022158	archaea	n/a
c_000000022361	bacteria	n/a
c_000000022387	bacteria	n/a
c_000000022425	bacteria	n/a
c_000000022429	bacteria	n/a
c_000000022431	bacteria	n/a
c_000000022462	bacteria	n/a
c_000000022611	bacteria	n/a
c_000000022627	bacteria	n/a
c_000000022653	bacteria	n/a
c_000000022695	bacteria	n/a
c_000000022710	bacteria	n/a
c_000000022772	bacteria	n/a
c_000000022822	bacteria	n/a
c_000000022832	bacteria	n/a
c_000000022846	bacteria	n/a
c_000000022944	eukarya	n/a
c_000000022994	bacteria	n/a
c_000000023084	bacteria	n/a
c_000000023109	bacteria	n/a
c_000000023177	bacteria	n/a
c_000000023184	bacteria	n/a
c_000000023238	bacteria	n/a
c_000000023239	bacteria	n/a
c_000000023256	bacteria	n/a
c_000000023349	bacteria	n/a
c_000000023423	archaea	n/a
c_000000023478	bacteria	n/a
c_000000023490	archaea	n/a
c_000000023510	bacteria	n/a
c_000000023526	bacteria	n/a
c_000000023606	bacteria	n/a
c_000000023704	bacteria	n/a
c_000000023771	bacteria	n/a
c_000000023802	bacteria	n/a
c_000000023808	bacteria	n/a
c_000000023810	bacteria	n/a
c_000000023876	bacteria	n/a
c_000000023965	bacteria	n/a
c_000000023996	bacteria	n/a
c_000000024027	archaea	n/a
c_000000024075	bacteria	n/a
c_000000024149	archaea	n/a
c_000000024153	bacteria	n/a
c_000000024218	bacteria	n/a
c_000000024229	bacteria	n/a
c_000000024309	bacteria	n/a
c_000000024356	bacteria	n/a
c_000000024385	archaea	n/a
c_000000024460	archaea	n/a
c_000000024463	bacteria	n/a
c_000000024469	prokarya	n/a
c_000000024595	archaea	n/a
c_000000024604	bacteria	n/a
c_000000024626	bacteria	n/a
c_000000024638	bacteria	n/a
c_000000024647	bacteria	n/a
c_000000024682	bacteria	n/a
c_000000024732	archaea	n/a
c_000000024762	bacteria	n/a
c_000000024800	bacteria	n/a
c_000000024807	archaea	n/a
c_000000024870	bacteria	n/a
c_000000024956	bacteria	n/a
c_000000024966	archaea	n/a
c_000000025044	bacteria	n/a
c_000000025069	bacteria	n/a
c_000000025201	bacteria	n/a
c_000000025221	archaea	n/a
c_000000025257	bacteria	n/a
c_000000025281	archaea	n/a
c_000000025405	bacteria	n/a
c_000000025410	bacteria	n/a
c_000000025427	bacteria	n/a
c_000000025433	bacteria	n/a
c_000000025505	bacteria	n/a
c_000000025596	bacteria	n/a
c_000000025772	bacteria	n/a
c_000000025812	bacteria	n/a
c_000000025821	archaea	n/a
c_000000025829	archaea	n/a
c_000000025847	bacteria	n/a
c_000000025871	bacteria	n/a
c_000000025927	bacteria	n/a
c_000000025980	archaea	n/a
c_000000025994	bacteria	n/a
c_000000026012	archaea	n/a
c_000000026119	bacteria	n/a
c_000000026128	bacteria	n/a
c_000000026313	bacteria	n/a
c_000000026421	bacteria	n/a
c_000000026449	bacteria	n/a
c_000000026453	bacteria	n/a
c_000000026462	bacteria	n/a
c_000000026514	archaea	n/a
c_000000026550	archaea	n/a
c_000000026649	bacteria	n/a
c_000000026665	archaea	n/a
c_000000026687	bacteria	n/a
c_000000026705	bacteria	n/a
c_000000026753	bacteria	n/a
c_000000026802	archaea	n/a
c_000000026825	bacteria	n/a
c_000000026866	archaea	n/a
c_000000026872	bacteria	n/a
c_000000026975	archaea	n/a
c_000000027082	bacteria	n/a
c_000000027102	bacteria	n/a
c_000000027135	bacteria	n/a
c_000000027200	bacteria	n/a
c_000000027482	bacteria	n/a
c_000000027512	bacteria	n/a
c_000000027527	bacteria	n/a
c_000000027579	bacteria	n/a
c_000000027598	bacteria	n/a
c_000000027706	bacteria	n/a
c_000000027718	bacteria	n/a
c_000000027728	bacteria	n/a
c_000000027773	bacteria	n/a
c_000000027822	bacteria	n/a
c_000000027825	archaea	n/a
c_000000027832	bacteria	n/a
c_000000027851	bacteria	n/a
c_000000027873	bacteria	n/a
c_000000027904	bacteria	n/a
c_000000027917	bacteria	n/a
c_000000027951	bacteria	n/a
c_000000027967	eukarya	n/a
c_000000028107	bacteria	n/a
c_000000028131	archaea	n/a
c_000000028180	bacteria	n/a
c_000000028193	archaea	n/a
c_000000028261	bacteria	n/a
c_000000028272	bacteria	n/a
c_000000028273	bacteria	n/a
c_000000028302	archaea	n/a
c_000000028321	bacteria	n/a
c_000000028389	archaea	n/a
c_000000028404	archaea	n/a
c_000000028475	bacteria	n/a
c_000000028521	bacteria	n/a
c_000000028555	bacteria	n/a
c_000000028722	bacteria	n/a
c_000000028747	bacteria	n/a
c_000000028751	bacteria	n/a
c_000000028809	bacteria	n/a
c_000000028850	bacteria	n/a
c_000000028852	archaea	n/a
c_000000028878	bacteria	n/a
c_000000028949	bacteria	n/a
c_000000029024	bacteria	n/a
c_000000029025	bacteria	n/a
c_000000029040	bacteria	n/a
c_000000029062	bacteria	n/a
c_000000029133	bacteria	n/a
c_000000029151	archaea	n/a
c_000000029179	bacteria	n/a
c_000000029196	bacteria	n/a
c_000000029200	bacteria	n/a
c_000000029212	bacteria	n/a
c_000000029242	bacteria	n/a
c_000000029396	prokarya	n/a
c_000000029438	bacteria	n/a
c_000000029479	bacteria	n/a
c_000000029531	bacteria	n/a
c_000000029548	bacteria	n/a
c_000000029630	bacteria	n/a
c_000000029683	bacteria	n/a
c_000000029713	bacteria	n/a
c_000000029733	bacteria	n/a
c_000000029742	bacteria	n/a
c_000000029745	prokarya	n/a
c_000000029759	archaea	n/a
c_000000029820	bacteria	n/a
c_000000029822	bacteria	n/a
c_000000029831	bacteria	n/a
c_000000029854	eukarya	n/a
c_000000029878	bacteria	n/a
c_000000029979	bacteria	n/a
c_000000029991	bacteria	n/a
c_000000030095	bacteria	n/a
c_000000030107	bacteria	n/a
c_000000030124	bacteria	n/a
c_000000030137	bacteria	n/a
c_000000030223	archaea	n/a
c_000000030250	bacteria	n/a
c_000000030317	bacteria	n/a
c_000000030324	bacteria	n/a
c_000000030360	archaea	n/a
c_000000030397	archaea	n/a
c_000000030414	bacteria	n/a
c_000000030444	bacteria	n/a
c_000000030452	bacteria	n/a
c_000000030455	bacteria	n/a
c_000000030461	bacteria	n/a
c_000000030514	bacteria	n/a
c_000000030528	bacteria	n/a
c_000000030569	bacteria	n/a
c_000000030581	prokarya	n/a
c_000000030620	bacteria	n/a
c_000000030624	bacteria	n/a
c_000000030667	bacteria	n/a
c_000000030747	bacteria	n/a
c_000000030771	bacteria	n/a
c_000000030809	bacteria	n/a
c_000000030855	eukarya	n/a
c_000000030872	bacteria	n/a
c_000000030889	bacteria	n/a
c_000000030895	bacteria	n/a
c_000000030970	bacteria	n/a
c_000000031015	bacteria	n/a
c_000000031030	archaea	n/a
c_000000031038	bacteria	n/a
c_000000031075	bacteria	n/a
c_000000031141	archaea	n/a
c_000000031147	bacteria	n/a
c_000000031169	bacteria	n/a
c_000000031189	bacteria	n/a
c_000000031192	bacteria	n/a
c_000000031241	archaea	n/a
c_000000031304	bacteria	n/a
c_000000031339	archaea	n/a
c_000000031354	bacteria	n/a
c_000000031363	archaea	n/a
c_000000031489	bacteria	n/a
c_000000031538	bacteria	n/a
c_000000031560	bacteria	n/a
c_000000031579	bacteria	n/a
c_000000031605	archaea	n/a
c_000000031632	bacteria	n/a
c_000000031662	bacteria	n/a
c_000000031719	bacteria	n/a
c_000000031729	archaea	n/a
c_000000031738	bacteria	n/a
c_000000031739	bacteria	n/a
c_000000031809	bacteria	n/a
c_000000031845	bacteria	n/a
c_000000031851	bacteria	n/a
c_000000031863	bacteria	n/a
c_000000031919	bacteria	n/a
c_000000031936	bacteria	n/a
c_000000031995	bacteria	n/a
c_000000032040	bacteria	n/a
c_000000032105	bacteria	n/a
c_000000032166	archaea	n/a
c_000000032214	bacteria	n/a
c_000000032215	bacteria	n/a
c_000000032327	bacteria	n/a
c_000000032382	bacteria	n/a
c_000000032406	bacteria	n/a
c_000000032421	archaea	n/a
c_000000032435	archaea	n/a
c_000000032457	bacteria	n/a
c_000000032469	bacteria	n/a
c_000000032594	bacteria	n/a
