Lineage	Rank	Name	TaxID	RPKS	Euk_fraction	Reads	Amt_marker_sequence
phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae	family	Chloropicaceae	2302913	2.9501	24.2691	652	221006
phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon	genus	Chloropicon	2302914	2.9501	24.2691	652	221006
phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon|species-Chloropicon_laureae	species	Chloropicon laureae	464258	0.1182	1.0539	6	50762
phylum-Chlorophyta|class-Chloropicophyceae|order-Chloropicales|family-Chloropicaceae|genus-Chloropicon|species-Chloropicon_mariensis	species	Chloropicon mariensis	1606511	3.8801	34.598	613	157984
class-Dinophyceae|order-Gonyaulacales|family-Ceratiaceae	family	Ceratiaceae	39451	1.2491	10.2759	166	132892
class-Dinophyceae|order-Gonyaulacales|family-Ceratiaceae|genus-Tripos	genus	Tripos	2126447	1.2491	10.2759	166	132892
class-Dinophyceae|order-Gonyaulacales|family-Ceratiaceae|genus-Tripos|species-Tripos_fusus	species	Tripos fusus	2916	1.2491	11.1381	166	132892
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae	family	Malasseziaceae	742845	0.6992	5.7521	265	378992
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae|genus-Malassezia	genus	Malassezia	55193	0.6992	5.7521	265	378992
phylum-Basidiomycota|class-Malasseziomycetes|order-Malasseziales|family-Malasseziaceae|genus-Malassezia|species-Malassezia_restricta	species	Malassezia restricta	76775	0.6488	5.7855	226	348317
phylum-Basidiomycota|class-Cystobasidiomycetes|family-Symmetrosporaceae	family	Symmetrosporaceae	2212795	0.0167	0.1371	7	420169
phylum-Basidiomycota|class-Cystobasidiomycetes|family-Symmetrosporaceae|genus-Symmetrospora	genus	Symmetrospora	1798808	0.0167	0.1371	7	420169
phylum-Basidiomycota|class-Cystobasidiomycetes|family-Symmetrosporaceae|genus-Symmetrospora|species-Symmetrospora_coprosmae	species	Symmetrospora coprosmae	69976	0.0167	0.1486	7	420169
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Debaryomycetaceae	family	Debaryomycetaceae	766764	1.5882	13.0655	8	5037
phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Debaryomycetaceae|genus-Meyerozyma	genus	Meyerozyma	766728	1.5882	13.0655	8	5037
