sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B100000780,644686335.9544619,385331682,89,7243666.69611755,0.018798523543458723
TARA_B100000795,561161240.9484864,363905524,88,6376832.283505528,0.017523318177235278
TARA_B100000809,469420551.7030445,354624236,89,5274388.221382522,0.01487317471833065
TARA_B100000787,677856788.2258692,351516889,90,7531742.0913985465,0.021426401766427065
TARA_B100001059,747561247.7107391,304717891,88,8495014.178531127,0.02787829146051397
TARA_B100001063,594436510.2991947,258327423,93,6391790.433324674,0.0247429806680829
TARA_B100001057,1017060670.5595957,418953169,93,10936136.242576297,0.02610348137162867
TARA_B100000989,651835690.1201712,336783339,91,7163029.561760123,0.02126895464315152
TARA_B100001029,367199407.60047925,229203258,92,3991297.9087008615,0.017413792210147647
TARA_B100001013,445486808.0129303,389577142,89,5005469.752954273,0.012848468796853262
TARA_B100001027,369353302.9233552,230668318,92,4014709.814384296,0.01740468673458787
TARA_B100000886,538709716.4328052,309852319,90,5985663.515920058,0.019317794797333945
TARA_B100000965,679488775.751089,315554996,93,7306330.92205472,0.023153906655481126
TARA_B100000959,713084299.0944062,345650351,92,7750916.294504416,0.02242415282403233
TARA_B100000963,838605612.428617,354642203,93,9017264.649770075,0.02542637219566921
TARA_B100000902,685332610.0827515,387758814,101,6785471.386957936,0.017499206057912938
TARA_B100000953,598602605.7028987,367256827,90,6651140.063365541,0.018110323823512044
TARA_B100000900,584224344.4718466,318046581,93,6281982.198622006,0.019751767740656852
TARA_B100000927,590611758.1506032,317708836,90,6562352.868340035,0.02065524192200948
TARA_B100000929,567608522.8474865,350388824,90,6306761.364972072,0.017999322275678725
TARA_B100000925,700792457.5186468,341004970,89,7874072.55638929,0.023090785323126785
TARA_B100001113,692615149.3497479,367914954,92,7528425.536410303,0.020462407017058357
TARA_B100001079,564477991.5653105,343859596,92,6135630.343101201,0.017843417529930444
TARA_B100001109,594396305.5540078,298259247,94,6323364.95270221,0.021200901619329207
TARA_B100000579,654505977.0626093,337657879,93,7037698.678092573,0.02084269053319669
TARA_B100000586,523298964.57270384,361874453,90,5814432.93969671,0.01606754190989191
TARA_B100000575,623057268.9526918,341481107,92,6772361.619050997,0.019832317162574376
TARA_B100000945,529040064.20988184,360151130,91,5813627.07922947,0.01614218752896727
TARA_B100000949,494882075.16846704,279762247,93,5321312.636220076,0.019020838920485495
TARA_B100000941,542467091.2764221,355229985,92,5896381.426917632,0.016598771713816986
TARA_B100000700,590390387.2077386,283044306,93,6348283.733416544,0.022428586616459065
TARA_B100000678,589522378.209381,368812914,92,6407851.937058489,0.01737426129568361
TARA_B100001115,548662594.7902384,260313225,94,5836836.11478977,0.022422357199830205
TARA_B100000686,625712833.1502799,345426075,94,6656519.501598722,0.019270460406322024
TARA_B100000683,546888979.4310685,305178642,90,6076544.215900762,0.01991143343478395
TARA_B100000676,809338565.5657386,351412096,94,8609984.740061048,0.024501105221093607
TARA_B100000674,1242814318.8358903,572835473,89,13964205.829616744,0.024377341292229546
