sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B100001989,33026280.23,227910343,86,384026.5143,0.001684989
TARA_B100001996,79498415.65,250831658,87,913774.8925,0.003642981
TARA_B100002003,159313756.5,270871162,84,1896592.34,0.007001825
TARA_B100002010,60549926.7,280468845,86,704068.9152,0.002510328
TARA_B100002017,65218871.68,267382038,84,776415.139,0.002903767
TARA_B100002033,129934633.2,498084112,87,1493501.531,0.002998493
TARA_B100002046,112171874.3,311052227,84,1335379.456,0.004293104
TARA_B100002054,106735228.3,272587937,87,1226841.705,0.004500719
TARA_B100002056,65010439.93,276004415,85,764828.7051,0.002771074
TARA_B110000023,111898266.3,229445360,90,1243314.07,0.005418781
TARA_B110000035,48840622.2,160090923,89,548771.036,0.003427871
TARA_B110000044,60585548.56,215748775,88,688472.1427,0.003191083
TARA_B110000083,85907752.72,211400400,90,954530.5858,0.004515273
TARA_B110000085,63116305.56,236912365,89,709171.9725,0.002993394
TARA_B110000110,88480911.67,264833169,89,994167.5468,0.003753939
TARA_B110000112,47230436.98,229531388,90,524782.6331,0.002286322
TARA_B110000122,75689278.47,194415764,89,850441.3311,0.004374343
TARA_B110000200,38731925.88,205115460,88,440135.5213,0.002145794
TARA_B110000204,57422694.42,214900526,86,667705.7491,0.003107046
TARA_B110000206,48779436.66,187487146,87,560683.18,0.002990515
TARA_B110000233,70388463.26,256419395,87,809062.7961,0.003155232
TARA_B110000235,53110624.81,279107359,86,617565.4048,0.002212645
TARA_B110000253,51872281.82,270173168,87,596233.1244,0.002206855
TARA_B110000255,39570807.52,259782864,87,454836.868,0.001750835
TARA_B110000257,21871234.62,183487972,90,243013.718,0.001324412
TARA_B110000283,33573574.89,165533115,90,373039.7209,0.002253566
TARA_B110000303,30539290.97,221178186,87,351026.333,0.001587075
TARA_B110000436,73724463.97,191250673,89,828364.7637,0.004331304
TARA_B110000442,20828821.54,151605219,88,236691.1539,0.001561234
TARA_B110000457,34529666.65,209346502,87,396892.7202,0.001895865
TARA_B110000465,18255233.22,174137249,90,202835.9246,0.001164805
TARA_B110000481,45384548.95,247834754,88,515733.5108,0.002080957
TARA_B110000494,25680514.14,255197841,89,288545.1027,0.001130672
TARA_B110000501,30026250.55,160688119,87,345129.3167,0.002147821
TARA_B110000857,42151660.05,252207755,87,484501.8397,0.001921043
TARA_B110000875,42504367.5,180899871,88,483004.1762,0.002670008
TARA_B110000901,25633652.4,123717581,88,291291.5046,0.002354488
TARA_B110000906,25944487.74,124624572,88,294823.7244,0.002365695
TARA_B110000966,23400002.76,129099235,88,265909.1223,0.002059727
TARA_B110000969,50415901.11,176877743,89,566470.7989,0.003202612
TARA_B110000975,14723669.02,93056969,89,165434.4834,0.001777776
TARA_B110001435,65134224.04,253003582,86,757374.6981,0.002993533
TARA_B110001437,29423511.98,209698652,83,354500.1444,0.001690522
TARA_B110001444,27445535.14,149703144,87,315465.9211,0.002107277
TARA_B110001446,29631433.67,181183793,86,344551.5543,0.001901669
TARA_B110001467,19703131.56,178732939,88,223899.2223,0.001252703
TARA_E500000176,48816557.27,262791876,89,548500.6435,0.002087205
TARA_S200002603,78709070.99,315217088,88,894421.2613,0.002837477
TARA_X100000009,82313428.29,292111463,89,924869.9808,0.003166154
