sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_X000000368,3290697.9316771445,407529708,90,36563.31035196827,8.971937415656645e-05
TARA_Y200000002,4680475.757652967,363703213,91,51433.799534647995,0.00014141695122899008
TARA_A200000159,29281891.830193583,155740903,93,314859.0519375654,0.0020216850286116895
TARA_A200000113,10123842.6498995,180239988,87,116366.0074701092,0.0006456170396000536
TARA_X000001036,4912642.948490331,370409251,93,52824.11772570248,0.0001426101469741707
TARA_X000000950,11908496.191065485,432720305,90,132316.62434517205,0.00030577863533621803
TARA_S200000501,1897789.9304910793,374072229,90,21086.554783234216,5.637027597478833e-05
TARA_A100000164,1803356.9734078737,374584396,91,19817.10959788872,5.2904258184552676e-05
TARA_E500000081,3914746.8738250053,135522562,98,39946.396671683724,0.00029475827553853155
TARA_E500000075,2113281.2929955376,134566031,93,22723.454763392878,0.00016886471715430826
TARA_E500000331,4817569.395008189,349127221,92,52364.884728349876,0.0001499879745221868
TARA_E500000178,7414343.7382179685,402302512,91,81476.30481558207,0.00020252497159545967
TARA_A100001011,1481594.0771630364,314948276,92,16104.28344742431,5.1133105575165336e-05
TARA_A100001015,3162321.635971095,425125871,89,35531.70377495612,8.357925545998145e-05
TARA_A100001388,2092598.5569048303,347841493,91,22995.58853741572,6.610938890322587e-05
TARA_A100001037,6542938.156478698,347981762,90,72699.31284976332,0.0002089170203401732
TARA_A100001035,1140498.0399941525,371335866,93,12263.419784883361,3.302514221689365e-05
TARA_A100001234,1657757.3124658521,226154770,90,18419.525694065025,8.144654960877024e-05
TARA_B100000029,11220060.299040593,393164825,89,126068.09324764712,0.00032064947124312845
TARA_B100000003,1870798.0919814277,217040159,91,20558.2207910047,9.472081519717603e-05
TARA_B100000035,4609385.392574792,354661545,91,50652.58673159112,0.00014281950621850226
TARA_Y100000022,932906.0007990878,231266779,92,10140.28261738139,4.384668935688939e-05
TARA_B100000315,124303925.59588039,353519208,90,1381154.7288431155,0.003906873226653969
TARA_B100000073,5960204.603586947,371929687,88,67729.59776803349,0.00018210323116270492
TARA_Y100000294,71962824.28286828,226744396,89,808571.0593580706,0.003566002395746401
TARA_Y100000287,3441886.033000391,235650989,92,37411.80470652599,0.00015875937913643125
TARA_B100000085,1962419.2362588742,310834821,92,21330.643872379067,6.862372691629381e-05
TARA_Y100000031,91457809.11389832,243015035,90,1016197.8790433147,0.0041816255485728065
TARA_B100000287,8853671.451755676,404332442,90,98374.12724172974,0.00024330010907640636
TARA_B100000282,7475518.314621151,388219450,90,83061.31460690168,0.0002139545419656374
TARA_B100000131,3874963.554304317,369649573,90,43055.1506033813,0.00011647558592846338
TARA_B100000123,3493081.467891571,351029466,90,38812.01630990634,0.00011056626314642869
TARA_B100000161,3030221.860439089,355804280,91,33299.141323506476,9.358836640050107e-05
TARA_B100000242,2516190.6155419922,422880216,88,28593.075176613547,6.76150694564854e-05
TARA_B100000214,3973382.0265834336,357543306,92,43188.93507155906,0.00012079357758010735
TARA_B100000212,2901310.8464356908,367066636,92,31535.987461257508,8.591352187415232e-05
TARA_B100000378,47695834.152844004,359789956,87,548227.9787683219,0.0015237445337921605
TARA_B000000609,1027419.0410084279,296031939,92,11167.598271830737,3.772430201131351e-05
TARA_B000000565,1847796.876723988,295821463,85,21738.786784988093,7.348617157298047e-05
TARA_B000000557,4733068.23985201,311817516,90,52589.64710946678,0.00016865520508304858
TARA_B000000532,1380559.5869354217,271699742,93,14844.726741241093,5.4636513939866356e-05
TARA_B100000405,6674299.412370785,354436678,90,74158.8823596754,0.00020923027147792925
TARA_B100000408,22848168.085379485,215982851,91,251078.77016900532,0.0011624940082349655
TARA_B100000401,2190777.816210185,574967451,93,23556.750711937475,4.097058132763323e-05
TARA_B000000441,8065343.414729108,386425592,91,88630.14741460558,0.00022935889664006928
TARA_B000000460,37157441.5772773,394236908,90,412860.4619697478,0.0010472394988694153
TARA_B000000437,1023949.2049043636,253992444,90,11377.213387826263,4.47935112110117e-05
