sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B100000436,764461189.7415166,199342794,88,8687058.974335415,0.043578495113976455
TARA_B100000422,424270320.2500115,203142728,87,4876670.347701281,0.024006128084000534
TARA_B100000420,228825592.9797949,101426752,89,2571074.078424662,0.02534907238698388
TARA_B100000515,261557885.53385803,198996548,88,2972248.6992483865,0.014936182205775682
TARA_B100000747,270688034.4783984,208490145,87,3111356.71814251,0.014923279554256676
TARA_B100000513,852047405.569805,227326165,87,9793648.339882817,0.04308192301525351
TARA_B100000526,477767136.83642423,302300119,87,5491576.285476141,0.01816597460709614
TARA_B100000524,914336094.7503005,188010395,88,10390182.89488978,0.0552638746112404
TARA_B100000713,682323364.5693305,209774688,88,7753674.597378755,0.03696191695624763
TARA_B100000834,397218500.3489186,196340040,83,4785765.064444803,0.02437488076525197
TARA_B100000832,394527242.9776269,124043396,88,4483264.12474576,0.03614270706314555
TARA_B100000767,1002968534.3519288,221516962,88,11397369.708544645,0.05145145367488674
TARA_B100000768,882350805.6993552,159339848,88,10026713.701129036,0.0629265926068226
TARA_B100000765,507704147.540577,178945402,88,5769365.312961102,0.032240925156384305
TARA_B100000780,472928876.7002643,213962639,89,5313807.603373756,0.024835212484800938
TARA_B100000795,349745931.5650073,127615714,89,3929729.5681461496,0.030793461439601003
TARA_B100000787,455206516.70314205,191355857,89,5114679.962956652,0.026728630328554052
TARA_B100000813,246712819.4558731,110164227,89,2772054.151189585,0.02516292472319154
TARA_B100000811,336171130.5675109,221907464,88,3820126.483721715,0.01721495264224963
TARA_B100000562,835334077.659468,211718785,88,9492432.700675773,0.04483509907104262
TARA_B100000851,1335647331.769801,198932377,89,15007273.39067192,0.07543906938120948
TARA_B100000858,747901535.9324888,217138014,86,8696529.48758708,0.04005070013943795
TARA_B100000801,320267683.58900404,143616088,89,3598513.2987528546,0.02505647764721773
TARA_B100000865,241310110.46683994,112102052,88,2742160.34621409,0.02446128592020858
TARA_B100000872,262147964.81023356,166422541,88,2978954.145570836,0.0178999438878345
TARA_B100001061,489165230.067486,249679566,88,5558695.796221431,0.022263318882176492
TARA_B100001064,384246764.0300323,172743448,89,4317379.371123958,0.024993013750217365
TARA_B100000987,323717472.0446901,183251506,89,3637274.9667942706,0.019848540654254
TARA_B100000986,393718784.9532836,220245992,89,4423806.5725088045,0.020085752899915675
TARA_B100000973,282645830.81954014,239210159,88,3211884.441131138,0.013427040283565624
TARA_B100001000,361379899.4436586,259050170,87,4153791.9476282597,0.016034700720822765
TARA_B100000994,328817295.06727666,151417967,89,3694576.3490705243,0.024399854404798107
TARA_B100001033,363157429.1719665,218954924,88,4126788.9678632556,0.018847664589919228
TARA_B100001010,471605679.33620566,279980358,86,5483786.969025647,0.019586327441675915
TARA_B100001031,238175059.16015664,203218697,89,2676124.2602264793,0.013168691167360842
TARA_B100000885,751369172.6066126,268920360,88,8538286.05234787,0.03175024030292043
TARA_B100000965,1020072821.0961388,260699888,88,11591736.603365215,0.04446391094485324
TARA_B100000959,804781839.7132543,282885949,88,9145248.178559707,0.032328393159462676
TARA_B100000963,552106605.1208508,240256335,88,6273938.694555122,0.026113520355478335
TARA_B100000902,454234795.15039945,251568804,88,5161759.035799994,0.020518279507343026
