sample,sum_bases,HQ_reads,Avg_read_len,read_counts,prop_reads_mapped_back_genes
TARA_B110001454,43114906.98776952,277553979,94,458669.2232741438,0.0016525406154387857
TARA_B110001450,150499914.86857402,373981684,92,1635868.6398758045,0.004374194539098884
TARA_B110000196,75387425.31826764,403657238,92,819428.5360681266,0.0020300107589502126
TARA_B110001469,149632842.9535706,306718487,94,1591838.7548252193,0.00518990156216185
TARA_B110000046,144329167.90209976,311678782,92,1568795.303283693,0.0050333721571194185
TARA_B110000037,152764133.73159313,307362470,94,1625150.3588467354,0.005287406620745647
TARA_B110000027,141885172.5303456,269640573,95,1493528.1318983745,0.005538959197725687
TARA_B110000093,111513687.24679449,253608239,92,1212105.2961608097,0.004779439741154504
TARA_B110000091,136535082.76550755,298480291,93,1468119.1695215865,0.004918646938472686
TARA_B110000090,153544300.4449961,316894061,93,1651013.9832795279,0.005209987142294622
TARA_B110000114,192281554.23850533,325056836,93,2067543.593962423,0.006360560262028832
TARA_B110000116,75974300.11410452,303538659,92,825807.6099359187,0.002720601101212346
TARA_B110000208,139967718.22210267,317570168,94,1489018.278958539,0.004688785122154607
TARA_B110000503,94261330.47860877,284108697,93,1013562.6933183739,0.003567517305949891
TARA_B110000211,140007804.49720922,345187806,89,1573121.3988450475,0.0045572913396745175
TARA_B110000240,121274443.55538264,311139237,92,1318200.4734280722,0.00423668993386415
TARA_B110000238,161539445.9651333,378641950,93,1736983.28994767,0.004587403191716264
TARA_B110000261,88260512.85578024,265064735,93,949037.7726427984,0.0035803999828298485
TARA_B110000263,57766244.41376959,298777816,90,641847.1601529954,0.0021482423586394895
TARA_B110000259,123931423.50603437,309043914,91,1361883.7747915864,0.004406764582950456
TARA_B110000285,69480106.54803821,315701877,93,747097.9198713787,0.0023664665125553838
TARA_B110000977,108703600.22709583,300364228,92,1181560.8720336503,0.00393376028797161
TARA_B110000967,136519467.6467794,358306213,91,1500213.9301843888,0.00418696041473439
TARA_B110000971,123742979.40601403,389790405,92,1345032.3848479786,0.003450655448658308
TARA_B110000305,129191327.9322096,340814002,93,1389154.0637872,0.0040759888256797615
TARA_B110000908,177569946.83594164,362668168,91,1951318.0970982597,0.005380450420722504
TARA_B110000914,84404057.747987,302432611,91,927517.1181097473,0.003066855505571611
TARA_B110000902,179345552.00431493,438981200,90,1992728.355603499,0.004539438945457115
TARA_B110000881,83848379.3611672,326725151,92,911395.427838774,0.0027894865915565037
TARA_B110000879,213170490.65367642,366398924,94,2267771.17716677,0.006189349991559392
TARA_B110000495,83786293.2451442,363194462,92,910720.5787515674,0.002507528814554357
TARA_B110000483,120765988.8656291,333342581,94,1284744.5624003096,0.003854126762162166
TARA_B110000858,94586724.30551781,318899103,93,1017061.5516722344,0.003189289471511102
TARA_B110000467,71624992.17297553,306158190,94,761968.0018401651,0.002488804894751191
TARA_B110000459,102750709.97838871,282368061,91,1129128.6810811947,0.00399878327981717
TARA_B110000438,66958260.24566642,307302490,94,712321.9175070896,0.0023179829018212302
TARA_B110000444,74983190.37666182,297683763,93,806270.8642651809,0.002708481161819971
