Name	Taxid	Rank	Observed_markers	Read_counts	Percent_observed_markers	Total_marker_coverage	Percent_identity	Amount of marker length in EukDetect db
Candida parapsilosis	5480	species	8	13	4.65%	7.59%	99.73%	312010
Meyerozyma guilliermondii ATCC 6260	294746	species	1	1	2.78%	6.21%	100.0%	107589
Malassezia restricta	76775	species	2	6	1.33%	2.78%	98.95%	348317
Gephyrocapsa oceanica	38817	species	1	1	1.0%	3.11%	96.97%	137559
Meyerozyma	766728	genus	1	1	0.76%	4.46%	100.0%	218630
Tetraselmis striata	3165	species	1	1	0.71%	2.53%	97.03%	255923
[Nectria] haematococca mpVI 77-13-4	660122	no rank	1	2	0.49%	26.52%	100.0%	351719
Cadophora sp. DSE1049	1485229	species	1	1	0.48%	1.17%	100.0%	369337
