Name	Taxid	Rank	Observed_markers	Read_counts	Percent_observed_markers	Total_marker_coverage	Percent_identity	Amount of marker length in EukDetect db
Cafeteria roenbergensis	33653	species	9	18	20.93%	9.01%	99.67%	50724
Ostreococcus sp. SAG12	2590007	species	1	2	7.69%	6.25%	100.0%	29000
Micromonas pusilla	38833	species	1	2	3.85%	4.75%	97.65%	49695
Stramenopiles sp. TOSAG23-3	1735745	species	1	2	1.67%	15.55%	97.26%	80549
Micromonas	38832	genus	2	3	1.12%	7.39%	98.38%	358692
Alexandrium tamarense	2926	species	1	2	0.71%	8.48%	99.12%	194024
Tetraselmis striata	3165	species	1	4	0.71%	9.54%	98.16%	255923
Epicoccum nigrum	105696	species	1	2	0.49%	10.45%	100.0%	360210
